id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,endDate,secondNationality,secondNationalityId,knownName
dg4k1uoyrgwjujkx0rtbbczkk,Teo,Novak,Teo,Novak,Male,T. Novak,Croatia,37hlakrwxyuzovaeoo4sezusp,Goalkeeper,player,2007-08-14,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,NaN,2025-01-24Z,active,yes,NaN,NaN,NaN,NaN
dh1tmuyi06gpkmh2v526nbd3o,Domagoj,Begonja,Domagoj,Begonja,Male,D. Begonja,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2005-06-07,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,29.0,2025-08-11Z,active,yes,NaN,NaN,NaN,NaN
ess0wq08u7zj6d1hk70btrlyh,Antonio,Boršić,Antonio,Borsic,Male,A. Boršić,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,1995-09-19,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,25.0,2023-07-12Z,active,yes,NaN,NaN,NaN,NaN
1geza0o25umv60tlwjl4vagru,Dominik,Mulac,Dominik,Mulac,Male,D. Mulac,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,1999-02-03,Rijeka,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,4.0,2025-09-05Z,active,yes,NaN,NaN,NaN,NaN
1s3tmms4friosr82qmh9vgs9g,Luka Martin,Gusić,NaN,NaN,Male,L. Gusić,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2005-01-17,Bad Soden an Taunus,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,18.0,2024-08-12Z,active,no,2025-08-30Z,NaN,NaN,NaN
27akt42l1rzrcfd0nhvb6n9m2,Marlon,Roos-Trujillo,NaN,NaN,Male,M. Roos-Trujillo,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2003-08-16,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,19.0,2023-07-01Z,active,yes,NaN,Colombia,6kby8rq1p01fg5ds38ckkrcs5,NaN
2by47zohopd09acs4q10jlbl5,Keyendrah,Simmonds,Keyendrah,Simmonds,Male,K. Simmonds,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,2001-05-31,NaN,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,NaN,11.0,2024-08-02Z,active,yes,NaN,NaN,NaN,NaN
2gy29og2klobuqip7kyj3q42c,Robin de Jesus,Gonzales Ruiz,NaN,NaN,Male,R. Gonzales,Colombia,6kby8rq1p01fg5ds38ckkrcs5,Midfielder,player,1998-11-26,Cartagena,Colombia,6kby8rq1p01fg5ds38ckkrcs5,NaN,NaN,NaN,10.0,2020-02-14Z,active,yes,NaN,NaN,NaN,NaN
2h4wcxv0rsgfjyohpzwfcnv11,Jakov,Biljan,Jakov,Biljan,Male,J. Biljan,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,1995-08-02,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,178.0,NaN,NaN,6.0,2020-01-01Z,active,yes,NaN,NaN,NaN,NaN
2i0vc75r2ps1b7p5j7s56pp90,Luka,Klanac,Luka,Klanac,Male,L. Klanac,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,2005-06-16,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,33.0,2025-07-27Z,active,yes,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN
2r9xfbq0sezukpemb5nu8f3s9,Marin,Pilj,Marin,Pilj,Male,M. Pilj,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,1996-12-03,Osijek,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,30.0,2025-01-10Z,active,yes,NaN,NaN,NaN,NaN
34qnp7hi8hr2xtmxnxyv6hxjo,Samuel,Koeberlé,Samuel,Koeberlé,Male,S. Koeberlé,France,7gww28djs405rfga69smki84o,Midfielder,player,2004-11-26,NaN,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,36.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
40nypdfe5lbtqi0y1t3rmfqj8,Darío,Serra Álvarez,Darío,Serra,Male,Darío Serra,Spain,49ih1pwv3ahshdf8uzrimi54c,Attacker,player,2003-01-20,Vera,Spain,49ih1pwv3ahshdf8uzrimi54c,180.0,NaN,right,NaN,2024-10-03Z,active,yes,NaN,NaN,NaN,NaN
42kik8nrr738ipgk1lmmnhega,Eniss,Shabani,Eniss,Shabani,Male,E. Shabani,Albania,17zsm8shejejls2on1ffil3op,Midfielder,player,2003-05-29,Gießen,Germany,36min0qztu8eydwvpv8t1is0m,180.0,77.0,NaN,77.0,2025-07-14Z,active,yes,NaN,Kosovo,86u6edbqifdjsn49mbp2anw7p,NaN
45mmc9gyb50x3e2tfcr2n5t9m,Ricardo-Oliver,Henning,Ricardo-Oliver,Henning,Male,R. Henning,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2000-09-22,Buff Bay,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,193.0,82.0,right,27.0,2025-02-17Z,active,yes,NaN,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,NaN
481prfor35quh29n0g79k9ka,Jakov,Šuver,Jakov,Suver,Male,J. Šuver,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2003-01-22,Stuttgart,Germany,36min0qztu8eydwvpv8t1is0m,190.0,81.0,right,22.0,2025-07-07Z,active,yes,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN
4e0gzr0g5x6klrtlta7k6eec4,Dominik,Damjanović,NaN,NaN,Male,D. Damjanović,Croatia,37hlakrwxyuzovaeoo4sezusp,Goalkeeper,player,2007-03-27,Slavonski Brod,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,95.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
67igt8uzqwb951ro7wpuians9,Rafael Euclides,Soares Camacho,Rafael Euclides,Soares Camacho,Male,Rafael Camacho,Portugal,1nbm5i9a0403zzvltn17lxinc,Attacker,player,2000-05-22,Lisboa,Portugal,1nbm5i9a0403zzvltn17lxinc,175.0,65.0,right,64.0,2025-07-18Z,active,yes,NaN,Angola,3k53bkrjx5zsxchc6e3mcd834,Rafael Camacho
6iy7oz288mecprjot1gy346hh,Kristijan,Polovanec,Kristijan,Polovanec,Male,K. Polovanec,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,coach,1979-10-10,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,180.0,82.0,NaN,NaN,2025-09-18Z,active,yes,NaN,NaN,NaN,NaN
7398762f1kbveh2wclkrtf93p,Jakov,Puljić,Jakov,Puljic,Male,J. Puljić,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,1993-08-04,Vinkovci,Croatia,37hlakrwxyuzovaeoo4sezusp,187.0,74.0,both,21.0,2025-07-14Z,active,yes,NaN,NaN,NaN,NaN
74d4zseeetzlymmlhx19qa162,Kristijan,Pavičić,NaN,NaN,Male,K. Pavičić,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,1999-03-06,Vinkovci,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,16.0,2024-07-04Z,active,yes,NaN,NaN,NaN,NaN
7yvszas2dc1tt6fg9my5a50q1,Mario,Tadić,Mario,Tadic,Male,M. Tadić,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,1992-12-29,Vinkovci,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,34.0,2024-01-15Z,active,yes,NaN,NaN,NaN,NaN
873rc03xlnrzpabdp2penwewa,Tyrone,Tormin,Tyrone,Tormin,Male,T. Tormin,France,7gww28djs405rfga69smki84o,Attacker,player,2001-06-29,Clichy,France,7gww28djs405rfga69smki84o,177.0,67.0,right,29.0,2025-07-26Z,active,yes,NaN,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,NaN
8io5efukjl6wx7315h3fuyx3o,Lovro,Banovec,NaN,NaN,Male,L. Banovec,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,2001-10-28,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,28.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
9e4xq8tojxnrntko58ni4s7sa,Kerim,Çalhanoğlu,Kerim,Çalhanoglu,Male,K. Çalhanoğlu,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2002-08-26,Mannheim,Germany,36min0qztu8eydwvpv8t1is0m,180.0,80.0,left,NaN,2025-09-10Z,active,yes,NaN,Türkiye,6kd6webenogylfgwt2aa9l6vx,NaN
9fv6tzrrflg2vumfe92shgj6c,Toni Lun,Bončina,NaN,NaN,Male,L. Bončina,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,Attacker,player,2002-12-02,Ljubljana,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,NaN,NaN,NaN,9.0,2024-07-11Z,active,yes,NaN,NaN,NaN,NaN
9ok51elyece49o6j194r0z310,Roko,Perković,NaN,NaN,Male,R. Perković,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2005-05-08,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,5.0,2024-07-15Z,active,yes,NaN,NaN,NaN,NaN
a3z58odrpkpstgzg1xjk917o4,David Mateo,Mejía Moscoso,Mateo,Mejía,Male,D. Mejía,Colombia,6kby8rq1p01fg5ds38ckkrcs5,Midfielder,player,2003-06-01,Bogotá,Colombia,6kby8rq1p01fg5ds38ckkrcs5,163.0,58.0,NaN,24.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
a87ox9r38ko2y57cv3rp51d9m,Ivan,Marijanović,NaN,NaN,Male,I. Marijanović,Croatia,37hlakrwxyuzovaeoo4sezusp,Goalkeeper,player,1987-03-20,Vinkovci,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,NaN,2020-08-11Z,active,yes,NaN,NaN,NaN,NaN
bc8hi55wmfyvo5mb6t7aje8l,Mario,Tičinović,Mario,Ticinovic,Male,M. Tičinović,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,1991-08-20,Sinj,Croatia,37hlakrwxyuzovaeoo4sezusp,170.0,73.0,NaN,91.0,2025-07-06Z,active,yes,NaN,NaN,NaN,NaN
ci59nfb6e2ruyr60hmtcup5hw,Kristijan,Čabrajić,Kristijan,Cabrajic,Male,K. Čabrajić,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2004-06-12,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,20.0,2024-09-04Z,active,yes,2026-06-30Z,NaN,NaN,NaN
d918dkp84ny17wzdj5ufjhm,Antonio,Đaković,NaN,NaN,Male,A. Đaković,Croatia,37hlakrwxyuzovaeoo4sezusp,Goalkeeper,player,2001-06-12,Šibenik,Croatia,37hlakrwxyuzovaeoo4sezusp,192.0,77.0,NaN,42.0,2025-07-26Z,active,yes,NaN,NaN,NaN,NaN
dfa4ad2gp5fncmzi6pooghogk,Ivan,Ljubičić,NaN,NaN,Male,I. Ljubičić,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,2005-06-08,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,NaN,2025-06-26Z,active,yes,NaN,NaN,NaN,NaN
dmrisz09hl457c5p2jxjfodn8,Srđan,Nedić,NaN,NaN,Male,S. Nedić,Croatia,37hlakrwxyuzovaeoo4sezusp,Goalkeeper,player,2006-12-27,Vukovar,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,12.0,2023-09-21Z,active,yes,NaN,NaN,NaN,NaN
do4bls9w1c5a6bcstqqtm3504,Luiz Filipe,Rodrigues Farias Santos,NaN,NaN,Male,Luiz Filipe,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Defender,player,2004-04-12,NaN,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,NaN,8.0,2025-07-29Z,active,yes,NaN,NaN,NaN,NaN
dtr4cnzrkqe46rtqhq4l7a2hg,Vito,Čaić,Vito,Caic,Male,V. Čaić,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,2005-04-01,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,13.0,2025-07-09Z,active,yes,2026-06-30Z,NaN,NaN,NaN
e3xygujqh3vcfsmbppuqyc3dg,Jere,Vrcić,Jere,Vrcic,Male,J. Vrcić,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,2004-09-30,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,NaN,2025-07-09Z,active,no,2025-08-14Z,NaN,NaN,NaN
eh0kquwg0p9jbhejuooiep72s,Paul Bismarck,Tabinas,Paul,Tabinas,Male,P. Tabinas,Philippines,2bn52u7dpgfatwqumx224cczx,Defender,player,2002-07-05,NaN,Japan,lxyibh89lpdc0bfian1nx0xq,185.0,75.0,right,26.0,2023-02-22Z,active,yes,NaN,Japan,lxyibh89lpdc0bfian1nx0xq,NaN
eibukyjnk7kh635peyny1iuxg,Marino,Bulat,NaN,NaN,Male,M. Bulat,Croatia,37hlakrwxyuzovaeoo4sezusp,Goalkeeper,player,1999-06-26,Split,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,1.0,2025-01-09Z,active,yes,NaN,NaN,NaN,NaN
ekuxrs6jelc05phyo9m80tp79,Törles Tim,Knöll,Törles,Knöll,Male,T. Knöll,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1997-09-13,Dieburg,Germany,36min0qztu8eydwvpv8t1is0m,184.0,80.0,right,7.0,2025-01-10Z,active,no,2025-09-17Z,NaN,NaN,NaN
ewlryo9po5xi4vmvhnykws1ec,Leoni,Schmidt Pereira Gastaldelo,NaN,NaN,Male,Leoni Gastaldelo,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,2003-03-21,Petrópolis,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,170.0,73.0,both,23.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
ezlzkyzwdl2pcndhlsv93eaz8,Ronny,Boamah Seibt,Ronny,Seibt,Male,R. Seibt,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,2005-07-10,NaN,Germany,36min0qztu8eydwvpv8t1is0m,191.0,81.0,right,NaN,2025-09-09Z,active,yes,NaN,NaN,NaN,Ronny Seibt
f1bqwnoytjtfjb8hy842j7lqt,Gordon,Schildenfeld,Gordon,Schildenfeld,Male,G. Schildenfeld,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,coach,1985-03-18,Šibenik,Croatia,37hlakrwxyuzovaeoo4sezusp,191.0,89.0,right,NaN,2024-11-19Z,active,no,2025-09-18Z,NaN,NaN,NaN
m998kg2j17x7a8g0eoe5m5zp,Miran,Horvat,NaN,NaN,Male,M. Horvat,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,1994-03-23,Osijek,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,NaN,2024-07-17Z,active,yes,NaN,NaN,NaN,NaN
nhiuuf0ffxlp4in9devnzklw,Raí,de Oliveira Alves,Raí,de Oliveira Alves,Male,Raí,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Attacker,player,2004-04-26,Rio de Janeiro,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,NaN,17.0,2025-07-29Z,active,yes,NaN,NaN,NaN,Raí
