id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,startDate,endDate,status,active,knownName,secondNationality,secondNationalityId,shirtNumber
c3wnyafe1scw1wdy7lw7rwe1g,Neal Roëll,Viereck,Neal,Viereck,Male,N. Viereck,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2004-05-03,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,195.0,78.0,right,2023-07-19Z,NaN,active,yes,NaN,Suriname,31vay1njxmbs7vtbfp1wo2dx1,NaN
coebb7osin67iesl7p86w8i6s,Tijn,den Boggende,Tijn,den Boggende,Male,T. den Boggende,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2006-06-08,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,76.0,right,2024-01-14Z,NaN,active,yes,NaN,NaN,NaN,NaN
cxzv6hn85neu5lc6u5ox6v845,Mark,Otten,Mark,Otten,Male,M. Otten,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,coach,1985-09-02,Nijmegen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,76.0,NaN,2025-06-14Z,NaN,active,yes,NaN,NaN,NaN,NaN
d2jjigs2ovi8jbogk8klnoqac,Mees Yunfei,Eppink,Mees,Eppink,Male,M. Eppink,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2006-03-25,Phuket,Thailand,71wqq15l0mvpl4lneayzzh44g,183.0,73.0,right,2023-02-23Z,NaN,active,yes,NaN,Thailand,71wqq15l0mvpl4lneayzzh44g,NaN
deb7ysp5fwiouttlarstuxgyc,Kevin,Gadellaa,Kevin,Gadellaa,Male,K. Gadellaa,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2003-04-08,Zaandijk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,206.0,87.0,right,2021-01-23Z,NaN,active,yes,NaN,NaN,NaN,NaN
dmnk8dz6w8n4fcso88fuvusfe,Zidane Aamar,Iqbal,Zidane Aamar,Iqbal,Male,Zidane Iqbal,Iraq,1uzblzx1s42jn6zk6hivjzby8,Midfielder,player,2003-04-27,Manchester,England,1fk5l4hkqk12i7zske6mcqju6,181.0,71.0,right,2023-12-11Z,NaN,active,yes,Zidane Iqbal,England,1fk5l4hkqk12i7zske6mcqju6,NaN
dmsmbn9a1qucwf100o3v77nbp,Michael,Brouwer,Michael,Brouwer,Male,M. Brouwer,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,1993-01-21,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,81.0,right,2025-08-24Z,NaN,active,yes,NaN,NaN,NaN,NaN
dotvgi9g50m2axfw4isamd1ck,Miliano,Jonathans,Miliano,Jonathans,Male,M. Jonathans,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2004-04-05,Arnhem,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,66.0,left,2025-03-02Z,NaN,active,yes,NaN,NaN,NaN,NaN
e5qfdnksbk0lepmcdcylp4ley,Robert,Wijnands,Robert,Wijnands,Male,R. Wijnands,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,1971-11-20,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
ebwbg4dfbxeb51f702lsk3fo4,Noa,Malik Dundas,Noa,Dundas,Male,N. Dundas,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2004-04-13,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,79.0,both,2024-07-30Z,NaN,active,yes,NaN,NaN,NaN,NaN
eyf1gegzw3kyrb8phfexk680k,Viggo,Plantinga,Viggo,Plantinga,Male,V. Plantinga,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2007-05-18,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,left,2025-06-23Z,NaN,active,yes,NaN,NaN,NaN,NaN
nstvq6jrkhskxt7p9se9fnkk,Justin,Eversen,Justin,Eversen,Male,J. Eversen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2006-04-18,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2024-12-19Z,NaN,active,yes,NaN,NaN,NaN,NaN
z6096p4nfz3lcbc5c9om9tzo,Brian,van den Boogaard,Brian,van den Boogaard,Male,B. van den Boogaard,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2006-04-09,Helmond,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-06-23Z,NaN,active,yes,NaN,NaN,NaN,NaN
16sp7lcs1f8vg84nfdv1j9xw,Philipp,Seidler,Philipp,Seidler,Male,P. Seidler,Germany,36min0qztu8eydwvpv8t1is0m,NaN,assistant coach,1991-04-10,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,2025-07-22Z,NaN,active,yes,NaN,NaN,NaN,NaN
17oeipaq6y7pvs42fpx9oy9uy,Kilian Basba Geeke,Nikièma,Kilian,Nikièma,Male,K. Nikièma,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,Goalkeeper,player,2003-06-22,Voorburg,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,78.0,left,2022-02-09Z,NaN,active,yes,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,1.0
1cfenhtdvum1vtwn1fd01fzhm,Juho Teemu Kristian,Kilo,Juho,Kilo,Male,J. Kilo,Finland,2u07e54v5dprsugdvddpq5ync,Midfielder,player,2002-06-23,NaN,Finland,2u07e54v5dprsugdvddpq5ync,178.0,NaN,NaN,2024-08-05Z,NaN,active,yes,NaN,NaN,NaN,25.0
1sb4655mgzrdohlltyk9fqlzp,Daryl,van Mieghem,Daryl,van Mieghem,Male,D. van Mieghem,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1989-12-05,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,170.0,68.0,left,2023-08-22Z,NaN,active,yes,NaN,NaN,NaN,7.0
27l3oebap31ofpr58wqhnrswk,Jaynilson,Geoffrey,Jaynilson,Geoffrey,Male,J. Geoffrey,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2005-12-01,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2024-12-06Z,NaN,active,yes,NaN,NaN,NaN,NaN
2eibwkyep3uk1zbe1u1lyo4fe,Taneli,Hämäläinen,Taneli,Hämäläinen,Male,T. Hämäläinen,Finland,2u07e54v5dprsugdvddpq5ync,Defender,player,2001-04-16,Kuopio,Finland,2u07e54v5dprsugdvddpq5ync,184.0,79.0,right,2025-01-02Z,2025-08-16Z,active,no,NaN,NaN,NaN,5.0
2mxfujg9s6ux64ouok4soaivo,Sky,Heesen,Sky,Heesen,Male,S. Heesen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2006-06-06,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2024-11-21Z,NaN,active,yes,NaN,NaN,NaN,NaN
3n1n31e4owx057nheqfi7bswk,Devyn,Payne,Devyn,Payne,Male,D. Payne,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2005-06-26,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,192.0,NaN,right,2024-04-28Z,NaN,active,yes,NaN,USA,7hr2f89v44y65dyu9k92vprwn,31.0
4isvhkgvsyqhoyvwd38agic5w,Milan,Hokke,Milan,Hokke,Male,M. Hokke,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2003-10-11,Vlaardingen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,80.0,left,2025-07-02Z,NaN,active,yes,NaN,NaN,NaN,15.0
4ouevb38lo7m55o5y77icg5xw,Finn,de Bruin,Finn,de Bruin,Male,F. de Bruin,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2004-04-05,Zoetermeer,Netherlands,6hzi5pltnz67q4la8yli9qfv6,175.0,72.0,right,2023-12-19Z,NaN,active,yes,NaN,NaN,NaN,16.0
56xtyj8ae03y351wietzbto2c,Cheveyo,Balentien,Cheveyo,Balentien,Male,C. Balentien,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2006-12-18,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,NaN,NaN,2025-08-09Z,2025-08-21Z,active,no,NaN,Suriname,31vay1njxmbs7vtbfp1wo2dx1,22.0
59mkmeufdio6mn8ly8pvdeal0,Philippe Kevin,Lanquetin,Philippe,Lanquetin,Male,K. Lanquetin,France,7gww28djs405rfga69smki84o,Defender,player,2005-02-21,NaN,France,7gww28djs405rfga69smki84o,188.0,82.0,right,2025-07-23Z,2026-06-30Z,active,yes,NaN,NaN,NaN,12.0
5f8ajd8cgyvmmdzr0lzi1gtii,Evan,Rottier,Evan,Rottier,Male,E. Rottier,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2002-02-11,Maassluis,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,73.0,right,2025-02-04Z,NaN,active,yes,NaN,NaN,NaN,11.0
5nlpywmvngn97yatojx7tjpt6,Cameron Paul Jacques,Peupion,Cameron,Peupion,Male,C. Peupion,Australia,u5ieemi69z72c3bgczyy68lo,Attacker,player,2002-09-23,Sydney,Australia,u5ieemi69z72c3bgczyy68lo,175.0,76.0,right,2025-01-31Z,NaN,active,yes,NaN,France,7gww28djs405rfga69smki84o,21.0
79jjqihyn4tymsutknadvvpjo,Illaijh,de Ruijter,Illaijh,de Ruijter,Male,I. de Ruijter,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2006-09-14,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,192.0,80.0,left,2024-10-24Z,NaN,active,yes,NaN,NaN,NaN,26.0
7d9fm50xsiy6jiu1vbclj13vt,Antoine,Lejoly,Antoine,Lejoly,Male,A. Lejoly,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,1998-03-26,Verviers,Belgium,4wbzjcclyefma1ourvjsu4q2j,188.0,70.0,right,2025-08-22Z,NaN,active,yes,NaN,NaN,NaN,24.0
7d9x6ojih9obktxl3fnrjskk4,Matteo,Waem,Matteo,Waem,Male,M. Waem,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2000-06-21,Borgerhout,Belgium,4wbzjcclyefma1ourvjsu4q2j,189.0,78.0,left,2023-07-13Z,NaN,active,yes,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,4.0
8kns1kywrlakjwll1cxs19r3e,Ichnygel Gerzjomir Minguel,Thomas,Nigel,Thomas,Male,N. Thomas,Curaçao,5im58ram567ao2fbnz39sm8vk,Attacker,player,2001-02-01,Rotterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,177.0,77.0,right,2025-08-08Z,NaN,active,yes,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,27.0
8mkrj5bnkyhx8kutc4656cy96,Mylian Tenoch,Jiménez,Mylian,Jiménez,Male,M. Jiménez,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2003-01-13,Nijmegen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,176.0,63.0,left,2025-08-07Z,NaN,active,yes,NaN,Colombia,6kby8rq1p01fg5ds38ckkrcs5,14.0
8tvfe8hp42b6v03j4h35pvd2h,Diogo Alberto,Soares Tomas,Diogo,Tomas,Male,D. Tomas,Finland,2u07e54v5dprsugdvddpq5ync,Defender,player,1997-07-31,Oulu,Finland,2u07e54v5dprsugdvddpq5ync,193.0,91.0,right,2024-09-02Z,NaN,active,yes,NaN,Portugal,1nbm5i9a0403zzvltn17lxinc,45.0
99toyruaxp9wtmy82xvkdsxlg,Sanyika,Bergtop,Sanyika,Bergtop,Male,S. Bergtop,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2007-07-31,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-08-28Z,NaN,active,yes,NaN,NaN,NaN,35.0
9h3tcob1jjd5uiwsg5jk41ez8,Issac,Dijkhuizen,Issac,Dijkhuizen,Male,I. Dijkhuizen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2003-11-14,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,175.0,NaN,right,2024-08-09Z,NaN,active,yes,NaN,Kenya,7bj2q2zb0n47lb9g55dnvfr2s,33.0
b20k1z0y9wsbzwjjnpryy3r4k,Ruben Elvin Cornelious,Silva-Richards,Ruben,Silva-Richards,Male,R. Silva-Richards,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,2004-01-03,NaN,Canada,1iaoypzp6syf32cz9l15pzp7e,NaN,NaN,NaN,2025-07-23Z,2026-06-30Z,active,yes,NaN,Portugal,1nbm5i9a0403zzvltn17lxinc,49.0
c4v6ex2hg6zvndd57gg7t02l0,Maikey,Houwaart,Maikey,Houwaart,Male,M. Houwaart,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2006-01-27,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,NaN,right,2023-12-14Z,2025-08-12Z,active,no,NaN,NaN,NaN,NaN
c8fu4t4ddosglcfy7rwovv47o,Joey,Brandt,Joey,Brandt,Male,J. Brandt,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2005-04-05,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2024-12-06Z,NaN,active,yes,NaN,NaN,NaN,30.0
cn74cq8r7zsppzq52p518sums,Jesse,Bal,Jesse,Bal,Male,J. Bal,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2006-10-01,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,right,2025-08-22Z,NaN,active,yes,NaN,NaN,NaN,23.0
cqrk42u0s5w8yuq6mnckug02y,Jari,Vlak,Jari,Vlak,Male,J. Vlak,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,1998-08-15,Volendam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,191.0,NaN,right,2024-01-02Z,NaN,active,yes,NaN,NaN,NaN,8.0
dmmaag55yei4xekuiv829r816,Luka,Reischl,Luka,Reischl,Male,L. Reischl,Austria,hcs1bd49qliqqity6o268jyt,Attacker,player,2004-01-10,Schwarzach im Pongau,Austria,hcs1bd49qliqqity6o268jyt,184.0,76.0,right,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN,19.0
e14e5lbsmiioak2kn4wipzka2,Steven Ako,van der Sloot,Steven,van der Sloot,Male,S. van der Sloot,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2002-07-06,Limbe,Cameroon,4eb9feio6u267dd1jcwaf38mt,178.0,67.0,right,2024-07-06Z,NaN,active,yes,NaN,Cameroon,4eb9feio6u267dd1jcwaf38mt,2.0
e3x58mirk7vysmcmska7jypsk,Connor,Ratford,Connor,Ratford,Male,C. Ratford,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,NaN,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-08-17Z,NaN,active,yes,NaN,NaN,NaN,28.0
e65j4s8uwmjvb8mjj14bvc9hw,Lorenzo,Maasland,Lorenzo,Maasland,Male,L. Maasland,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2005-02-25,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,70.0,right,2024-08-09Z,NaN,active,yes,NaN,NaN,NaN,20.0
ea5iq3nfihr2n51ssq82nxr10,Caleb,Kramer,Caleb,Kramer,Male,C. Kramer,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2006-08-01,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-08-09Z,NaN,active,yes,NaN,NaN,NaN,29.0
eigbuqo40638d4udo3ohj7zf8,Elias,Mohammed,Elias,Mohammed,Male,E. Mohammed,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2003-05-24,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,right,2024-09-02Z,2025-08-28Z,active,no,NaN,Afghanistan,6xne7xe59eujck02uovziom7p,17.0
evhclg3ungfu0otkyh5we9p90,Robin,Peter,Robin,Peter,Male,R. Peter,Germany,36min0qztu8eydwvpv8t1is0m,NaN,coach,1987-07-31,NaN,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,2025-07-14Z,NaN,active,yes,NaN,NaN,NaN,NaN
eyx1wga1fue6lb5a0ak5f32i2,Sékou Oumar,Sylla,Sékou,Sylla,Male,S. Sylla,Guinea,4i9sg55wigitrfx7290f59ceo,Defender,player,1999-01-09,Schiedam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,74.0,left,2024-08-09Z,NaN,active,yes,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,18.0
150ztdx79ycheqyrscoi7prf8,Noah Ernest,Makanza Mbeleba,Noah,Makanza,Male,N. Makanza,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Midfielder,player,2005-01-14,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,175.0,NaN,right,2025-07-24Z,2026-06-30Z,active,yes,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,26.0
1l34qvjvar8qec3kbrg4rew2d,Pol,Llonch Puyaltó,Pol,Llonch,Male,Pol Llonch,Spain,49ih1pwv3ahshdf8uzrimi54c,Midfielder,player,1992-10-07,Barcelona,Spain,49ih1pwv3ahshdf8uzrimi54c,170.0,70.0,right,2025-07-06Z,NaN,active,yes,NaN,NaN,NaN,8.0
1nuntmru89dkat3n6aqkb6six,Menno,Bergsen,Menno,Bergsen,Male,M. Bergsen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,1999-08-26,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,NaN,NaN,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN,1.0
3nrythrvuy6dpd3bx2gamih1x,Michał,Łukowicz,Maik,Lukowicz,Male,M. Łukowicz,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,1995-02-01,Bremen,Germany,36min0qztu8eydwvpv8t1is0m,188.0,78.0,right,2025-07-01Z,NaN,active,yes,NaN,Germany,36min0qztu8eydwvpv8t1is0m,16.0
4iurx3g3hajlatv5gcxsqwm7e,Dennis,Vos,Dennis,Vos,Male,D. Vos,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2001-11-28,Geldrop,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,NaN,left,2025-08-28Z,2026-06-30Z,active,yes,NaN,NaN,NaN,28.0
4xjwsmhvtnq3f2bgyd4mjqq96,Hugo,Wentges,Hugo,Wentges,Male,H. Wentges,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2002-02-11,Leiden,Netherlands,6hzi5pltnz67q4la8yli9qfv6,198.0,79.0,right,2025-07-18Z,NaN,active,yes,NaN,NaN,NaN,21.0
5a9cg63zj9uo3ipuud99bo9p0,Khalid,El Arnouki,Khalid,El Arnouki,Male,K. El Arnouki,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2006-02-27,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,64.0,right,2024-08-08Z,NaN,active,yes,NaN,Morocco,2xdcc39z1k79pnjbtn9x31wdh,42.0
648b27cf5to8ay2xb9iuarxuc,Kevin,Aben,Kevin,Aben,Male,K. Aben,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2003-10-03,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,NaN,NaN,2024-06-24Z,NaN,active,yes,NaN,NaN,NaN,23.0
6o0hhlp0c4m61qdm6bzlm6dxw,Helgi Fróði,Ingason,Helgi,Ingason,Male,H. Ingason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2005-12-06,Garðabær,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,181.0,65.0,NaN,2024-08-14Z,NaN,active,yes,Helgi Ingason,NaN,NaN,19.0
70wv8lov03ci78r295kyyflsk,Alen,Dizdarević,Alen,Dizdarevic,Male,A. Dizdarević,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,2004-01-22,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,187.0,NaN,right,2024-08-19Z,NaN,active,yes,NaN,NaN,NaN,22.0
73gjhnihw2i2zqyn9yler48b8,Labinot,Bajrami,Labinot,Bajrami,Male,L. Bajrami,Switzerland,3bh70jgvc5mn58x0byjkuda17,Attacker,player,2005-06-04,Winterthur,Switzerland,3bh70jgvc5mn58x0byjkuda17,187.0,83.0,right,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN,9.0
74c5xmju2kvausnr3h9kjijh0,Tarik,Essakkati,Tarik,Essakkati,Male,T. Essakkati,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2006-01-16,Helmond,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,NaN,right,2022-03-17Z,NaN,active,yes,NaN,Morocco,2xdcc39z1k79pnjbtn9x31wdh,34.0
7797kpi7lkhc9dasfxuv9h7f9,Lennerd,Daneels,Lennerd,Daneels,Male,L. Daneels,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,1998-04-10,Gierle,Belgium,4wbzjcclyefma1ourvjsu4q2j,172.0,74.0,right,2024-06-27Z,NaN,active,yes,NaN,NaN,NaN,11.0
7i9hjqjogg1iowfo4fu5zpcyd,Brian Lukas,Koglin,Brian,Koglin,Male,B. Koglin,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1997-01-07,Hamburg,Germany,36min0qztu8eydwvpv8t1is0m,189.0,77.0,right,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN,4.0
7llha5t07wule8lukrckf6s16,Lion,Semić,Lion,Semic,Male,L. Semić,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2003-09-13,Fritzlar,Germany,36min0qztu8eydwvpv8t1is0m,169.0,68.0,both,2025-08-28Z,2026-06-30Z,active,yes,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN
87abie4ysm81hq2zawmnd9444,Yalen,Meulendijks,Yalen,Meulendijks,Male,Y. Meulendijks,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2007-01-08,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,right,2024-11-21Z,NaN,active,yes,NaN,NaN,NaN,40.0
8crztrg626nwmc7nl26seqmi2,Michel-Simon,Ludwig,Michel-Simon,Ludwig,Male,M. Ludwig,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2004-08-23,Itzehoe,Germany,36min0qztu8eydwvpv8t1is0m,172.0,NaN,right,2023-06-15Z,NaN,active,yes,NaN,NaN,NaN,6.0
8vao0xhn5zhor8x6sn4muqled,Ronald,Hikspoors,Ronald,Hikspoors,Male,R. Hikspoors,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,1988-04-27,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
9yyedlzj1ke15xb91ait55xm2,Amine,Et-Taïbi,Amine,Et-Taïbi,Male,A. Et-Taïbi,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Defender,player,2003-02-05,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,2025-08-06Z,2026-06-30Z,active,yes,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,24.0
br6yosfada4pux8mfxqll4jro,Dayen,Geerts,Dayen,Geerts,Male,D. Geerts,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2007-04-20,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,63.0,right,2025-01-16Z,NaN,active,yes,NaN,NaN,NaN,47.0
c46xp363o8m76eswzfmlsel4a,Thomas,Poll,Thomas,Poll,Male,T. Poll,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2001-08-28,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,184.0,79.0,left,2025-07-01Z,NaN,active,yes,NaN,NaN,NaN,5.0
crt2eiiv38zq1qc3k69uzc2xh,Adrie,Bogers,Adrie,Bogers,Male,A. Bogers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,1965-05-04,Breda,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-07-01Z,2025-08-13Z,active,no,NaN,NaN,NaN,NaN
d4z4gdds9hajylsy2hh5b78q,Justin Shane,Ogenia,Justin,Ogenia,Male,J. Ogenia,Curaçao,5im58ram567ao2fbnz39sm8vk,Defender,player,1999-02-05,Helmond,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,73.0,right,2024-08-29Z,NaN,active,yes,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,2.0
d7veuqs0wek2fbrprj7dl8hzo,André,Leipold,André,Leipold,Male,A. Leipold,Philippines,2bn52u7dpgfatwqumx224cczx,Attacker,player,2001-11-12,Altötting,Germany,36min0qztu8eydwvpv8t1is0m,181.0,70.0,right,2025-08-05Z,2026-06-30Z,active,yes,NaN,Germany,36min0qztu8eydwvpv8t1is0m,36.0
dineetneurorxpx1yv0v8tega,Amir,Absalem,Amir,Absalem,Male,A. Absalem,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1997-06-19,Capelle aan den IJssel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,175.0,70.0,left,2024-06-27Z,NaN,active,yes,NaN,Morocco,2xdcc39z1k79pnjbtn9x31wdh,27.0
es1ohgwfiwq5f9mx2887zul90,Sam,Bisselink,Sam,Bisselink,Male,S. Bisselink,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2003-09-02,Arnhem,Netherlands,6hzi5pltnz67q4la8yli9qfv6,196.0,81.0,right,2024-09-02Z,NaN,active,yes,NaN,NaN,NaN,7.0
etpc8k38ycdxrq9pox7w6az2s,Julian,Geerts,Julian,Geerts,Male,J. Geerts,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2006-03-17,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2022-08-01Z,NaN,active,yes,NaN,NaN,NaN,41.0
i61r400k5xw2uoou31icw55g,Jurgen,Seegers,Jurgen,Seegers,Male,J. Seegers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,coach,1975-11-06,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-06-23Z,NaN,active,yes,NaN,NaN,NaN,NaN
zihddqvp0sjni8stcio8bgmh,Flor,Van Den Eynden,Flor,Van den Eynden,Male,F. Van Den Eynden,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2000-07-29,Herentals,Belgium,4wbzjcclyefma1ourvjsu4q2j,186.0,75.0,right,2022-06-09Z,NaN,active,yes,NaN,NaN,NaN,3.0
