id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,knownName,placeOfBirth,endDate,secondNationality,secondNationalityId
6rarodhofviwmh5jd0ly8lp4a,Moussa,N'Diaye,Moussa,N'Diaye,Male,M. N'Diaye,Senegal,6hhqyhr5cwq2pfprlazyposyk,Defender,player,2002-06-18,Senegal,6hhqyhr5cwq2pfprlazyposyk,181.0,69.0,left,5.0,2022-08-25Z,active,yes,NaN,Dakar,NaN,NaN,NaN
8lj9hc8u1351oczzu81mryluc,Mario Sven Margriet,Stroeykens,Mario,Stroeykens,Male,M. Stroeykens,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2004-09-29,Belgium,4wbzjcclyefma1ourvjsu4q2j,174.0,79.0,right,29.0,2020-12-26Z,active,yes,NaN,NaN,NaN,NaN,NaN
8q8qxzmb9j1vntg5llyqa35uy,Killian,Sardella,Killian,Sardella,Male,K. Sardella,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2002-05-02,Belgium,4wbzjcclyefma1ourvjsu4q2j,177.0,70.0,right,54.0,2019-08-01Z,active,yes,NaN,NaN,NaN,Cameroon,4eb9feio6u267dd1jcwaf38mt
8qcl7ywa0ye0tpf7txo4uwuwa,Nathan-Dylan,Saliba,Nathan,Saliba,Male,N. Saliba,Canada,1iaoypzp6syf32cz9l15pzp7e,Midfielder,player,2004-02-07,Canada,1iaoypzp6syf32cz9l15pzp7e,178.0,71.0,both,13.0,2025-06-26Z,active,yes,NaN,NaN,NaN,Haiti,5mp58o38d0mr5qt8g4o6l7efg
8uavb2mcry7i77nhrsq6rboyc,Nathan,De Cat,Nathan,De Cat,Male,N. De Cat,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2008-07-19,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,right,74.0,2023-10-10Z,active,yes,NaN,Vilvoorde,NaN,NaN,NaN
93mfx60imfs1lx341b3ae7wgk,Keisuke,Goto,Keisuke,Goto,Male,K. Goto,Japan,lxyibh89lpdc0bfian1nx0xq,Attacker,player,2005-06-03,Japan,lxyibh89lpdc0bfian1nx0xq,191.0,NaN,right,42.0,2025-01-07Z,active,no,NaN,NaN,2025-08-07Z,NaN,NaN
a0hdaimb60ls8qj00c6q9las,Ilay Alioune Gino Rian,Camara,Ilay,Camara,Male,I. Camara,Senegal,6hhqyhr5cwq2pfprlazyposyk,Defender,player,2003-01-18,Belgium,4wbzjcclyefma1ourvjsu4q2j,174.0,63.0,right,7.0,2025-07-05Z,active,yes,NaN,NaN,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j
anx0hiu9yn8szbjk3994u7njd,Théo,Leoni,Théo,Leoni,Male,T. Leoni,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2000-04-21,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,70.0,left,17.0,2020-09-26Z,active,no,NaN,NaN,2025-09-01Z,Italy,25f2cmb2r8mk5rj92tzer6kvv
95vx1dz2leiona1k455atzwus,Thomas,Claes,Thomas,Claes,Male,T. Claes,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2004-03-26,Belgium,4wbzjcclyefma1ourvjsu4q2j,181.0,69.0,right,8.0,2025-06-20Z,active,yes,NaN,Bilzen,NaN,NaN,NaN
avyhrrfkeizd3za28ni67x82c,Cedric,Hatenboer,Cedric,Hatenboer,Male,C. Hatenboer,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2005-03-19,Netherlands,6hzi5pltnz67q4la8yli9qfv6,184.0,NaN,right,8.0,2025-07-01Z,active,yes,NaN,Rotterdam,NaN,NaN,NaN
axhyg79pf6dwe5foj907uqxhw,Ali,Maamar,Ali,Maamar,Male,A. Maamar,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Defender,player,2005-03-23,Morocco,2xdcc39z1k79pnjbtn9x31wdh,185.0,75.0,right,79.0,2024-11-06Z,active,yes,NaN,Brussels,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j
bpprd2haoafk6y0rjans4iytx,Kasper,Dolberg Rasmussen,Kasper,Dolberg,Male,K. Dolberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1997-10-06,Denmark,5adf60vwiw2f2mibyq1k4ex7i,187.0,80.0,right,12.0,2023-07-07Z,active,no,NaN,Silkeborg,2025-09-02Z,NaN,NaN
bu7cw3305zs2u7uj2ed5t867e,Yari,Verschaeren,Yari,Verschaeren,Male,Y. Verschaeren,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2001-07-12,Belgium,4wbzjcclyefma1ourvjsu4q2j,172.0,69.0,right,10.0,2018-11-24Z,active,yes,NaN,Sint-Niklaas,NaN,NaN,NaN
bxm1hhoqn14l6kopk32nnyktl,Adriano,Bertaccini,Adriano,Bertaccini,Male,A. Bertaccini,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2000-08-13,Belgium,4wbzjcclyefma1ourvjsu4q2j,173.0,70.0,right,91.0,2025-08-01Z,active,yes,NaN,Charleroi,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv
c716rboejsazxhoosf6l0v6dw,Timon Maurice,Vanhoutte,Timon,Vanhoutte,Male,T. Vanhoutte,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,2004-01-29,Belgium,4wbzjcclyefma1ourvjsu4q2j,189.0,80.0,right,63.0,2020-07-31Z,active,yes,NaN,Kortrijk,NaN,NaN,NaN
cei4ujo2jqzc9f0tmi8xgll62,Luis Ismael,Vázquez,Luis,Vázquez,Male,L. Vázquez,Argentina,2vovxa97k7v7ofa85dah2xktb,Attacker,player,2001-04-24,Argentina,2vovxa97k7v7ofa85dah2xktb,190.0,82.0,right,20.0,2023-07-26Z,active,yes,NaN,Recreo,NaN,NaN,NaN
cu3a4pb4a9g6d0qir3oakd46i,Marco,Kana,Marco,Kana,Male,M. Kana,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2002-08-08,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,182.0,62.0,right,55.0,2024-07-01Z,active,yes,NaN,Kinshasa,NaN,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9
d0lfji3l89s1vl27m3vcpotuc,Elyèss Houssa,Dao,Elyèss,Dao,Male,E. Dao,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Attacker,player,2006-11-20,France,7gww28djs405rfga69smki84o,183.0,NaN,right,22.0,2025-02-03Z,active,yes,NaN,Toulouse,NaN,France,7gww28djs405rfga69smki84o
d3k70qhpvrpytsg2zzioa7cpg,Jan-Carlo,Šimić,Jan-Carlo,Simic,Male,J. Šimić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2005-05-02,Germany,36min0qztu8eydwvpv8t1is0m,186.0,79.0,both,4.0,2024-07-23Z,active,yes,NaN,Nürtingen,NaN,Germany,36min0qztu8eydwvpv8t1is0m
ddsv1cx4vopu1xis5xwkx2qz8,Lucas,Boel Hey,Lucas,Hey,Male,L. Hey,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2003-04-13,Denmark,5adf60vwiw2f2mibyq1k4ex7i,189.0,80.0,right,3.0,2025-01-21Z,active,yes,NaN,Dragør,NaN,NaN,NaN
drjbms71w0kt1pidq8q17h05w,Nilson David,Angulo Ramírez,Nilson,Angulo,Male,N. Angulo,Ecuador,6pyj2bytt2osbjk69owzfehcg,Attacker,player,2003-06-19,Ecuador,6pyj2bytt2osbjk69owzfehcg,184.0,65.0,right,19.0,2022-07-01Z,active,yes,NaN,Quito,NaN,NaN,NaN
e0mwj2zp087snm5zce85zrh1w,Zoumana,Keita,Zoumana,Keita,Male,Z. Keita,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,2005-11-16,Germany,36min0qztu8eydwvpv8t1is0m,189.0,NaN,right,2.0,2025-06-17Z,active,yes,NaN,NaN,NaN,Mali,d0v29nncgikdswlxpdq553zz
e8q0fndasncssm98bzt4ursb8,Yasin,Özcan,Yasin,Özcan,Male,Y. Özcan,Türkiye,6kd6webenogylfgwt2aa9l6vx,Defender,player,2006-04-20,Türkiye,6kd6webenogylfgwt2aa9l6vx,185.0,75.0,left,58.0,2025-08-02Z,active,yes,NaN,İstanbul,2026-06-30Z,NaN,NaN
eb48g14m2erkf7yzqz8gj4u6t,Hans Carl Ludwig,Augustinsson,Ludwig,Augustinsson,Male,L. Augustinsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1994-04-21,Sweden,1z6l2c33w2kyz9rdefs1d68nb,181.0,74.0,left,6.0,2024-08-06Z,active,yes,NaN,Stockholm,NaN,NaN,NaN
1873bme1s3ko0xytpz39gfgno,Milo,Horemans,Milo,Horemans,Male,M. Horemans,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2006-05-18,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,right,77.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
1jr23fmrmezgiaq7k63pro07o,Isaac Achmed,Koroma Junior Babadi,Isaac,Babadi,Male,I. Babadi,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2005-04-06,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,73.0,right,NaN,2025-09-01Z,active,yes,NaN,Nijmegen,2026-06-30Z,Sierra Leone,7kilikg56sxc0dsd6168dr57b
1rqpbl0ivf8qwdvi6gqpgxz9x,Gyrano Emilio,Kerk,Gyrano,Kerk,Male,G. Kerk,Suriname,31vay1njxmbs7vtbfp1wo2dx1,Attacker,player,1995-12-02,Netherlands,6hzi5pltnz67q4la8yli9qfv6,175.0,68.0,right,7.0,2024-07-04Z,active,yes,NaN,Amsterdam,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6
1v75zo1ivju4o2xwgwn9az88a,Anthony Lenín,Valencia Bajaña,Anthony,Valencia,Male,A. Valencia,Ecuador,6pyj2bytt2osbjk69owzfehcg,Attacker,player,2003-07-21,Ecuador,6pyj2bytt2osbjk69owzfehcg,174.0,64.0,left,14.0,2022-07-01Z,active,yes,NaN,Guayaquil,NaN,NaN,NaN
205rkqgugd68o9thdp0c7zq50,Gabriel Jesus,David,Gabriel,David,Male,G. David,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2007-01-02,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,92.0,2025-02-28Z,active,yes,NaN,NaN,NaN,NaN,NaN
2tsn78gg5xyw81srfdn05hw8a,Christopher Gavin,Scott,Christopher,Scott,Male,C. Scott,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2002-06-07,Germany,36min0qztu8eydwvpv8t1is0m,174.0,71.0,right,30.0,2024-07-01Z,active,yes,NaN,NaN,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba
35gg94o5ce92epp0gv0wxukus,Mauricio Leonel,Benítez,Mauricio,Benítez,Male,M. Benítez,Argentina,2vovxa97k7v7ofa85dah2xktb,Midfielder,player,2004-02-03,Argentina,2vovxa97k7v7ofa85dah2xktb,185.0,82.0,right,16.0,2025-02-02Z,active,yes,NaN,NaN,2026-06-30Z,NaN,NaN
38qgiazulsyaxmvqqrdjlw2l0,Marwan bin Saeed bin Masoud,Al Sahafi,Marwan bin Saeed bin Masoud,Al Sahafi,Male,Marwan Al Sahafi,Saudi Arabia,639nv0r2ixeusx4nzqyzb5iuq,Attacker,player,2004-02-17,Saudi Arabia,639nv0r2ixeusx4nzqyzb5iuq,188.0,68.0,NaN,9.0,2025-08-21Z,active,yes,Marwan Al Sahafi,Jeddah,2026-06-30Z,NaN,NaN
398isvyux7zpjiwa2hzsxyc16,Senne,Lammens,Senne,Lammens,Male,S. Lammens,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,2002-07-07,Belgium,4wbzjcclyefma1ourvjsu4q2j,193.0,70.0,right,91.0,2023-06-15Z,active,no,NaN,Zottegem,2025-09-01Z,NaN,NaN
3eywxsna9qzi1egis1uj4l6mt,Geoffry,Hairemans,Geoffry,Hairemans,Male,G. Hairemans,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,1991-10-21,Belgium,4wbzjcclyefma1ourvjsu4q2j,183.0,64.0,left,11.0,2025-07-01Z,active,yes,NaN,Antwerp,NaN,NaN,NaN
3lraqym3pvhs9rvrpvpxuj1l,Daam Wonnebald,Foulon,Daam,Foulon,Male,D. Foulon,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,1999-03-23,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,70.0,left,5.0,2025-07-01Z,active,yes,NaN,Mechelen,NaN,NaN,NaN
45mvqlprunldc3mcrvxyx9lh,Glenn,Bijl,Glenn,Bijl,Male,G. Bijl,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1995-07-13,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,76.0,right,23.0,2025-07-24Z,active,yes,NaN,Stadskanaal,NaN,NaN,NaN
4qwa9e4f2xhekby02hkbhx250,Orseer,Achihi,Orseer,Achihi,Male,O. Achihi,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2006-09-19,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,76.0,2025-02-28Z,active,yes,NaN,NaN,NaN,NaN,NaN
6izgen8la7c7pha7q3ja279jo,Rosen,Petkov Bozhinov,Rosen,Bozhinov,Male,R. Bozhinov,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,Defender,player,2005-01-23,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,193.0,NaN,left,26.0,2024-06-21Z,active,yes,NaN,Knezha,NaN,NaN,NaN
783gcbge6tm3dosc9jou2jqc4,Kobe,Corbanie,Kobe,Corbanie,Male,K. Corbanie,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2005-05-10,Belgium,4wbzjcclyefma1ourvjsu4q2j,179.0,71.0,right,2.0,2023-01-09Z,active,yes,NaN,NaN,NaN,NaN,NaN
7odm5uddey61roaeo7c2pr2fo,Muhammadali,Oʻrinboyev,Muhammadali,O&#699;rinboyev,Male,M. Oʻrinboyev,Uzbekistan,8j3qx8u2xs9yc8u8b3n1r31k,Attacker,player,2005-04-24,Uzbekistan,8j3qx8u2xs9yc8u8b3n1r31k,NaN,NaN,NaN,19.0,2025-07-07Z,active,yes,NaN,NaN,NaN,NaN,NaN
7wv1nsc04fz5mjoikc9rc0il0,Semm,Renders,Semm,Renders,Male,S. Renders,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2007-12-17,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,right,17.0,2024-08-31Z,active,yes,NaN,NaN,NaN,NaN,NaN
8brs6ycm7rywon1jc3c4tydjo,Andreas,Verstraeten,Andreas,Verstraeten,Male,A. Verstraeten,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2006-01-10,Belgium,4wbzjcclyefma1ourvjsu4q2j,173.0,NaN,left,21.0,2023-07-01Z,active,yes,NaN,Herentals,NaN,NaN,NaN
8prtj2o0lz1zbzpuw4ah4qhud,Dennis Pierre Jacques Albert,Praet,Dennis,Praet,Male,D. Praet,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,1994-05-14,Belgium,4wbzjcclyefma1ourvjsu4q2j,181.0,78.0,right,8.0,2024-09-06Z,active,yes,NaN,Leuven,NaN,NaN,NaN
9gt3izdka3a0nh7r9uazkueqc,Zeno,Van den Bosch,Zeno,Van den Bosch,Male,Z. Van den Bosch,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2003-07-06,Belgium,4wbzjcclyefma1ourvjsu4q2j,191.0,78.0,right,33.0,2020-09-10Z,active,yes,NaN,NaN,NaN,NaN,NaN
9ozvtpl4wfuf2ith5jrmpyfx0,Mahamadou,Doumbia,Mahamadou,Doumbia,Male,M. Doumbia,Mali,d0v29nncgikdswlxpdq553zz,Midfielder,player,2004-05-15,Mali,d0v29nncgikdswlxpdq553zz,186.0,66.0,right,20.0,2024-01-20Z,active,yes,NaN,NaN,NaN,NaN,NaN
a0ecz4nlxrr62dcwixtmjiwyy,Thibo,Somers,Thibo,Somers,Male,T. Somers,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,1999-03-16,Belgium,4wbzjcclyefma1ourvjsu4q2j,173.0,79.0,right,24.0,2025-07-18Z,active,yes,NaN,Brugge,NaN,NaN,NaN
amjk3mud6trhqudwleoamj09g,Youssef,Hamdaoui,Youssef,Hamdaoui,Male,Y. Hamdaoui,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Midfielder,player,2008-03-20,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,43.0,2025-01-23Z,active,yes,NaN,Antwerpen,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j
bsl1uabxlj21ogpvn59kg1ixg,Yuto,Tsunashima,Yuto,Tsunashima,Male,Y. Tsunashima,Japan,lxyibh89lpdc0bfian1nx0xq,Midfielder,player,2000-08-15,Japan,lxyibh89lpdc0bfian1nx0xq,188.0,80.0,right,4.0,2025-08-06Z,active,yes,NaN,NaN,NaN,NaN,NaN
calut2wcnvfps97uj7dartf4l,Yannick,Thoelen,Yannick,Thoelen,Male,Y. Thoelen,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,1990-07-18,Belgium,4wbzjcclyefma1ourvjsu4q2j,188.0,81.0,right,15.0,2025-01-30Z,active,yes,NaN,Tessenderlo,NaN,NaN,NaN
cam8s80ouxcw7900f0qiwoacq,Taishi Brandon,Nozawa,Taishi,Nozawa,Male,T. Nozawa,Japan,lxyibh89lpdc0bfian1nx0xq,Goalkeeper,player,2002-12-25,Japan,lxyibh89lpdc0bfian1nx0xq,193.0,90.0,right,41.0,2025-07-01Z,active,yes,NaN,Okinawa,NaN,NaN,NaN
cz4ghmk3l1qypfmuxzop3udck,Niels,Devalckeneer,Niels,Devalckeneer,Male,N. Devalckeneer,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,2004-05-17,Belgium,4wbzjcclyefma1ourvjsu4q2j,193.0,86.0,right,81.0,2022-07-20Z,active,yes,NaN,Brussel,NaN,NaN,NaN
daevawz3r1bzlhcbr7mj12h9l,Boubakar,Kouyaté,Kiki,Kouyaté,Male,K. Kouyaté,Mali,d0v29nncgikdswlxpdq553zz,Defender,player,1997-04-15,Mali,d0v29nncgikdswlxpdq553zz,192.0,82.0,both,25.0,2025-08-12Z,active,yes,NaN,Bamako,NaN,NaN,NaN
dcjf15sf1dbb6w17foz25uuei,Michel-Ange,Balikwisha,Michel-Ange,Balikwisha,Male,M. Balikwisha,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2001-05-10,Belgium,4wbzjcclyefma1ourvjsu4q2j,178.0,69.0,right,10.0,2021-07-04Z,active,no,NaN,Gent,2025-08-28Z,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9
e9x9hxfg15wpv2m8or4saq1w4,Gerard,Vandeplas,Gerard,Vandeplas,Male,G. Vandeplas,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2006-02-25,Belgium,4wbzjcclyefma1ourvjsu4q2j,169.0,58.0,right,79.0,2023-03-04Z,active,yes,NaN,NaN,NaN,NaN,NaN
eg4piy0kcdtdopqpd3lcl5j2t,Vincent Petrus Anna Sebastiaan,Janssen,Vincent,Janssen,Male,V. Janssen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1994-06-15,Netherlands,6hzi5pltnz67q4la8yli9qfv6,184.0,79.0,both,18.0,2022-07-01Z,active,yes,NaN,Heesch,NaN,NaN,NaN
ezn03whijjk22e2tyhl4lhn85,Björn Lionel,Engels,Björn,Engels,Male,B. Engels,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,1994-09-15,Belgium,4wbzjcclyefma1ourvjsu4q2j,193.0,83.0,right,3.0,2021-07-01Z,active,yes,NaN,Kaprijke,NaN,NaN,NaN
jkkhuzmm28wu58vsgw1t2ntg,Muhammed Farouck,Adekami,Farouck,Adekami,Male,F. Adekami,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Midfielder,player,2006-02-13,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,right,22.0,2024-08-08Z,active,yes,NaN,NaN,NaN,NaN,NaN
16pwi03qk6lo51i1n5oh6ac5w,Mondy,Prunier,Mondy,Prunier,Male,M. Prunier,Haiti,5mp58o38d0mr5qt8g4o6l7efg,Attacker,player,1999-12-22,Haiti,5mp58o38d0mr5qt8g4o6l7efg,188.0,80.0,right,NaN,2025-07-01Z,active,no,NaN,Port-au-Prince,2025-09-02Z,NaN,NaN
1g0hx1y7bkrsbf4t9fag0xmy2,Aiham Hanz,Ousou,Aiham Hanz,Ousou,Male,Aiham Ousou,Syria,3tsnzfkszhsktmhsmwar1tvp8,Defender,player,2000-01-09,Sweden,1z6l2c33w2kyz9rdefs1d68nb,186.0,86.0,right,4.0,2024-07-31Z,active,yes,Aiham Ousou,Mölndal,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb
27rm84dcrfa7ypfmpgbe37cic,Mehdi,Boukamir,Mehdi,Boukamir,Male,M. Boukamir,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Defender,player,2004-01-26,Belgium,4wbzjcclyefma1ourvjsu4q2j,188.0,78.0,right,32.0,2025-07-01Z,active,yes,Mehdi Boukamir,Jemeppe-sur-Sambre,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j
2lm0c7eiwntew7sdkdpwi02y1,Aurélien,Scheidler,Aurélien,Scheidler,Male,A. Scheidler,France,7gww28djs405rfga69smki84o,Attacker,player,1998-06-04,France,7gww28djs405rfga69smki84o,192.0,90.0,right,21.0,2025-08-19Z,active,yes,NaN,Saint-Martin-lès-Boulogne,NaN,NaN,NaN
2wqhfxpxott2jvy4g55dasxec,Noam,Mayoka-Tika,Noam,Mayoka-Tika,Male,N. Mayoka-Tika,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2003-11-02,Belgium,4wbzjcclyefma1ourvjsu4q2j,184.0,70.0,right,66.0,2024-06-18Z,active,no,NaN,Charleroi,2025-07-29Z,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9
2ylm1z47byiqk4vmhape4micq,Parfait,Guiagon,Parfait,Guiagon,Male,P. Guiagon,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Attacker,player,2001-02-22,Côte d'Ivoire,tin6kf561ywonqan0mettr98,169.0,64.0,right,10.0,2023-08-29Z,active,yes,NaN,NaN,NaN,NaN,NaN
3hpv677ua2y88yx55iujzqpgq,Antoine Benjamin,Colassin,Antoine,Colassin,Male,A. Colassin,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2001-02-26,Belgium,4wbzjcclyefma1ourvjsu4q2j,188.0,82.0,right,25.0,2025-07-08Z,active,yes,NaN,Charleroi,NaN,NaN,NaN
3z59k2bgdca51tffdkfcc0k8a,Rik,De Mil,Rik,De Mil,Male,R. De Mil,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,coach,1981-09-15,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,NaN,2024-03-22Z,active,yes,NaN,NaN,NaN,NaN,NaN
4gnprufs4yyf7wq9mzmkmf622,Nikola,Štulić,Nikola,Stulic,Male,N. Štulić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2001-09-08,Serbia,5w4ve503bjdsshwx9ho6jxzx0,188.0,80.0,right,19.0,2023-01-31Z,active,no,NaN,Sremska Mitrovica,2025-08-27Z,Croatia,37hlakrwxyuzovaeoo4sezusp
5anxcfh8hvwdbdc162ekgr52i,Lewin,Blum,Lewin,Blum,Male,L. Blum,Switzerland,3bh70jgvc5mn58x0byjkuda17,Defender,player,2001-07-27,Switzerland,3bh70jgvc5mn58x0byjkuda17,181.0,75.0,right,NaN,2025-09-06Z,active,yes,NaN,Rothrist AG,2026-06-30Z,NaN,NaN
64b5bv8hzn77wat33vo143hsl,Théo Pierre,Defourny,Théo,Defourny,Male,T. Defourny,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,1992-04-25,France,7gww28djs405rfga69smki84o,194.0,85.0,right,33.0,2024-06-16Z,active,yes,NaN,Bourg-Saint-Maurice,NaN,France,7gww28djs405rfga69smki84o
7swhmqhii6ny7eod10df6dc6h,Jeremy Arnaud,Petris,Jeremy,Petris,Male,J. Petris,France,7gww28djs405rfga69smki84o,Defender,player,1998-01-28,France,7gww28djs405rfga69smki84o,183.0,75.0,right,98.0,2024-01-30Z,active,no,NaN,Bagnolet,2025-09-01Z,Martinique,1eb70pvuqssbbg3yamdba5ie5
87d73x3gkomc4soukr5uweqc5,Isaac,Mbenza,Isaac,Mbenza,Male,I. Mbenza,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,1996-03-08,France,7gww28djs405rfga69smki84o,188.0,77.0,right,7.0,2022-03-14Z,active,yes,NaN,Saint-Denis,NaN,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9
8az60zju3zh4ksk9w3p1jyxp0,Martin,Delavallée,Martin,Delavallée,Male,M. Delavallée,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,2004-03-18,Belgium,4wbzjcclyefma1ourvjsu4q2j,185.0,84.0,right,55.0,2022-06-18Z,active,yes,NaN,NaN,NaN,NaN,NaN
8ic5et3o15rkxyebpxy6y4mhh,Antoine Rudy,Bernier,Antoine,Bernier,Male,A. Bernier,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,1997-09-10,Belgium,4wbzjcclyefma1ourvjsu4q2j,170.0,68.0,right,17.0,2023-06-23Z,active,yes,NaN,Dinant,NaN,NaN,NaN
8n59b5l4lzz9ny4yrvl5p3wus,Yassine,Khalifi,Yassine,Khalifi,Male,Y. Khalifi,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Midfielder,player,2005-08-09,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN,NaN,NaN,40.0,2025-07-14Z,active,yes,NaN,NaN,NaN,NaN,NaN
8zo4abj7d3ut3cry9tcsoglw,Cheick,Keita,Cheick,Keita,Male,C. Keita,Mali,d0v29nncgikdswlxpdq553zz,Defender,player,2003-04-02,France,7gww28djs405rfga69smki84o,185.0,NaN,right,95.0,2024-07-04Z,active,yes,NaN,Champigny-sur-Marne,NaN,France,7gww28djs405rfga69smki84o
9r62za5c8wuxzvj6u81jjdgyc,Freddy,Situmona Mbemba,Freddy,Mbemba,Male,F. Mbemba,France,7gww28djs405rfga69smki84o,Attacker,player,2002-12-16,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,NaN,NaN,NaN,20.0,2025-07-04Z,active,no,NaN,NaN,2025-09-01Z,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9
9wf3cs75gw4hajwe89ow70650,Alexandre,Stanić,Alexandre,Stanic,Male,A. Stanić,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2004-12-28,Belgium,4wbzjcclyefma1ourvjsu4q2j,198.0,71.0,right,67.0,2025-03-07Z,active,yes,NaN,Brussel,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0
