id,firstName,lastName,shortFirstName,shortLastName,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,status,active,knownName,secondNationality,secondNationalityId
c1qwmwfqsw6c4sv29ddq43a7e,Stefán Þór,Hannesson,Stefán,Hannesson,S. Hannesson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,1996-03-02,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,12.0,active,yes,NaN,NaN,NaN
c5cp8m7dagu09rr6vgwnp4tsl,Kennie,Knak Chopart,Kennie,Chopart,K. Chopart,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1990-06-01,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,9.0,active,yes,NaN,NaN,NaN
doc7at3z01ke36p8iky6xtkic,Víðir Freyr,Ívarsson,Vídir,Ívarsson,V. Ívarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2004-02-24,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,179.0,NaN,right,19.0,active,no,NaN,NaN,NaN
dz6ir33bunw879ui9vf9txpm1,Óskar,Jónsson,Óskar,Jónsson,Ó. Jónsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1997-01-28,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,22.0,active,yes,Óskar Jónsson,NaN,NaN
f2zc80ehmj4zh5qimxnwno1sk,Egill Otti,Vilhjálmsson,Egill,Vilhjálmsson,E. Vilhjálmsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2004-09-15,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,20.0,active,yes,NaN,NaN,NaN
w28d5hfi86ynsg35024ssnah,Alex Freyr,Elísson,Alex,Elísson,A. Elísson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1997-10-09,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,right,71.0,active,yes,NaN,NaN,NaN
1b7ni2ue7o4ap5zwkhcbcb7fu,Axel Máni,Guðbjörnsson,Axel,Gudbjörnsson,Axel Guðbjörnsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2002-07-05,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,15.0,active,yes,Axel Gudbjörnsson,NaN,NaN
1foihednza75mi6rkcmxaukq2,Hallur Húni,Þorsteinsson,Hallur Húni,Thorsteinsson,H. Þorsteinsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2003-02-10,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,20.0,active,no,NaN,NaN,NaN
1pcc8wuqlin8l7kzlu4xv4xcl,Olgeir,Sigurgeirsson,Olgeir,Sigurgeirsson,O. Sigurgeirsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,assistant coach,1982-10-22,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
23qcsn2ydkdoytx15gtdoy6p6,Sigurbergur Áki,Jörundsson,Sigurbergur,Jörundsson,S. Jörundsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2004-03-16,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,24.0,active,yes,NaN,NaN,NaN
25ey3dogec215xhqtddjgu1ux,Halldór Jón Sigurður,Þórðarson,Halldór,Thórdarson,H. Þórðarson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,1996-07-12,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,80.0,active,yes,NaN,NaN,NaN
2by0cg05lpgmitohfnlezkep6,Arnar Númi,Gíslason,Arnar,Gíslason,A. Gíslason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2004-12-15,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,19.0,active,yes,NaN,NaN,NaN
40blm1u1occlrar4eehieuq6s,Guðmar Gauti,Sævarsson,Gudmar,Saevarsson,G. Sævarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2008-02-16,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
4w9lg2iydcj1kmlpfu5xgkqac,Ómar Björn,Stefánsson,Ómar,Stefánsson,Ómar Stefánsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2004-03-25,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,22.0,active,yes,Ómar Stefánsson,NaN,NaN
6j6ojqfc7fm88hsmmhb06v5qt,Orri Sveinn,Stefánsson,Orri,Stefánsson,Orri Stefánsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1996-02-20,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,5.0,active,yes,Orri Stefánsson,NaN,NaN
7dlkbqd6x4nhvqgu7qospuy21,Michael John,Kingdon,NaN,NaN,M. Kingdon,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,assistant coach,1997-11-04,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,188.0,78.0,NaN,NaN,active,yes,NaN,NaN,NaN
87tdo84gc13rr4gxq2qkkeeqc,Theodór Ingi,Óskarsson,Theodór,Óskarsson,T. Óskarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2006-01-23,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,14.0,active,yes,NaN,NaN,NaN
8edccxdv51iafg5z1leoidzbo,Stefán Gísli,Stefánsson,Stefán,Stefánsson,S. Stefánsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2006-05-16,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,13.0,active,yes,Stefán Stefánsson,NaN,NaN
8hlbqayje1aqb2oznmsafcd79,Daði,Ólafsson,Dadi,Ólafsson,D. Ólafsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1994-01-05,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,7.0,active,yes,NaN,NaN,NaN
8l5fo4sm2uw0c3xei3grv8x5h,Gunnlaugur Fannar,Guðmundsson,Gunnlaugur,Gudmundsson,G. Guðmundsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1994-07-17,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,NaN,active,no,NaN,NaN,NaN
8thyqx0nihdxoo314mxmjpot1,Ragnar Bragi,Sveinsson,Ragnar,Sveinsson,R. Sveinsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1994-12-18,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,8.0,active,yes,NaN,NaN,NaN
8w0dh7ofet61bhphpiuj5mb1m,Orri Hrafn,Kjartansson,Orri,Kjartansson,O. Kjartansson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2002-02-05,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,72.0,active,yes,NaN,NaN,NaN
8zpi3a29eds7h2svwos3kj5xx,Thorleifur,Óskarsson,NaN,NaN,T. Óskarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,assistant coach,NaN,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
92pk383d104meguxaxh6ovmz8,Þóroddur,Víkingsson,Thóroddur,Víkingsson,Þóroddur Víkingsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2004-01-05,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,25.0,active,yes,NaN,NaN,NaN
9bk0d3pen9gjxogvrcvsryvvt,Arnór Breki,Ásþórsson,Arnór,Ásthorsson,A. Ásþórsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1998-02-08,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,27.0,active,yes,NaN,NaN,NaN
9udm0jhp7xd1dis8org2pglm2,Nikulás Val,Gunnarsson,Nikulás,Gunnarsson,N. Gunnarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2000-01-17,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,18.0,active,yes,NaN,NaN,NaN
bn6klx7ql8qh49jz37km977x1,Ásgeir,Eyþórsson,Ásgeir,Eythórsson,Á. Eyþórsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1993-04-29,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,2.0,active,yes,Ásgeir Eythórsson,NaN,NaN
bya7i4czkbf0dbbl8kibhf1ii,Guðmundur,Tyrfingsson,Gudmundur,Tyrfingsson,G. Tyrfingsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2003-02-01,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,70.0,active,yes,NaN,NaN,NaN
c3fgn30eh2dlhaa0g46j9wtii,Birkir,Eyþórsson,Birkir,Eythórsson,B. Eyþórsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2000-05-07,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,17.0,active,yes,Birkir Eythórsson,NaN,NaN
c3syeig8njhifqyzfuh53zac4,Guðmundur Rafn,Ingason,Gudmundur,Ingason,G. Ingason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,2004-08-13,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,30.0,active,yes,NaN,NaN,NaN
c81mnernwn4ki77vjkbg9z2wa,Benedikt Daríus,Garðarsson,Benedikt,Gardarsson,B. Garðarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1999-05-02,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,10.0,active,yes,NaN,NaN,NaN
canhiz7s7t4pnsegxqnyfjavp,Rúnar Páll,Sigmundsson,Rúnar,Sigmundsson,R. Sigmundsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,coach,1974-05-05,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
cvkw667kybc5qqa481s3vtvqh,Unnar Steinn,Ingvarsson,Unnar,Ingvarsson,U. Ingvarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2000-11-12,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,right,3.0,active,yes,NaN,NaN,NaN
dttyh3fpis2y1iy4tnvlcnpt6,Ólafur Kristófer,Helgason,Ólafur,Helgason,Ó. Helgason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,2002-10-24,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,1.0,active,yes,NaN,NaN,NaN
du437ll7tc2yeeng8ebxtmne1,Þórður Gunnar,Hafþórsson,Thórdur,Hafthórsson,Þ. Hafþórsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2001-08-10,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,11.0,active,yes,NaN,NaN,NaN
eoy2ubqs4szlml11curgvf85w,Aron Snær,Guðbjörnsson,Aron,Gudbjörnsson,Aron Guðbjörnsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2004-04-22,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,21.0,active,yes,Aron Gudbjörnsson,NaN,NaN
j3w482yhlge6u4b1cju3d17u,Matthias,Præst Nielsen,Matthias,Præst,M. Præst,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2000-06-21,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,9.0,active,yes,NaN,NaN,NaN
pzeu4a7cgm5iklqinm7ls79x,Emil,Ásmundsson,Emil,Ásmundsson,E. Ásmundsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1995-01-08,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,16.0,active,yes,NaN,NaN,NaN
13nfbso78aicjh821y5h6se7d,Atli Hrafn,Andrason,Atli,Andrason,A. Andrason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,1999-01-04,Reykjavík,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,180.0,NaN,right,10.0,active,yes,NaN,NaN,NaN
166xiuq5kyfcrloue88mirm22,Marciano,Aziz,Marciano,Aziz,M. Aziz,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2001-07-13,Eupen,Belgium,4wbzjcclyefma1ourvjsu4q2j,172.0,NaN,right,11.0,active,yes,NaN,NaN,NaN
1933g3r03hylu5r9crvbkbvv8,Kristján Snær,Frostason,Kristján,Frostason,K. Frostason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2005-06-28,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,2.0,active,yes,NaN,NaN,NaN
1ax36nk137qy4ig6o5oihp68l,Leifur Andri,Leifsson,Leifur,Leifsson,L. Leifsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1989-10-11,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,4.0,active,yes,NaN,NaN,NaN
1dw7nbsn7yximvy2dvft48f10,Þorsteinn Aron,Antonsson,Thorsteinn,Antonsson,Þ. Antonsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2004-01-13,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,5.0,active,yes,NaN,NaN,NaN
27dgoxmkzlopi4mifbhya5gr8,Ísak Aron,Ómarsson,Ísak,Ómarsson,Í. Ómarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2004-06-19,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,20.0,active,yes,NaN,NaN,NaN
2jsd8ju9v6l4dv8t1jcq5yjmd,Birkir Valur,Jónsson,Birkir,Jónsson,B. Jónsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1998-11-02,Reykjavík,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,185.0,NaN,right,6.0,active,yes,Birkir Jónsson,NaN,NaN
2qca65bclowfxy1l3k9l2x6fp,Viktor,Helgi Benediktsson,Viktor,Benediktsson,V. Benediktsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1998-09-15,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
2s3r5i0gq3tmx67y7o029nn6c,Stéfan,Stéfansson,Stéfan,Stéfansson,S. Stéfansson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,2004-07-22,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,12.0,active,yes,NaN,NaN,NaN
3v6g1fe8nzsagt0rd0tiqe5n8,Atli Þór,Jónasson,Atli,Jónasson,A. Jónasson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2002-08-01,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,30.0,active,yes,NaN,NaN,NaN
4tjcz5bw0uk76w52bs4ithwyc,Andri Már,Harðarson,Andri Már,Hardarson,A. Harðarson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2002-08-28,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,22.0,active,yes,NaN,NaN,NaN
4w4opi1supyf10sjrs27303u2,George Johannes,Nunn,George,Nunn,G. Nunn,Republic of Ireland,63nepb66un7juhglo2g6rezcl,Attacker,player,2001-11-23,Crewe,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,NaN,7.0,active,yes,NaN,NaN,NaN
66u08ddqjpfrb3f49czmb6b55,Oliver,Haurits,Oliver,Haurits,O. Haurits,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2000-12-12,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,186.0,80.0,NaN,9.0,active,yes,NaN,NaN,NaN
6z5wuilw5slt067f8sam1yh91,Viktor Bjarki,Arnarsson,NaN,NaN,V. Arnarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,assistant coach,1983-01-22,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
73m8ud6v7yby3m8ktp7wuow0k,Birnir Breki,Burknason,Birnir,Burknason,B. Burknason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2006-06-04,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,19.0,active,yes,NaN,NaN,NaN
7tq66dzc1eqrfzed59s1efso9,Eiður Gauti,Sæbjörnsson,Eidur Gauti,Sæbjörnsson,E. Sæbjörnsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1999-07-07,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
90ckmxko5ejjliy62mxhcqhg,Tumi,Þorvarsson,Tumi,Thorvarsson,T. Þorvarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2005-02-15,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,28.0,active,yes,NaN,NaN,NaN
92oh0zoo7xl4lg6mu5mjk3jdh,Atli,Arnarson,Atli,Arnarson,A. Arnarson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1993-11-29,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,18.0,active,yes,NaN,NaN,NaN
b2f0w7cngjmasi7wgp2h3ox5h,Hákon Ingi,Jónsson,Hákon,Jónsson,H. Jónsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,1995-11-10,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,33.0,active,yes,NaN,NaN,NaN
by9flrd391n06i005fkv0mcr8,Breki,Ottósson,Breki,Ottósson,B. Ottósson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,NaN,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,right,15.0,active,yes,NaN,NaN,NaN
civvv5ns1omb20m4omsdoiklx,Arnar Freyr,Ólafsson,Arnar,Ólafsson,A. Ólafsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,1993-03-06,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,25.0,active,yes,NaN,NaN,NaN
db493bal3xocb3o1aae7c64us,Karl Ágúst,Karlsson,Karl,Karlsson,K. Karlsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2007-05-11,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,29.0,active,yes,NaN,NaN,NaN
dchbnzrrm8g5mrv0e4gwg71be,Brynjar Snær,Pálsson,Brynjar,Pálsson,B. Pálsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2001-11-11,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,14.0,active,yes,NaN,NaN,NaN
dplldck8fd2r0gz15cocvjyl1,Ívar Örn,Jónsson,Ívar,Jónsson,Í. Jónsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1994-02-02,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,183.0,NaN,left,21.0,active,yes,Ívar Jónsson,NaN,NaN
dw0n54tun2fgchjeyqv0rk5xw,Magnús Arnar,Pétursson,Magnús,Pétursson,M. Pétursson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2006-05-20,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,24.0,active,yes,NaN,NaN,NaN
e42g1uivy9sp28kjpg759anyt,Arnþór Ari,Atlason,Arnthor,Atlason,A. Atlason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1993-10-12,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,8.0,active,yes,NaN,NaN,NaN
el8upjgq5zj3bpr6noak51o9g,Ómar Ingi,Guðmundsson,Ómar,Gudmundsson,Ó. Guðmundsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,coach,1986-04-24,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,NaN,active,yes,NaN,NaN,NaN
ou7ou7q8n9qikyt10w83cb2s,Eiður Atli,Rúnarsson,Eidur,Rúnarsson,E. Rúnarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2002-02-06,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,16.0,active,no,NaN,NaN,NaN
1u4p5egtstd932cgbypakyg6i,Ibrahima,Baldé,Ibrahima,Baldé,I. Baldé,Senegal,6hhqyhr5cwq2pfprlazyposyk,Midfielder,player,1996-01-09,NaN,Senegal,6hhqyhr5cwq2pfprlazyposyk,194.0,NaN,right,6.0,active,yes,NaN,Spain,49ih1pwv3ahshdf8uzrimi54c
25uk6f92cspte2gz542tll1p1,Pétur,Bjarnason,Pétur,Bjarnason,P. Bjarnason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,1997-01-25,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,19.0,active,yes,Pétur Bjarnason,NaN,NaN
2xbhjoyw5jn93ah6uywcs2ns9,Sergine Modou,Fall,Sergine Modou,Fall,S. Fall,Senegal,6hhqyhr5cwq2pfprlazyposyk,Defender,player,1993-12-27,NaN,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,NaN,77.0,active,yes,NaN,NaN,NaN
3klk5fg9d34hdzv56mwni5n56,Toby James,King,Toby,King,T. King,England,1fk5l4hkqk12i7zske6mcqju6,Midfielder,player,2002-01-04,NaN,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,NaN,13.0,active,yes,NaN,NaN,NaN
3v860ugnls6i41g106ckqydw5,Morten,Ohlsen Hansen,Morten,Hansen,M. Hansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1993-09-04,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,2.0,active,yes,NaN,NaN,NaN
41clg4wop4feffve4jrzkfx90,Patrekur Bjarni,Snorrason,Patrekur,Snorrason,P. Snorrason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2007-04-21,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,172.0,NaN,right,24.0,active,yes,NaN,NaN,NaN
5m8hupo97b8ivix12uxouyyg9,Gustav,Kjeldsen,Gustav,Kjeldsen,G. Kjeldsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1999-07-03,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,40.0,active,yes,NaN,NaN,NaN
5vu2aexprkvmve8bp67voi3h0,Benedikt Jóhann,Snædal,Benedikt Jóhann,Snaedal,B. Snædal,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,2006-07-21,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,33.0,active,yes,NaN,NaN,NaN
6ysbvl2yr2rd6ekkzwtay611x,Eiður Aron,Sigurbjörnsson,Eidur,Sigurbjörnsson,E. Sigurbjörnsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1990-02-26,Vestmannaeyjar,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,187.0,NaN,right,32.0,active,yes,NaN,NaN,NaN
907vbybnr29fma8osmqkfcx9m,Tarik,Ibrahimagic,Tarik,Ibrahimagic,T. Ibrahimagic,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2001-01-23,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,21.0,active,yes,NaN,NaN,NaN
91fm2241o9p5nxo84p43tedhx,Karl William,Eskelinen,William,Eskelinen,W. Eskelinen,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Goalkeeper,player,1996-09-03,Stockholm,Sweden,1z6l2c33w2kyz9rdefs1d68nb,191.0,84.0,NaN,30.0,active,yes,NaN,NaN,NaN
9zh0c3ovxcpcyr16s82xlyaxh,Silas Dylan,Songani,Silas,Songani,S. Songani,Zimbabwe,6pqqn8s3pvbryohnkxd4ch4kn,Midfielder,player,1989-06-28,Harare,Zimbabwe,6pqqn8s3pvbryohnkxd4ch4kn,170.0,64.0,right,23.0,active,yes,NaN,NaN,NaN
aj2247tjffhxry14efqctris5,Ignacio,Gil Echevarría,Ignacio,Gil Echevarría,Nacho Gil,Spain,49ih1pwv3ahshdf8uzrimi54c,Midfielder,player,1993-05-08,Madrid,Spain,49ih1pwv3ahshdf8uzrimi54c,178.0,NaN,NaN,10.0,active,yes,Nacho Gil,NaN,NaN
ayxllt89tggy2s3pb14dx09p0,Ívar Breki,Helgason,Ívar Breki,Helgason,Í. Helgason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2002-01-06,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,16.0,active,yes,NaN,NaN,NaN
bcs9mzz2nkv71nkgt01s3c76y,Fatai,Adebowale Gbadamosi,Fatai,Gbadamosi,F. Gbadamosi,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,1998-11-11,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,4.0,active,yes,NaN,NaN,NaN
c84w4w0savfxsgmz4j0zpay95,Benedikt,Warén,Benedikt,Warén,B. Warén,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2001-10-03,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,11.0,active,yes,NaN,NaN,NaN
cdpk4oj8eo6g9b5kcfsojxt5h,Elmar Atli,Garðarsson,Elmar,Gardarsson,E. Garðarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1997-03-08,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,22.0,active,yes,NaN,NaN,NaN
