id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,secondNationality,secondNationalityId,knownName,endDate
1z1pc8xyi2h3bi69m24yf6r6c,Nikola,Bukumira,Nikola,Bukumira,Male,N. Bukumira,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2005-09-07,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,32.0,2023-10-25Z,active,yes,NaN,NaN,NaN,NaN
2e2wiwnagbz3wnolwx8g8xclw,Louay,Ben Hassine,Louay,Ben Hassine,Male,L. Ben Hassine,Tunisia,2um1icx6ftp1auliaxyw0ou6y,Defender,player,2000-04-02,NaN,Tunisia,2um1icx6ftp1auliaxyw0ou6y,186.0,76.0,both,99.0,2024-08-09Z,active,yes,NaN,NaN,NaN,NaN
393m2pkn230v4049m3k30m9lg,Nikola,Skrobonja,Nikola,Skrobonja,Male,N. Skrobonja,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2005-08-16,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,51.0,2025-07-01Z,active,yes,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,NaN,NaN
3avurivpza17mc3x5i2x3ju38,Bojan,Adžić,Bojan,Adzic,Male,B. Adžić,Montenegro,1411jebgwo2ja1erogsq81lg9,Defender,player,2003-12-01,Podgorica,Montenegro,1411jebgwo2ja1erogsq81lg9,NaN,NaN,NaN,23.0,2023-07-03Z,active,yes,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN
3vxi7ynacsx76ezr640onjqol,Feđa,Dudić,Feda,Dudic,Male,F. Dudić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,coach,1983-02-01,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,175.0,NaN,NaN,NaN,2023-09-01Z,active,no,NaN,NaN,NaN,2025-08-02Z
4mbem6yyspc5plq9ipv1yhd2i,Luka,Stankovski,Luka,Stankovski,Male,L. Stankovski,North Macedonia,1lesyxylc5eza0a4z87t9azcc,Midfielder,player,2002-09-02,Skopje,North Macedonia,1lesyxylc5eza0a4z87t9azcc,190.0,NaN,right,80.0,2025-07-01Z,active,yes,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,NaN,NaN
4oxzim001mpb1kio40iigl149,António Pedro,Pina Gomes,António Pedro,Pina Gomes,Male,António Gomes,Portugal,1nbm5i9a0403zzvltn17lxinc,Attacker,player,2000-08-29,Lisboa,Portugal,1nbm5i9a0403zzvltn17lxinc,176.0,NaN,right,11.0,2025-09-04Z,active,yes,Luxembourg,f2r46apchse9eg3n9c9pupfs,António Gomes,NaN
4rsdr07530a05l2meutc6gkmi,Danilo,Mitrović,Danilo,Mitrovic,Male,D. Mitrović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2001-03-23,Novi Sad,Serbia,5w4ve503bjdsshwx9ho6jxzx0,183.0,74.0,right,24.0,2025-06-30Z,active,yes,NaN,NaN,Danilo Mitrovic,NaN
5euhfekd6g0oj6xt8b5if2mdx,Adnan,Jahić,Adnan,Jahic,Male,A. Jahić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,assistant coach,1985-02-28,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,right,NaN,2023-12-15Z,active,no,NaN,NaN,NaN,2025-08-02Z
5hewtfw3vtddu8u3qmueyv4yd,Vladimir,Stojković,Vladimir,Stojkovic,Male,V. Stojković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,1983-07-28,Loznica,Serbia,5w4ve503bjdsshwx9ho6jxzx0,196.0,93.0,right,88.0,2025-06-25Z,active,yes,NaN,NaN,NaN,NaN
5o4455f3efcjarbo8wqsfdm95,Tomislav,Dadić,Tomislav,Dadic,Male,T. Dadić,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,1997-12-15,Split,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,50.0,2024-01-19Z,active,yes,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN
5wbdt29cnkx1kucbxwdjlyp5h,Aleksandar,Luković,Aleksander,Lukovic,Male,A. Luković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1982-10-23,Kraljevo,Serbia,5w4ve503bjdsshwx9ho6jxzx0,190.0,81.0,left,NaN,2025-08-08Z,active,yes,NaN,NaN,NaN,NaN
6jc1lajp54t89wwmmuo94bxg4,Nikola,Miličić,Nikola,Milicic,Male,N. Miličić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2004-07-04,Kraljevo,Serbia,5w4ve503bjdsshwx9ho6jxzx0,186.0,74.0,right,4.0,2025-09-05Z,active,yes,NaN,NaN,NaN,NaN
6rxyl8pdh2x4k4dlwr6tbsb2s,Vuk,Topličević,Vuk,Toplicevic,Male,V. Topličević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2006-10-30,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,30.0,2025-02-02Z,active,yes,NaN,NaN,NaN,NaN
809lc5cgql8sljjdetnwf4ff8,Luka,Lijeskić,Luka,Lijeskic,Male,L. Lijeskić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,2005-02-23,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,186.0,NaN,right,81.0,2024-06-27Z,active,yes,NaN,NaN,NaN,NaN
8g1qq1blocadbmn6dp8nijmdw,Bogdan,Mirčetić,Bogdan,Mircetic,Male,B. Mirčetić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2005-10-25,Zrenjanin,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,44.0,2024-06-27Z,active,no,NaN,NaN,NaN,2025-09-02Z
8vl694jfb2b9frxx8rc906i1h,Milan,Mitrović,Milan,Mitrovic,Male,M. Mitrović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1988-07-02,Prokuplje,Serbia,5w4ve503bjdsshwx9ho6jxzx0,189.0,85.0,left,15.0,2023-01-11Z,active,yes,NaN,NaN,Milan Mitrovic,NaN
95syf4mow9kx3l9xaiz61ewpg,Miloš,Mladenović,Milos,Mladenovic,Male,M. Mladenović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,2001-11-20,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,45.0,2025-01-01Z,active,yes,NaN,NaN,NaN,NaN
aaehztqh2aj2skuua63wkp6g9,Mehmed,Ćosić,Mehmed,Cosic,Male,M. Ćosić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Midfielder,player,1997-06-25,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,NaN,8.0,2024-01-19Z,active,yes,NaN,NaN,NaN,NaN
avo66ap167q6hu55lc0x42ove,Stephen,Chinedu,Stephen,Chinedu,Male,S. Chinedu,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2000-01-06,Kano,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,right,9.0,2025-02-12Z,active,no,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,2025-09-08Z
be804hfaegrmblwga38hg7tp0,Kilian Zoé,Bevis,Kilian,Bevis,Male,K. Bevis,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,Attacker,player,1998-02-13,Villepinte,France,7gww28djs405rfga69smki84o,173.0,NaN,both,10.0,2023-07-01Z,active,yes,France,7gww28djs405rfga69smki84o,NaN,NaN
bpcjhiz3193uzsnd6pq87inzd,Milutin,Vidosavljević,Milutin,Vidosavljevic,Male,M. Vidosavljević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2001-02-21,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,180.0,71.0,right,55.0,2024-01-19Z,active,no,NaN,NaN,NaN,2025-08-13Z
bx9j7zlcib4gzax226s9ee5ed,Slobodan,Simović,Slobodan,Simovic,Male,S. Simović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1989-05-22,Čačak,Serbia,5w4ve503bjdsshwx9ho6jxzx0,190.0,79.0,right,14.0,2023-07-01Z,active,yes,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,NaN,NaN
bxfpp5yya07md0untxkr1hces,Ibrahim,Yusuf Omosanya,Ibrahim,Yusuf Omosanya,Male,I. Yusuf Omosanya,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2006-05-25,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,177.0,NaN,right,22.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
ccqxc13lyqta2wtrkd4qteane,Jovan,Ilić,Jovan,Ilic,Male,J. Ilić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Midfielder,player,2000-01-30,Bijeljina,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,176.0,72.0,NaN,21.0,2025-01-18Z,active,yes,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN
d681f54qps1fop6a5pvhkpbzd,Miloš,Ristić,Milos,Ristic,Male,M. Ristić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1995-04-06,Požega,Serbia,5w4ve503bjdsshwx9ho6jxzx0,189.0,74.0,NaN,27.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN
dj18x0ufj4eufuugl6l9nakq2,Milan,Vidakov,Milan,Vidakov,Male,M. Vidakov,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2000-08-19,Ruma,Serbia,5w4ve503bjdsshwx9ho6jxzx0,184.0,NaN,NaN,90.0,2023-07-12Z,active,yes,NaN,NaN,NaN,NaN
dkh1cmti3y1tvg3tuyuqb3omi,Issa,Bah,Issa,Bah,Male,I. Bah,Luxembourg,f2r46apchse9eg3n9c9pupfs,Attacker,player,2002-07-05,NaN,Guinea,4i9sg55wigitrfx7290f59ceo,181.0,NaN,right,77.0,2025-02-20Z,active,yes,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN,NaN
dqai5mmhhb5kdxe1bewwksd90,Stefan,Petkoski Cimbaljević,Stefan,Petkoski Cimbaljevic,Male,S. Petkoski Cimbaljević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2005-01-30,Zemun,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,33.0,2025-07-01Z,active,yes,North Macedonia,1lesyxylc5eza0a4z87t9azcc,NaN,NaN
ehmhp4hqgxp9qnxm3f7mn01ec,Nikola,Pavlović,Nikola,Pavlovic,Male,N. Pavlović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,NaN,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,2025-08-02Z,active,no,NaN,NaN,NaN,2025-08-07Z
eqtqxtq3x06l2fr6ph14tj6s4,Alfa,Mussá Baldé,Alfa,Mussá Baldé,Male,Alfa Baldé,Portugal,1nbm5i9a0403zzvltn17lxinc,Attacker,player,2005-02-02,NaN,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN,NaN,left,70.0,2025-01-18Z,active,yes,Guinea-Bissau,5ikz7810612v7a6l5u6gxa6vm,Alfa Baldé,NaN
f1xnngln7a3rf3412hinrgand,Yankuba,Jarju,Yankuba,Jarju,Male,Y. Jarju,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Attacker,player,1996-08-20,NaN,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,NaN,NaN,NaN,66.0,2025-08-23Z,active,yes,NaN,NaN,NaN,NaN
jwccqs25f4zoquejjyq7m904,Nikola,Marjanović,Nikola,Marjanovic,Male,N. Marjanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1998-04-16,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,5.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
qn6xfttsz9p4yxdlij81fx1w,Matija,Gluščević,Matija,Gluscevic,Male,M. Gluščević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2004-06-13,Kraljevo,Serbia,5w4ve503bjdsshwx9ho6jxzx0,186.0,NaN,right,7.0,2023-07-20Z,active,no,NaN,NaN,NaN,2025-09-09Z
128yt9xfn5gn8rpw0m42xz3mc,Stefan,Nikolic,Stefan,Nikolic,Male,S. Nikolic,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2006-01-25,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,70.0,2024-07-19Z,active,yes,NaN,NaN,NaN,NaN
1e7ggyysf330hhm3uxkh9q6ll,Nikola,Srećković,Nikola,Sreckovic,Male,N. Srećković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1996-04-26,Valjevo,Serbia,5w4ve503bjdsshwx9ho6jxzx0,180.0,77.0,NaN,20.0,2025-07-04Z,active,yes,NaN,NaN,NaN,NaN
1hdf5mit5sn8g9vguj2grq3u1,Miloš,Spasić,Milos,Spasic,Male,M. Spasić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1997-07-29,Pirot,Serbia,5w4ve503bjdsshwx9ho6jxzx0,185.0,NaN,right,97.0,2025-08-01Z,active,yes,NaN,NaN,NaN,NaN
1jjin4rv03nnpbdgr7qr0gzys,Dušan,Pavlović,Dusan,Pavlovic,Male,D. Pavlović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2004-05-19,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,15.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN
1kn85sslg1qsmpci40y2oqsfe,Nemanja,Mićević,Nemanja,Micevic,Male,N. Mićević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1999-01-28,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,2025-08-29Z,active,yes,NaN,NaN,NaN,NaN
1x6t5gbwmemxluhv9v5jvqqz8,Marko,Radić,NaN,NaN,Male,M. Radić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2007-11-16,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,13.0,2025-08-14Z,active,yes,NaN,NaN,NaN,NaN
1xb1gtuwbqluwiqv9gb6l3zai,Simon Alexander,Amin,Simon,Amin,Male,Simon Amin,Syria,3tsnzfkszhsktmhsmwar1tvp8,Midfielder,player,1997-11-13,Örebro,Sweden,1z6l2c33w2kyz9rdefs1d68nb,183.0,68.0,right,19.0,2025-02-20Z,active,no,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Simon Amin,2025-08-06Z
22lyznugonky4rfc0wu1vtbyt,Miodrag,Gemović,Miodrag,Gemovic,Male,M. Gemović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1994-12-25,Šabac,Serbia,5w4ve503bjdsshwx9ho6jxzx0,184.0,NaN,NaN,NaN,2025-01-18Z,active,yes,NaN,NaN,NaN,NaN
24t5tc4udc408spgvown23wno,Luka,Izderić,Luka,Izderic,Male,L. Izderić,Austria,hcs1bd49qliqqity6o268jyt,Midfielder,player,2006-03-13,Novi Pazar,Austria,hcs1bd49qliqqity6o268jyt,NaN,NaN,NaN,89.0,2025-02-10Z,active,yes,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN
2hb3pg41kkgklmwy461s3el90,Djordje,Petrovic,NaN,NaN,Male,D. Petrovic,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2008-07-07,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,71.0,2025-07-19Z,active,yes,NaN,NaN,NaN,NaN
2l1qqd6z9b7dxyyjo73vvpobu,Strahinja,Manojlović,Strahinja,Manojlovic,Male,S. Manojlović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,2002-08-11,Zvornik,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,190.0,NaN,right,98.0,2024-08-08Z,active,yes,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN
3f7w2z2uoeh75untf58noqyok,Nikola,Ćuruvija,Nikola,Curuvija,Male,N. Ćuruvija,Austria,hcs1bd49qliqqity6o268jyt,Goalkeeper,player,2006-06-05,Wien,Austria,hcs1bd49qliqqity6o268jyt,190.0,90.0,right,NaN,2025-01-30Z,active,yes,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN
3js0c8h0w4wdwhfpz6ch0jpx,Uroš,Vitas,Uros,Vitas,Male,U. Vitas,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1992-07-06,Niš,Serbia,5w4ve503bjdsshwx9ho6jxzx0,187.0,82.0,NaN,4.0,2025-01-18Z,active,yes,NaN,NaN,NaN,NaN
3r7qdrcm6paqretzsl863d1xw,Novak,Kljajić,Novak,Kljajic,Male,N. Kljajić,Australia,u5ieemi69z72c3bgczyy68lo,Attacker,player,2005-08-25,NaN,Australia,u5ieemi69z72c3bgczyy68lo,183.0,NaN,right,NaN,2025-02-10Z,active,no,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,2025-09-10Z
3zf7im2za5qi8cm97hssexn1l,Slavko,Matić,Slavko,Matic,Male,S. Matić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1976-07-02,Obrenovac,Serbia,5w4ve503bjdsshwx9ho6jxzx0,178.0,NaN,NaN,NaN,2025-06-16Z,active,no,NaN,NaN,NaN,2025-08-13Z
4lnqm0sn3mki6j3v8ecn019zp,Petar,Petrović,Petar,Petrovic,Male,P. Petrović,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1995-09-15,Malmö,Sweden,1z6l2c33w2kyz9rdefs1d68nb,175.0,66.0,right,27.0,2025-07-01Z,active,yes,Serbia and Montenegro,84ke4hrpy7uuwxt7o1hwn29qt,NaN,NaN
4pz7wpgsgn14qrbme76st8z55,Radivoj,Bosić,Radivoj,Bosic,Male,R. Bosić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2000-12-01,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,7.0,2024-06-27Z,active,yes,NaN,NaN,NaN,NaN
51j8trgociiugs1ny5kr9zk7o,Mbouri Basile,Yamkam,Mbouri,Yamkam,Male,M. Yamkam,Cameroon,4eb9feio6u267dd1jcwaf38mt,Defender,player,1998-01-02,NaN,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,NaN,3.0,2021-08-31Z,active,yes,NaN,NaN,NaN,NaN
54wumkzvpy5tb64qshu6agcet,Bubacar Boi,Djaló,Bubacar Boi,Djaló,Male,Bubacar Djaló,Portugal,1nbm5i9a0403zzvltn17lxinc,Midfielder,player,1997-02-02,Bissau,Guinea-Bissau,5ikz7810612v7a6l5u6gxa6vm,188.0,82.0,right,NaN,2025-07-01Z,active,yes,Guinea-Bissau,5ikz7810612v7a6l5u6gxa6vm,Bubacar Djaló,NaN
5gex4eq7a7e44nva0x8n8zh90,Ignace Thierry,Etongou Amougou,Thierry,Etongou,Male,T. Etongou,Cameroon,4eb9feio6u267dd1jcwaf38mt,Defender,player,1999-09-22,NaN,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,NaN,NaN,2022-08-04Z,active,no,NaN,NaN,NaN,2025-07-24Z
5oslufzp9vn9wlhu53k4zty39,Marko,Petković,Marko,Petkovic,Male,M. Petković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1992-09-03,Sremska Mitrovica,Serbia,5w4ve503bjdsshwx9ho6jxzx0,185.0,80.0,right,33.0,2024-01-17Z,active,yes,NaN,NaN,NaN,NaN
5t6orbh2x1qgn87z8oygao79x,Marko,Mijailović,Marko,Mijailovic,Male,M. Mijailović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1997-08-14,Užice,Serbia,5w4ve503bjdsshwx9ho6jxzx0,185.0,NaN,NaN,2.0,2025-07-18Z,active,yes,NaN,NaN,NaN,NaN
6je3ih7d8g2nlt1ljd4hiqrys,Mateja,Radonjić,Mateja,Radonjic,Male,M. Radonjić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2005-09-20,Niš,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,left,30.0,2025-01-18Z,active,yes,NaN,NaN,NaN,NaN
7ji5fzu5axukvkwtb0hpifz84,David,Ewemade,David,Ewemade,Male,D. Ewemade,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Defender,player,2005-06-17,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,17.0,2025-07-08Z,active,yes,NaN,NaN,NaN,NaN
7r3z2s7d0qd1kw8469l3ygw5x,Dejan,Stanivuković,Dejan,Stanivukovic,Male,D. Stanivuković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,1994-06-19,Sremska Mitrovica,Serbia,5w4ve503bjdsshwx9ho6jxzx0,186.0,90.0,NaN,94.0,2024-06-27Z,active,yes,NaN,NaN,NaN,NaN
7uufcg0dvus42emi9yev9i9cl,Nemanja,Belaković,Nemanja,Belakovic,Male,N. Belaković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1997-01-08,Kraljevo,Serbia,5w4ve503bjdsshwx9ho6jxzx0,183.0,NaN,left,8.0,2023-01-01Z,active,yes,NaN,NaN,NaN,NaN
8embihk9vwab4xj11png1ec5w,Babacar,Mboup,NaN,NaN,Male,B. Mboup,Senegal,6hhqyhr5cwq2pfprlazyposyk,Attacker,player,2002-11-20,NaN,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,NaN,12.0,2025-07-25Z,active,yes,NaN,NaN,NaN,NaN
8mbuu6fafpyywczfhpdcumv2t,Jovan,Nišić,Jovan,Nisic,Male,J. Nišić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1998-03-03,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,177.0,71.0,right,45.0,2024-07-15Z,active,yes,NaN,NaN,NaN,NaN
8s7wc60vusgvbt188421eo5xw,Luka,Stankovic,NaN,NaN,Male,L. Stankovic,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2007-08-06,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,41.0,2025-07-19Z,active,yes,NaN,NaN,NaN,NaN
a2da2iz05m34mpdpffipxv93p,Saša,Mrkić,Sasa,Mrkic,Male,S. Mrkić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,assistant coach,1967-12-16,Niš,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,2024-07-19Z,active,yes,NaN,NaN,NaN,NaN
a4veqocjg64jp1icwjhzjx4wk,Joseph,Osei Opoku,Joseph,Opoku,Male,J. Opoku,Ghana,2q2sw72utw5gu9t5y4knckwba,Defender,player,2004-08-23,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,NaN,NaN,2025-01-23Z,active,no,NaN,NaN,NaN,2025-07-22Z
a8p7pol0f7atkl2khywqr834l,Tomislav,Sivić,Tomislav,Sivic,Male,T. Sivić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1966-08-29,Subotica,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,2025-08-12Z,active,yes,NaN,NaN,NaN,NaN
ah3ji16sojh02r195xtn9h6nd,Boris,Pavlov Tyutyukov,Boris,Tyutyukov,Male,B. Tyutyukov,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,Attacker,player,1997-10-28,NaN,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,NaN,NaN,NaN,NaN,2025-01-18Z,active,yes,NaN,NaN,NaN,NaN
aubouj5h8tbgxhjtoqamxz07p,Vladimir,Đorđević,Vladimir,Dordevic,Male,V. Đorđević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,assistant coach,1982-12-25,Niš,Serbia,5w4ve503bjdsshwx9ho6jxzx0,183.0,80.0,NaN,NaN,2021-09-05Z,active,yes,NaN,NaN,NaN,NaN
clop3cs8vhfsp0ifrq3pnauol,Milijan,Ilić,NaN,NaN,Male,M. Ilić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1993-05-23,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,24.0,2025-07-02Z,active,yes,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN
sqef6515cb5pj5n59xu3in6x,Elimane Franck,Kanouté,Franck,Kanouté,Male,F. Kanouté,Senegal,6hhqyhr5cwq2pfprlazyposyk,Midfielder,player,1998-12-13,Bignona,Senegal,6hhqyhr5cwq2pfprlazyposyk,186.0,78.0,right,6.0,2025-07-26Z,active,yes,NaN,NaN,NaN,NaN
ujj3zyhkyedrjwordqjnk178,Lacine Adams Kader,Koné,Lacine,Kone,Male,L. Koné,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Attacker,player,2002-11-01,NaN,Côte d'Ivoire,tin6kf561ywonqan0mettr98,193.0,NaN,right,9.0,2025-07-17Z,active,yes,NaN,NaN,NaN,NaN
w75ubg1mfd577war8u9i7vqi,Vanja,Ilić,Vanja,Ilic,Male,V. Ilić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1999-01-03,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,21.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN
yxriuh8decr39mzegj2tiitx,Radomir,Milosavljević,Radomir,Milosavljevic,Male,R. Milosavljević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1992-07-28,Ćuprija,Serbia,5w4ve503bjdsshwx9ho6jxzx0,183.0,73.0,both,22.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
2mpnrretzbg6t9tno0m3stb84,Francis Ebuka,Nwokeabia,NaN,NaN,Male,F. Nwokeabia,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2005-05-16,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,6.0,2024-05-12Z,active,yes,NaN,NaN,NaN,NaN
2wbaqv8yy7xdg8lju81w8tr10,Luka,Peić Tukuljac,NaN,NaN,Male,L. Peić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2005-04-20,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,182.0,75.0,right,NaN,2023-10-25Z,active,yes,NaN,NaN,NaN,NaN
304z9apjuxojqig41wgdq4cgk,Stefan,Tomović,Stefan,Tomovic,Male,S. Tomović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2001-10-14,Kruševac,Serbia,5w4ve503bjdsshwx9ho6jxzx0,183.0,75.0,right,70.0,2024-01-19Z,active,yes,NaN,NaN,NaN,NaN
