id,firstName,lastName,shortFirstName,shortLastName,gender,knownName,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,status,active
1dk0bdadfdnycriqp8u21ulpm,Benjamin,Bender,Ben,Bender,Male,NaN,B. Bender,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Midfielder,player,2001-03-07,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,15.0,active,no
1zmuglf34st6duz1fq8ysv5nu,Andre Bava,Shinyashiki,Andre Bava,Shinyashiki,Male,Andre Shinyashiki,Andre Shinyashiki,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Italy,25f2cmb2r8mk5rj92tzer6kvv,Attacker,player,1997-06-11,São Paulo,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,176.0,69.0,right,16.0,active,no
22zkj62c3nnd2zerfbntlevze,Andrew,Privett,Andrew,Privett,Male,NaN,A. Privett,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Midfielder,player,2000-08-02,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,34.0,active,yes
2bxgmxcs4vi15n9pkx80tj8x5,Guzmán,Corujo Bríccola,Guzmán,Corujo,Male,NaN,G. Corujo,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,NaN,NaN,Defender,player,1996-08-02,Rodríguez,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,189.0,85.0,right,4.0,active,no
2q032302ebdlpcuytftf5vpp1,Nathan William,Byrne,Nathan,Byrne,Male,NaN,N. Byrne,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,Defender,player,1992-06-05,St Albans,England,1fk5l4hkqk12i7zske6mcqju6,180.0,84.0,right,14.0,active,yes
2skxdj9puilqn62emw8wnflnu,Jan Andrzej,Sobociński,Jan,Sobocinski,Male,NaN,J. Sobociński,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,Defender,player,1999-03-20,Łódź,Poland,27baqb7359ywdvsxxklx1kn11,186.0,NaN,left,2.0,active,no
3nvijn3ctkplajtt1dd23wycp,Orrin McKinze,Gaines II,McKinze,Gaines,Male,NaN,M. Gaines,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Attacker,player,1998-03-02,Austin,USA,7hr2f89v44y65dyu9k92vprwn,181.0,74.0,right,17.0,active,no
4f2bppk56sa7dqgw652x0fzdh,Scott Harry Nathaniel,Arfield,Scott,Arfield,Male,NaN,S. Arfield,Canada,1iaoypzp6syf32cz9l15pzp7e,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,Midfielder,player,1988-11-01,Livingston,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,178.0,70.0,left,37.0,active,no
4k660h0n22tulciczpvmf1nmd,Pablo Eduardo,Sisniega Fink,Pablo,Sisniega,Male,NaN,P. Sisniega,Mexico,5trdr3jf42i20zj1hnkvcytr6,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1995-07-07,Ciudad de México,Mexico,5trdr3jf42i20zj1hnkvcytr6,190.0,80.0,right,23.0,active,no
52rcg38mijjjusfwqxa2l7hex,Jaylin Chad,Lindsey,Jaylin,Lindsey,Male,NaN,J. Lindsey,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,2000-03-27,Charlotte,USA,7hr2f89v44y65dyu9k92vprwn,178.0,77.0,right,24.0,active,yes
537yyv46hctf4ig8h7x63cokq,Adilson,Malanda,Adilson,Malanda,Male,NaN,A. Malanda,France,7gww28djs405rfga69smki84o,Congo,1s2y6o0lwj69dj5ib5pid8f6r,Defender,player,2001-10-29,Rouen,France,7gww28djs405rfga69smki84o,185.0,75.0,right,29.0,active,yes
603sxl8xsij9kep03px6s85m2,Akeil Omari Brandon,Cambridge,Brandon,Cambridge,Male,NaN,B. Cambridge,Canada,1iaoypzp6syf32cz9l15pzp7e,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2002-02-09,NaN,USA,7hr2f89v44y65dyu9k92vprwn,183.0,79.0,NaN,36.0,active,yes
6fjpwiqcuvkedo3hhpj4341zo,Hamady,Diop,Hamady,Diop,Male,NaN,H. Diop,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,Defender,player,2001-12-26,Dakar,Senegal,6hhqyhr5cwq2pfprlazyposyk,183.0,84.0,NaN,32.0,active,no
6hjvb1mzws55dw0ajtu9mpclw,Vinicius,Silveira de Mello,Vinicius,Silveira de Mello,Male,Vinicius Mello,Vinicius Mello,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,Attacker,player,2002-08-19,Sapucaia do Sul,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,178.0,84.0,NaN,21.0,active,no
6oaqk4pdojnlefa3zubsysmvp,Jere Juhani,Uronen,Jere,Uronen,Male,NaN,J. Uronen,Finland,2u07e54v5dprsugdvddpq5ync,NaN,NaN,Defender,player,1994-07-13,Turku,Finland,2u07e54v5dprsugdvddpq5ync,177.0,69.0,left,3.0,active,yes
7bxp7ho4cmsoviw19q4bxr02c,Brian,Carmona Romero,Brian,Romero,Male,NaN,B. Romero,USA,7hr2f89v44y65dyu9k92vprwn,Mexico,5trdr3jf42i20zj1hnkvcytr6,Attacker,player,2006-05-11,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,NaN,active,no
7d1v02o7kk9guqpn77xzgtvu2,Christopher,Hegardt,Christopher,Hegardt,Male,NaN,C. Hegardt,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Midfielder,player,2002-01-06,San Diego,USA,7hr2f89v44y65dyu9k92vprwn,175.0,65.0,NaN,19.0,active,no
8fb62dbrpiodc3n3csiw8rz3e,Russell,Shealy,Russell,Shealy,Male,NaN,R. Shealy,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Goalkeeper,player,1999-09-26,Cartersville,USA,7hr2f89v44y65dyu9k92vprwn,185.0,95.0,NaN,NaN,active,no
8q7iu937hshsuvuhfwq5n0udx,Kamil Jan,Jóźwiak,Kamil,Józwiak,Male,NaN,K. Jóźwiak,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,Midfielder,player,1998-04-22,Międzyrzecz,Poland,27baqb7359ywdvsxxklx1kn11,176.0,70.0,right,7.0,active,no
8vzvcjbccc5skj9e7n5f6vd3o,Patrick,Agyemang,Patrick,Agyemang,Male,NaN,P. Agyemang,USA,7hr2f89v44y65dyu9k92vprwn,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,2000-11-07,NaN,USA,7hr2f89v44y65dyu9k92vprwn,193.0,NaN,NaN,33.0,active,yes
91zaobrhwte235umn6y1mklxw,Isaac,Walker,Isaac,Walker,Male,NaN,I. Walker,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Goalkeeper,player,2000-07-03,Orlando,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,39.0,active,no
9b29l83qhedv79h20lgyu9tqt,Bill,Poni Tuiloma,Bill,Tuiloma,Male,NaN,B. Tuiloma,New Zealand,wcq2y28a27syx5do1k2i2nj8,Samoa,1s42ilmwpzotzmgf4fv15uub1,Defender,player,1995-03-27,Otahuhu,New Zealand,wcq2y28a27syx5do1k2i2nj8,178.0,79.0,right,6.0,active,yes
9g7jit9xa9c5b25gfl6wy7kd1,Ashley Roy,Westwood,Ashley,Westwood,Male,NaN,A. Westwood,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,Midfielder,player,1990-04-01,Nantwich,England,1fk5l4hkqk12i7zske6mcqju6,175.0,80.0,right,8.0,active,yes
9n403vt63i8sxmbpu1vp0kcmh,Derrick,Jones Amaniampong,Derrick,Jones,Male,Derrick Jones,D. Jones,USA,7hr2f89v44y65dyu9k92vprwn,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,1997-03-03,Kumasi,Ghana,2q2sw72utw5gu9t5y4knckwba,190.0,80.0,right,20.0,active,no
9ohy24mxhsqao5kymh0lbxxck,Nimfasha,Berchimas,Nimfasha,Berchimas,Male,NaN,N. Berchimas,USA,7hr2f89v44y65dyu9k92vprwn,Burundi,5d7e5052i0sb4wwloukhpafuu,Attacker,player,2008-02-22,NaN,USA,7hr2f89v44y65dyu9k92vprwn,172.0,NaN,NaN,27.0,active,yes
ahsgqqn4mjj7isq2x0fdkl49,Brandt James,Bronico,Brandt,Bronico,Male,NaN,B. Bronico,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Midfielder,player,1995-06-20,Westminster,USA,7hr2f89v44y65dyu9k92vprwn,176.0,72.0,right,13.0,active,yes
aiifscgp07zvj7thb3p3huelm,George,Marks,George,Marks,Male,NaN,G. Marks,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Goalkeeper,player,1999-11-10,Raleigh,USA,7hr2f89v44y65dyu9k92vprwn,185.0,75.0,NaN,31.0,active,no
b1p6qcv8wjzoxoax3nt13n5gq,Dawid,Poręba,David,Poreba,Male,NaN,D. Poręba,Poland,27baqb7359ywdvsxxklx1kn11,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2002-12-01,Chicago,USA,7hr2f89v44y65dyu9k92vprwn,178.0,77.0,NaN,58.0,active,no
blzz9pnbehjnxt77cuoxjye0a,Adam Edouard,Armour,Adam,Armour,Male,NaN,A. Armour,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,2002-09-27,Burlington,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,3.0,active,no
bqxs1jhlsp1xlksbhs62syfbo,Kerwin Andrés,Calderón Vargas,Kerwin,Vargas,Male,NaN,K. Vargas,Colombia,6kby8rq1p01fg5ds38ckkrcs5,NaN,NaN,Attacker,player,2002-01-02,NaN,Colombia,6kby8rq1p01fg5ds38ckkrcs5,NaN,NaN,NaN,18.0,active,yes
bzrkd4tflwk4mcuohced0htqt,Joseph Martín,Mora Cortés,Joseph,Mora,Male,NaN,J. Mora,Costa Rica,48emauy3fucokp86skcs5alh8,NaN,NaN,Defender,player,1993-01-15,Alajuela,Costa Rica,48emauy3fucokp86skcs5alh8,170.0,60.0,left,28.0,active,no
cbw92qrdwycht8nkkdu4j4kph,Harrison,Afful,Harrison,Afful,Male,NaN,H. Afful,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,Defender,player,1986-07-24,Tema,Ghana,2q2sw72utw5gu9t5y4knckwba,171.0,67.0,right,25.0,active,no
dleb1bm5gsfvf5uv8gpg7ixgp,Adrían,Zendejas Rodríguez,Adrían,Zendejas,Male,NaN,A. Zendejas,USA,7hr2f89v44y65dyu9k92vprwn,Mexico,5trdr3jf42i20zj1hnkvcytr6,Goalkeeper,player,1995-08-30,Chula Vista,USA,7hr2f89v44y65dyu9k92vprwn,196.0,84.0,right,NaN,active,no
ds4avrkvrp4jxq9lp02ssci22,Nicholas,Scardina,Nicholas,Scardina,Male,NaN,N. Scardina,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Midfielder,player,2001-06-22,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,35.0,active,yes
e05osqaqqy82h28x58kvjq67d,Enzo Nahuel,Copetti,Enzo,Copetti,Male,NaN,E. Copetti,Argentina,2vovxa97k7v7ofa85dah2xktb,NaN,NaN,Attacker,player,1996-01-16,Roque Sáenz Peña,Argentina,2vovxa97k7v7ofa85dah2xktb,180.0,88.0,NaN,9.0,active,no
e9edcsoafeo8g7heb4sjt3u8l,Justin Joseph,Meram,Justin Joseph,Meram,Male,Justin Meram,Justin Meram,Iraq,1uzblzx1s42jn6zk6hivjzby8,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1988-12-04,Shelby,USA,7hr2f89v44y65dyu9k92vprwn,185.0,75.0,right,22.0,active,no
ee73ygmjn7t8c9eqhtndm43ro,Christian,Lattanzio,Christian,Lattanzio,Male,NaN,C. Lattanzio,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,NaN,coach,1971-09-10,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,NaN,NaN,active,no
efbuucn9anvzy2n7dq7kxsctl,Nuno Miguel,Valente Santos,Nuno Miguel,Valente Santos,Male,Nuno Santos,Nuno Santos,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN,NaN,Midfielder,player,1999-03-02,Porto,Portugal,1nbm5i9a0403zzvltn17lxinc,179.0,73.0,right,77.0,active,no
eswivc2a0iwwdly6ft8eh0ogl,Brecht Emiel,Dejaegere,Brecht,Dejaegere,Male,NaN,B. Dejaegere,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1991-05-29,Handzame,Belgium,4wbzjcclyefma1ourvjsu4q2j,173.0,71.0,right,10.0,active,no
exk9svcdgcbn05ms00fhorvv8,Jack,Neeley,Jack,Neeley,Male,NaN,J. Neeley,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,2005-03-11,Loxahatchee,USA,7hr2f89v44y65dyu9k92vprwn,185.0,77.0,NaN,NaN,active,no
ki6c06zvxjgsdw8w80oxvz6d,Karol Grzegorz,Świderski,Karol,Swiderski,Male,NaN,K. Świderski,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,Attacker,player,1997-01-23,Rawicz,Poland,27baqb7359ywdvsxxklx1kn11,184.0,77.0,left,11.0,active,no
16ndalf4kfr7e6rd9mwj7gfmc,Kendall,Burks,Kendall,Burks,Male,NaN,K. Burks,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,1999-10-08,NaN,USA,7hr2f89v44y65dyu9k92vprwn,188.0,87.0,NaN,27.0,active,no
1eqcz34sgf33mu3nhzlkjjrh1,Kacper,Przybyłko,Kacper,Przybylko,Male,NaN,K. Przybyłko,Poland,27baqb7359ywdvsxxklx1kn11,Germany,36min0qztu8eydwvpv8t1is0m,Attacker,player,1993-03-25,Bielefeld,Germany,36min0qztu8eydwvpv8t1is0m,192.0,87.0,both,11.0,active,no
2343y1f4dtezub9633ghspqi2,Robert Jonathan,Dean Jr,Jonathan,Dean,Male,NaN,J. Dean,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Midfielder,player,1997-05-15,Macon,USA,7hr2f89v44y65dyu9k92vprwn,173.0,72.0,NaN,24.0,active,yes
2a7d7z43hxbr45itcvu4iklx,Charles James,Brown,Charles James,Brown,Male,NaN,C. Brown,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,assistant coach,1975-06-15,Eugene,USA,7hr2f89v44y65dyu9k92vprwn,183.0,84.0,NaN,NaN,active,yes
38p90lsdc5iv1jvjbhiinv6ne,Javier,Casas Jr.,Javier,Casas,Male,NaN,J. Casas,USA,7hr2f89v44y65dyu9k92vprwn,Mexico,5trdr3jf42i20zj1hnkvcytr6,Midfielder,player,2003-05-14,Addison,USA,7hr2f89v44y65dyu9k92vprwn,173.0,65.0,right,37.0,active,yes
3dbbjeqx9j2qochtg92f0dgtm,Mihajlo,Mišković,Mihajlo,Miskovic,Male,NaN,M. Mišković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1998-10-01,Zemun,Serbia,5w4ve503bjdsshwx9ho6jxzx0,190.0,96.0,NaN,41.0,active,no
3nyl7lxka41yl4yep8rzj95d6,Victor,Bezerra,Victor,Bezerra,Male,NaN,V. Bezerra,USA,7hr2f89v44y65dyu9k92vprwn,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Attacker,player,2000-02-05,Chicago,USA,7hr2f89v44y65dyu9k92vprwn,188.0,79.0,NaN,33.0,active,no
3oca1lvb4fr3l6efbstc8k6ad,Spencer,McNair Richey,Spencer,Richey,Male,NaN,S. Richey,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Goalkeeper,player,1992-05-30,Seattle,USA,7hr2f89v44y65dyu9k92vprwn,185.0,88.0,NaN,18.0,active,yes
3wqt973vv7pwqg5t796yxc9n9,Frank,Klopas,Frank,Klopas,Male,NaN,F. Klopas,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,coach,1966-09-01,Prosimna,Greece,6lpgd60z890no2v46zdecrcss,175.0,NaN,NaN,NaN,active,yes
3x63opc8ut175glhsnwpzo1jp,Ousmane,Doumbia,Ousmane,Doumbia,Male,NaN,O. Doumbia,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,Midfielder,player,1992-05-21,NaN,Côte d'Ivoire,tin6kf561ywonqan0mettr98,175.0,70.0,right,26.0,active,no
47tuiac0bvncdjchhc2umerjd,Fabian,Herbers,Fabian,Herbers,Male,NaN,F. Herbers,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Attacker,player,1993-08-17,Ahaus,Germany,36min0qztu8eydwvpv8t1is0m,183.0,75.0,right,21.0,active,yes
4905smnxfjmrv8ofswccszuqy,Brian,Gutiérrez,Brian,Gutiérrez,Male,NaN,B. Gutiérrez,USA,7hr2f89v44y65dyu9k92vprwn,Mexico,5trdr3jf42i20zj1hnkvcytr6,Midfielder,player,2003-06-17,"Chicago, IL",USA,7hr2f89v44y65dyu9k92vprwn,178.0,64.0,right,17.0,active,yes
4brxad2pilyhwhjgri3u0rmga,Daniel Alonso,Aceves Patiño,Alonso,Aceves,Male,NaN,A. Aceves,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN,NaN,Defender,player,2001-03-28,Huixquilucan,Mexico,5trdr3jf42i20zj1hnkvcytr6,179.0,64.0,NaN,3.0,active,no
4fsa5gccqi6eiy0a4jau4swrt,Wyatt,Omsberg,Wyatt,Omsberg,Male,NaN,W. Omsberg,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,1995-09-21,Belgrade,USA,7hr2f89v44y65dyu9k92vprwn,193.0,82.0,NaN,16.0,active,yes
5sphos4tiokzmv1iqqsa1invu,Missael,Rodríguez Padilla,Missael,Rodríguez,Male,NaN,M. Rodríguez,USA,7hr2f89v44y65dyu9k92vprwn,Mexico,5trdr3jf42i20zj1hnkvcytr6,Attacker,player,2003-02-09,Chicago,USA,7hr2f89v44y65dyu9k92vprwn,175.0,73.0,NaN,NaN,active,no
5wyc0yzl39mfgquufx99bae39,Gastón Claudio,Giménez,Gastón,Giménez,Male,NaN,G. Giménez,Paraguay,4snnlul02xmgkkb024q2bqyn9,Argentina,2vovxa97k7v7ofa85dah2xktb,Midfielder,player,1991-07-27,Formosa,Argentina,2vovxa97k7v7ofa85dah2xktb,188.0,82.0,left,30.0,active,yes
64wbk2nsrs0ru0hjcq0lenwgk,Sergio,Oregel Jr.,Sergio,Oregel,Male,NaN,S. Oregel,USA,7hr2f89v44y65dyu9k92vprwn,Mexico,5trdr3jf42i20zj1hnkvcytr6,Midfielder,player,2005-05-16,NaN,USA,7hr2f89v44y65dyu9k92vprwn,175.0,65.0,NaN,35.0,active,yes
6ycb14t59u46bwsvbb4kuur1m,Christopher Keith,Brady,Chris,Brady,Male,NaN,C. Brady,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Goalkeeper,player,2004-03-03,NaN,USA,7hr2f89v44y65dyu9k92vprwn,191.0,77.0,NaN,34.0,active,yes
770ajmdxqqf8dokfh912iwa1h,Ezra,Hendrickson,Ezra,Hendrickson,Male,NaN,E. Hendrickson,St. Vincent and the Grenadines,5zvk0qh18y5hue4t558ynk0a2,USA,7hr2f89v44y65dyu9k92vprwn,NaN,coach,1972-01-16,Layou,St. Vincent and the Grenadines,5zvk0qh18y5hue4t558ynk0a2,NaN,NaN,NaN,NaN,active,no
77bfpxhy1oo4cz9txm88qlnmd,Kei Ansu,Kamara,Kei,Kamara,Male,NaN,K. Kamara,Sierra Leone,7kilikg56sxc0dsd6168dr57b,NaN,NaN,Attacker,player,1984-09-01,Kenema,Sierra Leone,7kilikg56sxc0dsd6168dr57b,191.0,85.0,right,23.0,active,no
7b0azpssg938q3ogff0xnecmi,Allan,Rodriguez Lopez,Allan,Rodriguez,Male,Allan Rodriguez,A. Rodriguez,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Midfielder,player,2004-05-27,NaN,USA,7hr2f89v44y65dyu9k92vprwn,165.0,69.0,NaN,39.0,active,no
7g6s2w0n9woxio9y8zyuc8hyh,Miguel Ángel,Navarro Zárate,Miguel,Navarro,Male,NaN,M. Navarro,Venezuela,1er0616j12s9yghuzvsx76d5v,NaN,NaN,Defender,player,1999-02-26,Maracaibo,Venezuela,1er0616j12s9yghuzvsx76d5v,175.0,70.0,left,6.0,active,no
7iavd5damj4yxqgh65jgssnah,Christopher Matthew,Mueller,Chris,Mueller,Male,NaN,C. Mueller,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Attacker,player,1996-08-29,Schaumburg,USA,7hr2f89v44y65dyu9k92vprwn,175.0,75.0,right,8.0,active,yes
7s1q4rd90gi1gwbko34fuvhlh,Xherdan,Shaqiri,Xherdan,Shaqiri,Male,NaN,X. Shaqiri,Switzerland,3bh70jgvc5mn58x0byjkuda17,Kosovo,86u6edbqifdjsn49mbp2anw7p,Midfielder,player,1991-10-10,Gjilan,Kosovo,86u6edbqifdjsn49mbp2anw7p,169.0,72.0,both,10.0,active,no
8cawa8470beg2ce0as7hv5psl,Arnaud,Souquet,Arnaud,Souquet,Male,NaN,A. Souquet,France,7gww28djs405rfga69smki84o,NaN,NaN,Defender,player,1992-02-12,Paris,France,7gww28djs405rfga69smki84o,179.0,72.0,right,2.0,active,yes
8xlpfw4gjhnkylqo646c917u,Carlos,Terán Díaz,Carlos,Terán,Male,NaN,C. Terán,Colombia,6kby8rq1p01fg5ds38ckkrcs5,NaN,NaN,Defender,player,2000-09-24,Turbo,Colombia,6kby8rq1p01fg5ds38ckkrcs5,188.0,85.0,NaN,4.0,active,yes
935srx8zzpfqhkqdl14tohf1m,Giorgos,Koutsias,Giorgos,Koutsias,Male,NaN,G. Koutsias,Greece,6lpgd60z890no2v46zdecrcss,NaN,NaN,Attacker,player,2004-02-08,Thessaloniki,Greece,6lpgd60z890no2v46zdecrcss,180.0,74.0,right,19.0,active,yes
99hdzy5s45xr72d3lgttdmne1,Jeffrey Joseph,Gal,Jeffrey,Gal,Male,NaN,J. Gal,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Goalkeeper,player,1993-04-06,Chicago,USA,7hr2f89v44y65dyu9k92vprwn,187.0,NaN,NaN,25.0,active,yes
9u37akzkhdyszhevgrjghq99m,Alex James,Weathers Monis,Alex,Monis,Male,NaN,A. Monis,Philippines,2bn52u7dpgfatwqumx224cczx,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2003-03-20,Downers Grove,USA,7hr2f89v44y65dyu9k92vprwn,168.0,60.0,right,38.0,active,no
a08drrso42apieu7i6g8formx,Ían Jairo Misael,Torres Ramírez,Jairo,Torres,Male,NaN,J. Torres,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN,NaN,Attacker,player,2000-07-05,Guadalajara,Mexico,5trdr3jf42i20zj1hnkvcytr6,169.0,70.0,right,20.0,active,no
a5bkiy2acihib9s4gbj31og5x,Rafael,Czichos,Rafael,Czichos,Male,NaN,R. Czichos,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Defender,player,1990-05-14,Jeddah,Saudi Arabia,639nv0r2ixeusx4nzqyzb5iuq,187.0,86.0,left,5.0,active,yes
acskv7krqaau05kpgbfz6f0iy,Justin Pledger,Reynolds,Justin,Reynolds,Male,NaN,J. Reynolds,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,2004-08-04,Chicago,USA,7hr2f89v44y65dyu9k92vprwn,178.0,77.0,right,36.0,active,no
bmuexenaurjeso2dgx2zkbys5,Mauricio,Pineda,Mauricio,Pineda,Male,NaN,M. Pineda,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,1997-10-17,Chicago,USA,7hr2f89v44y65dyu9k92vprwn,185.0,78.0,NaN,22.0,active,yes
d8uucuj8x9geirjn1wqdu5fqh,Maren,Haile-Selassie,Maren,Haile-Selassie,Male,NaN,M. Haile-Selassie,Switzerland,3bh70jgvc5mn58x0byjkuda17,Ethiopia,5rbnsdndc8mp36d76dwuzd2ow,Midfielder,player,1999-03-13,Zürich,Switzerland,3bh70jgvc5mn58x0byjkuda17,177.0,68.0,right,7.0,active,no
ed0uwmy1b5cx7ytgkt34bc5m2,Federico Darío,Navarro,Federico,Navarro,Male,NaN,F. Navarro,Argentina,2vovxa97k7v7ofa85dah2xktb,NaN,NaN,Midfielder,player,2000-03-09,Santa Fe,Argentina,2vovxa97k7v7ofa85dah2xktb,171.0,69.0,right,31.0,active,yes
gqwm9a2a8wdrj3uws09yj0tl,Charlie,Ostrem,Charlie,Ostrem,Male,NaN,C. Ostrem,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Defender,player,1999-10-12,Richmond Beach,USA,7hr2f89v44y65dyu9k92vprwn,175.0,74.0,NaN,48.0,active,no
18thoegpfleusbgo4xki7g3it,Dixon Jair,Arroyo Espinoza,Dixon,Arroyo,Male,NaN,D. Arroyo,Ecuador,6pyj2bytt2osbjk69owzfehcg,NaN,NaN,Midfielder,player,1992-06-01,Guayaquil,Ecuador,6pyj2bytt2osbjk69owzfehcg,179.0,73.0,right,3.0,active,no
1hmpdcdt0ce137fqku7evu6s5,Gerardo Daniel,Martino,Gerardo,Martino,Male,NaN,G. Martino,Argentina,2vovxa97k7v7ofa85dah2xktb,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,coach,1962-11-20,Rosario,Argentina,2vovxa97k7v7ofa85dah2xktb,170.0,NaN,NaN,NaN,active,yes
1yl2e0y3cglm1nwto5uzs3e5m,Lawson Connery,Sunderland,Lawson,Sunderland,Male,NaN,L. Sunderland,USA,7hr2f89v44y65dyu9k92vprwn,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,2001-11-07,Aurora,USA,7hr2f89v44y65dyu9k92vprwn,190.0,NaN,right,43.0,active,yes
206pq3zqgobudaa5dfy93psr9,Ariel Daniel,Lassiter Acuña,Ariel,Lassiter,Male,NaN,A. Lassiter,Costa Rica,48emauy3fucokp86skcs5alh8,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1994-09-27,Turrialba,Costa Rica,48emauy3fucokp86skcs5alh8,178.0,70.0,both,11.0,active,no
269gnyszrb8ezl57m1ampsdlh,DeAndre Roselle,Yedlin,DeAndre,Yedlin,Male,NaN,D. Yedlin,USA,7hr2f89v44y65dyu9k92vprwn,Latvia,6s9bglosczqlp9cxh3ze5hdm5,Defender,player,1993-07-09,Seattle,USA,7hr2f89v44y65dyu9k92vprwn,173.0,75.0,right,2.0,active,no
27dp0c0ichq6wkd8vs2k6fphx,Javier Damián,Morales,Javier,Morales,Male,NaN,J. Morales,Argentina,2vovxa97k7v7ofa85dah2xktb,NaN,NaN,NaN,assistant coach,1980-01-10,Lomas de Zamora,Argentina,2vovxa97k7v7ofa85dah2xktb,174.0,68.0,right,NaN,active,yes
29rxabx4plofa06zgwuxlejca,Drake Steven,Callender,Drake,Callender,Male,NaN,D. Callender,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,Goalkeeper,player,1997-10-07,Sacramento,USA,7hr2f89v44y65dyu9k92vprwn,191.0,88.0,right,1.0,active,yes
