id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,shirtNumber,startDate,endDate,status,active,height,weight,foot,secondNationality,secondNationalityId,placeOfBirth,knownName,dateOfDeath
97pv7d7lbkovwn9gcpf0tpnmx,Morten,Bjørlo,Morten,Bjørlo,Male,M. Bjørlo,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1995-10-04,Norway,7f16iy4w8u8ogyn6pfooqwv5z,18.0,2023-01-08Z,2023-08-16Z,active,no,176.0,64.0,right,NaN,NaN,NaN,NaN,NaN
9hg60gdc7h6dwo1qi4c7pc9nt,Erlend,Dahl Reitan,Erlend,Reitan,Male,E. Reitan,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1997-09-11,Norway,7f16iy4w8u8ogyn6pfooqwv5z,2.0,2020-01-01Z,NaN,active,yes,180.0,70.0,right,NaN,NaN,NaN,NaN,NaN
9utpsxqh8654yuyk4a5rx15ux,Tobias,Borchgrevink Børkeeiet,Tobias,Børkeeiet,Male,T. Børkeeiet,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1999-04-18,Norway,7f16iy4w8u8ogyn6pfooqwv5z,8.0,2022-01-25Z,2024-08-29Z,active,no,188.0,83.0,NaN,NaN,NaN,Oslo,NaN,NaN
a05withoo897nv8z0w017rvth,Kjetil André,Rekdal,Kjetil,Rekdal,Male,K. Rekdal,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,coach,1968-11-06,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,2021-12-16Z,2023-06-16Z,active,no,187.0,NaN,NaN,NaN,NaN,Molde,NaN,NaN
a5bhnqvopls2fvuy99adp4639,Hans Oskar Jonathan,Augustinsson,Jonathan,Augustinsson,Male,J. Augustinsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1996-03-30,Sweden,1z6l2c33w2kyz9rdefs1d68nb,3.0,2021-01-15Z,2024-12-31Z,active,no,185.0,74.0,NaN,NaN,NaN,NaN,NaN,NaN
a8opuarwq9byw73nhfgvo9nca,Kristall Máni,Ingason,Kristall,Ingason,Male,K. Ingason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2002-01-18,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,80.0,2022-08-01Z,2023-07-19Z,active,no,178.0,64.0,right,NaN,NaN,Reykjavík,NaN,NaN
aulhjgm35swnx4k3rexbds8ut,Ulrik,Yttergård Jenssen,Ulrik,Yttergård Jenssen,Male,U. Yttergård Jenssen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1996-07-17,Norway,7f16iy4w8u8ogyn6pfooqwv5z,23.0,2023-01-01Z,NaN,active,yes,186.0,82.0,left,NaN,NaN,Tromsø,NaN,NaN
azcq4fv6zcfzasm9do7rmxppm,Oscar,Aga,Oscar,Aga,Male,O. Aga,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2001-01-06,Norway,7f16iy4w8u8ogyn6pfooqwv5z,29.0,2023-03-07Z,2023-07-26Z,active,no,180.0,NaN,right,NaN,NaN,Oslo,NaN,NaN
bapdoe78rj82j550otb5zemwa,Noah Emmanuel Jean,Holm,Noah,Holm,Male,N. Holm,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2001-05-23,Norway,7f16iy4w8u8ogyn6pfooqwv5z,27.0,2023-07-01Z,NaN,active,yes,186.0,87.0,right,NaN,NaN,NaN,NaN,NaN
bwzftrovpa0418aapl98og7l6,Sander,Tangvik,Sander,Tangvik,Male,S. Tangvik,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2002-11-29,Norway,7f16iy4w8u8ogyn6pfooqwv5z,24.0,2020-07-15Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bx5qa3vn26qdi3mr2ckt1wmw9,Samual Jarard,Rogers,Sam,Rogers,Male,S. Rogers,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1999-05-17,USA,7hr2f89v44y65dyu9k92vprwn,15.0,2022-02-10Z,2023-08-31Z,active,no,193.0,86.0,NaN,NaN,NaN,Seattle,NaN,NaN
d4o6x50ojscywqgagugg8mcix,Olaus Jair,Skarsem,Olaus,Skarsem,Male,O. Skarsem,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1998-07-02,Norway,7f16iy4w8u8ogyn6pfooqwv5z,21.0,2021-08-01Z,2024-02-01Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dlgueejo95xoqfugtpgc3i2nd,Carl Johan,Holse Justesen,Carlo,Holse,Male,C. Holse,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1999-06-02,Denmark,5adf60vwiw2f2mibyq1k4ex7i,10.0,2020-01-31Z,2023-09-01Z,active,no,177.0,69.0,left,NaN,NaN,København,NaN,NaN
e58qeh3alborxqkuk5bz7nw9g,Sverre,Halseth Nypan,Sverre,Nypan,Male,S. Nypan,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2006-12-19,Norway,7f16iy4w8u8ogyn6pfooqwv5z,41.0,2022-01-01Z,2025-07-17Z,active,no,182.0,NaN,both,NaN,NaN,Trondheim,NaN,NaN
ej8tegehielvpwy8ee4wmasr8,Håkon,Singsdal Volden,Håkon,Volden,Male,H. Volden,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2007-05-25,Norway,7f16iy4w8u8ogyn6pfooqwv5z,50.0,2023-03-31Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
f1naa48i09ck4srkhzxmdugwk,Jesper,Reitan-Sunde,Jesper,Reitan-Sunde,Male,J. Reitan-Sunde,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2006-01-31,Norway,7f16iy4w8u8ogyn6pfooqwv5z,45.0,2023-02-15Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
195m3d6cnwm71j1d2rjo25sdl,Felix,Horn Myhre,Felix,Myhre,Male,F. Myhre,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1999-03-04,Norway,7f16iy4w8u8ogyn6pfooqwv5z,8.0,2021-08-01Z,NaN,active,yes,180.0,75.0,NaN,NaN,NaN,NaN,NaN,NaN
1ai0gvdx68lxclbj6m255w72t,Svenn,Crone,Svenn,Crone,Male,S. Crone,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1995-05-20,Denmark,5adf60vwiw2f2mibyq1k4ex7i,13.0,2022-02-27Z,2024-12-31Z,active,no,182.0,76.0,right,NaN,NaN,NaN,NaN,NaN
1n9924y1nahaf0if575wgwonp,Joachim,Soltvedt,Joachim,Soltvedt,Male,J. Soltvedt,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1995-09-09,Norway,7f16iy4w8u8ogyn6pfooqwv5z,17.0,2023-08-22Z,NaN,active,yes,188.0,NaN,left,NaN,NaN,Bergen,NaN,NaN
20fktg1niinhluh218xycy904,Niklas,Jensen Wassberg,Niklas,Jensen Wassberg,Male,N. Jensen Wassberg,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2004-06-12,Norway,7f16iy4w8u8ogyn6pfooqwv5z,25.0,2021-04-02Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
263jln69263vxy3xpoipokf84,Mathias,Engevik Klausen,Mathias,Klausen,Male,M. Klausen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2007-10-10,Norway,7f16iy4w8u8ogyn6pfooqwv5z,24.0,2023-04-15Z,NaN,active,yes,NaN,NaN,right,NaN,NaN,NaN,NaN,NaN
2ku8s4c6qk2aghe47hwqgxfro,Martin,Børsheim,Martin,Børsheim,Male,M. Børsheim,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2005-02-18,Norway,7f16iy4w8u8ogyn6pfooqwv5z,44.0,2023-09-30Z,2025-08-06Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2ugisujk1f1jpmeckomte77px,Eirik,Horneland,Eirik,Horneland,Male,E. Horneland,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,coach,1975-03-14,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,2021-08-10Z,2024-12-19Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31bs2qi2aa9in77z0iftbkk8a,David,Møller Wolfe,David,Møller Wolfe,Male,D. Møller Wolfe,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2002-04-23,Norway,7f16iy4w8u8ogyn6pfooqwv5z,18.0,2021-02-01Z,2023-06-13Z,active,no,185.0,78.0,left,NaN,NaN,Bergen,NaN,NaN
3b8g51q847uelwf7rb7yvk7o,Julian,Træet,Julian,Træet,Male,J. Træet,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2005-12-25,Norway,7f16iy4w8u8ogyn6pfooqwv5z,39.0,2023-01-01Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3s18gnmfuwxvazlgmwimb0w7o,Vegard,Haugerud Hagen,Vegard,Hagen,Male,V. Hagen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2002-03-21,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,2023-06-26Z,2025-01-15Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3vuirsh6wmbhingygy27f0hqt,Mads,Berg Sande,Mads,Sande,Male,M. Sande,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1998-03-22,Norway,7f16iy4w8u8ogyn6pfooqwv5z,27.0,2023-08-31Z,NaN,active,yes,181.0,73.0,NaN,NaN,NaN,NaN,NaN,NaN
49xi6kjan32r1b7upmnpyttuy,Moonga,Aluta Simba,Moonga,Simba,Male,M. Simba,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,2000-05-08,Sweden,1z6l2c33w2kyz9rdefs1d68nb,22.0,2023-08-01Z,2024-12-31Z,active,no,183.0,70.0,NaN,NaN,NaN,NaN,NaN,NaN
544gndlqzo9388apcub9q934k,Yabets Yaliso,Yaya,Yabets,Yaya,Male,Y. Yabets Yaliso,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2006-02-15,Norway,7f16iy4w8u8ogyn6pfooqwv5z,38.0,2023-01-01Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5coof7ruazt9nbjl5qvobe3v8,Markus,Haaland,Markus,Haaland,Male,M. Haaland,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2005-03-08,Norway,7f16iy4w8u8ogyn6pfooqwv5z,34.0,2021-03-26Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5o97xkvg1reutdxoba694ap78,Jakob,Tveit,Jakob,Tveit,Male,J. Tveit,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2005-06-17,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,2023-08-09Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5x1xco09vdsy6c2oeqgmqgm50,Jesper,Nerhus Eikrem,Jesper,Eikrem,Male,J. Eikrem,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2007-07-02,Norway,7f16iy4w8u8ogyn6pfooqwv5z,32.0,2023-01-01Z,2024-12-31Z,active,no,NaN,NaN,right,NaN,NaN,NaN,NaN,NaN
62k4fq609h2evj1k2e1n42x91,Fredrik,Pallesen Knudsen,Fredrik,Knudsen,Male,F. Knudsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1996-08-30,Norway,7f16iy4w8u8ogyn6pfooqwv5z,3.0,2021-08-12Z,NaN,active,yes,190.0,83.0,NaN,NaN,NaN,Bergen,NaN,NaN
815zq6bo3kwxw8fl3bh381ez8,Rasmus,Holten,Rasmus,Holten,Male,R. Holten,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2005-02-20,Norway,7f16iy4w8u8ogyn6pfooqwv5z,43.0,2022-02-26Z,2023-08-02Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
82dyshdwqwkvyba38j4a1kpas,Awet,Ermias Alemseged,Awet,Alemseged,Male,A. Alemseged,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2004-04-27,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,2023-07-31Z,2023-08-04Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
878hgn9q68ca8y0wmdih92h9l,Niklas Fernando,Nygaard Castro,Niklas,Castro,Male,N. Castro,Chile,32tb8d7824xg4i0ybxzssczu0,Attacker,player,1996-01-08,Norway,7f16iy4w8u8ogyn6pfooqwv5z,9.0,2022-03-28Z,NaN,active,yes,173.0,72.0,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN
8qmrc7p7k4bod8ojxl5ib6ot0,David,Tufekčić,David,Tufekcic,Male,D. Tufekčić,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2004-01-22,Norway,7f16iy4w8u8ogyn6pfooqwv5z,37.0,2023-01-01Z,2023-12-31Z,active,no,NaN,NaN,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN
8yid9o6xhkok7q4wlgf2qa49g,Borys Piotr,Olszewski,Borys,Olszewski,Male,B. Olszewski,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2008-08-17,Norway,7f16iy4w8u8ogyn6pfooqwv5z,36.0,2023-01-01Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99io7und92qjy1xoqk74n4d4a,Isak,Tomar Hjorteseth,Isak,Hjorteseth,Male,I. Hjorteseth,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2004-03-14,Norway,7f16iy4w8u8ogyn6pfooqwv5z,31.0,2021-03-01Z,2023-08-05Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9se6a4pxhy13alu316ttx2vhl,Japhet,Sery Larsen,Japhet,Sery Larsen,Male,J. Sery Larsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2000-04-10,Denmark,5adf60vwiw2f2mibyq1k4ex7i,6.0,2023-01-25Z,NaN,active,yes,NaN,NaN,right,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,NaN
9zg46uqhe5e87kdh5tb5q8tn8,William,Strand Kvale,William,Kvale,Male,W. Kvale,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2006-05-18,Norway,7f16iy4w8u8ogyn6pfooqwv5z,46.0,2023-08-16Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
adthn237lwxewaxsrgd6hlu51,Thore,Baardsen Pedersen,Thore,Pedersen,Male,T. Pedersen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1996-08-11,Norway,7f16iy4w8u8ogyn6pfooqwv5z,23.0,2023-01-27Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ahe00hzfpxhe742i5db3mpe6s,Eivind,Fauske Helland,Eivind,Helland,Male,E. Helland,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2005-04-25,Norway,7f16iy4w8u8ogyn6pfooqwv5z,40.0,2023-06-27Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
b29o112lpprnfqosulo4bc44,Jonas,Tviberg Torsvik,Jonas,Torsvik,Male,J. Torsvik,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2005-05-24,Norway,7f16iy4w8u8ogyn6pfooqwv5z,35.0,2022-06-09Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
c9hytnrrwvps6mcokkn846h9l,Sander Erik,Kartum,Sander,Kartum,Male,S. Kartum,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1995-10-03,Norway,7f16iy4w8u8ogyn6pfooqwv5z,18.0,2023-08-01Z,2025-01-24Z,active,no,180.0,73.0,NaN,NaN,NaN,NaN,NaN,NaN
ce1q0p0ifilrb8wx6rmkcaeol,Bård,Finne,Bård,Finne,Male,B. Finne,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1995-02-13,Norway,7f16iy4w8u8ogyn6pfooqwv5z,11.0,2021-08-05Z,NaN,active,yes,173.0,70.0,right,NaN,NaN,Bergen,NaN,NaN
cegoeac3l2owi83zdvu30tj6y,Ole Didrik,Blomberg,Ole Didrik,Blomberg,Male,O. Blomberg,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2000-06-12,Norway,7f16iy4w8u8ogyn6pfooqwv5z,16.0,2020-09-16Z,2025-01-30Z,active,no,177.0,71.0,right,NaN,NaN,NaN,NaN,NaN
d1p2mgz94oi55fa1wd2uhx5ud,Eirik,Holmen Johansen,Eirik,Holmen Johansen,Male,E. Holmen Johansen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,1992-07-12,Norway,7f16iy4w8u8ogyn6pfooqwv5z,12.0,2021-01-01Z,2023-12-31Z,active,no,201.0,102.0,right,NaN,NaN,Tønsberg,NaN,NaN
d4ye48utus6dfrp5jxhipjo8a,Aune,Selland Heggebø,Aune,Heggebø,Male,A. Heggebø,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2001-07-29,Norway,7f16iy4w8u8ogyn6pfooqwv5z,20.0,2021-02-01Z,2025-07-07Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dfwjippbaspehxg8m8ui4djze,Ulrik,Mathisen,Ulrik,Mathisen,Male,U. Mathisen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1999-01-18,Norway,7f16iy4w8u8ogyn6pfooqwv5z,14.0,2023-03-07Z,NaN,active,yes,185.0,NaN,right,NaN,NaN,Oslo,NaN,NaN
diwrq7ulrey4juxk4dafct0q1,Magnus,Warming,Magnus,Warming,Male,M. Warming,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2000-06-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,7.0,2023-08-01Z,2024-08-20Z,active,no,188.0,72.0,right,NaN,NaN,Nykøbing,NaN,NaN
dtbrkhfrbt8i4ptjgjk7al2j8,Marius,Bendiksen Trengereid,Marius,Trengereid,Male,M. Trengereid,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2004-01-13,Norway,7f16iy4w8u8ogyn6pfooqwv5z,33.0,2021-06-11Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dz4wqn00gel71p7qs7qqycb9,Sivert,Heltne Nilsen,Sivert,Heltne Nilsen,Male,S. Heltne Nilsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1991-10-02,Norway,7f16iy4w8u8ogyn6pfooqwv5z,19.0,2021-08-06Z,2024-07-11Z,active,no,184.0,78.0,right,NaN,NaN,Bergen,NaN,NaN
egwhlgopjtjkop7ozy7ltk1cl,Frederik,Lindbøg Børsting,Frederik,Børsting,Male,F. Børsting,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1995-02-13,Denmark,5adf60vwiw2f2mibyq1k4ex7i,10.0,2022-03-10Z,2024-01-29Z,active,no,178.0,74.0,both,NaN,NaN,Aalborg,NaN,NaN
fbk14d79iikagip25ncya0ut,Ruben,Kristiansen,Ruben,Kristiansen,Male,R. Kristiansen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1988-02-20,Norway,7f16iy4w8u8ogyn6pfooqwv5z,21.0,2015-08-10Z,2025-01-30Z,active,no,183.0,74.0,left,NaN,NaN,Bodø,NaN,NaN
mh6rotmnlhe66f2y16c3vvmd,Mathias,Lønne Dyngeland,Mathias,Dyngeland,Male,M. Dyngeland,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,1995-10-07,Norway,7f16iy4w8u8ogyn6pfooqwv5z,1.0,2022-01-12Z,NaN,active,yes,187.0,71.0,right,NaN,NaN,Totland,NaN,NaN
mzd294a5q050q1m3nuybwxsk,Elias,Heggland Myrlid,Elias,Myrlid,Male,E. Myrlid,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2002-08-04,Norway,7f16iy4w8u8ogyn6pfooqwv5z,41.0,2023-05-15Z,2023-08-07Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
payije8nojdfrbkuq9hj2sph,Mathias,Knutsen Rasmussen,Mathias,Rasmussen,Male,M. Rasmussen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1997-11-25,Norway,7f16iy4w8u8ogyn6pfooqwv5z,7.0,2020-10-02Z,2023-07-01Z,active,no,180.0,65.0,left,NaN,NaN,NaN,NaN,NaN
13k94iyejsdn4e51jx32rb23u,Jeppe,Kjær Jensen,Jeppe,Kjær,Male,J. Kjær,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-03-01,Denmark,5adf60vwiw2f2mibyq1k4ex7i,10.0,2023-08-25Z,2023-12-31Z,active,no,174.0,67.0,left,NaN,NaN,Horsens,NaN,NaN
1j7zubyq25gltkrmrqb8xiyy2,Fredrik Carson,Pedersen,Fredrik,Pedersen,Male,F. Pedersen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2002-10-09,Norway,7f16iy4w8u8ogyn6pfooqwv5z,4.0,2023-08-23Z,NaN,active,yes,171.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1xb1gtuwbqluwiqv9gb6l3zai,Simon Alexander,Amin,Simon,Amin,Male,Simon Amin,Syria,3tsnzfkszhsktmhsmwar1tvp8,Midfielder,player,1997-11-13,Sweden,1z6l2c33w2kyz9rdefs1d68nb,21.0,2023-01-09Z,2024-12-31Z,active,no,183.0,68.0,right,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Örebro,Simon Amin,NaN
27hg1g0tz1l6mt4eugz841hw5,Hugo Oliver,Keto,Hugo,Keto,Male,H. Keto,Finland,2u07e54v5dprsugdvddpq5ync,Goalkeeper,player,1998-02-09,Finland,2u07e54v5dprsugdvddpq5ync,1.0,2022-01-24Z,2025-01-29Z,active,no,192.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2mko1fhpopxpiifcw0rw7iei1,Féderico,Bicoro Akieme Nchama,Féderico,Bikoro,Male,Féderico Bikoro,Equatorial Guinea,4z1n5a2w0i7miu70ot64452ak,Midfielder,player,1996-03-17,Cameroon,4eb9feio6u267dd1jcwaf38mt,5.0,2022-08-11Z,2023-09-13Z,active,no,188.0,76.0,left,Cameroon,4eb9feio6u267dd1jcwaf38mt,Douala,NaN,NaN
3dvtbvhyh3jlr9y72hwhfk445,Alexander,Ruud Tveter,Alexander,Tveter,Male,A. Tveter,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1991-03-07,Norway,7f16iy4w8u8ogyn6pfooqwv5z,9.0,2021-05-10Z,2024-12-31Z,active,no,190.0,86.0,left,NaN,NaN,Lørenskog,NaN,NaN
3e1tqerfmnsaqicofczjljo8a,Sander,Risan Mørk,Sander,Mørk,Male,S. Mørk,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2000-12-06,Norway,7f16iy4w8u8ogyn6pfooqwv5z,6.0,2020-01-01Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
441d0z7d91cwczz4rmoqpbiay,Danilo Andrés,Al Saed Alvarado,Danilo Andrés,Al Saed Alvarado,Male,Danilo Al Saed,Iraq,1uzblzx1s42jn6zk6hivjzby8,Attacker,player,1999-02-24,Sweden,1z6l2c33w2kyz9rdefs1d68nb,14.0,2022-12-23Z,2024-06-27Z,active,no,180.0,66.0,right,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,Danilo Al Saed,NaN
5fm9pbq8il6c56og70okeuf4k,Julian Lerato,Gunnerød,Julian,Gunnerød,Male,J. Gunnerød,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2004-09-15,Norway,7f16iy4w8u8ogyn6pfooqwv5z,33.0,2022-01-01Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5lcd3t0so5nozfdfw9zuri63u,Keanin,Ayer Boya,Keanin,Ayer,Male,K. Ayer,South Africa,1kiwby3xmt97m3ejw76qs4i6k,Midfielder,player,2000-04-21,South Africa,1kiwby3xmt97m3ejw76qs4i6k,23.0,2022-01-09Z,2024-01-30Z,active,no,172.0,70.0,both,NaN,NaN,Johannesburg,NaN,NaN
5u4eoypx0tb3t0brk2dv8sm0a,Fredrik Tobias,Berglie,Fredrik,Berglie,Male,F. Berglie,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1996-12-28,Norway,7f16iy4w8u8ogyn6pfooqwv5z,19.0,2023-01-20Z,2024-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6b0brnht1tv6gtdsrlmph97th,Hans Erik,Ødegaard,Hans Erik,Ødegaard,Male,H. Ødegaard,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,coach,1974-01-20,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,2021-01-01Z,2024-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6grill6jvkvpzba5atb3gnjzd,Jesper,Taaje,Jesper,Taaje,Male,J. Taaje,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1997-10-25,Norway,7f16iy4w8u8ogyn6pfooqwv5z,15.0,2022-01-21Z,2024-01-17Z,active,no,192.0,85.0,NaN,NaN,NaN,NaN,NaN,NaN
6wygyy5z5i0okllr83e9ej8ph,Karl Filip,Ottosson,Filip,Ottosson,Male,F. Ottosson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1996-09-12,Sweden,1z6l2c33w2kyz9rdefs1d68nb,18.0,2023-01-08Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6x3f721vjb8mxlp5ba3p1rb4k,Filip,Loftesnes-Bjune,Filip,Loftesnes-Bjune,Male,F. Loftesnes-Bjune,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2005-04-08,Norway,7f16iy4w8u8ogyn6pfooqwv5z,26.0,2021-12-11Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7hevgs3yo3fnxvingc7zzgpw4,Martin,Gjone,Martin,Gjone,Male,M. Gjone,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2005-05-29,Norway,7f16iy4w8u8ogyn6pfooqwv5z,32.0,2022-04-17Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8uu146mn477td4akf3km45qeh,Ian,Smeulers,Ian,Smeulers,Male,I. Smeulers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2000-01-12,Netherlands,6hzi5pltnz67q4la8yli9qfv6,4.0,2021-08-31Z,2023-08-21Z,active,no,174.0,69.0,left,NaN,NaN,Barendrecht,NaN,NaN
