id,firstName,lastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,shirtNumber,startDate,status,active,shortFirstName,shortLastName,height,foot,placeOfBirth,weight,secondNationality,secondNationalityId,endDate,knownName
4z44l6di2ku3hy513j4dok5qs,Hocine,Derrar,Male,H. Derrar,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2000-11-07,Denmark,5adf60vwiw2f2mibyq1k4ex7i,12.0,2024-01-10Z,active,yes,NaN,NaN,NaN,left,NaN,NaN,Algeria,1ayprcriqhb8iv10ch70clppu,NaN,NaN
52rt9p3ms7m9xxi5t9q1we8es,Egzon,Zeqiri,Male,E. Zeqiri,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2000-01-23,Denmark,5adf60vwiw2f2mibyq1k4ex7i,9.0,2025-01-29Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5416jjjb46eql3zcokf4i45ck,Mikka,Basse Jr. Heller,Male,M. Heller,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2004-09-18,Denmark,5adf60vwiw2f2mibyq1k4ex7i,19.0,2023-03-31Z,active,no,NaN,NaN,193.0,right,NaN,NaN,NaN,NaN,2025-08-02Z,NaN
56owszkppkee93e4vwtezmg44,Hjalte,Just Dalsgaard,Male,H. Dalsgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2004-04-20,Denmark,5adf60vwiw2f2mibyq1k4ex7i,30.0,2024-07-01Z,active,yes,NaN,NaN,185.0,right,Hillerød,NaN,NaN,NaN,NaN,NaN
5lg73st9i1lo7vduvkaxaxbf8,Otto,Dupont,Male,O. Dupont,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2002-02-06,Denmark,5adf60vwiw2f2mibyq1k4ex7i,2.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5rgwuoboh1keb2gf21wcw5dqt,Jeppe,Friborg Simonsen,Male,J. Simonsen,Haiti,5mp58o38d0mr5qt8g4o6l7efg,Defender,player,1995-11-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,21.0,2025-02-07Z,active,yes,Jeppe,Simonsen,184.0,right,Kolding,76.0,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN
6yev7nszmpylpqncom2gdkul1,Jeppe,Brinch-Vilhelmsen,Male,J. Brinch,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1995-05-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,28.0,2024-08-30Z,active,yes,Jeppe,Brinch,185.0,NaN,NaN,79.0,NaN,NaN,NaN,NaN
7apuo8j6dbzbr264gwsckrr4k,Hans,Høllsberg,Male,H. Høllsberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2002-01-03,Denmark,5adf60vwiw2f2mibyq1k4ex7i,15.0,2023-08-30Z,active,yes,Hans,Høllsberg,197.0,right,NaN,NaN,NaN,NaN,NaN,NaN
82vw6w5vd6b8u5yqamd476bdg,Joseph,Ddamba Ssendyowa,Male,J. Ddamba Ssendyowa,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,29.0,2025-08-01Z,active,yes,NaN,NaN,NaN,right,NaN,NaN,NaN,NaN,NaN,NaN
91blmw1g47wzkdh71u2rv1wk4,Magnus,Quisgaard Gaunsbæk,Male,M. Gaunsbæk,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2005-06-02,Denmark,5adf60vwiw2f2mibyq1k4ex7i,3.0,2024-09-09Z,active,yes,NaN,NaN,188.0,left,Nyborg,NaN,NaN,NaN,NaN,NaN
999dl5xsvvwvn548jph9ca1hw,Frederik,Skjold,Male,F. Skjold,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2007-09-24,Denmark,5adf60vwiw2f2mibyq1k4ex7i,77.0,2025-08-01Z,active,yes,NaN,NaN,NaN,left,NaN,NaN,NaN,NaN,NaN,NaN
9kcnpy61llxj2a8kumqw3fjai,Christian,Iversen,Male,C. Iversen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,1978-06-02,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2024-06-14Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9n0m4bhku7tpw58x316perpx,Albin Kenneth,Dahrup Zohorè,Male,K. Zohorè,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1994-01-31,Denmark,5adf60vwiw2f2mibyq1k4ex7i,11.0,2025-01-30Z,active,yes,Kenneth,Zohore,190.0,left,København,98.0,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN
a0x74nympzro60uoomxpyaove,René,Skovdahl Hansen,Male,R. Skovdahl,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,assistant coach,1970-02-02,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-04-15Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
agozt4cflsnnjmnvaprfriluc,Bertram,Manniche,Male,B. Manniche,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2005-03-13,Denmark,5adf60vwiw2f2mibyq1k4ex7i,22.0,2023-08-07Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bop31qof3lon7u6rvmb68ktzp,Markus,Strøm Bay,Male,M. Bay,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1997-02-17,Denmark,5adf60vwiw2f2mibyq1k4ex7i,8.0,2025-07-31Z,active,yes,NaN,NaN,NaN,right,Brøndby,NaN,NaN,NaN,NaN,NaN
c40qjxps6m0zywwzfm3axxlw4,Mads Magnus,Gernsøe,Male,M. Gernsøe,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2004-10-19,Denmark,5adf60vwiw2f2mibyq1k4ex7i,18.0,2025-01-16Z,active,yes,NaN,NaN,NaN,left,NaN,NaN,NaN,NaN,NaN,NaN
ded2gyqb8bibx41zi3v5lvuok,Daniel,Skovgaard Mortensen,Male,D. Mortensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2002-02-23,Denmark,5adf60vwiw2f2mibyq1k4ex7i,20.0,2024-09-09Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dpe6a6xey71cyuq1w2px7mlex,Kjetil,Holand Tøsse,Male,K. Tøsse,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1996-08-13,Norway,7f16iy4w8u8ogyn6pfooqwv5z,7.0,2024-02-26Z,active,no,Kjetil Holand,Tøsse,NaN,NaN,NaN,NaN,NaN,NaN,2025-08-08Z,NaN
dzw0gk7icd1fqgffube3il3v9,Christoffer,Boateng,Male,C. Boateng,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1995-05-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,45.0,2022-07-15Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN
e28vnripq7f1eyxmewplbp250,Cornelius Seamus,Bjerregård Kilpatrick,Male,C. Kilpatrick,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2006-05-31,Denmark,5adf60vwiw2f2mibyq1k4ex7i,23.0,2025-08-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
e53x85cl6m94gvp593p1ddjpw,Mads-Emil,Langberg,Male,M. Langberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2002-02-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,4.0,2024-01-01Z,active,yes,Mads-Emil,Langberg,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ez0eh1ta3n52i3cdykhmw0owk,Sebastian,Gubi,Male,S. Gubi,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,27.0,2025-08-04Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1z5y6ae6dby6hy3g8y7i97xg4,Umar,Beriev,Male,U. Beriev,Russia,7kfg68kh6n16fs4ap3xjiudr,Attacker,player,1999-05-04,Russia,7kfg68kh6n16fs4ap3xjiudr,13.0,2025-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22dv76gk62s2mb9t9floq42qx,Mathias,Danielsen,Male,M. Danielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1999-09-04,Denmark,5adf60vwiw2f2mibyq1k4ex7i,5.0,2017-01-05Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
296wyguxfj7y8v5xlyivrwqok,Karl Emil,Callesen,Male,K. Callesen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2004-02-06,Denmark,5adf60vwiw2f2mibyq1k4ex7i,8.0,2025-07-01Z,active,yes,NaN,NaN,NaN,right,NaN,NaN,NaN,NaN,NaN,NaN
39cruog8ik1j2sxazvmv0xez8,Nicolai,Skøtt,Male,N. Skøtt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2000-03-27,Denmark,5adf60vwiw2f2mibyq1k4ex7i,15.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45rhrwfw4thcy1qh26wdruuqc,Sander,Majgaard Thomsen,Male,S. Thomsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2005-09-13,Denmark,5adf60vwiw2f2mibyq1k4ex7i,18.0,2024-08-02Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4he2yzhdsmjt6b2oca19yf97u,Rasmus Reihdar,Nissen,Male,R. Nissen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2001-06-25,Denmark,5adf60vwiw2f2mibyq1k4ex7i,9.0,2025-07-01Z,active,yes,Rasmus,Nissen,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4pttpzw1fajyme7evg5og2uc4,Oscar,Rasmussen,Male,O. Rasmussen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2006-11-15,Denmark,5adf60vwiw2f2mibyq1k4ex7i,19.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5pzbxn4bn2s8pk95bbk5thbmc,Thomas,Vindelev Johansen,Male,T. Johansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
650obrv78thcyuin91cji0ic,Valdemar,Astrup Hansen,Male,V. Hansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2004-09-17,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6fsxjzmp2lp5okprtyi7r0odm,Marcus Warncke,Sørensen,Male,M. Sørensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,1996-01-11,Denmark,5adf60vwiw2f2mibyq1k4ex7i,1.0,2018-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7i3nmg1a8hag2ztg2ab8yl6hg,Lasse,Tygesen,Male,L. Tygesen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,45.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8pxg5c4p4gzxlc2736cq7n4lw,Lasse,Egløkke Petersen,Male,L. Petersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,2002-03-18,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2025-08-05Z,NaN
8sldjzarrenwdl01uvmg50cus,Erik,Ingemann Andersen,Male,E. Andersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2000-02-27,Denmark,5adf60vwiw2f2mibyq1k4ex7i,3.0,2025-01-01Z,active,yes,NaN,NaN,NaN,left,NaN,NaN,NaN,NaN,NaN,NaN
9deggxcnhdp88is8ueqeyy4no,Mikkel Kjær,Andersen,Male,M. Andersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1995-05-22,Denmark,5adf60vwiw2f2mibyq1k4ex7i,2.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
a25rc8wquyf269ny87qfemgb8,Jonas,Vesterskov Storgaard,Male,J. Vesterskov Storgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2000-11-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,11.0,2025-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
akebe59w1lae0h11iua2rn0no,Niclas,Coort,Male,N. Coort,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2002-10-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
b36ufowhjoaob6y5tch1us9gp,Oliver,Danielsen,Male,O. Danielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1999-09-04,Denmark,5adf60vwiw2f2mibyq1k4ex7i,4.0,2017-01-05Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bd93yp1ia87xrpc3snae0vi8k,Sune,Harboe,Male,S. Harboe,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2002-04-23,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bhzjp636wpghvvswqhjbx6dck,Gustav,Rahbæk Juel,Male,G. Juel,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,25.0,2025-07-01Z,active,yes,NaN,NaN,NaN,right,NaN,NaN,NaN,NaN,NaN,NaN
bpe9uefe3nrkrp9gwzxyfxivp,Frederik,Humlegaard,Male,F. Humlegaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1997-10-06,Denmark,5adf60vwiw2f2mibyq1k4ex7i,10.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
buxmglj7ebdmafri15st59wk4,Anton,Stage Nielsen,Male,A. Stage,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2002-03-01,Denmark,5adf60vwiw2f2mibyq1k4ex7i,7.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bwlk7p1uz0zu4fyfbpgvnjy1g,Lars,Lissau Spinner Hansen,Male,L. Spinner,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,1978-04-21,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2021-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cc8dihdgtay2oxevd6k1jspas,Kent Henrik,Jørgensen,Male,K. Jørgensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1996-10-15,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
d5698ogahn4djpcbrt5flbsic,Kasper,Sommerstedt,Male,K. Sommerstedt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2001-11-15,Denmark,5adf60vwiw2f2mibyq1k4ex7i,20.0,2025-08-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
d6oed1g616xum70ymn4fdqo7o,Oliver Jakob,Hansen,Male,O. Hansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2003-01-30,Denmark,5adf60vwiw2f2mibyq1k4ex7i,6.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ddp0xgonz2rxjm1ivj9ts36z8,Mathias,Petersen Lorentzen,Male,M. Lorentzen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2003-08-25,Denmark,5adf60vwiw2f2mibyq1k4ex7i,21.0,2025-07-01Z,active,yes,NaN,NaN,169.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ezfkbfb6b7zty2ecymhvmyfpw,Law,Salomonsen Tam Khuu,Male,L. Salomonsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2005-08-03,Denmark,5adf60vwiw2f2mibyq1k4ex7i,14.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,Vietnam,747si8rr6manolqh31d1vz17q,NaN,NaN
j55mubzcogh43aa7nnije710,Frederik,Dyrup Jensen,Male,F. Dyrup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,33.0,2025-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15xw9cnnpxo2z464qgn7gt79w,Sylvester,Thers,Male,S. Thers,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,23.0,2025-08-04Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1s867jksnvp9jwrpp7w59qwwk,Kasper J.,Tindbæk,Male,K. Tindbæk,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1994-02-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,14.0,2021-08-30Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2amrmfc0elxixvfgtecdceyhg,Oscar,Brodersen,Male,O. Brodersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2000-10-22,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2023-08-04Z,active,yes,NaN,NaN,NaN,right,NaN,NaN,NaN,NaN,NaN,NaN
2st2sdgkao9kq85uw0x6fybkk,Jonathan,Hincheli,Male,J. Hincheli,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,4.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2z12lawpj1ztttk9thdx9ktt5,Casper,Lykke Jensen,Male,C. Lykke,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1998-01-01,Denmark,5adf60vwiw2f2mibyq1k4ex7i,2.0,2023-08-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31tsb38nj39f242riryoqzcwk,Martin Bern,Madsen,Male,M. Madsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1996-08-20,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2021-07-01Z,active,yes,NaN,NaN,NaN,right,Svendborg,NaN,NaN,NaN,NaN,NaN
3dyv2qrj0halwc2plu9nirlzo,Mogens,Bruun,Male,M. Bruun,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3h6k805b8uctczootde93gums,Thomas Sylvester,Thygesen,Male,T. Thygesen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46a55yr42285dvflesw6oxhck,Niels,Mathias Toft,Male,N. Toft,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1996-05-14,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
498c69xu9ikn8nrawopproclx,Christian Skaarup,Nissen,Male,C. Nissen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1994-06-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2023-08-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6nlmsh4lrbr4e3k2b7wl7v504,Hugo,Flores,Male,H. Flores,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2006-06-26,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN
7l7b5szaneilg8gtug1x2ehhw,Kelvin Raphael,Padi,Male,K. Padi,Ghana,2q2sw72utw5gu9t5y4knckwba,Defender,player,1997-09-11,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8kzhm5etaotg5enrl3zjumcwl,Søren,Smedegård Bach,Male,S. Smedegård,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1989-04-12,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9aa2zm54ixqzfr6d9wqj61ous,Jacob,Iskov,Male,J. Iskov,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,5.0,2025-08-04Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9gy2zrxrwcn0iuyk69h1ee2hg,Jakob Bisgaard,Jensen,Male,J. Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1995-10-07,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,Ikast,NaN,NaN,NaN,NaN,NaN
9ur589giajlqmewfl1krm0b8,Gustav Skovgaard,Fink-Jensen,Male,G. Fink-Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1995-11-13,Denmark,5adf60vwiw2f2mibyq1k4ex7i,12.0,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9z7sbhdw4ozsudy36ec6yh9uc,Patrick,Dam,Male,P. Dam,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1996-12-19,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
a9gfy4xnmcx6zwca2xacyruok,Mads Janell,Søndergaard,Male,M. Søndergaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1996-10-17,Denmark,5adf60vwiw2f2mibyq1k4ex7i,8.0,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
adua0nhtojxtrqngo41yonndg,Philip,Rosendal,Male,P. Rosendal,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1992-10-26,Denmark,5adf60vwiw2f2mibyq1k4ex7i,17.0,2021-07-01Z,active,yes,NaN,NaN,189.0,right,NaN,NaN,NaN,NaN,NaN,NaN
b848pd3uuskxto9hutdptiwic,Mads,Tranberg,Male,M. Tranberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,21.0,2023-08-07Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bkzg0dnlhbkxjw0m42qixslqs,Lasse Brønd,Lysemose,Male,L. Lysemose,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
brvo5awxgcthuzq8w5v9jnp5g,Frederik,Levinsen,Male,F. Levinsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,7.0,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bw6c68tvr9hiq3xtwqjybznro,Frederick,Perlman,Male,F. Perlman,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,10.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bxuspc51ac8qndjqky0hpgdn8,Lucas Noah,Boren,Male,L. Boren,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2005-12-26,Denmark,5adf60vwiw2f2mibyq1k4ex7i,20.0,2025-07-01Z,active,yes,NaN,NaN,185.0,right,NaN,NaN,NaN,NaN,NaN,NaN
c46fe1re7zovs7igwfxmx4dg4,Kasper,Laage-Petersen,Male,K. Laage-Petersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2001-03-17,Denmark,5adf60vwiw2f2mibyq1k4ex7i,24.0,2025-07-01Z,active,yes,Kasper,Laage-Petersen,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
chytvoyqudzfhh8rb1dl93ndg,Frederik,Krath,Male,F. Krath,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1997-06-29,Denmark,5adf60vwiw2f2mibyq1k4ex7i,9.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cx5agjvjsgwgi7uhkkquz6wpg,Elias,Taj,Male,E. Taj,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
d15xutmyr150amfdzhdu7pes4,Mark Allan,Storr Parrish,Male,M. Parrish,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1987-11-18,Denmark,5adf60vwiw2f2mibyq1k4ex7i,15.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
