id,firstName,lastName,shortFirstName,shortLastName,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,status,active,knownName
36zbnl8isc530mu6h04wqj7dg,Pablo,Capilla Rivera,Pablo,Capilla Rivera,P. Capilla Rivera,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2008-11-20,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,right,NaN,active,yes,NaN
3r04y1fejoh9e8qbge3exy3u1,Noah,Fadiga,Noah,Fadiga,N. Fadiga,Senegal,6hhqyhr5cwq2pfprlazyposyk,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,1999-12-03,Brugge,Belgium,4wbzjcclyefma1ourvjsu4q2j,187.0,76.0,both,22.0,active,yes,NaN
44jodbd22miplovg4pt552hh,Danijel,Miličević,Danijel,Milicevic,D. Miličević,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Switzerland,3bh70jgvc5mn58x0byjkuda17,NaN,assistant coach,1986-01-05,Bellinzona,Switzerland,3bh70jgvc5mn58x0byjkuda17,171.0,61.0,right,NaN,active,yes,NaN
4ck2o7iiqc8vhbbpynf19td5h,Dogbole Franck Anderson,Niangbo,Anderson,Niangbo,A. Niangbo,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,Attacker,player,1999-10-06,NaN,Côte d'Ivoire,tin6kf561ywonqan0mettr98,172.0,65.0,right,NaN,active,no,NaN
4m2ku4thm7b7gugl67g73u4q2,Louis,Fortin,Louis,Fortin,L. Fortin,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2002-01-12,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,188.0,88.0,NaN,26.0,active,yes,NaN
4wk0sw7u4c17v2owhx5bhmusq,Keegan Daniel,Jelacic,Keegan,Jelacic,K. Jelacic,Australia,u5ieemi69z72c3bgczyy68lo,New Zealand,wcq2y28a27syx5do1k2i2nj8,Midfielder,player,2002-07-31,NaN,New Zealand,wcq2y28a27syx5do1k2i2nj8,NaN,NaN,NaN,NaN,active,no,NaN
5jywyphhwu9j4bphz0720kb9,Pieter,Gerkens,Pieter,Gerkens,P. Gerkens,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1995-02-17,Bilzen,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,72.0,right,8.0,active,yes,NaN
5q4wztjkk6nuwapm7qgey9w45,Daniel Yuji,Yabuki Schmidt,Daniel,Schmidt,D. Schmidt,Japan,lxyibh89lpdc0bfian1nx0xq,NaN,NaN,Goalkeeper,player,1992-02-03,Illinois,USA,7hr2f89v44y65dyu9k92vprwn,197.0,88.0,right,16.0,active,yes,NaN
5xdxcx1m7ym28arj007zl2ket,Nicolas,Lombaerts,Nicolas,Lombaerts,N. Lombaerts,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,assistant coach,1985-03-20,Brugge,Belgium,4wbzjcclyefma1ourvjsu4q2j,188.0,83.0,left,NaN,active,yes,NaN
6fdwd71dx2qu7uzzs3ozm9x7u,Tsuyoshi,Watanabe,Tsuyoshi,Watanabe,T. Watanabe,Japan,lxyibh89lpdc0bfian1nx0xq,NaN,NaN,Defender,player,1997-02-05,Saitama,Japan,lxyibh89lpdc0bfian1nx0xq,184.0,76.0,right,4.0,active,yes,NaN
6q53ei01tbb5kxjr1mhfjysph,Paul,Nardi,Paul,Nardi,P. Nardi,France,7gww28djs405rfga69smki84o,NaN,NaN,Goalkeeper,player,1994-05-18,Vesoul,France,7gww28djs405rfga69smki84o,187.0,77.0,right,1.0,active,yes,NaN
6usylpvvapcqzwjbyzbe0vf2s,Mohamed,Soumah,Mohamed,Soumah,Mohamed Soumah,Guinea,4i9sg55wigitrfx7290f59ceo,NaN,NaN,Defender,player,2003-03-15,NaN,Guinea,4i9sg55wigitrfx7290f59ceo,NaN,NaN,NaN,38.0,active,yes,NaN
7bwjxz6bwt7h070dbv1l8woyy,Ismaël,Kandouss,Ismaël,Kandouss,I. Kandouss,Morocco,2xdcc39z1k79pnjbtn9x31wdh,France,7gww28djs405rfga69smki84o,Defender,player,1997-11-12,Lille,France,7gww28djs405rfga69smki84o,192.0,83.0,right,5.0,active,yes,NaN
7d81yrkdc0iceczc65oxj6xhw,Justin,Dorcélus Munezero,Justin,Munezero,J. Munezero,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2001-04-24,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,NaN,active,no,NaN
7dayrhr0c60zbc1b6lig8pm8l,Alessio Daniel,Castro-Montes,Alessio,Castro-Montes,A. Castro-Montes,Belgium,4wbzjcclyefma1ourvjsu4q2j,Spain,49ih1pwv3ahshdf8uzrimi54c,Midfielder,player,1997-05-17,Sint-Truiden,Belgium,4wbzjcclyefma1ourvjsu4q2j,175.0,67.0,right,14.0,active,no,NaN
7eox5w91a19w4kx2u3cc8d4yy,Omri,Gandelman,Omri,Gandelman,O. Gandelman,Israel,4bnqn6mt5vyslpxfuqdrcmpgp,Portugal,1nbm5i9a0403zzvltn17lxinc,Midfielder,player,2000-05-16,Hod Hasharon,Israel,4bnqn6mt5vyslpxfuqdrcmpgp,188.0,84.0,left,6.0,active,yes,NaN
7ld784sfqk29tlvpes2f4vcru,Daisuke,Yokota,Daisuke,Yokota,D. Yokota,Japan,lxyibh89lpdc0bfian1nx0xq,NaN,NaN,Attacker,player,2000-06-15,Tokyo,Japan,lxyibh89lpdc0bfian1nx0xq,169.0,66.0,left,14.0,active,yes,NaN
7s4ws0u4erq1jfobqpsj0aoes,Matisse,Samoise,Matisse,Samoise,M. Samoise,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2001-11-21,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,70.0,right,18.0,active,yes,NaN
87ccrt89k5abyjisix22g08ut,Tarik,Tissoudali,Tarik,Tissoudali,T. Tissoudali,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1993-04-02,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,75.0,right,10.0,active,yes,NaN
8fs5klbsyx06c5ds9s1i3xu96,Hyun-Seok,Hong,Hyun-Seok,Hong,Hong Hyun-Seok,Korea Republic,4vzpxtqkiwx0puygnmayr74di,NaN,NaN,Midfielder,player,1999-06-16,Seoul,Korea Republic,4vzpxtqkiwx0puygnmayr74di,175.0,66.0,left,7.0,active,yes,Hong Hyun-Seok
8g1g0ssh8m3lvxjuquov5nk0k,Brian Emo,Agbor,Brian,Agbor,B. Agbor,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,Defender,player,2001-06-14,NaN,Cameroon,4eb9feio6u267dd1jcwaf38mt,180.0,65.0,right,21.0,active,yes,NaN
8kz0e83d3azssd7unbk2lqt0q,Archibald Norman,Brown,Archie,Brown,A. Brown,England,1fk5l4hkqk12i7zske6mcqju6,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,Defender,player,2002-05-28,Birmingham,England,1fk5l4hkqk12i7zske6mcqju6,190.0,86.0,left,3.0,active,yes,NaN
8rsmx7skreq5jt8ckz7a3egic,Tibe,De Vlieger,Tibe,De Vlieger,T. De Vlieger,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2005-11-05,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,182.0,NaN,right,36.0,active,yes,NaN
8w9qycu8dfjk5r667dm9yfmc5,Peter,Balette,Peter,Balette,P. Balette,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,assistant coach,1961-04-11,Heusden,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,NaN,active,yes,NaN
99tf4co0pm09ayca13ma3lql1,Julien Ariel,De Sart,Julien,De Sart,J. De Sart,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1994-12-23,Waremme,Belgium,4wbzjcclyefma1ourvjsu4q2j,187.0,72.0,right,13.0,active,yes,NaN
9hjxklbut1yzrs43pj4zqwh5h,Hein,Vanhaezebrouck,Hein,Vanhaezebrouck,H. Vanhaezebrouck,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,coach,1964-02-16,Kortrijk,Belgium,4wbzjcclyefma1ourvjsu4q2j,189.0,89.0,NaN,NaN,active,yes,NaN
9kfwv94z8kj6i2be7947ffy8k,Javier,Bares Fernandez,Javier,Bares Fernandez,J. Bares Fernandez,Belgium,4wbzjcclyefma1ourvjsu4q2j,Spain,49ih1pwv3ahshdf8uzrimi54c,Defender,player,2008-01-02,Madrid,Spain,49ih1pwv3ahshdf8uzrimi54c,NaN,NaN,left,NaN,active,yes,NaN
9mmwn9yt1olhyr54j45e28xcl,Gianni,Bruno,Gianni,Bruno,G. Bruno,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,1991-08-19,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,74.0,right,NaN,active,no,NaN
9w8ka8b5aaxqaqlnit33glkb8,Franck William,Surdez,Franck,Surdez,F. Surdez,Switzerland,3bh70jgvc5mn58x0byjkuda17,NaN,NaN,Attacker,player,2002-05-05,NaN,Switzerland,3bh70jgvc5mn58x0byjkuda17,188.0,68.0,right,19.0,active,yes,NaN
9xhuc26auh42v6lnyrlupvzf8,Célestin Eric,De Schrevel,Célestin,De Schrevel,C. De Schrevel,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2002-04-02,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,187.0,79.0,left,30.0,active,yes,NaN
a7l66mrnkuduvqw9y6z61j4es,Bram,Lagae,Bram,Lagae,B. Lagae,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2004-01-14,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,177.0,70.0,left,15.0,active,no,NaN
adrn1x15rsehvnava8q9ofuvo,Gift Emmanuel,Orban,Gift,Orban,G. Orban,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Togo,3jiuckrqd0zejkm452st5dyq7,Attacker,player,2002-07-17,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,178.0,73.0,right,20.0,active,no,NaN
ae4c4jk7e2f3ixtme0zwnex3o,Noah,De Ridder,Noah,De Ridder,N. De Ridder,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2003-10-08,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,180.0,70.0,NaN,12.0,active,no,NaN
ay86n2sd0odbxluws2jyx4zkk,Momodou Lamin,Sonko,Momodou,Sonko,M. Sonko,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Attacker,player,2005-01-31,Göteborg,Sweden,1z6l2c33w2kyz9rdefs1d68nb,176.0,70.0,right,9.0,active,yes,NaN
b9wew8z92aj36vvxfj3q7kxcl,Laurent,Depoitre,Laurent,Depoitre,L. Depoitre,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,1988-12-07,Tournai,Belgium,4wbzjcclyefma1ourvjsu4q2j,191.0,91.0,right,29.0,active,yes,NaN
bdslzeqnm2a3o9yr1tsxuoydw,Ahmed,Abdullahi,Ahmed,Abdullahi,A. Abdullahi,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Attacker,player,2004-06-19,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,32.0,active,yes,NaN
be0ws51ws5cm9wzmcp3ozmklx,Davy,Roef,Davy,Roef,D. Roef,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,1994-02-06,Rumst,Belgium,4wbzjcclyefma1ourvjsu4q2j,187.0,84.0,right,33.0,active,yes,NaN
brfa9yhy2llgt9l75unddogk,Jorthy,Mokio,Jorthy,Mokio,J. Mokio,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2008-02-29,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,34.0,active,yes,NaN
bxq2pbe5p9jicn4ak4sebxwk4,Chukwudi Goodluck,Igbokwe,Chukwudi,Igbokwe,C. Igbokwe,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Attacker,player,2002-06-26,Lagos,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,right,27.0,active,no,NaN
82q5h1i25artttmwydexurl78,Sacha,Bescond,Sacha,Bescond,S. Bescond,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,NaN,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,60.0,active,yes,NaN
c517lc5fmsd9ugk638s2o9iad,Núrio,Domingos Matias Fortuna,Núrio,Domingos Matias Fortuna,Núrio Fortuna,Angola,3k53bkrjx5zsxchc6e3mcd834,Portugal,1nbm5i9a0403zzvltn17lxinc,Defender,player,1995-03-24,Luanda,Angola,3k53bkrjx5zsxchc6e3mcd834,177.0,70.0,left,25.0,active,yes,Núrio Fortuna
c91u90z2ezi5xufojtl3d2ooa,Yari,Stevens,Yari,Stevens,Y. Stevens,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2003-12-18,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,172.0,66.0,NaN,31.0,active,no,NaN
cthycm0hbxkrqaa579akqesmi,Hugo,Gambor,Hugo,Gambor,H. Gambor,Central African Republic,4grlavjd5jd86praiug1voxmd,France,7gww28djs405rfga69smki84o,Defender,player,2002-12-30,Blois,France,7gww28djs405rfga69smki84o,186.0,77.0,right,12.0,active,yes,NaN
d8jnxwfl30abtdkxnqm9uy32s,Robbie Etienne,Van Hauter,Robbie,Van Hauter,R. Van Hauter,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2003-05-31,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,167.0,NaN,right,37.0,active,yes,NaN
fs5utga62tud5s06xj27qdat,Jordan,Torunarigha,Jordan,Torunarigha,J. Torunarigha,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Germany,36min0qztu8eydwvpv8t1is0m,Defender,player,1997-08-07,Chemnitz,Germany,36min0qztu8eydwvpv8t1is0m,191.0,80.0,left,23.0,active,yes,NaN
m8qyz0chbc6dpjy85yqsbf9w,Bas,Evers,Bas,Evers,B. Evers,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2008-12-02,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,NaN,active,yes,NaN
123rroqbxqau7g1b86dyy4mqc,Andrea,Piron,Andrea,Piron,A. Piron,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,NaN,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,54.0,active,yes,NaN
1ekfu3u2d9vh73lw2dzdcr1wq,Isaac,Nuhu,Isaac,Nuhu,I. Nuhu,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,Attacker,player,2001-09-30,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,171.0,60.0,right,7.0,active,yes,NaN
1fu9y7gemoii89ejj7bkex78p,Regan,Evans Charles-Cook,Regan,Charles-Cook,Regan Charles-Cook,Grenada,187lxllgvpivhdcyw002tue8m,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,1997-02-14,London,England,1fk5l4hkqk12i7zske6mcqju6,174.0,69.0,right,10.0,active,yes,NaN
20oiek3wd33mihfp13csvq6i2,Tom,Roufosse,Tom,Roufosse,T. Roufosse,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Goalkeeper,player,2001-03-28,Liège,Belgium,4wbzjcclyefma1ourvjsu4q2j,181.0,72.0,both,99.0,active,yes,NaN
2dffynjkmslirpckd03al46c4,Karol Lorenzo,Youndje Sihom,Lorenzo,Youndje,L. Youndje,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2005-04-12,Yaoundé,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,left,34.0,active,yes,NaN
2i6q4kt11g5cjf89ph6oj2k9g,Luca,Chavet,Luca,Chavet,L. Chavet,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2004-01-11,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,right,36.0,active,yes,NaN
2uykq79ck5bozg0tqvdzko6c4,Pape Youssou,Niang,Pape Youssou,Niang,P. Niang,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,Midfielder,player,2003-03-23,Dakar,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,NaN,26.0,active,yes,NaN
2xletuhhaxmfqbjbgq4ehpyol,Jason Alan,Davidson,Jason,Davidson,J. Davidson,Australia,u5ieemi69z72c3bgczyy68lo,Greece,6lpgd60z890no2v46zdecrcss,Defender,player,1991-06-29,Melbourne,Australia,u5ieemi69z72c3bgczyy68lo,180.0,72.0,left,3.0,active,yes,NaN
3uv2rliy0djrmi2q82x0j9x0q,Julian Elias,Renner,Julian,Renner,J. Renner,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Goalkeeper,player,2003-06-07,NaN,Germany,36min0qztu8eydwvpv8t1is0m,189.0,NaN,NaN,44.0,active,yes,NaN
4braldrfw3y7g030lctguuuol,Guðlaugur Victor,Pálsson,Victor,Pálsson,V. Pálsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Portugal,1nbm5i9a0403zzvltn17lxinc,Defender,player,1991-04-30,Reykjavík,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,186.0,77.0,right,4.0,active,yes,NaN
4rkl9bef513htcb8toe8lvkyx,Jan,Král,Jan,Král,J. Král,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,Defender,player,1999-04-05,Česká Lípa,Czechia,5md5tpwr2nmqao528prx43jr7,194.0,88.0,left,21.0,active,yes,NaN
50iwwx11r99cvce6x8cp52c16,Abdul,Manaf Nurudeen,Abdul,Nurudeen,A. Nurudeen,Ghana,2q2sw72utw5gu9t5y4knckwba,Belgium,4wbzjcclyefma1ourvjsu4q2j,Goalkeeper,player,1999-02-08,Accra,Ghana,2q2sw72utw5gu9t5y4knckwba,190.0,77.0,right,33.0,active,yes,NaN
56akt1tmzo2adv8elthwfvt91,Kevin,Möhwald,Kevin,Möhwald,K. Möhwald,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Midfielder,player,1993-07-03,Erfurt,Germany,36min0qztu8eydwvpv8t1is0m,182.0,75.0,right,8.0,active,yes,NaN
5faeh0yyd61tczv6zminql5p0,Théo Simon,Maréchal,Théo,Maréchal,T.  Maréchal,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2005-01-18,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,47.0,active,yes,NaN
5lzy1u8jr2cyx17uzylfelu6s,Corneille,Ngangala,Corneille,Ngangala,C. Ngangala,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2004-10-29,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,NaN,active,yes,NaN
5phv874rxdk8ues3ef6hnd80l,Alfreð,Finnbogason,Alfred,Finnbogason,A. Finnbogason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,Attacker,player,1989-02-01,Reykjavík,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,184.0,80.0,right,27.0,active,yes,NaN
5rotw1tff3i19uvxhgdu3qdbd,Florian,Kohfeldt,Florian,Kohfeldt,F. Kohfeldt,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,coach,1982-10-05,Siegen,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,NaN,NaN,active,no,NaN
6598dm683dw49mce66mxvzhg4,Bertan,Çalışkan,Bertan,Caliskan,B. Çalışkan,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2005-02-07,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,61.0,active,yes,NaN
6o1kdj6orb69f9ilwimxlprvu,Shayne Elian,Jay Pattynama,Shayne,Pattynama,S. Pattynama,Indonesia,1zi2c00k6skx48tn692uem0n6,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1998-08-11,Lelystad,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,82.0,left,20.0,active,yes,NaN
6r9qf9hptfwyefpsk9douhnt,Jérôme,Déom,Jérôme,Déom,J. Déom,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,1999-04-19,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,175.0,65.0,right,14.0,active,yes,NaN
6sdv4s8oz558wfhx72vwlpvu2,Lennart Franklin,Moser,Lennart,Moser,L. Moser,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN,Goalkeeper,player,1999-12-06,Berlin,Germany,36min0qztu8eydwvpv8t1is0m,196.0,88.0,left,1.0,active,no,NaN
6wt29oce6gsthhpmhq705vl9m,Yentl,Van Genechten,Yentl,Van Genechten,Y. Van Genechten,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2000-08-18,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,191.0,75.0,right,2.0,active,yes,NaN
77fldfqlxps1xbdg29anv4vai,Nathan,Bitumazala,Nathan,Bitumazala,N. Bitumazala,France,7gww28djs405rfga69smki84o,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Midfielder,player,2002-12-10,Fontainebleau,France,7gww28djs405rfga69smki84o,178.0,68.0,right,11.0,active,yes,NaN
7abgw25wb5amn0uq347d4x61h,Isaac David,Christie-Davies,Isaac,Christie-Davies,I. Christie-Davies,Wales,26ilvvgth36hmq6lgq8cy5cb5,England,1fk5l4hkqk12i7zske6mcqju6,Midfielder,player,1997-10-18,Brighton,England,1fk5l4hkqk12i7zske6mcqju6,188.0,75.0,right,23.0,active,yes,NaN
7c77bmzx5c6bsvk9a6vvq1gq1,Garissone,Innocent,Garissone,Innocent,G. Innocent,Haiti,5mp58o38d0mr5qt8g4o6l7efg,France,7gww28djs405rfga69smki84o,Goalkeeper,player,2000-04-16,NaN,France,7gww28djs405rfga69smki84o,192.0,90.0,right,31.0,active,yes,NaN
8bh749b5p635490hik1pj40yd,Renaud,Emond,Renaud,Emond,R. Emond,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,1991-12-05,Virton,Belgium,4wbzjcclyefma1ourvjsu4q2j,186.0,73.0,right,9.0,active,yes,NaN
8qa4s74yhn2u9n5tm4mfi934k,Rune,Paeshuyse,Rune,Paeshuyse,R. Paeshuyse,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2002-03-28,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,187.0,79.0,right,28.0,active,yes,NaN
90fea2mfl0soc0gsk88z2m2mt,Aleksandr,Filin,Aleksandr,Filin,A. Filin,Russia,7kfg68kh6n16fs4ap3xjiudr,Ukraine,315w6fk6umfzf4qvba3t55u61,Defender,player,1996-06-25,Simferopol,Ukraine,315w6fk6umfzf4qvba3t55u61,185.0,71.0,left,25.0,active,yes,NaN
94bgokq72drmf1a15aol9ez2s,Amadou,Keita,Amadou,Keita,A. Keita,Guinea,4i9sg55wigitrfx7290f59ceo,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2001-10-28,Conakry,Guinea,4i9sg55wigitrfx7290f59ceo,170.0,78.0,right,18.0,active,yes,NaN
94x11y9hqgv8i0presdqsq9ec,Matteo,Filorizzo,Matteo,Filorizzo,M. Filorizzo,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2006-02-19,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,NaN,56.0,active,yes,NaN
9bzwr8qhl6547tjrsjsity4x6,Bartosz,Białek,Bartosz,Bialek,B. Białek,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,Attacker,player,2001-11-11,Brzeg,Poland,27baqb7359ywdvsxxklx1kn11,191.0,84.0,right,17.0,active,yes,NaN
9eqfjexay90snhbl2sz8sf8r8,Jaden,Malhage,Jaden,Malhage,J. Malhage,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Attacker,player,2005-07-13,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,175.0,NaN,right,52.0,active,yes,NaN
ag74mepy9fnmlykodxo0oxhwp,Brandon,Baiye,Brandon,Baiye,B. Baiye,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Midfielder,player,2000-12-27,Liège,Belgium,4wbzjcclyefma1ourvjsu4q2j,177.0,75.0,right,6.0,active,yes,NaN
anykfn7hx7or7oe89ycl0mkno,Wassim,Zaatout,Wassim,Zaatout,W. Zaatout,Belgium,4wbzjcclyefma1ourvjsu4q2j,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Defender,player,2004-02-03,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,184.0,NaN,right,32.0,active,yes,NaN
ax29zmnwn0agsspjjqs0as50q,Gabriel Paweł,Słonina,Gabriel,Slonina,G. Słonina,USA,7hr2f89v44y65dyu9k92vprwn,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2004-05-15,Addison,USA,7hr2f89v44y65dyu9k92vprwn,193.0,88.0,right,24.0,active,yes,NaN
b1xvng79q9b3xejtwwyplu9jp,Kristoffer,Andersen,Kristoffer,Andersen,K. Andersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,NaN,coach,1985-12-09,Brussels,Belgium,4wbzjcclyefma1ourvjsu4q2j,184.0,74.0,both,NaN,active,yes,NaN
bjmg69xipgocepwk89487klih,Jan,Gorenc,Jan,Gorenc,J. Gorenc,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,NaN,NaN,Defender,player,1999-07-26,Brežice,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,192.0,85.0,right,30.0,active,no,NaN
c1grrjf29wtfgbni2qkydf9ey,Boris Luc,Lambert,Boris,Lambert,B. Lambert,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,Defender,player,2000-04-10,Han-sur-Lesse,Belgium,4wbzjcclyefma1ourvjsu4q2j,187.0,78.0,right,35.0,active,yes,NaN
d1ldr2nlsaqaa3bp6iich6p78,Raphaël,Fèvre,Raphaël,Fèvre,R. Fèvre,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,coach,1974-08-22,NaN,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,NaN,active,yes,NaN
dadiwuzf33969g3808sdd9brp,Miloš,Pantović,Milos,Pantovic,M. Pantović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1996-07-07,München,Germany,36min0qztu8eydwvpv8t1is0m,185.0,67.0,right,19.0,active,yes,NaN
