id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,weight,shirtNumber,startDate,status,active,endDate,placeOfBirth,foot,secondNationality,secondNationalityId,knownName
8o2d10ah6qbl2cmdisr48kcus,Elias Hovdahl,Sanderød,Elias,Sanderød,Male,E. Sanderød,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2007-03-18,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,55.0,2024-07-01Z,active,yes,NaN,NaN,left,NaN,NaN,NaN
91iim5fgp08egfn0ku67yuy38,Alfred,Johansson,Alfred,Johansson,Male,A. Johansson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,coach,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,NaN,2024-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
929eyaq4a218jj3yahxtoeve2,Tomáš,Nemčík,Tomás,Nemcík,Male,T. Nemčík,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2001-04-19,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,21.0,2024-01-31Z,active,yes,NaN,Žilina,NaN,NaN,NaN,NaN
9hg60gdc7h6dwo1qi4c7pc9nt,Erlend,Dahl Reitan,Erlend,Reitan,Male,E. Reitan,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1997-09-11,Norway,7f16iy4w8u8ogyn6pfooqwv5z,180.0,70.0,2.0,2020-01-01Z,active,yes,NaN,NaN,right,NaN,NaN,NaN
9q5mbydud81a0dwaf2g21k6c4,Isak Jønvik,Holmen,Isak,Holmen,Male,I. Holmen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2007-06-09,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,56.0,2024-05-08Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
a0dyuysg0p6ekvy4qkkfkwnvt,Luka,Račić,Luka,Racic,Male,L. Račić,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1999-05-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,187.0,74.0,4.0,2024-08-13Z,active,no,2025-09-01Z,Greve,right,Montenegro,1411jebgwo2ja1erogsq81lg9,NaN
abaqhbxbckjup0ybs4o70vw89,Rasmus Semundseth,Sandberg,Rasmus,Sandberg,Male,R. Sandberg,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2001-04-23,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,12.0,2024-01-31Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
anrhk804wuqi9znwebf6sx72s,Noah Donovan,Sahsah,Noah,Sahsah,Male,N. Sahsah,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2005-07-08,Denmark,5adf60vwiw2f2mibyq1k4ex7i,173.0,NaN,11.0,2025-01-30Z,active,yes,NaN,NaN,NaN,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN
aulhjgm35swnx4k3rexbds8ut,Ulrik,Yttergård Jenssen,Ulrik,Yttergård Jenssen,Male,U. Yttergård Jenssen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1996-07-17,Norway,7f16iy4w8u8ogyn6pfooqwv5z,186.0,82.0,23.0,2023-01-01Z,active,yes,NaN,Tromsø,left,NaN,NaN,NaN
bapdoe78rj82j550otb5zemwa,Noah Emmanuel Jean,Holm,Noah,Holm,Male,N. Holm,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2001-05-23,Norway,7f16iy4w8u8ogyn6pfooqwv5z,186.0,87.0,18.0,2023-07-01Z,active,no,2025-09-02Z,NaN,right,NaN,NaN,NaN
bjb4ee3aomtv5hz7qqyjlkgoa,Dávid,Ďuriš,Dávid,Duris,Male,D. Ďuriš,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,1999-03-22,Slovakia,7dybe8679n9bgyrcxi383pq3y,186.0,80.0,NaN,2025-08-06Z,active,yes,NaN,Žilina,right,NaN,NaN,NaN
bwzftrovpa0418aapl98og7l6,Sander,Tangvik,Sander,Tangvik,Male,S. Tangvik,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2002-11-29,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,1.0,2020-07-15Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
c93x9nizkr4od633kmr28lgd0,Elias,Vullum Slørdal,Elias,Slørdal,Male,E. Slørdal,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2008-04-10,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,60.0,2025-05-27Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
d8c211d435c0nd2lv2oyv6bdg,Haakon Ingdal,Sørum,Haakon Ingdal,Sorum,Male,H. Sørum,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2006-03-01,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,2025-07-23Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
e58qeh3alborxqkuk5bz7nw9g,Sverre,Halseth Nypan,Sverre,Nypan,Male,S. Nypan,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2006-12-19,Norway,7f16iy4w8u8ogyn6pfooqwv5z,182.0,NaN,41.0,2022-01-01Z,active,no,2025-07-17Z,Trondheim,both,NaN,NaN,NaN
eas91my7qw7etoha5plxfk9yi,Jonas,Søgaard Mortensen,Jonas,Mortensen,Male,J. Mortensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2001-01-16,Denmark,5adf60vwiw2f2mibyq1k4ex7i,179.0,68.0,15.0,2025-01-30Z,active,yes,NaN,NaN,right,NaN,NaN,NaN
ec0e15kwv2vre5gnldajcwq8l,Dino,Islamović,Dino,Islamovic,Male,D. Islamović,Montenegro,1411jebgwo2ja1erogsq81lg9,Attacker,player,1994-01-17,Sweden,1z6l2c33w2kyz9rdefs1d68nb,190.0,88.0,39.0,2025-01-30Z,active,yes,NaN,Hudiksvall,left,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN
ej8tegehielvpwy8ee4wmasr8,Håkon,Singsdal Volden,Håkon,Volden,Male,H. Volden,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2007-05-25,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,50.0,2023-03-31Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
f1naa48i09ck4srkhzxmdugwk,Jesper,Reitan-Sunde,Jesper,Reitan-Sunde,Male,J. Reitan-Sunde,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2006-01-31,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,45.0,2023-02-15Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
qer4hblafo04av0aajfecclx,Iver Tobias,Rørvik Fossum,Iver,Fossum,Male,I. Fossum,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1996-07-15,Norway,7f16iy4w8u8ogyn6pfooqwv5z,180.0,73.0,8.0,2025-02-03Z,active,yes,NaN,Drammen,right,NaN,NaN,NaN
195m3d6cnwm71j1d2rjo25sdl,Felix,Horn Myhre,Felix,Myhre,Male,F. Myhre,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1999-03-04,Norway,7f16iy4w8u8ogyn6pfooqwv5z,180.0,75.0,8.0,2021-08-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
1n9924y1nahaf0if575wgwonp,Joachim,Soltvedt,Joachim,Soltvedt,Male,J. Soltvedt,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1995-09-09,Norway,7f16iy4w8u8ogyn6pfooqwv5z,188.0,NaN,17.0,2023-08-22Z,active,yes,NaN,Bergen,left,NaN,NaN,NaN
20fktg1niinhluh218xycy904,Niklas,Jensen Wassberg,Niklas,Jensen Wassberg,Male,N. Jensen Wassberg,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2004-06-12,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,25.0,2021-04-02Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
22p3xpno583nx6a9xqltupq3u,Sakarias,Opsahl,Sakarias,Opsahl,Male,S. Opsahl,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1999-07-17,Norway,7f16iy4w8u8ogyn6pfooqwv5z,187.0,67.0,5.0,2024-07-17Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
263jln69263vxy3xpoipokf84,Mathias,Engevik Klausen,Mathias,Klausen,Male,M. Klausen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2007-10-10,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,24.0,2023-04-15Z,active,yes,NaN,NaN,right,NaN,NaN,NaN
2ku8s4c6qk2aghe47hwqgxfro,Martin,Børsheim,Martin,Børsheim,Male,M. Børsheim,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2005-02-18,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,12.0,2023-09-30Z,active,no,2025-08-06Z,NaN,NaN,NaN,NaN,NaN
324mj5xttv0f2k1e1iiq4jms4,Julian,Lægreid,Julian,Laegreid,Male,J. Lægreid,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2007-03-08,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,39.0,2025-04-20Z,active,no,2025-06-30Z,NaN,NaN,NaN,NaN,NaN
3m2o0t6siupip9y3sco71fe5m,Eggert Aron,Guðmundsson,Eggert,Gudmundsson,Male,E. Guðmundsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2004-02-08,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,177.0,70.0,19.0,2025-02-15Z,active,yes,NaN,NaN,right,NaN,NaN,NaN
3vuirsh6wmbhingygy27f0hqt,Mads,Berg Sande,Mads,Sande,Male,M. Sande,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1998-03-22,Norway,7f16iy4w8u8ogyn6pfooqwv5z,181.0,73.0,27.0,2023-08-31Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
5coof7ruazt9nbjl5qvobe3v8,Markus,Haaland,Markus,Haaland,Male,M. Haaland,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2005-03-08,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,32.0,2021-03-26Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
5x1xco09vdsy6c2oeqgmqgm50,Jesper,Nerhus Eikrem,Jesper,Eikrem,Male,J. Eikrem,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2007-07-02,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,40.0,2025-07-12Z,active,yes,NaN,NaN,right,NaN,NaN,NaN
62k4fq609h2evj1k2e1n42x91,Fredrik,Pallesen Knudsen,Fredrik,Knudsen,Male,F. Knudsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1996-08-30,Norway,7f16iy4w8u8ogyn6pfooqwv5z,190.0,83.0,3.0,2021-08-12Z,active,yes,NaN,Bergen,NaN,NaN,NaN,NaN
67xc5o15dmyr1x0il5qnhixas,Jon,Berisha,Jon,Berisha,Male,J. Berisha,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2005-01-21,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,37.0,2025-05-01Z,active,no,2025-07-22Z,NaN,NaN,NaN,NaN,NaN
76k8ic97o66kaq2e52bmp27ai,Mads Kristian,Hansen,Mads,Hansen,Male,M. Hansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,2002-07-28,Denmark,5adf60vwiw2f2mibyq1k4ex7i,188.0,70.0,7.0,2025-01-30Z,active,yes,NaN,Ikast,left,NaN,NaN,NaN
815zq6bo3kwxw8fl3bh381ez8,Rasmus,Holten,Rasmus,Holten,Male,R. Holten,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2005-02-20,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,43.0,2024-07-29Z,active,no,2025-08-22Z,NaN,NaN,NaN,NaN,NaN
878hgn9q68ca8y0wmdih92h9l,Niklas Fernando,Nygaard Castro,Niklas,Castro,Male,N. Castro,Chile,32tb8d7824xg4i0ybxzssczu0,Attacker,player,1996-01-08,Norway,7f16iy4w8u8ogyn6pfooqwv5z,173.0,72.0,9.0,2022-03-28Z,active,yes,NaN,NaN,NaN,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN
9023yrwrlfk93z0mk43odqql0,Nana Kwame,Boakye,Nana,Boakye,Male,N. Boakye,Ghana,2q2sw72utw5gu9t5y4knckwba,Defender,player,2005-12-05,Ghana,2q2sw72utw5gu9t5y4knckwba,187.0,NaN,4.0,2025-08-28Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
9qk8cklqlpnvrripbv4j9grv8,Patrik,Andersen,Patrik,Andersen,Male,P. Andersen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2005-01-30,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,2025-01-30Z,active,no,2025-07-24Z,NaN,NaN,NaN,NaN,NaN
9se6a4pxhy13alu316ttx2vhl,Japhet,Sery Larsen,Japhet,Sery Larsen,Male,J. Sery Larsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2000-04-10,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,6.0,2023-01-25Z,active,yes,NaN,NaN,right,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN
adthn237lwxewaxsrgd6hlu51,Thore,Baardsen Pedersen,Thore,Pedersen,Male,T. Pedersen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1996-08-11,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,23.0,2023-01-27Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
ahe00hzfpxhe742i5db3mpe6s,Eivind,Fauske Helland,Eivind,Helland,Male,E. Helland,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2005-04-25,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,26.0,2023-06-27Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
aojrff0lrdwjyyvsbpd39h7f9,Vetle,Winger Dragsnes,Vetle,Dragsnes,Male,V. Dragsnes,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1994-02-06,Norway,7f16iy4w8u8ogyn6pfooqwv5z,187.0,82.0,NaN,2025-08-19Z,active,yes,NaN,Rælingen,left,NaN,NaN,NaN
avnrtae50pid6aomt6sq3dqi2,Denzel,De Roeve,Denzel,De Roeve,Male,D. De Roeve,Belgium,4wbzjcclyefma1ourvjsu4q2j,Defender,player,2004-08-10,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,21.0,2025-03-03Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
b29o112lpprnfqosulo4bc44,Jonas,Tviberg Torsvik,Jonas,Torsvik,Male,J. Torsvik,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2005-05-24,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,15.0,2022-06-09Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
bapdoe78rj82j550otb5zemwa,Noah Emmanuel Jean,Holm,Noah,Holm,Male,N. Holm,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2001-05-23,Norway,7f16iy4w8u8ogyn6pfooqwv5z,186.0,87.0,NaN,2025-09-02Z,active,yes,NaN,NaN,right,NaN,NaN,NaN
bk9ypbyog2xtu7wmznagf2kt1,Freyr,Alexandersson,Freyr,Alexandersson,Male,F. Alexandersson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,coach,1982-11-18,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,NaN,2025-01-13Z,active,yes,NaN,Reykjavík,NaN,NaN,NaN,NaN
boik3ru9i1aghjgmiu0chqfah,Jakob,Lungi Sørensen,Jacob,Sørensen,Male,J. Sørensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1998-03-03,Denmark,5adf60vwiw2f2mibyq1k4ex7i,184.0,77.0,18.0,2025-07-11Z,active,yes,NaN,NaN,left,NaN,NaN,NaN
bpw4cd5vmghjhelb3uxupmqjt,Sævar Atli,Magnússon,Sævar,Magnússon,Male,S. Magnússon,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2000-06-16,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,177.0,65.0,22.0,2025-07-01Z,active,yes,NaN,NaN,right,NaN,NaN,NaN
ce1q0p0ifilrb8wx6rmkcaeol,Bård,Finne,Bård,Finne,Male,B. Finne,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1995-02-13,Norway,7f16iy4w8u8ogyn6pfooqwv5z,173.0,70.0,11.0,2021-08-05Z,active,yes,NaN,Bergen,right,NaN,NaN,NaN
d4ye48utus6dfrp5jxhipjo8a,Aune,Selland Heggebø,Aune,Heggebø,Male,A. Heggebø,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2001-07-29,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,20.0,2021-02-01Z,active,no,2025-07-07Z,NaN,NaN,NaN,NaN,NaN
dfwjippbaspehxg8m8ui4djze,Ulrik,Mathisen,Ulrik,Mathisen,Male,U. Mathisen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1999-01-18,Norway,7f16iy4w8u8ogyn6pfooqwv5z,185.0,NaN,14.0,2023-03-07Z,active,yes,NaN,Oslo,right,NaN,NaN,NaN
dyv2c0ne9bp3bpqa20a7a8ydw,Lars,Bjørnerud Remmem,Lars,Remmem,Male,L. Remmem,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2006-02-18,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,41.0,2024-04-10Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
ezoomo1jux77i7dvex03pnpjo,Martin,Hellan,Martin,Hellan,Male,M. Hellan,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2003-08-17,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,2.0,2024-02-22Z,active,no,2025-07-15Z,NaN,NaN,NaN,NaN,NaN
gbeebtmqq3qerrs4u7ikq0ru,Emil,Nestved Kornvig,Emil,Kornvig,Male,E. Kornvig,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,2000-04-28,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,NaN,10.0,2024-02-16Z,active,yes,NaN,NaN,right,NaN,NaN,NaN
mh6rotmnlhe66f2y16c3vvmd,Mathias,Lønne Dyngeland,Mathias,Dyngeland,Male,M. Dyngeland,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,1995-10-07,Norway,7f16iy4w8u8ogyn6pfooqwv5z,187.0,71.0,1.0,2022-01-12Z,active,yes,NaN,Totland,right,NaN,NaN,NaN
xgn6vcve1cf59iuv9w21di50,Tom,Bramel,Tom,Bramel,Male,T. Bramel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2005-07-24,Netherlands,6hzi5pltnz67q4la8yli9qfv6,196.0,79.0,NaN,2025-08-25Z,active,yes,NaN,NaN,right,NaN,NaN,NaN
1gqjkx2l2di8y8y58bhm17cwk,Henrik,Barstad Skretteberg,Henrik,Skretteberg,Male,H. Skretteberg,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2007-10-03,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,16.0,2025-01-30Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
1j7zubyq25gltkrmrqb8xiyy2,Fredrik Carson,Pedersen,Fredrik,Pedersen,Male,F. Pedersen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2002-10-09,Norway,7f16iy4w8u8ogyn6pfooqwv5z,171.0,NaN,4.0,2023-08-23Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
2pv9d474cpuaz93ixmm1acljo,Jakob,Jakobsen Swift,Jakob,Swift,Male,J. Swift,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2007-03-20,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,21.0,2025-01-30Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
3e1tqerfmnsaqicofczjljo8a,Sander,Risan Mørk,Sander,Mørk,Male,S. Mørk,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2000-12-06,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,6.0,2020-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
3g0xd9rds9relghxanr1f5vc9,Stefán Ingi,Sigurðarson,Stefán,Sigurdarson,Male,S. Sigurðarson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2001-01-27,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,NaN,23.0,2024-07-19Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
4g49bnxnroywuvae8zddlvuok,Theodor Martin,Agelin,Theodor,Agelin,Male,T. Agelin,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2003-08-29,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,28.0,2025-07-01Z,active,yes,NaN,NaN,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN
5mgpj4gcqsme1ug9ktxm6ofhm,Nishimwe Beltran,Mvuka,Beltran,Mvuka,Male,B. Mvuka,Burundi,5d7e5052i0sb4wwloukhpafuu,Midfielder,player,1998-10-04,Norway,7f16iy4w8u8ogyn6pfooqwv5z,173.0,65.0,45.0,2024-01-31Z,active,no,2025-06-23Z,NaN,right,NaN,NaN,NaN
6hssnrvqsel6i5ca09p5730x6,Marcus,Melchior,Marcus,Melchior,Male,M. Melchior,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2001-02-09,Norway,7f16iy4w8u8ogyn6pfooqwv5z,162.0,54.0,20.0,2024-01-03Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
6wygyy5z5i0okllr83e9ej8ph,Karl Filip,Ottosson,Filip,Ottosson,Male,F. Ottosson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,1996-09-12,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,18.0,2023-01-08Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
6x3f721vjb8mxlp5ba3p1rb4k,Filip,Loftesnes-Bjune,Filip,Loftesnes-Bjune,Male,F. Loftesnes-Bjune,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2005-04-08,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,26.0,2021-12-11Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
7hevgs3yo3fnxvingc7zzgpw4,Martin,Gjone,Martin,Gjone,Male,M. Gjone,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2005-05-29,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,22.0,2022-04-17Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
7zy4bzry9weswip0jogur6fbo,Zinedin,Smajlović,Zinedin,Smajlovic,Male,Z. Smajlović,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2003-12-20,Sweden,1z6l2c33w2kyz9rdefs1d68nb,191.0,NaN,2.0,2025-01-30Z,active,yes,NaN,Stockholm,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN
865wj533fx1l6pf8jd40uya6s,Stian,Kristiansen,Stian,Kristiansen,Male,S. Kristiansen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,1999-01-06,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,47.0,2024-02-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
8g5ms6uacdkgfcbxt4crlr4ve,Evangelos,Patoulidis,Evangelos,Patoulidis,Male,E. Patoulidis,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,2001-09-24,Belgium,4wbzjcclyefma1ourvjsu4q2j,176.0,NaN,7.0,2025-01-30Z,active,yes,NaN,NaN,left,Greece,6lpgd60z890no2v46zdecrcss,NaN
8pyvicd2tlxh8k7hofh0iq6ms,Kristoffer,Halvorsen,Kristoffer,Halvorsen,Male,K. Halvorsen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2008-02-19,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,32.0,2025-04-12Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
92xhspr6bl1jyhqru3tsbjvqi,Christopher,Cheng,Christopher,Cheng,Male,C. Cheng,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2001-10-27,Norway,7f16iy4w8u8ogyn6pfooqwv5z,172.0,NaN,17.0,2024-01-01Z,active,yes,NaN,NaN,left,NaN,NaN,NaN
9l1jrghczcsus55hd9hx6gdzp,Elias,Hadaya,Elias,Hadaya,Male,Elias Hadaya,Syria,3tsnzfkszhsktmhsmwar1tvp8,Goalkeeper,player,1998-08-21,Sweden,1z6l2c33w2kyz9rdefs1d68nb,196.0,92.0,30.0,2025-01-30Z,active,yes,NaN,Eskilstuna,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Elias Hadaya
aj8viw93em18jk0liabakhp90,Edvard,Sundbø Pettersen,Edvard,Pettersen,Male,E. Pettersen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,2006-07-07,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,14.0,2024-08-30Z,active,yes,NaN,NaN,NaN,NaN,NaN,Edvard Pettersen
aovh6wd1hl0pwj43kob1dk1lg,Storm Even,Bugge Pettersen,Storm,Pettersen,Male,S. Pettersen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,2006-04-11,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,25.0,2023-07-28Z,active,yes,NaN,NaN,NaN,NaN,NaN,Storm Pettersen
be02ilslgkjzab6vsq70l53is,Aleksander,van der Spa,Aleksander,van der Spa,Male,A. van der Spa,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,2005-02-21,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,NaN,2025-09-11Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN
bmaozrve14n5uj1a6q122dl3o,Alf Lukas Noel,Grønneberg,Alf,Grønneberg,Male,A. Grønneberg,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Goalkeeper,player,2004-07-15,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,NaN,1.0,2023-03-27Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
