id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,shirtNumber,startDate,status,active,secondNationality,secondNationalityId,endDate,foot,knownName
anyot3yq9b46axbh4oqvlxtsk,Marko,Jendrol',Marko,Jendrol,Male,M. Jendrol',Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2005-10-21,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,2024-04-15Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
bietr931bndhcujqn866nqj56,Tomáš,Bobček,Tomás,Bobcek,Male,T. Bobček,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,2001-09-08,Ružomberok,Slovakia,7dybe8679n9bgyrcxi383pq3y,187.0,76.0,9.0,2019-02-21Z,active,no,NaN,NaN,2023-09-04Z,right,NaN
bqxwqho31gkp20ghh33956x3o,Jakub,Luka,Jakub,Luka,Male,J. Luka,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2003-08-18,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,193.0,NaN,29.0,2023-07-01Z,active,no,NaN,NaN,2024-02-14Z,right,NaN
byyv7bl9m3sh4on62lvuc11bd,Jan,Hladík,Jan,Hladík,Male,J. Hladík,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,1993-09-21,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,183.0,75.0,14.0,2023-09-06Z,active,yes,NaN,NaN,NaN,NaN,NaN
cegvtqj8897ggq8tg63m3pjo,Giuliano Antonio,Marek,Giuliano,Marek,Male,G. Marek,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2005-03-05,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,23.0,2023-01-01Z,active,no,NaN,NaN,2024-07-04Z,NaN,NaN
cq2siabqa0z8pwuoweciwgdwq,Šimon,Gabriel,Simon,Gabriel,Male,Š. Gabriel,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2001-05-28,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,186.0,88.0,22.0,2023-08-30Z,active,no,NaN,NaN,2025-01-27Z,right,NaN
ea0kw1uq8vipof4wb8xlrsnh1,Ján,Maslo,Ján,Maslo,Male,J. Maslo,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1986-02-05,Dolný Kubín,Slovakia,7dybe8679n9bgyrcxi383pq3y,199.0,97.0,3.0,2015-02-01Z,active,no,NaN,NaN,2025-06-30Z,right,NaN
ellfertz7z7nftuv5pl4ukh9m,Kristóf,Domonkos,Kristóf,Domonkos,Male,K. Domonkos,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1998-08-17,Galanta,Slovakia,7dybe8679n9bgyrcxi383pq3y,173.0,73.0,8.0,2022-01-03Z,active,yes,NaN,NaN,NaN,NaN,NaN
f2at3vb7a0duvxqon63v0prrp,Juraj,Kotula,Juraj,Kotula,Male,J. Kotula,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1995-09-30,Bratislava,Slovakia,7dybe8679n9bgyrcxi383pq3y,183.0,80.0,39.0,2023-06-22Z,active,no,NaN,NaN,2024-06-30Z,both,NaN
11km8272lx6ml9ty48234z4oa,Max,Thompson,Max,Thompson,Male,M. Thompson,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,2002-02-09,NaN,England,1fk5l4hkqk12i7zske6mcqju6,NaN,NaN,99.0,2024-01-06Z,active,no,NaN,NaN,2024-04-22Z,NaN,NaN
1c2chlc4b6b98wmjqmfwul711,Martin,Nagy,NaN,NaN,Male,M. Nagy,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1990-09-05,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,176.0,71.0,18.0,2018-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
1nzmtzzhpyul7kk61yn1cep6,Matěj,Luksch,NaN,NaN,Male,M. Luksch,Czechia,5md5tpwr2nmqao528prx43jr7,Goalkeeper,player,1998-06-19,České Budějovice,Czechia,5md5tpwr2nmqao528prx43jr7,191.0,83.0,1.0,2023-07-18Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
1xq8r9g0n0zp1augg3wrihlg5,Martin,Junas,NaN,NaN,Male,M. Junas,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,1996-03-09,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,187.0,84.0,39.0,2018-03-27Z,active,yes,NaN,NaN,NaN,right,NaN
218jan56ksky7oqrakbci8962,Adam,Gaži,Adam,Gazi,Male,A. Gaži,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2003-03-01,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,176.0,NaN,25.0,2024-02-08Z,active,yes,NaN,NaN,NaN,NaN,NaN
33bi7y8jn984bxktox4xmmw44,Davi Esteves,de Freitas Alves,NaN,NaN,Male,Davi Alves,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,2001-06-12,NaN,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,8.0,2023-07-26Z,active,no,NaN,NaN,2025-02-04Z,NaN,NaN
417pgu52k0kpuqk56tp11wzu2,Martin,Mášík,NaN,NaN,Male,M. Mášík,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1999-01-08,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,178.0,72.0,19.0,2017-10-17Z,active,yes,NaN,NaN,NaN,NaN,NaN
43ssius9znhjpkfvc93go6wa1,Adam,Krčík,NaN,NaN,Male,A. Krčík,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1996-03-16,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,37.0,2023-07-01Z,active,no,NaN,NaN,2025-06-30Z,NaN,NaN
51eyxy24ioj7wx6vi3bqclfbp,Roman,Haša,NaN,NaN,Male,R. Haša,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,1993-02-15,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,23.0,2022-06-15Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
53wk65c7o2wgykzq7q2e4n4h6,Mário,Hollý,NaN,NaN,Male,M. Hollý,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2000-04-25,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,185.0,74.0,22.0,2018-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
757ukzys51ybjxap674biu2hg,Jakub,Kousal,NaN,NaN,Male,J. Kousal,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2002-09-06,Štěchovice,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,21.0,2023-07-19Z,active,no,NaN,NaN,2024-01-31Z,right,NaN
7d652ns7jnbtq16jpq06qml1w,Daniel,Smékal,Daniel,Smékal,Male,D. Smékal,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,2001-12-08,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,11.0,2023-07-27Z,active,no,NaN,NaN,2024-06-15Z,NaN,NaN
9n6cczdnnmgfvhgxk6wqfob11,Michal,Ranko,NaN,NaN,Male,M. Ranko,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1994-02-19,Trenčín,Slovakia,7dybe8679n9bgyrcxi383pq3y,189.0,76.0,5.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
a2hptjjaufyagci1guclx68d1,Ján,Vlasko,NaN,NaN,Male,J. Vlasko,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1990-01-11,Bojnice,Slovakia,7dybe8679n9bgyrcxi383pq3y,179.0,74.0,10.0,2022-07-05Z,active,no,NaN,NaN,2025-06-30Z,left,NaN
alnhvswa0mkn6ls9x2fomlexh,Adam,Morong,Adam,Morong,Male,A. Morong,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1993-06-16,Galanta,Slovakia,7dybe8679n9bgyrcxi383pq3y,178.0,NaN,9.0,2023-01-04Z,active,yes,NaN,NaN,NaN,NaN,NaN
aqs7zpervc07uynahw7tvhe51,Denis,Baumgartner,Denis,Baumgartner,Male,D. Baumgartner,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1998-02-02,Skalica,Slovakia,7dybe8679n9bgyrcxi383pq3y,180.0,72.0,17.0,2021-02-03Z,active,no,NaN,NaN,2024-06-15Z,left,NaN
as9w12k4pcyxfkpuvtld9skph,Martin,Černek,NaN,NaN,Male,M. Černek,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1994-12-30,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,3.0,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
b0mehh1xcp7wkpb0u9oefyr4l,Oliver,Podhorín,NaN,NaN,Male,O. Podhorín,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1992-07-06,Michalovciach,Slovakia,7dybe8679n9bgyrcxi383pq3y,183.0,73.0,20.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
cajlkem80tfpzbn2sny7ek8kq,Yann Michael,Yao,NaN,NaN,Male,Y. Yao,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Attacker,player,1997-06-20,Dabou,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,7.0,2022-07-14Z,active,no,NaN,NaN,2025-01-21Z,left,NaN
co9v1d3g1wkq4mcs6uiscaxn9,Pavol,Majerník,NaN,NaN,Male,P. Majerník,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,coach,1978-12-31,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,185.0,76.0,NaN,2022-12-22Z,active,no,NaN,NaN,2024-09-02Z,right,NaN
cpawfyedpl2gtjl8mj7gdh2xg,Kauã,Silva Figueiredo Moura,NaN,NaN,Male,Kauã Moura,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Defender,player,2004-01-05,NaN,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,6.0,2023-07-01Z,active,no,NaN,NaN,2024-02-15Z,NaN,NaN
ctjayecmjrvjis9gyoi4nq5n8,Tomas,Ravas,NaN,NaN,Male,T. Ravas,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,2005-02-09,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,21.0,2024-03-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
d5l2wu98vh3u58tbj4orbzrp,Alex,Sobczyk,Alex,Sobczyk,Male,A. Sobczyk,Austria,hcs1bd49qliqqity6o268jyt,Attacker,player,1997-05-20,Wien,Austria,hcs1bd49qliqqity6o268jyt,187.0,80.0,34.0,2023-07-04Z,active,no,Poland,27baqb7359ywdvsxxklx1kn11,2025-06-30Z,right,NaN
dk9ecr9edakhzf3xxynn0qjqi,Erik,Riška,NaN,NaN,Male,E. Riška,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,2002-04-09,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,190.0,93.0,31.0,2023-07-01Z,active,no,NaN,NaN,2024-02-26Z,NaN,NaN
dlzz2pc63prjrj89ieja0gems,Brayam Manuel,Palacios Palacios,Brayam,Palacios,Male,B. Palacios,Colombia,6kby8rq1p01fg5ds38ckkrcs5,Defender,player,1998-08-02,Quibdó,Colombia,6kby8rq1p01fg5ds38ckkrcs5,194.0,NaN,15.0,2023-08-30Z,active,no,NaN,NaN,2023-11-30Z,left,NaN
ei9498o3r9c79f6g1l2ukaoes,Ali,Lutfi,NaN,NaN,Male,A. Lutfi,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2005-09-09,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,2023-09-01Z,active,no,Sudan,62wa0a1wwukxladeo5kqhrpen,2024-06-30Z,NaN,NaN
eic5aqr8l99rhm9udams7dlg5,Matej,Hrádecký,Matej,Hrádecky,Male,M. Hrádecký,Finland,2u07e54v5dprsugdvddpq5ync,Defender,player,1995-04-17,Turku,Finland,2u07e54v5dprsugdvddpq5ync,193.0,76.0,4.0,2024-01-16Z,active,no,Slovakia,7dybe8679n9bgyrcxi383pq3y,2025-06-30Z,NaN,NaN
eicdyrst2po69uarcu9p50xxx,Dino,Špehar,Dino,Spehar,Male,D. Špehar,Croatia,37hlakrwxyuzovaeoo4sezusp,Attacker,player,1994-02-08,Osijek,Croatia,37hlakrwxyuzovaeoo4sezusp,176.0,75.0,29.0,2023-09-28Z,active,no,NaN,NaN,2024-01-08Z,both,NaN
j71l4z2mfwicz99tib9b71zp,Róbert,Matějov,NaN,NaN,Male,R. Matějov,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1988-07-05,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,179.0,75.0,16.0,2023-07-07Z,active,no,NaN,NaN,2025-06-30Z,NaN,NaN
mo16pn32yf5nyghy8un8jkh6,Ondřej,Rudzan,NaN,NaN,Male,O. Rudzan,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1998-07-25,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,24.0,2021-07-01Z,active,no,NaN,NaN,2023-12-31Z,NaN,NaN
15jase6tio3nvvtzjrc740jx1,Michal,Jeřábek,Michal,Jerabek,Male,M. Jeřábek,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1993-09-10,Praha,Czechia,5md5tpwr2nmqao528prx43jr7,191.0,81.0,18.0,2023-07-01Z,active,no,NaN,NaN,2024-02-08Z,NaN,NaN
18rnr89ksw4jhunbs92i73ch5,Benjamín,Száraz,Benjamin,Szaraz,Male,B. Száraz,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,1998-03-09,Veľký Kýr,Slovakia,7dybe8679n9bgyrcxi383pq3y,189.0,84.0,1.0,2021-07-21Z,active,no,NaN,NaN,2024-06-30Z,right,NaN
2c82zo4uxt5hsojmq5eoxbytw,Dávid,Petrík,Dávid,Petrík,Male,D. Petrík,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2005-06-14,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,46.0,2021-11-09Z,active,no,NaN,NaN,2025-02-20Z,NaN,NaN
2epom5c0lfo6kxj7pqvz8m6zt,Abdul Musa,Zubairu,Abdul,Zubairu,Male,A. Zubairu,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,1998-10-03,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,162.0,62.0,4.0,2023-09-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
2ngzws8chsdvtkreegskmiyfp,Peter,Struhár,Peter,Struhár,Male,P. Struhár,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,coach,1984-01-17,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,2023-09-28Z,active,no,NaN,NaN,2024-02-20Z,NaN,NaN
2tim10de6mjduagwk6r8dcrca,Lukáš,Šimko,NaN,NaN,Male,L. Šimko,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1999-06-30,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,2.0,2023-07-08Z,active,no,NaN,NaN,2025-06-20Z,NaN,NaN
3s6h7ah3aw6x091rky1zu3tka,Samuel Antonio,Ramos Linares,Samuel,Ramos,Male,Samuel Ramos,Spain,49ih1pwv3ahshdf8uzrimi54c,Midfielder,player,2000-08-18,Santa Cruz de Tenerife,Spain,49ih1pwv3ahshdf8uzrimi54c,184.0,NaN,23.0,2024-01-22Z,active,yes,NaN,NaN,NaN,left,NaN
3y1hr2kxzhzcmv1dllixjbo5w,Artúr,Musák,NaN,NaN,Male,A. Musák,Hungary,1vy5vlux7mj2r7r9ktd71hhpo,Midfielder,player,2005-10-17,NaN,Ukraine,315w6fk6umfzf4qvba3t55u61,182.0,NaN,55.0,2023-07-01Z,active,no,Ukraine,315w6fk6umfzf4qvba3t55u61,2025-09-05Z,NaN,NaN
463e49o3i91ihutgy2q4zsd79,Matúš,Marcin,NaN,NaN,Male,M. Marcin,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,1994-04-06,Prešov,Slovakia,7dybe8679n9bgyrcxi383pq3y,178.0,77.0,9.0,2021-07-16Z,active,no,NaN,NaN,2025-06-30Z,both,NaN
4n1s49nvjwknaqepz9nk6okyc,Henry Franck,Bahi,NaN,NaN,Male,F. Bahi,Guinea,4i9sg55wigitrfx7290f59ceo,Defender,player,1999-12-20,NaN,Guinea,4i9sg55wigitrfx7290f59ceo,180.0,NaN,12.0,2023-07-11Z,active,yes,NaN,NaN,NaN,NaN,NaN
4pdbxxxna3olrks89fqchp10q,Daniel,Pavúk,NaN,NaN,Male,D. Pavúk,Slovakia,7dybe8679n9bgyrcxi383pq3y,Attacker,player,1998-03-19,Prešov,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,2023-06-23Z,active,no,NaN,NaN,2024-01-25Z,NaN,NaN
50i05npy0v93nfhir5xh0ooic,Giannis,Niarchos,Giannis,Niarchos,Male,G. Niarchos,Greece,6lpgd60z890no2v46zdecrcss,Attacker,player,2002-06-26,NaN,Greece,6lpgd60z890no2v46zdecrcss,NaN,NaN,7.0,2024-01-17Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
6af32dsaqietkepdi4sblamp6,Enzo Mauro,Arévalo Acosta,NaN,NaN,Male,E. Arévalo,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,Midfielder,player,1997-04-15,Montevideo,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,176.0,NaN,29.0,2024-01-11Z,active,no,Spain,49ih1pwv3ahshdf8uzrimi54c,2025-06-30Z,right,NaN
6gri4hmjsslco1m6yze0gp4dm,Marek,Petruš,NaN,NaN,Male,M. Petruš,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,coach,1975-10-05,Prešov,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,2023-06-15Z,active,no,NaN,NaN,2023-09-26Z,NaN,NaN
74lrduk1dn8xjvybfd3enxai2,Jakub,Sova,NaN,NaN,Male,J. Sova,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2002-09-16,Bardejov,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,40.0,2024-01-01Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
7zmtrgppv7pv6kbxz7tff31n8,Yushi,Shimamura,NaN,NaN,Male,Y. Shimamura,Japan,lxyibh89lpdc0bfian1nx0xq,Midfielder,player,1999-12-20,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,8.0,2022-02-18Z,active,yes,NaN,NaN,NaN,NaN,NaN
82l95d7jh9f8em7w6dn7smgpg,Polydefkis,Volanakis,Polydefkis,Volanakis,Male,P. Volanakis,Greece,6lpgd60z890no2v46zdecrcss,Defender,player,2003-04-25,Thessaloniki,Greece,6lpgd60z890no2v46zdecrcss,189.0,79.0,5.0,2020-07-29Z,active,no,NaN,NaN,2025-01-28Z,left,NaN
82lo0di4kinipycvz4zhl7ld5,Martin,Bednár,Martin,Bednar,Male,M. Bednár,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1999-04-22,Prešov,Slovakia,7dybe8679n9bgyrcxi383pq3y,185.0,79.0,66.0,2023-06-16Z,active,yes,NaN,NaN,NaN,right,NaN
86iv7jtj1e50c7vnvopoph6mt,Stanislav,Danko,NaN,NaN,Male,S. Danko,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1994-03-17,Michalovce,Slovakia,7dybe8679n9bgyrcxi383pq3y,178.0,73.0,51.0,2023-07-22Z,active,yes,NaN,NaN,NaN,NaN,NaN
874eo1newt3kwth4z6v4i3m51,Christián,Steinhübel,NaN,NaN,Male,C. Steinhübel,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1994-10-02,Modra,Slovakia,7dybe8679n9bgyrcxi383pq3y,182.0,77.0,27.0,2023-07-27Z,active,no,NaN,NaN,2024-01-01Z,NaN,NaN
89mrojg2kewrjikl5iugqrz6d,Gino Ronald,van Kessel,Gino,van Kessel,Male,G. van Kessel,Curaçao,5im58ram567ao2fbnz39sm8vk,Attacker,player,1993-03-09,Alkmaar,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,83.0,93.0,2023-09-06Z,active,no,Netherlands,6hzi5pltnz67q4la8yli9qfv6,2024-10-29Z,NaN,NaN
8g8otrlicq39r01mgkyyb3uy2,Papu Diocabre,Mendes,Papu Diocabre,Mendes,Male,Papu Mendes,Portugal,1nbm5i9a0403zzvltn17lxinc,Midfielder,player,2000-10-01,Bissau,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN,NaN,70.0,2023-10-01Z,active,no,NaN,NaN,2024-01-25Z,NaN,Papu Mendes
91bl9clvc316uzmuajpzljljp,Ondrej,Duda,NaN,NaN,Male,O. Duda,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,assistant coach,NaN,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,2021-04-30Z,active,yes,NaN,NaN,NaN,NaN,NaN
95aokv8dk9sj9uq57k7t7po15,Daniel,Magda,Daniel,Magda,Male,D. Magda,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1997-11-25,Prešov,Slovakia,7dybe8679n9bgyrcxi383pq3y,184.0,80.0,21.0,2021-07-21Z,active,no,NaN,NaN,2024-06-15Z,right,NaN
9kk9g2kgy58sv75pfj9sto5wp,Usman Issa,Adekunle,NaN,NaN,Male,I. Adekunle,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,1997-12-20,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,177.0,70.0,11.0,2022-09-30Z,active,no,NaN,NaN,2025-06-30Z,NaN,NaN
9qc1v1k3k93san5rjcmu6x1p1,František,Straka,Frantisek,Straka,Male,F. Straka,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,coach,1958-05-28,České Budějovice,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,2024-02-21Z,active,no,NaN,NaN,2024-06-27Z,NaN,NaN
a0cp75k6abjhfx7gdludxmfp,Roman,Karasiuk,Roman,Karasyuk,Male,R. Karasiuk,Ukraine,315w6fk6umfzf4qvba3t55u61,Midfielder,player,1991-03-27,Volodymyr-Volynskyi,Ukraine,315w6fk6umfzf4qvba3t55u61,182.0,77.0,91.0,2023-08-09Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
aiss34sqv5wgcag3qc6ofvqc4,Norbert,Matta,NaN,NaN,Male,N. Matta,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2004-04-19,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,3.0,2023-03-17Z,active,no,NaN,NaN,2024-03-31Z,NaN,NaN
arty8iizn0u4abf1md5l26hn9,Lukáš,Jánošík,NaN,NaN,Male,L. Jánošík,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1994-03-05,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,178.0,77.0,20.0,2022-07-01Z,active,no,NaN,NaN,2024-07-13Z,right,NaN
av2rkqnf4lw4dznhm6eybgfmc,Marcel,Tancoš,NaN,NaN,Male,M. Tancoš,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2004-08-12,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,NaN,2023-12-16Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
82ygb1o73bmez9ojb8xuqxmju,Ľubomír,Belko,Lubomír,Belko,Male,Ľ. Belko,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,2002-02-04,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,30.0,2020-06-13Z,active,yes,NaN,NaN,NaN,NaN,NaN
c6lmpul5o7rv6uf8o1vye2iy2,Vladyslav,Veremieiev,Vladislav,Veremeev,Male,V. Veremieiev,Ukraine,315w6fk6umfzf4qvba3t55u61,Defender,player,1998-09-25,Kurakhove,Ukraine,315w6fk6umfzf4qvba3t55u61,180.0,74.0,25.0,2024-01-29Z,active,no,NaN,NaN,2024-06-30Z,NaN,NaN
c7f5qrcnpn4jfthdpud67gvhm,Ivan,Tiurin,NaN,NaN,Male,I. Tiurin,Ukraine,315w6fk6umfzf4qvba3t55u61,Goalkeeper,player,1997-05-21,NaN,Ukraine,315w6fk6umfzf4qvba3t55u61,191.0,85.0,28.0,2024-02-22Z,active,no,NaN,NaN,2025-06-30Z,right,NaN
cdizx56cljv9qrgifqd26rdg,Saša,Marjanović,NaN,NaN,Male,S. Marjanović,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Defender,player,2002-02-05,Banja Luka,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,15.0,2023-01-25Z,active,no,NaN,NaN,2024-12-31Z,NaN,NaN
cflltphsio8xaxhuhn70wx4gl,Igor,Žofčák,Igor,Zofcák,Male,I. Žofčák,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,1983-04-10,Michalovce,Slovakia,7dybe8679n9bgyrcxi383pq3y,176.0,75.0,10.0,2016-07-01Z,active,no,NaN,NaN,2025-06-30Z,right,NaN
co5fpren0lr78oq77d7pysxyh,Tornike,Dzotsenidze,Tornike,Dzotsenidze,Male,T. Dzotsenidze,Georgia,55mqz7j6585f2jhgfhn62lomr,Defender,player,1999-11-07,NaN,Georgia,55mqz7j6585f2jhgfhn62lomr,187.0,73.0,26.0,2024-01-26Z,active,yes,NaN,NaN,NaN,NaN,NaN
ctj3ci4trb750opmehpmqvcdm,Enric,Martínez Ros,Enric,Martínez,Male,Enric Martínez,Spain,49ih1pwv3ahshdf8uzrimi54c,Midfielder,player,2000-01-04,NaN,Spain,49ih1pwv3ahshdf8uzrimi54c,163.0,NaN,33.0,2024-02-21Z,active,no,NaN,NaN,2024-05-31Z,right,NaN
cz76ey3uk26bq5psphzs653bo,Christos,Makrygiannis,NaN,NaN,Male,C. Makrygiannis,Greece,6lpgd60z890no2v46zdecrcss,Defender,player,2006-11-13,NaN,Greece,6lpgd60z890no2v46zdecrcss,181.0,NaN,19.0,2023-10-24Z,active,no,NaN,NaN,2025-07-23Z,left,NaN
df9ewvyxyd909s8dco2blk7x0,Jaroslav,Holp,NaN,NaN,Male,J. Holp,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2004-06-23,NaN,Slovakia,7dybe8679n9bgyrcxi383pq3y,NaN,NaN,26.0,2022-10-21Z,active,no,NaN,NaN,2023-09-15Z,NaN,NaN
eifrrc9qfzqaj4v7zwbrm8j4l,Matúš,Ružinský,Matús,Ruzinsky,Male,M. Ružinský,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,1992-01-15,Banská Bystrica,Slovakia,7dybe8679n9bgyrcxi383pq3y,196.0,76.0,23.0,2023-07-19Z,active,no,NaN,NaN,2024-01-01Z,NaN,NaN
