id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,weight,shirtNumber,startDate,endDate,status,active,placeOfBirth,secondNationality,secondNationalityId,knownName,foot
8zkkdsfhm8604tcubalehtmy2,Xavier,O'Neil,Xavier,O'Neil,Male,X. O'Neil,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2004-10-12,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,NaN,2021-09-29Z,2024-03-06Z,active,no,NaN,NaN,NaN,NaN,NaN
906pdcavtipx0q93b1ed1lrai,Cole,Turner,Cole,Turner,Male,C. Turner,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2001-07-07,USA,7hr2f89v44y65dyu9k92vprwn,188.0,82.0,16.0,2023-01-19Z,NaN,active,yes,Churchville,NaN,NaN,NaN,NaN
94zkjopy373mgso15ljxmhd04,Nanan Koffi Landry,Houssou,Nanan,Houssou,Male,N. Houssou,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Midfielder,player,2000-12-28,Côte d'Ivoire,tin6kf561ywonqan0mettr98,183.0,77.0,19.0,2021-05-13Z,2024-02-23Z,active,no,Abidjan,NaN,NaN,NaN,NaN
9d2gsb50qdkgm7s4l7xcvjcpg,Gavin,Turner,Gavin,Turner,Male,G. Turner,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2007-01-05,USA,7hr2f89v44y65dyu9k92vprwn,168.0,64.0,NaN,2022-03-04Z,2025-01-31Z,active,no,NaN,NaN,NaN,NaN,NaN
9iviruhnm02p8et2t9cbvbk7o,Isaac,Espinal,Isaac,Espinal,Male,I. Espinal,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2005-10-06,USA,7hr2f89v44y65dyu9k92vprwn,163.0,63.0,22.0,2021-07-30Z,2025-01-31Z,active,no,Fairfax,Honduras,56ftnqeq3x3j77uone8qm5ow6,NaN,NaN
9j0elw8n4kim08eemmmz45kb8,Ignacio,Alem,Ignacio,Alem,Male,I. Alem,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2006-03-02,USA,7hr2f89v44y65dyu9k92vprwn,178.0,70.0,37.0,2022-03-04Z,2024-03-06Z,active,no,NaN,NaN,NaN,NaN,NaN
9p9r6svkkfqadr2re96gn7ms4,Juan Daniel,Ramírez,Juan,Ramírez,Male,J. Ramírez,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1998-01-24,Colombia,6kby8rq1p01fg5ds38ckkrcs5,188.0,79.0,17.0,2022-12-23Z,2024-03-06Z,active,no,Medellín,NaN,NaN,NaN,NaN
ab6eo33yedw1bbguan6nrkoyy,Gaoussou,Samaké,Gaoussou,Samaké,Male,G. Samaké,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Defender,player,1997-11-04,Côte d'Ivoire,tin6kf561ywonqan0mettr98,170.0,73.0,72.0,2023-03-10Z,2023-05-12Z,active,no,Dabou,NaN,NaN,NaN,NaN
b24uzkixokobb7k59mt4okiga,Sandor,Bustamante,Sandor,Bustamante,Male,S. Bustamante,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1999-09-30,USA,7hr2f89v44y65dyu9k92vprwn,170.0,75.0,NaN,2019-03-09Z,2024-08-21Z,active,no,NaN,NaN,NaN,NaN,NaN
cc7auv8d89ohifqg7qwz62mwa,Jacob,Greene,Jacob,Greene,Male,J. Greene,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2003-03-23,USA,7hr2f89v44y65dyu9k92vprwn,173.0,70.0,12.0,2023-09-01Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN
cxnq0rc4u1efzt82nw3xgk355,Panagiotis Dimitri,Armenakas,Panos,Armenakas,Male,P. Armenakas,Australia,u5ieemi69z72c3bgczyy68lo,Attacker,player,1998-08-05,USA,7hr2f89v44y65dyu9k92vprwn,175.0,68.0,10.0,2023-01-31Z,2023-06-02Z,active,no,Newport Beach,Greece,6lpgd60z890no2v46zdecrcss,NaN,right
dek9c2ef9ahynvfrk60d9tm5m,Yanis,Leerman,Yanis,Leerman,Male,Y. Leerman,France,7gww28djs405rfga69smki84o,Defender,player,1998-06-15,France,7gww28djs405rfga69smki84o,188.0,80.0,5.0,2023-01-18Z,NaN,active,yes,Troyes,NaN,NaN,NaN,NaN
e076q290ab1o6qz9vthl2c0a2,Harvey James,Neville,Harvey,Neville,Male,H. Neville,Republic of Ireland,63nepb66un7juhglo2g6rezcl,Defender,player,2002-06-26,England,1fk5l4hkqk12i7zske6mcqju6,175.0,72.0,18.0,2023-08-25Z,2023-11-09Z,active,no,Manchester,England,1fk5l4hkqk12i7zske6mcqju6,NaN,right
ekzwxb68vg0w7o14zcq8n4vs9,Zachary Thomas,Ryan,Zach,Ryan,Male,Z. Ryan,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1999-01-14,USA,7hr2f89v44y65dyu9k92vprwn,185.0,79.0,28.0,2023-01-14Z,NaN,active,yes,Chatham,NaN,NaN,NaN,NaN
ijxfsi6dbwoinciuevvie9lg,Jace,Clark,Jace,Clark,Male,J. Clark,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2005-07-18,USA,7hr2f89v44y65dyu9k92vprwn,185.0,77.0,36.0,2021-08-18Z,2024-03-06Z,active,no,NaN,NaN,NaN,NaN,NaN
1xb2wmuzlhgo6vt7f9yl2rnkk,Carlos,Moguel Jr.,Carlos,Moguel,Male,C. Moguel,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2003-06-21,USA,7hr2f89v44y65dyu9k92vprwn,170.0,63.0,8.0,2021-04-21Z,NaN,active,yes,NaN,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN,NaN
1xe0py7x4van1c5s7gmkulyp5,Kyle Stuart,Morton,Kyle,Morton,Male,K. Morton,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1994-03-31,USA,7hr2f89v44y65dyu9k92vprwn,193.0,86.0,1.0,2022-01-01Z,2023-12-31Z,active,no,Rochester,NaN,NaN,NaN,NaN
2c8alz6gmphvy6aqpgykva0yy,Maarten,Pouwels,Maarten,Pouwels,Male,M. Pouwels,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1998-08-28,Netherlands,6hzi5pltnz67q4la8yli9qfv6,200.0,NaN,90.0,2023-05-02Z,2023-12-01Z,active,no,Dalfsen,NaN,NaN,NaN,right
2lkasajm52puoopsfq2mtewru,Jorge,González Asensi,Jorge,González,Male,Jorge González,Spain,49ih1pwv3ahshdf8uzrimi54c,Attacker,player,1998-10-29,Spain,49ih1pwv3ahshdf8uzrimi54c,180.0,79.0,9.0,2021-04-28Z,2024-12-31Z,active,no,Valencia,NaN,NaN,NaN,right
38ghqgck8fwnxap6em08avzs9,Jordan Jeff Chad-Ray,Scarlett,Jordan,Scarlett,Male,J. Scarlett,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,Defender,player,1995-07-08,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,185.0,88.0,30.0,2023-01-01Z,2024-01-08Z,active,no,NaN,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN
3gy4zhtyu078gw79usl5blfjd,Enoch,Mushagalusa,Enoch,Mushagalusa,Male,E. Mushagalusa,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1999-11-13,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,178.0,79.0,NaN,2023-10-10Z,2023-12-20Z,active,no,Kinshasa,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,NaN,NaN
3uzxhd8g0jnft5xcd59yztm95,Ramzi,Qawasmy,Ramzi,Qawasmy,Male,R. Qawasmy,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1999-11-30,USA,7hr2f89v44y65dyu9k92vprwn,183.0,84.0,51.0,2023-01-01Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN
42hi96pvzz8f69ixlcncn0549,Kyle,Adams,Kyle,Adams,Male,K. Adams,New Zealand,wcq2y28a27syx5do1k2i2nj8,Defender,player,1996-11-20,New Zealand,wcq2y28a27syx5do1k2i2nj8,185.0,86.0,32.0,2023-07-26Z,NaN,active,yes,Auckland,NaN,NaN,NaN,left
486r7pszrdk085ot7cy2008dm,Evan,Davila,Evan,Davila,Male,E. Davila,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2002-02-07,USA,7hr2f89v44y65dyu9k92vprwn,175.0,72.0,NaN,2023-03-11Z,NaN,active,yes,NaN,NaN,NaN,Evan Davila,NaN
4f03usm5tnljkqleajmz9kmol,Cameron Paul,Lancaster,Cameron,Lancaster,Male,C. Lancaster,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,1992-11-05,England,1fk5l4hkqk12i7zske6mcqju6,185.0,87.0,17.0,2020-02-06Z,2023-12-31Z,active,no,London,NaN,NaN,NaN,NaN
4j66zd5w1epq6dlmux4o9ac45,Brian Tyler,Ownby,Brian,Ownby,Male,B. Ownby,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1990-07-16,USA,7hr2f89v44y65dyu9k92vprwn,180.0,73.0,10.0,2017-02-14Z,NaN,active,yes,Glen Allen,NaN,NaN,NaN,NaN
4jq1xl8ott88bxfdo4bjm47hl,Tyler,Mullins Gibson,Tyler,Gibson,Male,T. Gibson,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1991-01-12,USA,7hr2f89v44y65dyu9k92vprwn,173.0,68.0,12.0,2020-12-14Z,2024-01-29Z,active,no,Knoxville,NaN,NaN,NaN,NaN
4qx2ac2jhjl7yygp576mnqtck,Chandler,Gaunce,Chandler,Gaunce,Male,C. Gaunce,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1997-10-28,USA,7hr2f89v44y65dyu9k92vprwn,188.0,86.0,NaN,2023-09-13Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN
56dgwb24qfzj4coisw4lj4duc,Issac,Cano,Issac,Cano,Male,I. Cano,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2004-03-26,USA,7hr2f89v44y65dyu9k92vprwn,178.0,70.0,70.0,2023-01-01Z,2024-02-02Z,active,no,Lexington,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN,NaN
58uexaxruilsi52735lkwmqqx,Oscar,Jiménez,Oscar,Jiménez,Male,O. Jiménez,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1989-11-03,USA,7hr2f89v44y65dyu9k92vprwn,173.0,73.0,19.0,2017-02-14Z,2023-12-13Z,active,no,Mount Vernon,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN,left
5hr1cb6e6xb3eyjnau7w4825l,Rasmus,Thellufsen Pedersen,Rasmus,Thellufsen,Male,R. Thellufsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1997-01-09,Denmark,5adf60vwiw2f2mibyq1k4ex7i,175.0,70.0,5.0,2023-02-01Z,2024-01-28Z,active,no,Sæby,NaN,NaN,NaN,both
5qr3k3rpsl14qf62lpa1txqms,Joshua Liam,Wynder,Joshua,Wynder,Male,J. Wynder,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2005-05-02,USA,7hr2f89v44y65dyu9k92vprwn,187.0,72.0,66.0,2021-04-21Z,2023-06-30Z,active,no,Louisville,NaN,NaN,NaN,right
6lbracwjm5uu4i149mu9pdnu,Elijah Edwin,Wynder,Elijah,Wynder,Male,E. Wynder,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2003-03-10,USA,7hr2f89v44y65dyu9k92vprwn,188.0,76.0,23.0,2022-07-19Z,2025-01-31Z,active,no,Oldham County,NaN,NaN,NaN,NaN
6z8ui3requ6px2s4r3oimr2s5,Dylan,A. Mares,Dylan,Mares,Male,D. Mares,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1992-02-11,USA,7hr2f89v44y65dyu9k92vprwn,175.0,68.0,22.0,2023-01-01Z,2024-12-31Z,active,no,Zionsville,NaN,NaN,NaN,NaN
7ah0ltnl9jhi85psn94ty91at,Danny,Cruz,Danny,Cruz,Male,D. Cruz,USA,7hr2f89v44y65dyu9k92vprwn,NaN,coach,1990-01-03,USA,7hr2f89v44y65dyu9k92vprwn,173.0,77.0,NaN,2021-05-04Z,NaN,active,yes,Petersburg,NaN,NaN,NaN,left
7f1q3d59u9n16v9xrskfxqsq1,Amadou,Tidiane Dia,Amadou,Dia,Male,A. Dia,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1993-06-08,France,7gww28djs405rfga69smki84o,177.0,70.0,13.0,2022-03-09Z,NaN,active,yes,Nantes,France,7gww28djs405rfga69smki84o,NaN,left
7mbhwi0igv0cofhyvticvse8k,Jason Alexander,Kron Jr.,Jason,Kron Jr.,Male,J. Kron Jr.,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2005-03-11,USA,7hr2f89v44y65dyu9k92vprwn,191.0,84.0,NaN,2023-06-02Z,2023-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN
89ixapo4jd0qy98gmvl4a6jje,Wilson Israel,Harris,Wilson,Harris,Male,W. Harris,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1999-11-28,USA,7hr2f89v44y65dyu9k92vprwn,183.0,74.0,14.0,2022-03-09Z,2025-01-09Z,active,no,Los Angeles,Israel,4bnqn6mt5vyslpxfuqdrcmpgp,NaN,NaN
8ji7rdv7551irvuu5e0q3m9jp,Paolo John,Prince DelPiccolo,Paolo,DelPiccolo,Male,P. DelPiccolo,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1991-05-28,USA,7hr2f89v44y65dyu9k92vprwn,183.0,75.0,36.0,2016-03-27Z,2023-12-31Z,active,no,Wheat Ridge,NaN,NaN,NaN,left
9gvsswyf0gzxekrjdkpuqrh0p,Sean William,Totsch,Sean,Totsch,Male,S. Totsch,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1991-09-16,USA,7hr2f89v44y65dyu9k92vprwn,188.0,88.0,4.0,2017-02-14Z,NaN,active,yes,Fargo,NaN,NaN,NaN,NaN
aomjkj5s52jkzgk3ljsz0osiy,Emanuel,Perez,Emanuel,Perez,Male,E. Perez,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1999-02-19,USA,7hr2f89v44y65dyu9k92vprwn,183.0,73.0,15.0,2022-03-09Z,2024-01-04Z,active,no,Garner,Mexico,5trdr3jf42i20zj1hnkvcytr6,Emanuel Perez,NaN
bst0cnba7qhy8yea6hng4enyt,Wesley Andrew,Charpie,Wes,Charpie,Male,W. Charpie,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1992-11-04,USA,7hr2f89v44y65dyu9k92vprwn,185.0,79.0,6.0,2020-02-26Z,2024-12-31Z,active,no,Tarpon Springs,NaN,NaN,NaN,NaN
bteydgv4om5ylyoznx9vesogl,Niall,McCabe,Niall,McCabe,Male,N. McCabe,Republic of Ireland,63nepb66un7juhglo2g6rezcl,Midfielder,player,1990-10-06,Republic of Ireland,63nepb66un7juhglo2g6rezcl,180.0,76.0,11.0,2015-01-01Z,NaN,active,yes,Dublin,NaN,NaN,NaN,NaN
bzsmkq5rpborr0d9a5vsyy32s,Jabari,Rasheed,Jabari,Rasheed,Male,J. Rasheed,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2005-10-17,USA,7hr2f89v44y65dyu9k92vprwn,183.0,79.0,NaN,2023-06-22Z,2024-12-31Z,active,no,Elizabethtown,NaN,NaN,NaN,NaN
cxscznjyygtsgbajv08q04sq2,Ray,Serrano Lopez,Ray,Serrano,Male,R. Serrano,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2002-05-09,USA,7hr2f89v44y65dyu9k92vprwn,170.0,63.0,7.0,2022-03-09Z,NaN,active,yes,Moses Lake,Mexico,5trdr3jf42i20zj1hnkvcytr6,NaN,right
dgpphcc9ql3pv3b4chhchml90,Owen,Damm,Owen,Damm,Male,O. Damm,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2003-08-22,USA,7hr2f89v44y65dyu9k92vprwn,180.0,68.0,67.0,2023-01-01Z,2024-05-17Z,active,no,Versailles,NaN,NaN,NaN,right
e7fp2cvyjcg6dcmgb6kf8wufo,Travis,Smith,Travis,Smith,Male,T. Smith,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2005-08-26,USA,7hr2f89v44y65dyu9k92vprwn,185.0,75.0,72.0,2023-03-24Z,2023-12-31Z,active,no,Louisville,NaN,NaN,NaN,right
ekq7nzrsi7yf4wqi91dkmeaxh,Oliver,Semmle,Oliver,Semmle,Male,O. Semmle,Germany,36min0qztu8eydwvpv8t1is0m,Goalkeeper,player,1998-03-28,Germany,36min0qztu8eydwvpv8t1is0m,193.0,91.0,28.0,2023-02-15Z,2024-01-31Z,active,no,NaN,NaN,NaN,NaN,NaN
emiq4v6xraqnmzkhzavbrmwpg,Colin,Elder,Colin,Elder,Male,C. Elder,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2005-02-03,USA,7hr2f89v44y65dyu9k92vprwn,178.0,72.0,71.0,2023-03-24Z,2023-12-31Z,active,no,Mount Washington,NaN,NaN,NaN,NaN
hglsr5ybsi6bsl178ge0c31m,Daniel Antoni,Faundez González,Danny,Faundez,Male,D. Faundez,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1993-02-02,USA,7hr2f89v44y65dyu9k92vprwn,188.0,86.0,18.0,2022-05-13Z,NaN,active,yes,Seattle,Chile,32tb8d7824xg4i0ybxzssczu0,NaN,NaN
2h53fzt0ubszmkuwfnez8n622,Akeem,O'Connor-Ward,Akeem,Ward,Male,A. Ward,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1996-01-05,USA,7hr2f89v44y65dyu9k92vprwn,170.0,68.0,14.0,2023-01-18Z,2025-01-31Z,active,no,Vienna,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,NaN,both
35bpd9cmuep6cqczngaqpc19m,Phillip Joseph,Goodrum,Phillip,Goodrum,Male,P. Goodrum,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1997-06-20,USA,7hr2f89v44y65dyu9k92vprwn,185.0,77.0,10.0,2022-01-14Z,2023-05-22Z,active,no,Nashville,NaN,NaN,NaN,left
3plv7v3htnmrayu74277rokid,Caleb,Patterson-Sewell,Caleb,Patterson-Sewell,Male,C. Patterson-Sewell,USA,7hr2f89v44y65dyu9k92vprwn,NaN,assistant coach,1987-05-20,USA,7hr2f89v44y65dyu9k92vprwn,190.0,83.0,NaN,2022-09-02Z,NaN,active,yes,Hendersonville,NaN,NaN,NaN,right
41q6pdxfwazvyir9753iryr55,Jeremy Feldher,Kelly,Jeremy,Kelly,Male,J. Kelly,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1997-10-21,Czechia,5md5tpwr2nmqao528prx43jr7,175.0,72.0,18.0,2022-02-18Z,2024-01-31Z,active,no,Prague,NaN,NaN,NaN,NaN
47ootnzi4i6wxj8oz9656tqms,Dylan Michael-Frank,Borczak,Dylan,Borczak,Male,D. Borczak,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1999-06-13,USA,7hr2f89v44y65dyu9k92vprwn,178.0,72.0,77.0,2022-09-23Z,2024-12-31Z,active,no,Detroit,NaN,NaN,NaN,NaN
4i620dhlqjnt73wr5adx20991,Andrew Peter,Romig,Drew,Romig,Male,D. Romig,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1998-03-25,USA,7hr2f89v44y65dyu9k92vprwn,188.0,79.0,1.0,2022-01-01Z,2023-12-31Z,active,no,Midlothian,NaN,NaN,NaN,NaN
4sj7b0lmcu02xzgozuj14xs5x,Stephen,Glass,Stephen,Glass,Male,S. Glass,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,NaN,coach,1976-05-23,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,NaN,NaN,NaN,2022-11-22Z,NaN,active,yes,Dundee,NaN,NaN,NaN,NaN
4yqbrtn4plw6ukovr928ga0h5,Rashawn Stephen,Dally,Rashawn,Dally,Male,R. Dally,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,Attacker,player,1997-01-14,USA,7hr2f89v44y65dyu9k92vprwn,188.0,91.0,24.0,2023-03-07Z,2024-03-06Z,active,no,Bloomfield,NaN,NaN,NaN,NaN
5c4c6h1h3w7jo9j2kfm0wn7kk,Logan,Haddad,Logan,Haddad,Male,L. Haddad,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2004-06-14,USA,7hr2f89v44y65dyu9k92vprwn,196.0,88.0,40.0,2023-03-16Z,2023-11-30Z,active,no,NaN,NaN,NaN,NaN,NaN
5tyrfuxsp7s9thsmhfqevuoyx,Aaron,Molloy,Aaron,Molloy,Male,A. Molloy,Republic of Ireland,63nepb66un7juhglo2g6rezcl,Midfielder,player,1997-01-11,Republic of Ireland,63nepb66un7juhglo2g6rezcl,175.0,75.0,6.0,2022-01-11Z,2024-01-31Z,active,no,Dublin,NaN,NaN,NaN,NaN
5ynru0652guk8hl45ltxo0dwq,Rece,Buckmaster,Rece,Buckmaster,Male,R. Buckmaster,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1996-07-07,USA,7hr2f89v44y65dyu9k92vprwn,175.0,68.0,19.0,2022-01-18Z,2023-12-06Z,active,no,Auburn,NaN,NaN,NaN,NaN
5zk1vw00mb3nuesjxavig4z1m,Lucas Henrique,Turci,Lucas Henrique,Turci,Male,Lucas Turci,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Defender,player,1996-08-23,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,185.0,93.0,8.0,2022-04-01Z,2024-12-31Z,active,no,NaN,NaN,NaN,Lucas Turci,both
77l6yy5fa2riehqzd6z6ziaui,Carson Andrew,Vom Steeg,Carson,Vom Steeg,Male,C. Vom Steeg,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1999-02-01,USA,7hr2f89v44y65dyu9k92vprwn,183.0,79.0,3.0,2023-01-17Z,2024-12-31Z,active,no,Santa Barbara,NaN,NaN,NaN,NaN
7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,Nascimento,Luiz Fernando,Nascimento,Male,Luiz Fernando,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Attacker,player,1997-06-23,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,170.0,70.0,9.0,2022-03-01Z,2025-01-31Z,active,no,São Paulo,NaN,NaN,Luiz Fernando,NaN
7cfp6e4dpn8qm38hkk8wc8goa,Bruno Felipe,Serbena Lapa,Bruno Felipe,Serbena Lapa,Male,Bruno Lapa,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,1997-05-10,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,176.0,70.0,7.0,2023-02-01Z,2025-01-17Z,active,no,Curitiba,USA,7hr2f89v44y65dyu9k92vprwn,Bruno Lapa,NaN
7i9qesz7fugndupldntvshwd0,Samuel Alejandro,Careaga,Samuel,Careaga,Male,S. Careaga,Argentina,2vovxa97k7v7ofa85dah2xktb,Midfielder,player,2002-06-09,Argentina,2vovxa97k7v7ofa85dah2xktb,178.0,75.0,5.0,2023-09-04Z,2024-12-31Z,active,no,Avellaneda,NaN,NaN,NaN,left
7jvc04ax8khbo5twvoo5bbmc5,Leston Peter,Paul,Leston,Paul,Male,L. Paul,Trinidad and Tobago,635ed0499golbw7h62vt7g53j,Midfielder,player,1990-03-11,Trinidad and Tobago,635ed0499golbw7h62vt7g53j,175.0,75.0,23.0,2019-02-13Z,2025-02-28Z,active,no,Mayaro,NaN,NaN,NaN,right
87y60bx4i1r07le2cm6no32s5,Jelani,Peters,Jelani,Peters,Male,J. Peters,Trinidad and Tobago,635ed0499golbw7h62vt7g53j,Defender,player,1993-12-27,Trinidad and Tobago,635ed0499golbw7h62vt7g53j,196.0,97.0,27.0,2023-01-20Z,2024-03-06Z,active,no,Port of Spain,NaN,NaN,NaN,left
8hamv2lpjznz8mettx8dc5tsk,Nighte,Pickering,Nighte,Pickering,Male,N. Pickering,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2005-01-26,USA,7hr2f89v44y65dyu9k92vprwn,183.0,70.0,20.0,2022-08-05Z,2025-01-31Z,active,no,Birmingham,NaN,NaN,NaN,both
8iybbmg0dy1425smwdsr7xtec,Fardi,Chouyouti,Farid,Chouyouti,Male,F. Chouyouti,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2005-06-03,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,28.0,2022-09-20Z,2023-06-26Z,active,no,NaN,NaN,NaN,NaN,NaN
8jnmj4fxii9xo32vvgjmioafp,Juan Sebastián,Velásquez,Sebastián,Velásquez,Male,S. Velásquez,Colombia,6kby8rq1p01fg5ds38ckkrcs5,Midfielder,player,1991-02-11,Colombia,6kby8rq1p01fg5ds38ckkrcs5,170.0,70.0,55.0,2023-02-24Z,2023-06-09Z,active,no,Medellín,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN
8pkvzigomz84hc802d0b5ocgk,Calvin,Harrison,Calvin,Harrison,Male,C. Harrison,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2008-01-23,USA,7hr2f89v44y65dyu9k92vprwn,173.0,61.0,15.0,2023-06-16Z,2023-11-30Z,active,no,NaN,NaN,NaN,NaN,NaN
98l6i78kwuwnt2sbcucssgjfu,Graham,Smith,Graham,Smith,Male,G. Smith,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1995-11-25,USA,7hr2f89v44y65dyu9k92vprwn,188.0,88.0,16.0,2022-02-18Z,2024-01-31Z,active,no,Highlands Ranch,NaN,NaN,NaN,NaN
99jn0tuh729um9mies17f3x90,Aren,Seeger,Aren,Seeger,Male,A. Seeger,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2000-11-19,USA,7hr2f89v44y65dyu9k92vprwn,193.0,93.0,26.0,2023-03-10Z,2024-12-31Z,active,no,Naugatuck,NaN,NaN,NaN,NaN
9q3w4j10qfsq94svbmyxa879x,Abdul Bilal,Hamid,Bill,Hamid,Male,B. Hamid,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1990-11-25,USA,7hr2f89v44y65dyu9k92vprwn,188.0,100.0,21.0,2023-03-27Z,2023-08-18Z,active,no,Annandale,Sierra Leone,7kilikg56sxc0dsd6168dr57b,NaN,right
9qxy4zs3w0q4i91clfmhfmnai,Laurent David Emmanuel,Kissiedou,Laurent,Kissiedou,Male,L. Kissiedou,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Midfielder,player,1998-12-22,Côte d'Ivoire,tin6kf561ywonqan0mettr98,173.0,72.0,11.0,2021-05-01Z,2024-02-07Z,active,no,Divo,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN
bkyxv0njobtuf80zatjpe53v9,Emerson Schellas,Hyndman,Emerson,Hyndman,Male,E. Hyndman,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1996-04-09,USA,7hr2f89v44y65dyu9k92vprwn,175.0,72.0,4.0,2023-06-09Z,NaN,active,yes,Dallas,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN,right
cla0i94uyddjw7jzqoyfsplre,Aiden,McFadden,Aiden,McFadden,Male,A. McFadden,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-09-28,USA,7hr2f89v44y65dyu9k92vprwn,175.0,75.0,37.0,2023-08-07Z,2023-11-30Z,active,no,NaN,NaN,NaN,NaN,NaN
