id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,startDate,status,active,secondNationality,secondNationalityId,endDate,knownName,shirtNumber
7ug3a0z74dj7qlq4jbtn1kutw,Daniël Virginio,Deen,Daniël,Deen,Male,D. Deen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2003-02-13,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,72.0,right,2020-09-13Z,active,yes,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,NaN
7wrulbqqdeecd5vegsbb1905w,Rome-Jayden,Owusu-Oduro,Rome-Jayden,Owusu-Oduro,Male,R. Owusu-Oduro,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2004-07-02,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,82.0,right,2021-12-09Z,active,yes,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,NaN
7yyqv2db9tzlinc8991xb0kd0,Kiyani,Zeggen Lieuw Kie Song,Kiyani,Zeggen,Male,K. Zeggen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2006-10-15,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,NaN,left,2023-09-01Z,active,yes,Suriname,31vay1njxmbs7vtbfp1wo2dx1,NaN,NaN,NaN
811sxc0224hde7smvjnu2l82c,Mathijs,Menu,Mathijs,Menu,Male,M. Menu,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2005-05-01,Heerhugowaard,Netherlands,6hzi5pltnz67q4la8yli9qfv6,175.0,NaN,right,2024-10-17Z,active,yes,NaN,NaN,NaN,NaN,NaN
842wr3ptcycwsg44mgt0zp7o4,Jayen,Gerold,Jayen,Gerold,Male,J. Gerold,Suriname,31vay1njxmbs7vtbfp1wo2dx1,Attacker,player,2004-06-30,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,167.0,62.0,right,2023-02-09Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN
8svm6vujyrfdx0tn1imi2v21g,Rayan,Atikallah,Rayan,Atikallah,Male,R. Atikallah,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2006-07-07,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,65.0,right,2024-07-08Z,active,yes,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN,NaN,NaN
8u19xeh9ugvh8f1mh7jnbbhuc,Kees,Smit,Kees,Smit,Male,K. Smit,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2006-01-20,Heiloo,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,66.0,right,2022-10-27Z,active,yes,NaN,NaN,NaN,NaN,NaN
90zhj6yyva7sxwn4k6c8oa9ec,Jasper,Hartog,Jasper,Hartog,Male,J. Hartog,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2006-03-23,Alkmaar,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,NaN,right,2023-04-20Z,active,yes,NaN,NaN,NaN,NaN,NaN
96mg29cimaakuxuu50l83vj84,Lev,Lenssen,Lev,Lenssen,Male,L. Lenssen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2005-07-12,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,167.0,NaN,right,2024-08-10Z,active,yes,NaN,NaN,NaN,NaN,NaN
9bgq1tfyfzc3wg9pfr8q510k4,Dave,Kwakman,Dave,Kwakman,Male,D. Kwakman,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2004-08-07,Volendam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,184.0,79.0,right,2022-07-01Z,active,no,NaN,NaN,2025-01-19Z,NaN,NaN
a4oxzr5v7ddsaetubhea9c1zo,Ilias,Splinter,Ilias,Splinter,Male,I. Splinter,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2005-05-26,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,174.0,NaN,right,2023-03-12Z,active,yes,Morocco,2xdcc39z1k79pnjbtn9x31wdh,NaN,NaN,NaN
ab17bik4y8ilv3ahe50a81ixg,Mexx,Meerdink,Mexx,Meerdink,Male,M. Meerdink,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2003-07-24,Winterswijk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,69.0,left,2024-08-11Z,active,yes,NaN,NaN,NaN,NaN,NaN
ah0m8krxjvx80c3txwjrzvaj8,Jur,Schipper,Jur,Schipper,Male,J. Schipper,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2006-07-11,Beverwijk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,196.0,78.0,right,2023-03-12Z,active,yes,NaN,NaN,NaN,NaN,NaN
avv12sgcucblnbfb790xovf8,Ruben,van Bommel,Ruben,van Bommel,Male,R. van Bommel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2004-08-03,Meerssen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,83.0,right,2024-01-21Z,active,yes,NaN,NaN,NaN,NaN,NaN
b4vrfh7z9qt9e5gdpkajrqolw,Misha,Engel,Misha,Engel,Male,M. Engel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2002-10-01,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,68.0,left,2020-10-22Z,active,yes,NaN,NaN,NaN,NaN,NaN
b7owk879trwk2tu8ud574xq3u,Sem,Westerveld,Sem,Westerveld,Male,S. Westerveld,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2002-07-18,San Sebastián,Spain,49ih1pwv3ahshdf8uzrimi54c,190.0,74.0,both,2020-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
b8k8uynw043b6q9xm0lfzszmy,George Jurre,van Aken,Jurre,van Aken,Male,J. van Aken,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2003-02-23,Obdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,73.0,right,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
b94d67jluhh4076wp2se5fqsq,Denso,Kasius,Denso,Kasius,Male,D. Kasius,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2002-10-06,Delft,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,74.0,right,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
bslqe2ay4ouo0i3ofs5zeil90,Deacon,van der Klaauw,Deacon,van der Klaauw,Male,D. van der Klaauw,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2006-04-11,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,right,2024-02-04Z,active,yes,NaN,NaN,NaN,NaN,NaN
c11m3q182sz3k723u6fvollw4,Dijar,Kasim,Dijar,Kasim,Male,D. Kasim,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,1989-08-27,Mijdrecht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2022-01-07Z,active,yes,NaN,NaN,NaN,NaN,NaN
cdlnfuy9piyga0wud4nrucvtg,Ernest,Poku,Ernest,Poku,Male,E. Poku,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2004-01-28,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,173.0,63.0,right,2021-04-01Z,active,yes,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,NaN
cs49ec8y6cubrlo5nmu3j3jtg,Lewis,Schouten,Lewis,Schouten,Male,L. Schouten,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2004-02-04,Alkmaar,Netherlands,6hzi5pltnz67q4la8yli9qfv6,191.0,80.0,right,2022-01-16Z,active,yes,NaN,NaN,NaN,NaN,NaN
cuvt8j25577ruyenn33htf1g4,Julian Miles,Oerip,Julian,Oerip,Male,J. Oerip,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2006-10-26,Alkmaar,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,NaN,right,2023-04-20Z,active,yes,NaN,NaN,NaN,NaN,NaN
cwu5itv65s8p6zsalk3np4ic,Nick,Twisk,Nick,Twisk,Male,N. Twisk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2003-03-13,Egmond aan den Hoef,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,73.0,right,2021-04-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
d29ahwtvs7ls75wdtkf7xr8tm,Zico,Buurmeester,Zico,Buurmeester,Male,Z. Buurmeester,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2002-06-07,Egmond aan den Hoef,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,65.0,right,2024-08-25Z,active,yes,NaN,NaN,NaN,NaN,NaN
d88acv182zde37ck1nxggrllg,Anthony Kevin,Smits,Anthony,Smits,Male,A. Smits,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2005-05-21,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,NaN,right,2023-03-12Z,active,yes,Suriname,31vay1njxmbs7vtbfp1wo2dx1,NaN,NaN,NaN
dk7zyk16nsnh0czeky7vi0x78,Sem,van Duijn,Sem,van Duijn,Male,S. van Duijn,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2004-03-18,Leiden,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,NaN,right,2024-06-24Z,active,yes,NaN,NaN,NaN,NaN,NaN
e8ppjprlbi0yiofmb7mj72wwk,Rio,Robbemond,Rio,Robbemond,Male,R. Robbemond,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2005-01-05,Heerhugowaard,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,NaN,right,2024-02-04Z,active,yes,NaN,NaN,NaN,NaN,NaN
eemwn4jyjnm5xkvk7sks9aulm,Jorn,Berkhout,Jorn,Berkhout,Male,J. Berkhout,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2002-03-18,Heerhugowaard,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,66.0,right,2020-07-01Z,active,yes,NaN,NaN,2025-06-23Z,NaN,NaN
erniwi28bsj5759yvu62d3fh0,Tómas,Jóhannessen,Tómas,Jóhannessen,Male,T. Jóhannessen,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2007-05-17,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,181.0,60.0,right,2024-10-24Z,active,yes,NaN,NaN,NaN,NaN,NaN
nw48ayorxrpxwcxbdhxy44k4,Billy,van Duijl,Billy,van Duijl,Male,B. van Duijl,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2005-10-04,Volendam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,72.0,left,2024-06-21Z,active,yes,NaN,NaN,NaN,NaN,NaN
odp8a70vcgs0bn2ue7jpme50,Wilmer Erik Gustav,Olofsson,Wilmer,Olofsson,Male,W. Olofsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,2005-09-16,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,190.0,85.0,left,2023-02-26Z,active,yes,NaN,NaN,NaN,NaN,NaN
t54e453kwppkj4qnpwczey2,Leeroy,Echteld,Leeroy,Echteld,Male,L. Echteld,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,coach,1968-06-30,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2024-01-23Z,active,yes,NaN,NaN,NaN,NaN,NaN
wuh8s4gfo9ro3nel3rormg44,Ro-Zangelo,Daal,Ro-Zangelo,Daal,Male,R. Daal,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2004-02-10,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,173.0,74.0,right,2022-03-31Z,active,yes,NaN,NaN,NaN,NaN,NaN
10ijtddqmzbhx3qtlhbyn4rca,Ibrahim,El Kadiri,Ibrahim,El Kadiri,Male,I. El Kadiri,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Attacker,player,2002-01-23,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,170.0,62.0,right,2024-07-01Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,30.0
117h1l06g6f9osjp3pbb4tvro,Levi,Schoppema,Levi,Schoppema,Male,L. Schoppema,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2004-05-27,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,73.0,left,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN,5.0
1chxk7d4i11x2f16igblexgyc,Ties,Wieggers,Ties,Wieggers,Male,T. Wieggers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2002-12-13,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,192.0,76.0,right,2021-09-23Z,active,yes,NaN,NaN,NaN,NaN,1.0
24ti5ad76r0qx7ptlk62fm76d,Ralf,Seuntjens,Ralf,Seuntjens,Male,R. Seuntjens,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1989-04-17,Breda,Netherlands,6hzi5pltnz67q4la8yli9qfv6,194.0,86.0,right,2024-01-02Z,active,yes,NaN,NaN,NaN,NaN,26.0
2hismnis73ehqkk5hv0pd7wq2,Jack,Cooper-Love,Jack,Cooper-Love,Male,J. Cooper-Love,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,2001-12-25,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,184.0,77.0,right,2025-02-04Z,active,yes,England,1fk5l4hkqk12i7zske6mcqju6,2025-06-30Z,NaN,9.0
38x6uj4wwe4gmoenabgrkjvh0,Raid,Najjar,Raid,Najjar,Male,R. Najjar,France,7gww28djs405rfga69smki84o,Attacker,player,2004-09-17,Lyon,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,2024-12-18Z,active,yes,Tunisia,2um1icx6ftp1auliaxyw0ou6y,NaN,NaN,31.0
3epda2hg43s8uxvf9xno74d4a,Arjen,van der Heide,Arjen,van der Heide,Male,A. van der Heide,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2001-11-19,Heerenveen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,174.0,70.0,left,2024-09-02Z,active,yes,NaN,NaN,NaN,NaN,28.0
3z9bdfblis9tl3e1uo7e72h62,Donny,Warmerdam,Donny,Warmerdam,Male,D. Warmerdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2002-01-02,Sassenheim,Netherlands,6hzi5pltnz67q4la8yli9qfv6,174.0,64.0,right,2023-07-12Z,active,yes,NaN,NaN,NaN,NaN,8.0
50nsanv3f9dxqxemoklxki2fp,Marinus,Dijkhuizen,Marinus,Dijkhuizen,Male,M. Dijkhuizen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,coach,1972-01-04,'s-Gravenzande,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-01-06Z,active,yes,NaN,NaN,NaN,NaN,NaN
56i6rp74me1bdnqz1hzilzyfo,Joran,Hardeman,Joran,Hardeman,Male,J. Hardeman,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2002-04-21,Veenendaal,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,81.0,right,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN,14.0
57js9ja5ggcla6nctx8m6311w,Sam,Bouwman,Sam,Bouwman,Male,S. Bouwman,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2006-12-14,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-04-27Z,active,yes,NaN,NaN,NaN,NaN,24.0
5sdawt3pto3usofebgsivfg2c,Kaya,Symons,Kaya,Symons,Male,K. Symons,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2005-03-31,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,70.0,left,2024-08-10Z,active,yes,NaN,NaN,NaN,NaN,21.0
6ekdeo3kocwds8ctbjoa4dhjo,Stan,Wevers,Stan,Wevers,Male,S. Wevers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2004-02-04,Aalten,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,70.0,right,2023-04-02Z,active,yes,NaN,NaN,NaN,NaN,42.0
79hoaf1tn42zsgd2esf8z6ln8,Denzel,Eijken,Denzel,Eijken,Male,D. Eijken,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2003-10-16,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,left,2023-12-14Z,active,yes,NaN,NaN,NaN,NaN,38.0
7b4jmfu1ejoeci2zmvwuejnys,Philip,Brittijn,Philip,Brittijn,Male,P. Brittijn,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2004-04-09,Winterswijk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,74.0,right,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN,23.0
7flz5rsy2e31gbd8udiqg14gl,Lion,Kaak,Lion,Kaak,Male,L. Kaak,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,1991-06-26,Hengelo,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,78.0,left,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN,6.0
7j1zlfmisv1tlxzjxyx1do5ey,Giovanni,Büttner,Giovanni,Büttner,Male,G. Büttner,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1998-09-22,Doetinchem,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,63.0,right,2023-08-31Z,active,no,NaN,NaN,2024-09-02Z,NaN,2.0
8cjkg83pivriotetiwcnjah91,Youssef,El Jebli,Youssef,El Jebli,Male,Y. El Jebli,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,1992-12-27,Utrecht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,177.0,74.0,right,2024-09-24Z,active,yes,NaN,NaN,NaN,NaN,47.0
8ft650nzjljvi1irb5vg3zqxg,Nathan Charles,Kaninda,Nathan,Kaninda,Male,N. Kaninda,France,7gww28djs405rfga69smki84o,Midfielder,player,2004-06-13,NaN,France,7gww28djs405rfga69smki84o,177.0,NaN,NaN,2025-01-15Z,active,yes,NaN,NaN,NaN,NaN,39.0
8gblufcpx2yb27qdg1e12yne1,Reuven,Niemeijer,Reuven,Niemeijer,Male,R. Niemeijer,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1995-03-27,Hengelo,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,80.0,right,2025-01-31Z,active,yes,NaN,NaN,NaN,NaN,33.0
8jm8a7w3a5b5nzikcom7cvf2s,Maas,Willemsen,Maas,Willemsen,Male,M. Willemsen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2003-04-29,Zutphen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,80.0,right,2022-07-01Z,active,yes,NaN,NaN,2025-06-23Z,NaN,4.0
8mivgwkakjt86f1glktfueq6s,Rick,Jonkers,Rick,Jonkers,Male,R. Jonkers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,2004-02-25,Rheden,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,NaN,NaN,2024-08-10Z,active,yes,NaN,NaN,NaN,NaN,25.0
8npu0cbqjrhwv5km1w29kh016,Simon Willem,Colyn,Simon,Colyn,Male,S. Colyn,Canada,1iaoypzp6syf32cz9l15pzp7e,Midfielder,player,2002-03-23,Langley,Canada,1iaoypzp6syf32cz9l15pzp7e,182.0,68.0,right,2023-08-16Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,11.0
8soofmenk64lg7m082w612j2s,Kyano,Kwint,Kyano,Kwint,Male,K. Kwint,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2006-09-22,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,right,2024-11-24Z,active,yes,NaN,NaN,NaN,NaN,40.0
95138z7cunha28l5ptzjnnggk,Jesse,van de Haar,Jesse,van de Haar,Male,J. van de Haar,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2005-01-26,Utrecht,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,75.0,right,2024-07-05Z,active,yes,NaN,NaN,2025-06-30Z,NaN,15.0
969cpy2geokwer9gjapk7zj3e,Rio,Hillen,Rio,Hillen,Male,R. Hillen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2003-03-05,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,77.0,left,2022-07-01Z,active,yes,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,20.0
96om2im2vd1621ajcexlyekno,Tristan,van Gilst,Tristan,van Gilst,Male,T. van Gilst,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2003-02-18,Amsterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,74.0,right,2023-06-30Z,active,yes,South Africa,1kiwby3xmt97m3ejw76qs4i6k,2025-06-30Z,NaN,7.0
9gsuha7f2ldpqo091yrlykvyt,Mimoun,Mahi,Mimoun,Mahi,Male,M. Mahi,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Attacker,player,1994-03-13,Den Haag,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,69.0,right,2023-08-10Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,10.0
9urh0cy0a8ni61fuxmiqosnis,Rowan,Besselink,Rowan,Besselink,Male,R. Besselink,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2004-10-11,Rijswijk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,79.0,NaN,2024-08-27Z,active,yes,NaN,NaN,NaN,NaN,3.0
9zyorvko4nvwwqizx85xhyrit,Jan,Vreman,Jan,Vreman,Male,J. Vreman,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,coach,1965-09-17,Winterswijk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2023-06-22Z,active,no,NaN,NaN,2025-01-04Z,NaN,NaN
abgzge9xy445z8rdwa2mcapqt,Jeffry,Fortes,Jeffry,Fortes,Male,Jeffry Fortes,Cabo Verde,7235kgq23bu1v4qwk491u58h0,Defender,player,1989-03-22,Rotterdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,75.0,right,2021-08-12Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,Jeffry Fortes,22.0
aka769o7p2oz9ads8n1vhu2ok,Bouke,Boersma,Bouke,Boersma,Male,B. Boersma,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2005-06-23,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2025-02-02Z,active,yes,NaN,NaN,NaN,NaN,NaN
56z09j3mhg9sho1dut0hzhq8k,Sol,van de Ven,Sol,van de Ven,Male,S. van de Ven,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2004-11-10,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2021-05-11Z,active,yes,NaN,NaN,NaN,NaN,30.0
b353iol4ikeift18vag3hlzx0,Blnd Azad Umer,Klouri,Blnd Azad Umer,Klouri,Male,Blnd Hassan,Iraq,1uzblzx1s42jn6zk6hivjzby8,Attacker,player,2003-08-12,Arnhem,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,70.0,right,2023-07-01Z,active,yes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,Blnd Hassan,19.0
b6gva8y8bdyy7bmv6se449ap6,Wanya,Marçal-Madivadua,Wanya,Marçal-Madivadua,Male,Wanya Marçal,Portugal,1nbm5i9a0403zzvltn17lxinc,Attacker,player,2002-10-19,Leicester,England,1fk5l4hkqk12i7zske6mcqju6,181.0,73.0,right,2024-08-30Z,active,yes,Angola,3k53bkrjx5zsxchc6e3mcd834,2025-06-30Z,Wanya Marçal,37.0
bkhfiybnh5c1497h7gxpla8h6,Mathijs,de Waard,Mathijs,de Waard,Male,M. de Waard,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,1995-06-20,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
bsrjgqo4cb24jlvkwjc11ju8l,Mees,Junior Siers,Mees,Siers,Male,M. Siers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,assistant coach,1987-10-06,Zelhem,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,73.0,both,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN,NaN
bxiuoepzbs4wb6uxqc7o7hn2s,Nic,Hartgers,Nic,Hartgers,Male,N. Hartgers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2004-02-21,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,NaN,left,2024-12-18Z,active,yes,NaN,NaN,NaN,NaN,32.0
c0ijcsbmjfnl0ldvkzqthz0iy,Seth,Saarinen,Seth,Saarinen,Male,S. Saarinen,Finland,2u07e54v5dprsugdvddpq5ync,Defender,player,2001-05-05,NaN,Finland,2u07e54v5dprsugdvddpq5ync,180.0,NaN,NaN,2025-01-02Z,active,yes,Switzerland,3bh70jgvc5mn58x0byjkuda17,NaN,NaN,2.0
c7tyaksd0ycxa6gzw4kyu6uj8,Tygo,Grotenhuis,Tygo,Grotenhuis,Male,T. Grotenhuis,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2005-03-24,NaN,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,NaN,right,2024-09-05Z,active,yes,NaN,NaN,NaN,NaN,29.0
cgnl3msfddxlw37gu1jtiu42c,Yannick,Fereira Eduardo,Yannick,Eduardo,Male,Y. Eduardo,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2006-01-23,Kadaň,Czechia,5md5tpwr2nmqao528prx43jr7,193.0,78.0,left,2024-06-27Z,active,no,Czechia,5md5tpwr2nmqao528prx43jr7,2025-01-08Z,NaN,9.0
ck7e2h6thujvs1j9663xsy6ms,Elie,Raterink,Elie,Raterink,Male,E. Raterink,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2004-05-14,Winterswijk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,2023-02-23Z,active,no,NaN,NaN,2025-02-13Z,NaN,17.0
