id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,startDate,status,active,secondNationality,secondNationalityId,position,shirtNumber,height,weight,foot,endDate,knownName
3eia7kklruvqktks8rhodvd2h,Lucas,Buadés,Lucas,Buadés,Male,L. Buadés,France,7gww28djs405rfga69smki84o,player,1997-12-28,Muret,France,7gww28djs405rfga69smki84o,2025-09-01Z,active,yes,NaN,NaN,Defender,18.0,181.0,73.0,right,NaN,NaN
3uo22lnyvu82k5hjvycgdecph,Samuel Rodrigue,Wouahi Yohou,Samuel,Yohou,Male,S. Yohou,France,7gww28djs405rfga69smki84o,player,1991-08-06,NaN,France,7gww28djs405rfga69smki84o,2023-07-17Z,active,yes,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Defender,17.0,190.0,88.0,right,NaN,NaN
3wz6sqia8nhpkwaioa9h5nb3d,Dame,Guèye,Dame,Guèye,Male,D. Guèye,Senegal,6hhqyhr5cwq2pfprlazyposyk,player,1995-08-12,NaN,Senegal,6hhqyhr5cwq2pfprlazyposyk,2023-07-11Z,active,yes,NaN,NaN,Attacker,25.0,NaN,NaN,NaN,NaN,NaN
4flkjaqzm2oqc51xn8sstjg9g,Mathis,Hamdi,Mathis,Hamdi,Male,M. Hamdi,France,7gww28djs405rfga69smki84o,player,2003-10-18,Créteil,France,7gww28djs405rfga69smki84o,2026-01-14Z,active,yes,Algeria,1ayprcriqhb8iv10ch70clppu,Defender,26.0,180.0,67.0,left,NaN,NaN
4su8rzwsm3jcvjqk4ranq1k6i,Ewan,Hatfout,Ewan,Hatfout,Male,E. Hatfout,France,7gww28djs405rfga69smki84o,player,2000-04-01,Échirolles,France,7gww28djs405rfga69smki84o,2020-07-01Z,active,yes,Algeria,1ayprcriqhb8iv10ch70clppu,Goalkeeper,1.0,NaN,NaN,NaN,NaN,NaN
71p6itylacjo1c0phfl1m0hxx,Harold,Voyer,Harold,Voyer,Male,H. Voyer,Martinique,1eb70pvuqssbbg3yamdba5ie5,player,1997-03-26,Saint-Germain-en-Laye,France,7gww28djs405rfga69smki84o,2022-07-01Z,active,yes,France,7gww28djs405rfga69smki84o,Defender,5.0,182.0,66.0,left,NaN,NaN
796gn0bbr4gw5rt9lnf0btqfo,Isaac,Cossier,Isaac,Cossier,Male,I. Cossier,France,7gww28djs405rfga69smki84o,player,2006-11-30,NaN,France,7gww28djs405rfga69smki84o,2025-09-01Z,active,yes,NaN,NaN,Defender,3.0,192.0,78.0,right,2026-06-30Z,NaN
7vw44wtfbj77tii550l3o7ndg,Adil Ali Mohamed,Bourabaa,Adil,Bourabaa,Male,A. Bourabaa,France,7gww28djs405rfga69smki84o,player,2004-11-30,NaN,France,7gww28djs405rfga69smki84o,2026-02-01Z,active,yes,NaN,NaN,Attacker,11.0,NaN,NaN,NaN,NaN,NaN
8092co1ycmr6v8tlj5ymj3b4k,Martin,Rossignol,Martin,Rossignol,Male,M. Rossignol,France,7gww28djs405rfga69smki84o,player,2003-11-03,NaN,France,7gww28djs405rfga69smki84o,2024-07-01Z,active,yes,NaN,NaN,Midfielder,27.0,NaN,NaN,NaN,NaN,NaN
8lgdc9gtgcapv0pe6gvznt562,Jean,Vercruysse,Jean,Vercruysse,Male,J. Vercruysse,France,7gww28djs405rfga69smki84o,player,2000-07-03,Hazebrouck,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,NaN,NaN,Midfielder,10.0,183.0,77.0,NaN,NaN,NaN
8x029avdkjg520i7f1316710,Diockoumalang,Gomes,Malang,Gomes,Male,M. Gomes,France,7gww28djs405rfga69smki84o,player,2005-05-28,NaN,France,7gww28djs405rfga69smki84o,2025-06-23Z,active,yes,Senegal,6hhqyhr5cwq2pfprlazyposyk,Midfielder,7.0,NaN,NaN,NaN,2026-06-30Z,NaN
9bvpig7xdyplu9drlnn7jih3o,Noa,Boissé,Noa,Boissé,Male,N. Boissé,France,7gww28djs405rfga69smki84o,player,2006-01-20,NaN,France,7gww28djs405rfga69smki84o,2024-07-01Z,active,yes,NaN,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN
9doxed39dbbpneo9rosk5pdlg,Lucas,Bretelle,Lucas,Bretelle,Male,L. Bretelle,France,7gww28djs405rfga69smki84o,player,2002-04-17,NaN,France,7gww28djs405rfga69smki84o,2026-01-02Z,active,yes,NaN,NaN,Midfielder,29.0,165.0,55.0,NaN,NaN,NaN
ageous8x40a5qja50md060ull,Leroy,Abanda Mfomo,Leroy,Abanda,Male,L. Abanda,France,7gww28djs405rfga69smki84o,player,2000-06-07,NaN,France,7gww28djs405rfga69smki84o,2025-07-28Z,active,no,Cameroon,4eb9feio6u267dd1jcwaf38mt,Midfielder,11.0,180.0,74.0,left,2026-01-02Z,NaN
agqsxqspmj2kd70raodwqi4q2,Patrick,Videira,Patrick,Videira,Male,P. Videira,France,7gww28djs405rfga69smki84o,coach,1977-04-26,NaN,France,7gww28djs405rfga69smki84o,2024-07-01Z,active,yes,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN,NaN,NaN,NaN,NaN,NaN,NaN
aw1v5vvxcd71hgrjdov5tij56,Erwan,Colas,Erwan,Colas,Male,E. Colas,France,7gww28djs405rfga69smki84o,player,1997-04-22,NaN,France,7gww28djs405rfga69smki84o,2023-07-01Z,active,yes,NaN,NaN,Attacker,28.0,179.0,NaN,NaN,NaN,NaN
b62ht99k43k1p3c1lpl45or85,Baptiste,Guillaume,Baptiste,Guillaume,Male,B. Guillaume,Belgium,4wbzjcclyefma1ourvjsu4q2j,player,1995-06-16,Brussel,Belgium,4wbzjcclyefma1ourvjsu4q2j,2025-08-04Z,active,yes,NaN,NaN,Attacker,19.0,190.0,86.0,right,NaN,NaN
b8w1wt334ki1toz534djlzxn8,Izhak,Hammoudi,Izhak,Hammoudi,Male,I. Hammoudi,France,7gww28djs405rfga69smki84o,player,2004-11-07,NaN,France,7gww28djs405rfga69smki84o,2025-10-30Z,active,yes,NaN,NaN,Defender,31.0,NaN,NaN,NaN,NaN,NaN
be8bdytp0f46cx61mnl8qjvmx,Milan,Robin,Milan,Robin,Male,M. Robin,France,7gww28djs405rfga69smki84o,player,1999-11-24,NaN,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,NaN,NaN,Midfielder,24.0,186.0,70.0,right,NaN,NaN
bi5pofgyfcte4dput6u0p3rbo,Brice,Oggad,Brice,Oggad,Male,B. Oggad,France,7gww28djs405rfga69smki84o,player,1997-05-22,NaN,France,7gww28djs405rfga69smki84o,2024-07-01Z,active,no,NaN,NaN,Attacker,26.0,NaN,NaN,NaN,2026-01-13Z,NaN
cgz69hvek2s4pmrngu9ubdg5w,Amadou,Cissé,Amadou,Cissé,Male,A. Cissé,Guinea,4i9sg55wigitrfx7290f59ceo,player,2006-02-27,Coyah,Guinea,4i9sg55wigitrfx7290f59ceo,2025-08-15Z,active,no,NaN,NaN,Defender,4.0,183.0,73.0,right,2025-12-31Z,NaN
cpnx3rvxu9o77kmz5rxo20mol,Edwin,Quarshie,Edwin,Quarshie,Male,E. Quarshie,Ghana,2q2sw72utw5gu9t5y4knckwba,player,1995-10-25,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,2022-07-01Z,active,yes,France,7gww28djs405rfga69smki84o,Midfielder,6.0,179.0,75.0,NaN,NaN,NaN
cvuf4hvrzivk7yhnhf6qu4k45,Antoine,Rabillard,Antoine,Rabillard,Male,A. Rabillard,France,7gww28djs405rfga69smki84o,player,1995-09-22,Rodez,France,7gww28djs405rfga69smki84o,2023-07-01Z,active,yes,NaN,NaN,Attacker,9.0,175.0,70.0,right,NaN,NaN
dmwek2z58lgbqavmm10qi4zdg,Augustin,Delbecque,Augustin,Delbecque,Male,A. Delbecque,France,7gww28djs405rfga69smki84o,player,2002-02-03,Tourcoing,France,7gww28djs405rfga69smki84o,2023-07-01Z,active,yes,NaN,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN
dvylqzw64ckz6j74ak9kab9wp,Nicolas,Kocik,Nicolas,Kocik,Male,N. Kocik,France,7gww28djs405rfga69smki84o,player,1998-08-04,Maubeuge,France,7gww28djs405rfga69smki84o,2022-07-05Z,active,yes,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,98.0,193.0,NaN,right,NaN,NaN
ecinw8qh468iydvlfhhxhgwl,Alexandre,Lauray,Alexandre,Lauray,Male,A. Lauray,France,7gww28djs405rfga69smki84o,player,1997-03-18,NaN,France,7gww28djs405rfga69smki84o,2021-07-02Z,active,yes,NaN,NaN,Defender,8.0,175.0,64.0,NaN,NaN,NaN
ejtq6fttgxjyz6wyeftiva39w,Titouan,Caro,Titouan,Caro,Male,T. Caro,France,7gww28djs405rfga69smki84o,player,2004-11-30,NaN,France,7gww28djs405rfga69smki84o,2024-02-26Z,active,yes,NaN,NaN,Attacker,15.0,NaN,NaN,NaN,NaN,NaN
vxgzf0viv8sr1a9lvs4qbwt1,Anthony,Ribelin,Anthony,Ribelin,Male,A. Ribelin,France,7gww28djs405rfga69smki84o,player,1996-04-08,Nîmes,France,7gww28djs405rfga69smki84o,2023-07-01Z,active,yes,NaN,NaN,Defender,12.0,177.0,73.0,right,NaN,NaN
14y6nl32i981j6q7epfu87huc,Yaël,Mouanga Boudzoumou,Yaël,Mouanga,Male,Y. Mouanga,France,7gww28djs405rfga69smki84o,player,2005-07-23,Créteil,France,7gww28djs405rfga69smki84o,2024-10-26Z,active,yes,Congo,1s2y6o0lwj69dj5ib5pid8f6r,Defender,23.0,183.0,73.0,right,NaN,NaN
16bj2c6vhcpttqhqzecnxxrf8,Robin,Thiland-Herard,Robin,Thiland-Herard,Male,R. Thiland-Herard,France,7gww28djs405rfga69smki84o,player,2008-01-10,Nîmes,France,7gww28djs405rfga69smki84o,2026-01-04Z,active,yes,NaN,NaN,Attacker,NaN,182.0,64.0,NaN,NaN,NaN
16j0mllqoysivrunqivk20dg4,Lucas,Mincarelli Davin,Lucas,Mincarelli,Male,L. Mincarelli,France,7gww28djs405rfga69smki84o,player,2004-01-05,Saint-Martin d'Hères,France,7gww28djs405rfga69smki84o,2023-08-01Z,active,yes,Italy,25f2cmb2r8mk5rj92tzer6kvv,Defender,21.0,180.0,65.0,left,NaN,NaN
1k6t5y26ufw2e6gh33tni45ey,Enzo Gianni,Tchato Mbiayi,Enzo,Tchato,Male,E. Tchato,Cameroon,4eb9feio6u267dd1jcwaf38mt,player,2002-11-23,Montpellier,France,7gww28djs405rfga69smki84o,2022-01-28Z,active,yes,France,7gww28djs405rfga69smki84o,Defender,29.0,182.0,75.0,right,NaN,NaN
29i07q9nv1hatmti9729v3tg,Alexandre,Ebener,Alexandre,Ebener,Male,A. Ebener,France,7gww28djs405rfga69smki84o,player,2006-02-14,NaN,France,7gww28djs405rfga69smki84o,2025-11-29Z,active,yes,NaN,NaN,Defender,38.0,NaN,NaN,NaN,NaN,NaN
2rvkvdcnkmp9dnc6ovs2irsut,Ghislain,Printant,Ghislain,Printant,Male,G. Printant,France,7gww28djs405rfga69smki84o,assistant coach,1961-05-03,Montpellier,France,7gww28djs405rfga69smki84o,2024-12-07Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2snhhbt5230mm0rxigcqitqdx,Christopher Fabrice,Jullien,Christopher,Jullien,Male,C. Jullien,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,player,1993-03-22,Lagny-sur-Marne,France,7gww28djs405rfga69smki84o,2022-08-23Z,active,yes,France,7gww28djs405rfga69smki84o,Defender,6.0,196.0,91.0,right,NaN,NaN
38hocot8bk35cl0ltwukquj2s,Naoufel,El Hannach,Naoufel,El Hannach,Male,N. El Hannach,Morocco,2xdcc39z1k79pnjbtn9x31wdh,player,2006-12-07,Poissy,France,7gww28djs405rfga69smki84o,2025-06-26Z,active,yes,France,7gww28djs405rfga69smki84o,Defender,3.0,183.0,75.0,right,2026-06-30Z,NaN
3jqxaa2l6gqwxl2mr8w0yiiy2,Nathanaël,Mbuku Wa Mbuku,Nathanaël,Mbuku,Male,N. Mbuku,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,player,2002-03-16,Villeneuve-Saint-Georges,France,7gww28djs405rfga69smki84o,2025-07-09Z,active,yes,France,7gww28djs405rfga69smki84o,Attacker,7.0,170.0,65.0,left,2026-06-30Z,NaN
43do0argjrdpj3gymydn2rcic,Noah,Vidal-Cartoux,Noah,Vidal,Male,N. Vidal-Cartoux,France,7gww28djs405rfga69smki84o,player,2008-03-27,NaN,France,7gww28djs405rfga69smki84o,2025-11-28Z,active,yes,NaN,NaN,Midfielder,NaN,173.0,53.0,NaN,NaN,NaN
4zdwk5meqccsss4kwkdcu0kk4,Wilfried Chancy,Ndollo Bille,Wilfried,Ndollo Bille,Male,W. Ndollo Bille,Cameroon,4eb9feio6u267dd1jcwaf38mt,player,2005-04-15,Mbanga,Cameroon,4eb9feio6u267dd1jcwaf38mt,2025-03-07Z,active,yes,NaN,NaN,Defender,NaN,172.0,70.0,NaN,NaN,NaN
5eym30brgmujovaeyb6dhhgfe,Tanguy Bemin,Coulibaly,Tanguy,Coulibaly,Male,T. Coulibaly,France,7gww28djs405rfga69smki84o,player,2001-02-18,Sèvres,France,7gww28djs405rfga69smki84o,2023-12-04Z,active,no,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Attacker,70.0,178.0,75.0,left,2025-09-02Z,NaN
6s21jyywjaob0wt27dyq03ys,Viktor,Džodić,Viktor,Dzodic,Male,V. Džodić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,player,2006-11-15,Montpellier,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-08-08Z,active,yes,France,7gww28djs405rfga69smki84o,Goalkeeper,50.0,185.0,57.0,NaN,NaN,NaN
6vsdharqe4ciiwq8f4ilnjac4,Lucas,Da Silva,Lucas,Da Silva,Male,L. Da Silva,France,7gww28djs405rfga69smki84o,player,2006-05-28,NaN,France,7gww28djs405rfga69smki84o,2025-09-26Z,active,yes,NaN,NaN,Midfielder,37.0,NaN,NaN,NaN,NaN,NaN
74u5w4bfixqnkioja0y80vmz8,Junior,Ndiaye Billong,Junior,Ndiaye,Male,Junior Ndiaye,United Arab Emirates,13y072b531iotfuk9ll20xt4u,player,2005-03-29,NaN,France,7gww28djs405rfga69smki84o,2024-02-01Z,active,no,France,7gww28djs405rfga69smki84o,Attacker,24.0,181.0,74.0,left,2026-01-28Z,Junior Ndiaye
7jj9gwpuk49bsm2ru06qb44wl,Birama,Touré,Birama,Touré,Male,B. Touré,Mali,d0v29nncgikdswlxpdq553zz,player,1992-06-06,Kayes,Mali,d0v29nncgikdswlxpdq553zz,2025-07-01Z,active,no,France,7gww28djs405rfga69smki84o,Midfielder,NaN,183.0,76.0,right,2025-08-12Z,NaN
7otrk6oqwsre954eecn8umyhg,Kevin Miguel,Kamdem Kamgaing,Kevin,Kamdem Kamgaing,Male,K. Kamdem Kamgaing,Cameroon,4eb9feio6u267dd1jcwaf38mt,player,2006-06-30,NaN,Cameroon,4eb9feio6u267dd1jcwaf38mt,2026-01-10Z,active,yes,NaN,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN
7u3i2806yerdtn6ihohkt9ct0,Théo,Chennahi,Théo,Chennahi,Male,T. Chennahi,France,7gww28djs405rfga69smki84o,player,2005-02-06,Marseille,France,7gww28djs405rfga69smki84o,2024-01-05Z,active,yes,Algeria,1ayprcriqhb8iv10ch70clppu,Midfielder,44.0,182.0,63.0,right,NaN,NaN
7wcsnaj8tmpfvs0r5tmyx0v10,Everson Junior,Pereira da Silva,Everson Junior,Pereira da Silva,Male,Everson,France,7gww28djs405rfga69smki84o,player,2003-11-07,Nice,France,7gww28djs405rfga69smki84o,2025-08-15Z,active,yes,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,5.0,178.0,70.0,right,NaN,Everson
7za8h1pgec0y2s1ihmkkfvpm2,Joris Jean-Claude Jacques,Chotard,Joris,Chotard,Male,J. Chotard,France,7gww28djs405rfga69smki84o,player,2001-09-24,Orange,France,7gww28djs405rfga69smki84o,2019-08-09Z,active,no,NaN,NaN,Midfielder,13.0,179.0,70.0,right,2025-08-23Z,NaN
859tcp8023r5cki7uju30l9t5,Falaye,Sacko,Falaye,Sacko,Male,F. Sacko,Mali,d0v29nncgikdswlxpdq553zz,player,1995-05-01,Bamako,Mali,d0v29nncgikdswlxpdq553zz,2023-07-01Z,active,no,NaN,NaN,Defender,NaN,180.0,68.0,right,2025-08-10Z,NaN
8bjympfykrg8j1gycfbggazje,Nabil,Homssa,Nabil,Homssa,Male,N. Homssa,France,7gww28djs405rfga69smki84o,player,2002-04-24,NaN,France,7gww28djs405rfga69smki84o,2026-01-30Z,active,yes,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Midfielder,20.0,NaN,NaN,NaN,NaN,NaN
8xjbikjp0eac2i3xspmen5dxx,Mathieu,Michel,Mathieu,Michel,Male,M. Michel,France,7gww28djs405rfga69smki84o,player,1991-09-04,Nîmes,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,NaN,NaN,Goalkeeper,1.0,189.0,85.0,right,NaN,NaN
8yirlj1hpoqnuczpywgzlblxx,Téji Tedy,Savanier,Téji,Savanier,Male,T. Savanier,France,7gww28djs405rfga69smki84o,player,1991-12-22,Montpellier,France,7gww28djs405rfga69smki84o,2019-07-02Z,active,yes,Algeria,1ayprcriqhb8iv10ch70clppu,Midfielder,11.0,172.0,69.0,right,NaN,NaN
9jcqzstcruw5akbg0yw2tkq38,Nicolas,Pays,Nicolas,Pays,Male,N. Pays,France,7gww28djs405rfga69smki84o,player,2003-07-07,NaN,France,7gww28djs405rfga69smki84o,2025-01-29Z,active,yes,NaN,NaN,Attacker,18.0,180.0,77.0,left,NaN,NaN
9p5sancy00a3i6xbwii51wr2s,Isyak,Mohamed,Isyak,Mohamed,Male,I. Mohamed,France,7gww28djs405rfga69smki84o,player,2008-02-21,NaN,France,7gww28djs405rfga69smki84o,2025-09-14Z,active,yes,Comoros,40fy8dkxp9lwfufwmbnctzlz6,Defender,36.0,170.0,53.0,NaN,NaN,NaN
9tgwyvago2lpzjd273u30setw,Enzo Anthony,Honoré Molébé,Enzo,Molébé,Male,E. Molébé,France,7gww28djs405rfga69smki84o,player,2007-09-18,NaN,France,7gww28djs405rfga69smki84o,2026-02-02Z,active,yes,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Attacker,33.0,178.0,62.0,right,2026-06-30Z,NaN
b7v2qlfec7yslzwzilfi9n11w,Fayssal,El Mahboub,Fayssal,El Mahboub,Male,F. El Mahboub,France,7gww28djs405rfga69smki84o,player,2007-07-22,NaN,France,7gww28djs405rfga69smki84o,2025-08-01Z,active,yes,NaN,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN
b92hwrzx6l5wdf3z9g7dxo4bt,Théo,Sainte-Luce,Théo,Sainte-Luce,Male,T. Sainte-Luce,France,7gww28djs405rfga69smki84o,player,1998-10-20,Chauny,France,7gww28djs405rfga69smki84o,2022-07-01Z,active,yes,Guadeloupe,4u7nk4lz0pms78k7jjbjwvgce,Defender,17.0,176.0,69.0,left,NaN,NaN
bc9lm5t00nu8glhv2r13x8tuc,Yanis Ali,Issoufou,Yanis,Issoufou,Male,Y. Issoufou,France,7gww28djs405rfga69smki84o,player,2006-10-28,NaN,France,7gww28djs405rfga69smki84o,2023-07-03Z,active,yes,Niger,1mhgvne4pkksmt32259xg7vec,Attacker,8.0,182.0,72.0,left,NaN,NaN
bonc0a0byz3r1828si9ynmuei,Simon Brady,Ngapandouetnbu,Simon,Ngapandouetnbu,Male,S. Ngapandouetnbu,Cameroon,4eb9feio6u267dd1jcwaf38mt,player,2003-04-12,Foumban,Cameroon,4eb9feio6u267dd1jcwaf38mt,2025-08-07Z,active,yes,France,7gww28djs405rfga69smki84o,Goalkeeper,31.0,186.0,81.0,right,NaN,NaN
c9cz1c96qve4i4li6jjqhkcno,Axel,Guéguin,Axel,Guéguin,Male,A. Gueguin,France,7gww28djs405rfga69smki84o,player,2005-03-24,NaN,France,7gww28djs405rfga69smki84o,2022-09-03Z,active,yes,NaN,NaN,Attacker,NaN,170.0,55.0,left,NaN,NaN
cr1n1i96xlepbvk90nl87o4yc,Khalil,Fayad,Khalil,Fayad,Male,K. Fayad,France,7gww28djs405rfga69smki84o,player,2004-06-09,Montpellier,France,7gww28djs405rfga69smki84o,2022-07-01Z,active,yes,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Midfielder,10.0,172.0,61.0,right,NaN,NaN
ctz25vsbahcxo8plb091q61g,Ayanda,Sishuba,Ayanda,Sishuba,Male,A. Sishuba,Belgium,4wbzjcclyefma1ourvjsu4q2j,player,2005-02-02,Tournai,Belgium,4wbzjcclyefma1ourvjsu4q2j,2025-09-01Z,active,yes,South Africa,1kiwby3xmt97m3ejw76qs4i6k,Midfielder,28.0,169.0,61.0,right,2026-06-30Z,NaN
cva5o1qtbevwt7ws8kno8m3ca,Bećir,Omeragić,Becir,Omeragic,Male,B. Omeragić,Switzerland,3bh70jgvc5mn58x0byjkuda17,player,2002-01-20,Genève,Switzerland,3bh70jgvc5mn58x0byjkuda17,2023-07-01Z,active,no,NaN,NaN,Defender,27.0,186.0,82.0,right,2026-02-16Z,NaN
d8jdziu0arw1rcx5byxd7rj6d,Julien,Laporte,Julien,Laporte,Male,J. Laporte,France,7gww28djs405rfga69smki84o,player,1993-11-04,Clermont,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,NaN,NaN,Defender,15.0,185.0,82.0,right,NaN,NaN
dicpoi1ckfmosun4ktejs88pg,Mohamed,Zeghadi,Mohamed,Zeghadi,Male,M. Zeghadi,Algeria,1ayprcriqhb8iv10ch70clppu,player,2006-06-18,NaN,Algeria,1ayprcriqhb8iv10ch70clppu,2025-12-18Z,active,yes,France,7gww28djs405rfga69smki84o,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN
e6d4o93vge4jfpycvj7mdwx5h,Alexandre,Mendy,Alexandre,Mendy,Male,Alexandre Mendy,Guinea-Bissau,5ikz7810612v7a6l5u6gxa6vm,player,1994-03-20,Toulon,France,7gww28djs405rfga69smki84o,2025-07-11Z,active,yes,France,7gww28djs405rfga69smki84o,Attacker,19.0,184.0,94.0,right,NaN,Alexandre Mendy
eba2mkukzeyr7hnt1ok2z4jdg,Victor Ikechukwu Jonathan,Orakpo,Victor,Orakpo,Male,V. Orakpo,Nigeria,63pvdwrsiq5b07mzi8igqei9p,player,2006-01-14,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,2025-07-07Z,active,no,NaN,NaN,Attacker,14.0,194.0,79.0,right,2026-02-02Z,NaN
h8javyg5eqfat1nuxgi8s1ec,Yvan-Junior,Djemba-Mbappé,Yvan,Mbappé,Male,Y. Djemba-Mbappé,Cameroon,4eb9feio6u267dd1jcwaf38mt,player,2005-04-14,Douala,Cameroon,4eb9feio6u267dd1jcwaf38mt,2025-09-05Z,active,yes,France,7gww28djs405rfga69smki84o,Midfielder,NaN,183.0,70.0,NaN,NaN,NaN
z1mj6ls76ij95afr11puhduy,Zoumana,Camara,Zoumana,Camara,Male,Z. Camara,France,7gww28djs405rfga69smki84o,coach,1979-04-03,Colombes,France,7gww28djs405rfga69smki84o,2025-04-08Z,active,yes,Senegal,6hhqyhr5cwq2pfprlazyposyk,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1n7r6g12dtew48nfb4d1xual0,Omar,Sadik,Omar,Sadik,Male,O. Sadik,Morocco,2xdcc39z1k79pnjbtn9x31wdh,player,2004-03-22,Beni Mellal,Morocco,2xdcc39z1k79pnjbtn9x31wdh,2025-07-09Z,active,yes,NaN,NaN,Attacker,18.0,185.0,80.0,left,2026-06-30Z,NaN
1nwxinubpm7icyb0ltwnslhp1,Anthony,Briançon,Anthony,Briançon,Male,A. Briançon,France,7gww28djs405rfga69smki84o,player,1994-11-29,Avignon,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,NaN,NaN,Defender,23.0,185.0,79.0,right,NaN,NaN
1op142ytih9d2ckp885gnnitw,Edhy Yvan,Zuliani,Edhy,Zuliani,Male,E. Zuliani,Algeria,1ayprcriqhb8iv10ch70clppu,player,2004-08-11,NaN,Algeria,1ayprcriqhb8iv10ch70clppu,2025-06-25Z,active,yes,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,87.0,175.0,68.0,left,2026-06-30Z,NaN
1y0udjau2um6n4hvy9gii7ytw,Salif,Lebouath,Salif,Lebouath,Male,S. Lebouath,France,7gww28djs405rfga69smki84o,player,2001-11-14,NaN,France,7gww28djs405rfga69smki84o,2024-11-29Z,active,yes,NaN,NaN,Defender,34.0,NaN,NaN,NaN,NaN,NaN
4el9agxz94qfqx21qibwx77fu,Setigui Guillaume,Karamoko,Setigui,Karamoko,Male,S. Karamoko,France,7gww28djs405rfga69smki84o,player,1999-10-10,Paris,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Defender,4.0,192.0,78.0,left,NaN,NaN
4hrxpvmyh0s7vsu9huhb6haeh,Ousmane,Kanté,Ousmane,Kanté,Male,O. Kanté,Guinea,4i9sg55wigitrfx7290f59ceo,player,1989-09-21,Paris,France,7gww28djs405rfga69smki84o,2023-07-07Z,active,yes,France,7gww28djs405rfga69smki84o,Defender,19.0,182.0,81.0,right,NaN,NaN
4mus6m4esg9igtqvevwz62qj9,Jean,Ruiz,Jean,Ruiz,Male,J. Ruiz,France,7gww28djs405rfga69smki84o,player,1998-04-06,Guebwiller,France,7gww28djs405rfga69smki84o,2022-07-01Z,active,yes,NaN,NaN,Defender,25.0,188.0,82.0,right,NaN,NaN
5fzam9yu0vg3uajrc1aag0lqs,Titouan,Nihouarn,Titouan,Nihouarn,Male,T. Nihouarn,France,7gww28djs405rfga69smki84o,player,2004-07-28,NaN,France,7gww28djs405rfga69smki84o,2025-04-04Z,active,yes,NaN,NaN,Attacker,36.0,NaN,NaN,NaN,NaN,NaN
5hndhxoydfoz01r5o0nwmqot0,Neil,Glossoa,Neil,Glossoa,Male,N. Glossoa,France,7gww28djs405rfga69smki84o,player,2004-09-10,NaN,France,7gww28djs405rfga69smki84o,2025-07-01Z,active,yes,Côte d'Ivoire,tin6kf561ywonqan0mettr98,Attacker,26.0,NaN,NaN,right,NaN,NaN
5ndxzyjrubpcv2ddnpzv9qfis,Omar,Sissoko,Omar,Sissoko,Male,O. Sissoko,France,7gww28djs405rfga69smki84o,player,2006-08-18,Poissy,France,7gww28djs405rfga69smki84o,2025-08-19Z,active,yes,Mali,d0v29nncgikdswlxpdq553zz,Attacker,17.0,175.0,70.0,right,2026-06-30Z,NaN
6w0yco1qndu9pn3t8jahaljo5,Steeve,Beusnard,Steeve,Beusnard,Male,S. Beusnard,France,7gww28djs405rfga69smki84o,player,1992-06-27,Lattes,France,7gww28djs405rfga69smki84o,2020-01-01Z,active,yes,NaN,NaN,Midfielder,21.0,170.0,62.0,left,NaN,NaN
6x0ih0cc6wje089cbea0ifwus,Rayane,Messi Tanfouri,Rayane,Messi,Male,R. Messi,France,7gww28djs405rfga69smki84o,player,2007-05-23,Sèvres,France,7gww28djs405rfga69smki84o,2025-08-30Z,active,no,Cameroon,4eb9feio6u267dd1jcwaf38mt,Attacker,7.0,175.0,70.0,right,2026-02-02Z,NaN
