id,firstName,lastName,shortFirstName,shortLastName,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,status,active,knownName
bzmx2oqvt3gsly5nepa5r57v8,Gabriel,Obekpa,NaN,NaN,G. Obekpa,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Midfielder,player,2004-05-24,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,185.0,NaN,left,3.0,active,no,NaN
c9sz06z9m4zw3ibnlr1em2qui,Vladimir,Radočaj,NaN,NaN,V. Radočaj,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,1998-12-24,Sombor,Serbia,5w4ve503bjdsshwx9ho6jxzx0,176.0,73.0,NaN,27.0,active,yes,NaN
ckeumhfrjjc7lynf2bopxuk2c,Stefan,Golubović,NaN,NaN,S. Golubović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Attacker,player,2006-07-17,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,28.0,active,yes,NaN
csob6k80nbaoi0w18kgt3endh,Filip Roberto,Rogić,Filip,Rogic,F. Rogić,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Croatia,37hlakrwxyuzovaeoo4sezusp,Midfielder,player,1993-06-14,Eskilstuna,Sweden,1z6l2c33w2kyz9rdefs1d68nb,181.0,73.0,both,6.0,active,no,NaN
d0ofg1ubn0l9nao6m1ust0nx0,Nikola,Kodžić,NaN,NaN,N. Kodžić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,1997-12-18,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,23.0,active,no,NaN
detaz688cpdzuqx6hcyu8oftg,Mateja,Vukomanovic,NaN,NaN,M. Vukomanovic,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,2005-10-16,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,4.0,active,yes,NaN
e60ju18gdf1nda6mi50069hck,Irfan,Zulfić,NaN,NaN,I. Zulfić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,2000-10-04,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,8.0,active,yes,NaN
ejn2ynmcu68icfkkwnlpi8ydw,Luka,Krstović,NaN,NaN,L. Krstović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,2005-12-04,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,active,yes,NaN
ew1vvy90dvdjb9z4gxubil6ju,Petar,Ćirković,Petar,Cirkovic,P. Ćirković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,1999-11-19,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,left,18.0,active,yes,NaN
eymj8tkm7nkjy5i3pi52fd3o,Mateja,Mirkovic,NaN,NaN,M. Mirkovic,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Goalkeeper,player,2005-03-22,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,40.0,active,yes,NaN
f2uzuei7d1za7daczmq4vc2dw,Nikola,Glišić,Nikola,Glisis,N. Glišić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,1999-06-30,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,7.0,active,yes,NaN
114t6tnpdx5rxy2moch7eldnu,Milan,Ilić,NaN,NaN,M. Ilić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,2000-02-07,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,180.0,NaN,right,2.0,active,yes,NaN
1qj7lrkzur4sbpihezqp2pcdl,Luka,Ratković,NaN,NaN,L. Ratković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Attacker,player,1997-04-09,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,7.0,active,yes,NaN
1qopah0301irupx4cpdwigpas,Ognjen,Kokotovic,NaN,NaN,O. Kokotovic,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,2006-03-28,Užice,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,15.0,active,yes,NaN
1rtgzy97b7388dcutjywi8962,Kristijan,Tojčić,NaN,NaN,K. Tojčić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,Defender,player,1999-12-06,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,left,22.0,active,yes,NaN
28hh8wf5v3nz7trobz50wsx04,Jovan,Goronjić,NaN,NaN,J. Goronjić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,2004-09-03,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,29.0,active,yes,NaN
29pq9t9l8y7vys34sevt854a1,Ibrahim,Tanko,Ibrahim,Tanko,I. Tanko,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,Attacker,player,1999-04-30,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,NaN,9.0,active,no,NaN
2cb5l1h2jukp892fff6jum3f9,Boris,Kopitović,Boris,Kopitovic,B. Kopitović,Montenegro,1411jebgwo2ja1erogsq81lg9,NaN,NaN,Defender,player,1994-09-17,Podgorica,Montenegro,1411jebgwo2ja1erogsq81lg9,185.0,84.0,right,16.0,active,yes,NaN
2h5igz4kvi43bxkew2zdvqxux,Marko,Šarić,Marko,Saric,M. Šarić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Attacker,player,1998-11-28,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,188.0,75.0,left,32.0,active,yes,NaN
2l1qqd6z9b7dxyyjo73vvpobu,Strahinja,Manojlović,NaN,NaN,S. Manojlović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Goalkeeper,player,2002-08-11,Zvornik,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,190.0,NaN,right,98.0,active,yes,NaN
336ysck6ycc5y2lns86lkokb9,Leandro,Climaco Pinto,NaN,NaN,Leandro Pinto,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,Defender,player,1994-01-24,Sao Paulo,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,182.0,NaN,NaN,4.0,active,yes,NaN
3qfbb5mip2ksqnncekat5lu51,Radovan,Ćurčić,NaN,NaN,R. Ćurčić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,coach,1972-01-10,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,active,yes,NaN
411co2wtciic1m7u5cng9bjvu,Trivante Vincent,Stewart,Trivante,Stewart,T. Stewart,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,NaN,NaN,Attacker,player,2000-03-22,Spanish Town,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,183.0,NaN,right,9.0,active,yes,NaN
4nslxlvz5kqmoyckliegvysph,Eliomar,Correia Silva,NaN,NaN,Eliomar,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,Midfielder,player,1988-03-16,Salvador,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,175.0,72.0,NaN,19.0,active,yes,NaN
4pz7wpgsgn14qrbme76st8z55,Radivoj,Bosić,Radivoj,Bosic,R. Bosić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,2000-12-01,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,10.0,active,yes,NaN
4s92hk3ysbcp5eagx6l3kbrop,Boubacari,Doucouré,Boubacari,Doucouré,B. Doucouré,France,7gww28djs405rfga69smki84o,NaN,NaN,Midfielder,player,1999-03-19,Beaumont-sur-Oise,France,7gww28djs405rfga69smki84o,192.0,NaN,right,20.0,active,yes,NaN
55oei6hpp4m2zzm9pedeoitjo,Stefan,Vukašinović,NaN,NaN,S. Vukašinović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,2003-07-24,Ivanjica,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,4.0,active,no,NaN
64530alpz2hqoawb8sqjm4and,Luka,Gojković,NaN,NaN,L. Gojković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,1999-11-28,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,8.0,active,yes,NaN
6hc1k11i3rkdjjrbrwix3ghqt,Stefan,Milošević,NaN,NaN,S. Milošević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,1995-04-07,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,170.0,65.0,left,11.0,active,yes,NaN
6jxkk1igw6erpmjvfikxcmnvu,Lazar,Selenić,NaN,NaN,L. Selenić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,1999-08-21,Čačak,Serbia,5w4ve503bjdsshwx9ho6jxzx0,189.0,80.0,NaN,33.0,active,yes,NaN
74xermqrowmw1taevlc5zsvmc,Johnson Kofi,Amuzu,NaN,NaN,J. Amuzu,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,Attacker,player,2003-08-15,Battor,Ghana,2q2sw72utw5gu9t5y4knckwba,190.0,NaN,right,25.0,active,no,NaN
76b6xb7pjpxqyx4unyaw6d638,Nikola,Popović,NaN,NaN,N. Popović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Goalkeeper,player,2006-03-23,Ivanjica,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,12.0,active,yes,NaN
7yy4mpdo4kijejaj12rtrz5lg,Aleksa,Radonjić,NaN,NaN,A. Radonjić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,2005-10-24,Ivanjica,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,14.0,active,no,NaN
8jfuv485llr5bxvyn5fo6ejmx,Petar,Gigić,Petar,Gigic,P. Gigić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Attacker,player,1997-03-07,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,180.0,69.0,NaN,18.0,active,no,NaN
9b834vhpv4fd09b9eehmdl3o,Zvonimir,Petrović,Zvonimir,Petrovic,Z. Petrović,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,Midfielder,player,2000-12-11,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,NaN,21.0,active,no,NaN
9hxq8lg2ccpeyepsnrfbw49g5,Miloš,Adamović,NaN,NaN,M. Adamović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,1988-06-19,Šabac,Serbia,5w4ve503bjdsshwx9ho6jxzx0,176.0,69.0,NaN,30.0,active,no,NaN
9iy30skns6rakwuuztsqrfn6c,Đorđe,Skoko,NaN,NaN,Đ. Skoko,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,2003-06-03,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,194.0,NaN,NaN,26.0,active,yes,NaN
9xl84r09cr7p7jtw10ar3xjop,Stefan,Marjanović,NaN,NaN,S. Marjanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,1994-07-25,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,5.0,active,yes,NaN
ab9kub4ny52c5y6dp1gtm9pbe,Stefan,Tešić,NaN,NaN,S. Tešić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,2001-08-27,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,187.0,NaN,right,5.0,active,no,NaN
ag40mk09zc8tzbkr7dnnqumay,Norman Odale,Campbell,Norman,Campbell,N. Campbell,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,NaN,NaN,Attacker,player,1999-11-24,NaN,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,178.0,60.0,NaN,28.0,active,no,NaN
bay2tpcwbbxdzgt3hj3bzhtyh,Luka,Petrović,NaN,NaN,L. Petrović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,1997-06-21,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,24.0,active,yes,NaN
bqjnwdv46je7qti2smnlq5txx,Todor,Petrović,Todor,Petrovic,T. Petrović,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN,Midfielder,player,1994-08-18,Glamoč,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,190.0,80.0,right,31.0,active,yes,Todor Petrovic
chbcfbkpipw4fkuxp07etl91w,Lazar,Mićić,Lazar,Micic,L. Mićić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Attacker,player,2003-02-17,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,28.0,active,yes,NaN
co45s5o0l4vvt5tqnkomw31zp,Igor,Tufegdžić,NaN,NaN,I. Tufegdžić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,assistant coach,1982-06-29,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,active,yes,NaN
cwsyov6mu67n66etbhol01x7u,Lazar,Raičević,NaN,NaN,L. Raičević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Goalkeeper,player,1998-02-22,Kragujevac,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,1.0,active,yes,NaN
cxunk4mwl0k7lgraapmuh9vu2,Loué,Bayéré Junior,Loué,Bayéré,L. Bayéré,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,Attacker,player,2001-01-14,Abidjan,Côte d'Ivoire,tin6kf561ywonqan0mettr98,187.0,NaN,left,27.0,active,yes,NaN
did9pxx83reqdq3uixnp14u1g,Aleksandar,Aleksic,NaN,NaN,A. Aleksic,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,2005-08-21,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,21.0,active,yes,NaN
eedirdgqmm6easokrtto17qei,Milan,Obradović,Milan,Obradovic,M. Obradović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,1999-12-27,Brus,Serbia,5w4ve503bjdsshwx9ho6jxzx0,189.0,NaN,NaN,3.0,active,yes,NaN
emii79tg8uix2qqu9adwtw34l,Dino,Dolmagić,Dino,Dolmagic,D. Dolmagić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,1994-02-26,Nova Varoš,Serbia,5w4ve503bjdsshwx9ho6jxzx0,175.0,75.0,NaN,13.0,active,yes,NaN
eo5zyw5cfpprbl1vjd8hyt5as,Aleksa,Beskorvajni,NaN,NaN,A. Beskorvajni,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Attacker,player,2003-06-06,Vrbas,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,29.0,active,no,NaN
eu6fbb2twaciyihggth1mm63u,Željko,Basarić,NaN,NaN,Ž. Basarić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,2001-03-08,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,active,no,NaN
ewqhckq1kzwj895im3q4w9lg5,Nemanja,Miletić,Nemanja,Miletic,N. Miletić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,1991-07-26,Loznica,Serbia,5w4ve503bjdsshwx9ho6jxzx0,182.0,78.0,left,17.0,active,yes,NaN
mkc14a0luk6wcjb80d6we7dh,Milovan,Milović,Milovan,Milovic,M. Milović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,assistant coach,1980-10-24,Ivanjica,Serbia,5w4ve503bjdsshwx9ho6jxzx0,186.0,82.0,right,NaN,active,yes,NaN
1fmwaaibhpsebxfzjqz1mq51w,Nikola,Jojić,Nikola,Jojic,N. Jojić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Attacker,player,2003-09-15,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,10.0,active,no,NaN
1lh19tax8o3gr218zypm4o0t0,Ognjen,Krsmanović,NaN,NaN,O. Krsmanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,2005-01-14,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,right,31.0,active,yes,NaN
1qghzct7966bwc7kyw49rvqi,Filip,Žunić,NaN,NaN,F. Žunić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,2002-05-16,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,21.0,active,yes,NaN
22drxv10z4b304fsqn6x4s91x,Patrick Friday,Eze,Patrick Friday,Eze,P. Eze,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,Attacker,player,1992-12-22,Kaduna,Nigeria,63pvdwrsiq5b07mzi8igqei9p,187.0,NaN,right,45.0,active,yes,NaN
30bxhyxw2tzg1zig8jt162ivo,Igor,Savić,NaN,NaN,I. Savić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,coach,NaN,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,active,no,NaN
34f7uyrli71gh2cm31qrzklw,Nemanja,Žunić,NaN,NaN,N. Žunić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,2003-09-09,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,5.0,active,no,NaN
4cygynnzms4itr8w845iqg9hw,Đorđe,Marinković,NaN,NaN,Đ. Marinković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,2006-01-15,Užice,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,right,11.0,active,no,NaN
4e2v53tbf94wh7ihd4iciu44q,Nuno Rafael,Lopes Pereira,NaN,NaN,Nuno Pereira,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN,NaN,Midfielder,player,2000-10-28,NaN,Portugal,1nbm5i9a0403zzvltn17lxinc,178.0,67.0,right,9.0,active,yes,NaN
4j8hq3ssn2furpiqwtxa61ilm,Donald,Molls Ntchamda,Donald Molls,Ntchamda,D. Molls,Cameroon,4eb9feio6u267dd1jcwaf38mt,NaN,NaN,Midfielder,player,1998-07-14,Yaoundé,Cameroon,4eb9feio6u267dd1jcwaf38mt,179.0,NaN,NaN,19.0,active,yes,NaN
514j90xbnz1304h12bakfa7rp,Marko,Tomić,Marko,Tomic,M. Tomić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,1991-10-28,Priština,Serbia,5w4ve503bjdsshwx9ho6jxzx0,186.0,NaN,left,NaN,active,no,NaN
52wpic35jf8qm2dbjq45updxx,Dušan,Cvetinović,Dusan,Cvetinovic,D. Cvetinović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,1988-12-24,Šabac,Serbia,5w4ve503bjdsshwx9ho6jxzx0,186.0,79.0,right,40.0,active,yes,NaN
56ied7jy2a1s9q6pws8b8y5lh,Nemanja,Tomić,Nemanja,Tomic,N. Tomić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,1988-01-21,Kragujevac,Serbia,5w4ve503bjdsshwx9ho6jxzx0,179.0,70.0,right,NaN,active,no,NaN
5antmkt97ytn6o087q6ya5dlg,Aleksa,Milosevic,NaN,NaN,A. Milosevic,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,2007-01-08,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,active,yes,NaN
5flwaig9apcy8kdn53fsyqcyc,Sava,Pribaković,NaN,NaN,S. Pribaković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,2003-02-04,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,16.0,active,yes,NaN
61bb7s5wmc0wtx38iwfa3kff8,Ognjen,Bondžulić,NaN,NaN,O. Bondžulić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Attacker,player,2007-07-24,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,80.0,active,yes,NaN
72yqcjf4p1i19cojhbaq1a5sl,Aleksandar,Pejović,Aleksandar,Pejovic,A. Pejović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,1990-12-28,Požega,Serbia,5w4ve503bjdsshwx9ho6jxzx0,174.0,68.0,left,28.0,active,yes,NaN
7hzwkvpglkqwz1g6ox2x2fg9g,Uroš,Sremčević,Uros,Sremcevic,U. Sremčević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Attacker,player,2006-04-24,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,active,no,NaN
7m17n0hp8s7qeuk5ul1lg03bp,Nikola,Leković,Nikola,Lekovic,N. Leković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,1989-12-19,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,177.0,73.0,left,35.0,active,yes,NaN
7odi8hhe735shae0xg3pf77ro,Ognjen,Alempijevic,NaN,NaN,O. Alempijevic,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Attacker,player,2007-05-31,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,active,yes,NaN
85cbe3ux725egt2ee0qsl5sk5,Ivan,Milošević,NaN,NaN,I. Milošević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,1984-11-03,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,190.0,NaN,NaN,4.0,active,yes,NaN
98kdgwpppnfgvjg9p7wid395g,Stefan,Maksimović,NaN,NaN,S. Maksimović,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,Defender,player,2002-04-13,Beograd,Croatia,37hlakrwxyuzovaeoo4sezusp,182.0,NaN,NaN,29.0,active,yes,NaN
9r88zdghr8kp7rx0gjp9udt04,Jovan,Mitrović,NaN,NaN,J. Mitrović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,2003-11-30,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,active,no,NaN
a1yjw13pr1tysq5mlzzkrrvca,Vukašin,Marković,NaN,NaN,V. Marković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,2001-06-13,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,20.0,active,yes,NaN
a27fye98mtm7cesybb2xr13bo,Dognimani Yacouba,Silue,Yacouba,Silue,Y. Silue,Côte d'Ivoire,tin6kf561ywonqan0mettr98,NaN,NaN,Attacker,player,2002-01-01,NaN,Côte d'Ivoire,tin6kf561ywonqan0mettr98,185.0,NaN,NaN,42.0,active,yes,NaN
a4znr410rksvns68ow7nv42ui,Luka,Savić,Luka,Savic,L. Savić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Goalkeeper,player,2001-06-17,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,51.0,active,no,NaN
a8p7pol0f7atkl2khywqr834l,Tomislav,Sivić,Tomislav,Sivic,T. Sivić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,coach,1966-08-29,Subotica,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,active,no,NaN
ahda47dctkdjzvoukko5rmbfu,Ognjen,Milanović,NaN,NaN,O. Milanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Attacker,player,2001-10-04,Kraljevo,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,24.0,active,no,NaN
amuy3aajjrtr1lgdeaazy45w5,Nikola,Andrić,Nikola,Andric,N. Andrić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,1992-05-23,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,183.0,72.0,NaN,7.0,active,yes,NaN
ateiilcutksr1ey0puqvxjpqs,Miloš,Divac,NaN,NaN,M. Divac,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,2004-08-08,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,15.0,active,yes,NaN
awqom25xijg6rb95qe461979w,Mateja,Milosavljevic,NaN,NaN,M. Milosavljevic,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Attacker,player,2005-09-04,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,14.0,active,yes,NaN
b268aocn5m2swiupslpdpwclx,Nikola,Ćirković,Nikola,Cirkovic,N. Ćirković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,1991-12-04,Čačak,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,30.0,active,yes,NaN
b5fk5yog5i04t6yhfhzx8o3ys,Veljko,Todorovic,NaN,NaN,V. Todorovic,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,2005-03-31,Niš,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,90.0,active,yes,NaN
bigusc83ycjgu3muvwbxxmqs4,Ognjen,Vucicevic,NaN,NaN,O. Vucicevic,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Defender,player,2006-06-11,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,71.0,active,yes,NaN
bqpebhiechzu406cci3afwdbe,Stefan,Stanisavljević,NaN,NaN,S. Stanisavljević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Midfielder,player,2002-01-16,Jagodina,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,active,no,NaN
buc11s6kueqgbm7czxeoxyfx0,Jovan,Ćirić,NaN,NaN,J. Ćirić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,Attacker,player,2007-02-25,Knjaževac,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,25.0,active,yes,NaN
