id,firstName,lastName,matchName,nationality,nationalityId,position,type,countryOfBirth,countryOfBirthId,status,active,shirtNumber,dateOfBirth,height,foot,shortFirstName,shortLastName,weight,knownName,placeOfBirth,secondNationality,secondNationalityId
606sx8y1pjmzj2b6nazwozt3o,Mikkel Fuglsang,Rasmussen,M. Rasmussen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2000-05-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63fyzkp8yxyvteqeu05wrb7kk,Tobias,Molbo,T. Molbo,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1996-02-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6xgt8kiak4f9mqbmabrzievpw,Nicolaj,Knudsen,N. Knudsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1996-07-11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7hqxxyeb0c13of0jomd83kaok,Kristian,Kammer,K. Kammer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,17.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7nkwmxyafq3vt43qqx52op1xw,Christian,Pinholt Olesen,C. Pinholt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,9.0,2000-05-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8pk9l00mblokvr3wl8nljdyc4,Jens Jacob,Corneliussen,J. Corneliussen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1992-02-23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8pv98b2j2r2vje1g8te6y3ehg,Anders,Brüggert,A. Brüggert,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8t9h7sjcoi4h2yntbno7zuxw4,Sugam,Suwal,S. Suwal,Nepal,51iq28c5d9aip8pf4p6dxocgv,Midfielder,player,Nepal,51iq28c5d9aip8pf4p6dxocgv,active,yes,NaN,NaN,NaN,NaN,Sugam,Suwal,NaN,NaN,NaN,NaN,NaN
a4qc5axx8nkll0m4kv508gems,Mads Lyder,Mortensen,M. Mortensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
b8rsv7jh7zcn788265fotxuc5,Thomas,Ravn,T. Ravn,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1996-02-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bmme1hs6czf7mkqcmydrur3tg,Bo,Balder Berg,B. Berg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,8.0,2000-05-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
c0rl5mnwuby6iav2ye268tvro,Luca,Frese,L. Frese,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
c9jaasp2x4lbaztd3xz19s55g,Thomas,Brejnholt Sønnichsen,T. Sønnichsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,12.0,2001-12-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cdcoskf4pt3sh1691178ecv10,Andreas,Lauridsen,A. Lauridsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2000-02-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cuvdracxs4z6z8ojy8ncxdwd0,Jonas Dam,Hagemann-Madsen,J. Hagemann-Madsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cwayhyl4b8i9ulbfvfaj692c4,Phillip,Mundt,P. Mundt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dtj8mckiyo5w3a9px67a0raj8,Frederik Krogsgaard,Olesen,F. Olesen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
eacjutj2uy6manp2pk3xu98no,Marc,Ahrendsen,M. Ahrendsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,18.0,1993-12-31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ekgm6qfj8p1bnxs9qopr8ch78,Mads,Egelind,M. Egelind,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,10.0,1996-12-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
elzkd1xoapaewl7js8p0obehg,Rasmus,Nielsen,R. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
etcyhgvfove6aebkfc0orsoic,Christian Peter,Jørgensen,C. Jørgensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,2.0,2003-06-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ewr0un0fy5cxe4rwxkiqochzo,Emil,Vestergaard,E. Vestergaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,4.0,2000-02-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
f4skix916ej5ds1dxagmd8fmc,Kasper,Bank,K. Bank,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,3.0,1999-01-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1kbassjcm38mdv856cu0c7ims,Mads,Nielsen,M. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,17.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1mzolc2pkkjsyisfbrud44r8,Niclas,Munksgaard,N. Munksgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,18.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2a7oteg52baenoqaofy8vh8us,Mads,Hoeg,M. Hoeg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
307okv9gyi5hvzxpppeds80t0,Alexander,Skovgaard Thøgersen,A. Thøgersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3jp87vmdkhsumvi4l24jzcf10,Jesper,Kallsen,J. Kallsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,9.0,1991-11-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3mv3nqx607fcnzhqrrn87fj84,Søren,Kalmar,S. Kalmar,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,14.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3oz80wl55vc32nftv7uwapses,Mikkel,Holm Madsen,M. Madsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,23.0,1995-12-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4e0pxt7ek84buasfobn8p11ck,Lukas,Brink Poulsen,L. Poulsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2001-10-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58d5ijoirvujhakieiubk2hp0,Jakob,Petersen,J. Petersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5h0qsxqyecuzfqgwzeh3tmjo4,Jakob,Nielsen,J. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5py0ap8l5uugsduzolfgcqe50,Simon,Vestergaard,S. Vestergaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2004-12-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5y4g8bwgaldpcohfwlu2xrjtg,Victor,Buchholdt,V. Buchholdt,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6v0egnvhunre4whs8x4vv43kk,Aksel,Haaning Lorenzen,A. Lorenzen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77sle12t53iwuqniprmdtqsyc,Jacob,Rahbaek,J. Rahbaek,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7cl4wcukmkccfnsbfhwwqrms4,Kim,Poulsen,K. Poulsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7lq8sooli7e18p18okplwnd3o,Pelle,Jakobsen,P. Jakobsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,16.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7qp0vxk3phmk2og51cd3yf4yd,Kasper,Tiedemann,K. Tiedemann,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1987-05-29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8brn37bthhbp4hxxrnvafiluc,Robin,Kragelund,R. Kragelund,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,20.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93aftijgywz8ipt0e9i3ia1w4,Christian,Boyum Johansen,C. Boyum,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9ulcbap8t93dv5zvxvh5h2wic,Tarik,Zilkic,T. Zilkic,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
aon2nuoeu0gi2bgzsrnw7vv2s,Simon,Voss,S. Voss,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
az1lkdfamnqhm0dwd4cfy01lg,Frederik,Gydesen,F. Gydesen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bj67v5w9t5nsey90x05mafk7o,Olliver,Fleggaard,O. Fleggaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,12.0,2002-05-09,NaN,NaN,Olliver,Fleggaard,NaN,NaN,NaN,NaN,NaN
bmalc1kppql7pjm12ttw5tlas,Casper,Larsen,C. Larsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
csfsx0jpn5yolhj6ey5g7k3kk,Oliver,Pedersen,O. Pedersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
d0pbig8z1ogzso9bq999i9no4,Bo,Kjær Nielsen,B. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dc5qxcycv2s0l1jh21lgjmhp0,Rune,Holm Pedersen,R. Pedersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,19.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dqnw5x0095jb9b5rnesmymjh0,Jeppe,Jensen,J. Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
eaw6hf7hs2hw6ws8imr8jreok,Kevin,Frederiksen,K. Frederiksen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14r1c22voyj02dx8bni4eketw,André Micael,Álvarez Pérez,A. Pérez,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,Sweden,1z6l2c33w2kyz9rdefs1d68nb,active,yes,NaN,2005-03-23,NaN,NaN,André,Pérez,NaN,NaN,NaN,Chile,32tb8d7824xg4i0ybxzssczu0
1arzd8hqj73byhduozscqz5uy,Mathias,Jørgensen,M. Jørgensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2000-09-20,185.0,right,Mathias,Jørgensen,75.0,Mathias Jørgensen,Hundested,NaN,NaN
1dvhwhz4n5f9cf4ts58rfu21,Nils Daniel Erik,Ask,D. Ask,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Midfielder,player,Sweden,1z6l2c33w2kyz9rdefs1d68nb,active,yes,NaN,1998-12-20,NaN,NaN,Daniel,Ask,NaN,NaN,NaN,NaN,NaN
1qyvk3eveiz8n40houjgtko9h,Daniel Fredrik,Granli,D. Granli,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,Norway,7f16iy4w8u8ogyn6pfooqwv5z,active,no,NaN,1994-05-01,188.0,right,Daniel,Granli,78.0,NaN,Sandvika,NaN,NaN
1xqap7xy7hm8exzl56ak0xhck,Max,Vartuli,M. Vartuli,Australia,u5ieemi69z72c3bgczyy68lo,Goalkeeper,player,Australia,u5ieemi69z72c3bgczyy68lo,active,yes,40.0,2005-01-20,192.0,left,Max,Vartuli,NaN,NaN,NaN,NaN,NaN
2513579m13glsous1p82fbjzd,Andreas,Poulsen,A. Poulsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,25.0,1999-10-13,188.0,left,Andreas,Poulsen,80.0,NaN,Ikast,NaN,NaN
3c7oy1stwyquawdfzzom13xn8,Anders Abdull-Gaffar Haidar,Noshe,A. Noshe,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2006-01-09,174.0,right,Anders,Noshe,NaN,NaN,Aalborg,NaN,NaN
3iwqwfxwk3h00rztyn7xhaw44,Patrick,Aurø Allentoft,P. Allentoft,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,39.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3q4tnk1z46lop4rbdpjtfoc2c,Viktor Melker,Widell,M. Widell,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,Sweden,1z6l2c33w2kyz9rdefs1d68nb,active,yes,8.0,2002-04-19,NaN,NaN,Melker,Widell,NaN,NaN,NaN,NaN,NaN
3tka46re2gsi9uw7pbxx5m0pg,Bertil Magne,Grønkjær Pedersen,B. Pedersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2007-07-24,195.0,right,Bertil,Pedersen,NaN,NaN,Aalborg,NaN,NaN
3v40cf58jryvu4l4cxu4w9ht6,Bo Tim Rade Tiger,Prica,T. Prica,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,Sweden,1z6l2c33w2kyz9rdefs1d68nb,active,no,11.0,2002-04-23,183.0,left,Tim,Prica,75.0,NaN,Helsingborg,NaN,NaN
41rqawrpfkxlg34pnqnw93xed,Oscar Karl Niclas,Hiljemark,O. Hiljemark,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,coach,Sweden,1z6l2c33w2kyz9rdefs1d68nb,active,no,NaN,1992-06-28,184.0,right,Oscar,Hiljemark,77.0,NaN,Gislaved,NaN,NaN
4dmz3u7j1eoz4ofr1o8tbxedw,Oscar,Nørgaard Meedom,O. Meedom,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,37.0,2005-08-16,NaN,NaN,Oscar,Meedom,NaN,NaN,NaN,NaN,NaN
4nuyjtf63jplthu4uhxlb9yj8,Mathias,Haugaasen,M. Haugaasen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,NaN,coach,Norway,7f16iy4w8u8ogyn6pfooqwv5z,active,yes,NaN,1979-05-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4sgxth7onhb5mu29bgyupby3u,Jubril,Adedeji,J. Adedeji,England,1fk5l4hkqk12i7zske6mcqju6,Midfielder,player,England,1fk5l4hkqk12i7zske6mcqju6,active,yes,NaN,2000-05-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5521epytthhw9afm2r3jn3384,Valdemar,Møller Damgaard,V. Damgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2007-05-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5lz41celw55rz3zh8pohclw5w,Oliver,Ross,O. Ross,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,38.0,2004-10-10,186.0,right,Oliver,Ross,74.0,NaN,Aalborg,NaN,NaN
5sh5t0j4c7wfs2j4tv4jdg7v9,Josip,Posavec,J. Posavec,Croatia,37hlakrwxyuzovaeoo4sezusp,Goalkeeper,player,Croatia,37hlakrwxyuzovaeoo4sezusp,active,yes,1.0,1996-03-10,190.0,right,Josip,Posavec,85.0,NaN,Varaždin,NaN,NaN
6d05w3h1odtki5z4wqojf6z56,Emmanuel,Toku,E. Toku,Ghana,2q2sw72utw5gu9t5y4knckwba,Midfielder,player,Ghana,2q2sw72utw5gu9t5y4knckwba,active,yes,17.0,2000-07-10,173.0,left,Emmanuel,Toku,NaN,NaN,Kumasi,NaN,NaN
6fno1nklmlp93liytohma0mol,Pedro Miguel,Dinis Ferreira,Pedro Ferreira,Portugal,1nbm5i9a0403zzvltn17lxinc,Midfielder,player,Portugal,1nbm5i9a0403zzvltn17lxinc,active,no,6.0,1998-01-05,183.0,right,Pedro Miguel,Dinis Ferreira,81.0,Pedro Ferreira,NaN,NaN,NaN
6qx1wjqdylhlu307jg285lrrp,Kristoffer,Pallesen,K. Pallesen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,retired,no,2.0,1990-04-30,175.0,right,Kristoffer,Pallesen,72.0,NaN,Aarhus,NaN,NaN
6v1kpakd3t0jhnoh1eh75ev4k,Kasper,Davidsen,K. Davidsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,48.0,2005-01-25,NaN,right,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7165hb1x2ygl2j5weox7hy6i2,Jeppe,Pedersen,J. Pedersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,28.0,2001-03-03,180.0,right,Jeppe,Pedersen,72.0,NaN,Hirtshals,NaN,NaN
7qm1t01aezewoeyu1e6lawiz8,Sebastian,Stahlfest,S. Stahlfest,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,36.0,2004-06-17,183.0,right,Sebastian,Stahlfest,70.0,NaN,NaN,NaN,NaN
7yst1mucy7jynmpzu1thox2i,Lars,Kramer,L. Kramer,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,Netherlands,6hzi5pltnz67q4la8yli9qfv6,active,yes,4.0,1999-07-11,192.0,right,Lars,Kramer,75.0,NaN,Zaandam,NaN,NaN
8bfew6mf9m26cj07fq32uf2wa,Richard,Odada,R. Odada,Kenya,7bj2q2zb0n47lb9g55dnvfr2s,Midfielder,player,Kenya,7bj2q2zb0n47lb9g55dnvfr2s,active,yes,16.0,2000-11-25,190.0,NaN,Richard,Odada,NaN,NaN,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0
8kmwxl1xblwfsb0h40mkgrlcl,Lucas,Qvistorff Andersen,L. Andersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,10.0,1994-09-13,184.0,right,Lucas,Andersen,72.0,NaN,Aalborg,NaN,NaN
974s3rwvb2ls1k1no4hlaz8ph,Diego,Caballo Alonso,Diego Caballo,Spain,49ih1pwv3ahshdf8uzrimi54c,Defender,player,Spain,49ih1pwv3ahshdf8uzrimi54c,active,yes,15.0,1994-02-17,171.0,left,Diego,Caballo,67.0,NaN,Salamanca,NaN,NaN
9dnceiwcpsatrdrj2m1uz6pnu,Louka Daniel,Prip Andreasen,L. Prip,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,18.0,1997-06-29,182.0,left,Louka,Prip,70.0,NaN,Hvidovre,NaN,NaN
acd2suy0kx4a4z5xfi1qiwiqx,Allan,Gonçalves Sousa,Allan Sousa,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Attacker,player,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,active,no,7.0,1997-01-27,174.0,left,Allan,Gonçalves Sousa,63.0,Allan Sousa,NaN,NaN,NaN
bb8q9cgqzw9n2tmkl8s3bth0q,Younes,Bakiz,Y. Bakiz,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,23.0,1999-02-05,186.0,left,Younes,Bakiz,76.0,NaN,NaN,NaN,NaN
bmz2yqayufuyy33p3drvtjgt1,Jakob,Ahlmann Nielsen,J. Ahlmann,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,3.0,1991-01-18,179.0,left,Jakob,Ahlmann,70.0,NaN,Ålborg,NaN,NaN
brinkgys7026490q3ixx6h9uc,Nóel Atli,Arnórsson,N. Arnórsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,active,yes,45.0,2006-09-30,NaN,NaN,Nóel,Arnórsson,NaN,NaN,NaN,NaN,NaN
cdrlv6wsp2wn9sxiqvru9j2l1,Rasmus,Würtz,R. Würtz,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,assistant coach,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1983-09-18,179.0,right,Rasmus,Würtz,68.0,NaN,Skive,NaN,NaN
cija98y42jt8a4spx1nzglsrt,Jonas,Ellinghaugen Skulstad,J. Skulstad,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Defender,player,Norway,7f16iy4w8u8ogyn6pfooqwv5z,active,no,24.0,1998-04-21,NaN,NaN,Jonas,Skulstad,NaN,NaN,NaN,NaN,NaN
cul6phe87idi5dn1hsfywxhwp,Rody,de Boer,R. de Boer,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Goalkeeper,player,Netherlands,6hzi5pltnz67q4la8yli9qfv6,active,yes,22.0,1997-08-22,191.0,right,Rody,de Boer,89.0,NaN,Den Haag,NaN,NaN
