id,firstName,lastName,shortFirstName,shortLastName,gender,knownName,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,shirtNumber,startDate,status,active,foot,height,weight,placeOfBirth,endDate,secondNationality,secondNationalityId
9y5eij3f3g3ycqqbkbwxw5g45,Haukur Páll,Sigurðsson,Haukur,Sigurdsson,Male,NaN,H. Sigurðsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,assistant coach,1987-08-05,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2024-01-01Z,active,yes,right,176.0,NaN,NaN,NaN,NaN,NaN
b5tv5p42j49v6fr377vu3mm6t,Albin Karl-Axel,Magnusson Skoglund,Albin,Skoglund,Male,NaN,A. Skoglund,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Attacker,player,1997-02-01,Sweden,1z6l2c33w2kyz9rdefs1d68nb,14.0,2024-08-14Z,active,yes,NaN,183.0,74.0,NaN,NaN,NaN,NaN
bf1ditnf4irte4ysghvy7rf85,Sigurður Egill,Lárusson,Sigurdur,Lárusson,Male,NaN,S. Lárusson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1992-01-22,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,11.0,2013-07-20Z,active,yes,left,182.0,NaN,NaN,NaN,NaN,NaN
c4esrbgbv6v715768v2cb676d,Frederik August,Albrecht Schram,Frederik,Schram,Male,NaN,F. Schram,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,1995-01-19,Denmark,5adf60vwiw2f2mibyq1k4ex7i,18.0,2025-04-25Z,active,yes,NaN,198.0,92.0,Dragør,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i
cd9b3p88bmvkom0hhhdsa8tpm,Stefán Þór Sigtýr,Ágústsson,Stefán,Ágústsson,Male,NaN,S. Ágústsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,2001-05-25,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,25.0,2024-02-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cjcqwyvfhref9384lvwkotnv8,Andi,Hoti,Andi,Hoti,Male,NaN,A. Hoti,Kosovo,86u6edbqifdjsn49mbp2anw7p,Defender,player,2003-12-22,Switzerland,3bh70jgvc5mn58x0byjkuda17,33.0,2025-03-22Z,active,yes,NaN,NaN,NaN,NaN,NaN,Albania,17zsm8shejejls2on1ffil3op
d2ha5kqnyt55vdcl5ddxbvzkl,Sveinn Sigurður,Jóhannesson,Sveinn,Jóhannesson,Male,NaN,S. Jóhannesson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,1995-01-22,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,95.0,2025-04-29Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dwe491bek3ntvw85qejjh63md,Bjarni Mark,Antonsson Duffield,Bjarni,Antonsson,Male,NaN,B. Antonsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1995-12-27,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,6.0,2024-04-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,England,1fk5l4hkqk12i7zske6mcqju6
dydkq2rw9qaxvc28t6yfc8auh,Tryggvi Hrafn,Haraldsson,Tryggvi,Haraldsson,Male,NaN,T. Haraldsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,1996-09-30,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,12.0,2021-02-18Z,active,yes,NaN,180.0,73.0,NaN,NaN,NaN,NaN
e6aji0rmpd5sho84o6muy90id,Aron,Jóhannsson,Aron,Jóhannsson,Male,NaN,A. Jóhannsson,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1990-11-10,USA,7hr2f89v44y65dyu9k92vprwn,7.0,2022-02-17Z,active,yes,right,184.0,70.0,Mobile,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6
e8stcodp9i24gzpb1rc13ot7t,Jónatan Ingi,Jónsson,Jónatan,Jónsson,Male,Jónatan Jónsson,J. Jónsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,1999-03-15,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,8.0,2024-02-01Z,active,yes,both,171.0,NaN,Reykjavik,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j
f0ip30hmi0fv1xocqg23npd9m,Tómas Bent,Magnússon,Tómas,Magnússon,Male,NaN,T. Magnússon,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2002-08-14,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,2.0,2025-02-05Z,active,no,NaN,NaN,NaN,NaN,2025-08-04Z,NaN,NaN
ivc6xsxpwsl0wue8ig0kdi3t,Birkir,Heimisson,Birkir,Heimisson,Male,Birkir Heimisson,B. Heimisson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2000-02-12,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,5.0,2025-02-05Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1vv4a0oqgfeyis4wbulb6074k,Haraldur Ágúst,Brynjarsson,Haraldur,Brynjarsson,Male,NaN,H. Brynjarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2007-06-09,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,33.0,2024-08-07Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1wwc3kjlosz6oj82mksoqa904,Ivar,Bjorgvinsson,Ivar,Bjorgvinsson,Male,NaN,I. Bjorgvinsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2006-03-14,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,41.0,2024-11-06Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21bafxfg7hy0agd0upyqxw0a2,Ali Basim Mohammed,Al Mosawe,Ali,Basim Mohamed,Male,Ali Al Mosawe,Ali Al Mosawe,Iraq,1uzblzx1s42jn6zk6hivjzby8,Midfielder,player,2002-01-28,Denmark,5adf60vwiw2f2mibyq1k4ex7i,12.0,2025-04-29Z,active,no,left,175.0,70.0,NaN,2025-07-29Z,Denmark,5adf60vwiw2f2mibyq1k4ex7i
2rj24u5gl3j5je4g48ao44qtx,Erlingur,Agnarsson,Erlingur,Agnarsson,Male,NaN,E. Agnarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1998-03-05,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,7.0,2015-01-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3v6g1fe8nzsagt0rd0tiqe5n8,Atli Þór,Jónasson,Atli,Jónasson,Male,NaN,A. Jónasson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2002-08-01,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,17.0,2025-02-15Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4ck18i4d06tuemlgtoex8djop,Daníel,Hafsteinsson,Daníel,Hafsteinsson,Male,NaN,D. Hafsteinsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1999-11-12,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,11.0,2025-02-05Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4e6t70lgpbaagndf7e1h9vjoq,Sveinn Margeir,Hauksson,Sveinn,Hauksson,Male,NaN,S. Hauksson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2001-11-02,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,14.0,2025-02-05Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5ghzqanbf8v432ekwypz71exh,Ingvar,Jónsson,Ingvar,Jónsson,Male,Ingvar Jónsson,I. Jónsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,1989-10-18,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,1.0,2020-02-22Z,active,yes,right,186.0,77.0,Keflavík,NaN,NaN,NaN
6a6w5v9pwh31mni0uhgpw3cic,Óskar,Borgþórsson,Óskar,Borgthórsson,Male,NaN,Ó. Borgþórsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2003-07-15,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,19.0,2025-07-17Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6u5djuy905cnoyqryybwiou7d,Karl Friðleifur,Gunnarsson,Karl,Gunnarsson,Male,NaN,K. Gunnarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2001-07-06,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,22.0,2022-02-17Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
709tvsyynpz1tx7snba1whwwl,Gylfi Þór,Sigurðsson,Gylfi,Sigurdsson,Male,NaN,G. Sigurðsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1989-09-08,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,32.0,2025-02-25Z,active,yes,right,186.0,79.0,Reykjavík,NaN,NaN,NaN
7id6meq135kgxrts9waudjbis,Þorri Heiðar,Bergmann,Thorri,Bergmann,Male,NaN,Þ. Bergmann,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2007-03-08,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,35.0,2025-02-05Z,active,no,NaN,NaN,NaN,NaN,2025-06-27Z,NaN,NaN
7n7yfeanjj70l059iu3tntq6t,Sölvi Geir,Ottesen Jónsson,Solvi,Geir,Male,NaN,S. Ottesen,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,coach,1984-02-18,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2025-01-20Z,active,yes,right,188.0,82.0,Reykjavík,NaN,NaN,NaN
7y7f253d2l5c9aa0s0l2xvi1g,Þorri,Ingólfsson,Thorri,Ingólfsson,Male,NaN,Þ. Ingólfsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2009-08-24,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,36.0,2025-02-05Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8ds68x5kakn2m85ls8r9fyyhg,Jóhann Kanfory,Tjörvason,Jóhann,Tjörvason,Male,NaN,J. Tjörvason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2006-08-02,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,31.0,2023-07-01Z,active,no,NaN,NaN,NaN,NaN,2025-04-28Z,NaN,NaN
8e92436hintolh0p1bbw29eqd,Matthías,Vilhjálmsson,Matthías,Vilhjálmsson,Male,NaN,M. Vilhjálmsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1987-01-30,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,27.0,2023-02-02Z,active,yes,right,185.0,85.0,Reykjavík,NaN,NaN,NaN
8fwj08dwoug4q4jiia593ob9w,Jochum,Magnússon,Jochum,Magnússon,Male,NaN,J. Magnússon,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,2007-11-24,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,16.0,2024-05-29Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8usynge181yxisdxkstt3c3px,Gunnar,Vatnhamar,Gunnar,Vatnhamar,Male,NaN,G. Vatnhamar,Faroe Islands,1glg6jsz6v1fkk8y9pq4fqjc4,Defender,player,1995-03-29,Faroe Islands,1glg6jsz6v1fkk8y9pq4fqjc4,6.0,2023-04-04Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8yvjubvq7e5ilmr9g2nh6h9lh,Pablo Oshan Battuto,Punyed Dubón,Pablo,Punyed,Male,NaN,P. Punyed,El Salvador,6jovhn8du7uhbedi92voitt3k,Midfielder,player,1990-04-18,USA,7hr2f89v44y65dyu9k92vprwn,10.0,2021-02-18Z,active,yes,NaN,NaN,NaN,Miami,NaN,USA,7hr2f89v44y65dyu9k92vprwn
907vbybnr29fma8osmqkfcx9m,Tarik,Ibrahimagic,Tarik,Ibrahimagic,Male,NaN,T. Ibrahimagic,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,2001-01-23,Denmark,5adf60vwiw2f2mibyq1k4ex7i,20.0,2024-08-07Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9hufbc18q36y9z42mz3a9qd5g,Daði,Berg Jónsson,Dadi,Jónsson,Male,Dadi Jónsson,D. Jónsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2006-06-11,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2025-07-20Z,active,yes,left,183.0,NaN,NaN,NaN,NaN,NaN
aae3ewpv5n7djclylr3hmb3vu,Róbert Orri,Þorkelsson,Róbert,Thorkelsson,Male,Róbert Thorkelsson,R. Þorkelsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2002-04-03,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,15.0,2025-02-06Z,active,yes,left,188.0,NaN,Reykjavík,NaN,NaN,NaN
b3trqgol2gifo82io9qgh03x1,Peter Oliver,Ekroth,Oliver,Ekroth,Male,NaN,O. Ekroth,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1992-01-18,Sweden,1z6l2c33w2kyz9rdefs1d68nb,4.0,2022-02-25Z,active,yes,right,187.0,80.0,NaN,NaN,NaN,NaN
bgs7djau45zhzknsqvom3wycp,Viktor Örlygur,Andrason,Viktor,Andrason,Male,NaN,V. Andrason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2000-02-05,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,8.0,2016-06-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bp0zfdagfoiqskgw4a9hmyz8p,Valdimar Þór,Ingimundarson,Valdimar,Ingimundarson,Male,NaN,V. Ingimundarson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,1999-04-28,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,25.0,2024-02-01Z,active,yes,right,181.0,NaN,Reykjavik,NaN,NaN,NaN
dasm82gyl4t8vuyybd3fr6o0k,Stígur Diljan,Þórðarson,Stígur,Thórdarson,Male,NaN,S. Þórðarson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2006-01-04,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,77.0,2025-02-06Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dawbn5wd2vnj4p6lihtpiisd0,Viktor Steinn,Sverrisson,Viktor,Sverrisson,Male,NaN,V. Sverrisson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2008-02-21,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,30.0,2025-06-21Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dlwwwbs5p66fun6v9ho76npw5,Nikolaj Andreas,Hansen,Nikolaj,Hansen,Male,NaN,N. Hansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,1993-03-15,Denmark,5adf60vwiw2f2mibyq1k4ex7i,23.0,2017-07-23Z,active,yes,right,192.0,79.0,NaN,NaN,NaN,NaN
doryp28w8ovkynmxjg8bcdrkl,Aron Elís,Þrándarson,Aron,Thrándarson,Male,NaN,A. Þrándarson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,1994-11-10,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,21.0,2023-07-01Z,active,yes,right,187.0,83.0,Reykjavik,NaN,NaN,NaN
dpcd6869zffk9ykjvz19eq02d,Davíð Örn,Atlason,Davíd,Atlason,Male,NaN,D. Atlason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1994-08-18,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,24.0,2022-02-21Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dz7dxc3tnt5k8zcud0braoaqy,Pálmi Rafn,Arinbjörnsson,Pálmi,Arinbjörnsson,Male,NaN,P. Arinbjörnsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,2003-11-29,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,80.0,2024-02-01Z,active,yes,right,191.0,NaN,NaN,NaN,NaN,NaN
ejco4bcx1c9uurhb53n3moxd5,Helgi,Guðjónsson,Helgi,Gudjónsson,Male,NaN,H. Guðjónsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,1999-08-04,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,9.0,2020-02-22Z,active,yes,both,NaN,NaN,NaN,NaN,NaN,NaN
em4zanvckl4o7sj8y3njd4jro,Sveinn Gísli,Þorkelsson,Sveinn,Thorkelsson,Male,Sveinn Thorkelsson,S. Þorkelsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2003-08-19,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,2.0,2024-02-03Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1mfm800ar2g9sizy9k72jjtas,Arnór Valur,Ágústsson,Arnór,Ágústsson,Male,NaN,A. Ágústsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2007-08-01,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,33.0,2025-01-31Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
247tdkkxuox5vpw2z496mq13o,Brynjar Óðinn,Atlason,Brynjar,Atlason,Male,NaN,B. Atlason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2025-02-05Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2umn1llm627djizhj5y94ifbo,Logi,Mar Hjaltested,Logi,Hjaltested,Male,NaN,L. Hjaltested,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,2005-01-13,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,25.0,2025-01-31Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3kyv8g2q01rmqzns5nzt61sve,Hlynur Sævar,Jónsson,Hlynur,Jónsson,Male,Hlynur Jónsson,H. Jónsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1999-03-29,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,4.0,2021-07-03Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3t83356em9egvk7ji5e782zv8,Jón Viktor,Hauksson,Jón,Hauksson,Male,NaN,J. Hauksson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,77.0,2025-02-22Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4di0vvjgd5hiokut0nzrbal7t,Steinar,Þorsteinsson,Steinar,Thorsteinsson,Male,NaN,S. Þorsteinsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,1997-12-06,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,10.0,2016-02-14Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4oxf446ya7jwulq6hxlp8r36d,Jonas,Skjøtt Gemmer,Jonas,Gemmer,Male,NaN,J. Gemmer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1996-01-31,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2025-07-18Z,active,yes,right,183.0,76.0,Hvidovre,NaN,NaN,NaN
4ub5n2yqofopdibld8ipe453p,Lárus Orri,Sigurdsson,Lárus,Sigurdsson,Male,NaN,L. Sigurdsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,coach,1973-06-04,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2025-06-23Z,active,yes,NaN,NaN,NaN,Akureyri,NaN,NaN,NaN
4w9lg2iydcj1kmlpfu5xgkqac,Ómar Björn,Stefánsson,Ómar,Stefánsson,Male,Ómar Stefánsson,Ómar Stefánsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2004-03-25,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,22.0,2025-02-05Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52upamqi7dxlpo8h69pzx19sl,Marko,Vardić,Marko,Vardic,Male,NaN,M. Vardić,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,Midfielder,player,1995-05-22,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,19.0,2024-02-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5gtmy77ebg930jwh6rotkpilm,Oliver,Stefánsson,Oliver,Stefánsson,Male,Oliver Stefánsson,Oliver Stefánsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2002-08-03,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,6.0,2024-02-01Z,active,no,left,192.0,NaN,NaN,2025-07-18Z,NaN,NaN
613s9d4yvrvh05r4cm430mm8k,Reynir Skorri,Jónsson,Reynir,Jónsson,Male,NaN,R. Jónsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Unknown,player,2009-02-23,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2025-08-16Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67zsakryr5srq2u6j84hce1ux,Jón Þór,Hauksson,Jón Thór,Hauksson,Male,NaN,J. Hauksson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,coach,1978-05-02,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2022-01-30Z,active,no,NaN,NaN,NaN,NaN,2025-06-23Z,NaN,NaN
6s5nomoj71790525gllgrxono,Birkir Hrafn,Samúelsson,Birkir,Samúelsson,Male,NaN,B. Samúelsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2008-03-19,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,28.0,2025-01-01Z,active,no,NaN,NaN,NaN,NaN,2025-04-30Z,NaN,NaN
707j6nel8nqw8xi3tb4yb09ud,Albert,Hafsteinsson,Albert,Hafsteinsson,Male,NaN,A. Hafsteinsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1996-06-05,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,8.0,2023-07-28Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73m8ud6v7yby3m8ktp7wuow0k,Birnir Breki,Burknason,Birnir,Burknason,Male,NaN,B. Burknason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2006-06-04,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,11.0,2025-07-22Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7hefn4l9qkwg1l7cuyf0q9z9x,Rúnar Már,Sigurlaugarson Sigurjónsson,Rúnar,Sigurjónsson,Male,NaN,R. Sigurjónsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,1990-06-18,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,16.0,2024-04-20Z,active,yes,right,178.0,83.0,Sauðárkrókur,NaN,NaN,NaN
8fzsibkwgm5pm1l91zd2l9fys,Daníel Michal,Grzegorzsson,Daníel,Grzegorzsson,Male,NaN,D. Grzegorzsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2025-02-05Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
977lg99lsrwkauw4mk681uej8,Styrmir Jóhann,Ellertsson,Styrmir,Ellertsson,Male,NaN,S. Ellertsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2008-07-28,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,87.0,2025-02-05Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99r9gsivo2mtks0mbar5zwzx1,Viktor,Jónsson,Viktor,Jónsson,Male,Viktor Jónsson,V. Jónsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,1994-06-23,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,9.0,2019-02-21Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9dwayhvpts3huz0z8pid94i96,Árni Marinó,Einarsson,Árni,Einarsson,Male,NaN,Á. Einarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,2002-02-18,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,1.0,2021-05-16Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
adww9fdodpat8a3o6k9gk0pg5,Johannes Björn,Vall,Johannes,Vall,Male,NaN,J. Vall,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1992-10-19,Sweden,1z6l2c33w2kyz9rdefs1d68nb,3.0,2022-02-17Z,active,yes,left,183.0,80.0,NaN,NaN,NaN,NaN
aj51xcwoz1urdd09wl6uim3f9,Dean Edward,Martin,Dean,Martin,Male,NaN,D. Martin,England,1fk5l4hkqk12i7zske6mcqju6,NaN,assistant coach,1972-08-31,England,1fk5l4hkqk12i7zske6mcqju6,NaN,2024-09-14Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
b4dft7k4fr37zah9f6kyvxct0,Haukur Andri,Haraldsson,Haukur,Haraldsson,Male,NaN,H. Haraldsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2005-08-24,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,7.0,2025-02-05Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bsyyn1b4k4k7gqjja72tz61w4,Robert Elli,Vífilsson,Robert Elli,Vífilsson,Male,NaN,R. Vífilsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,2009-09-03,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,23.0,2025-06-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
clfggk6y8e98f3nzk3jaywdg4,Ísak Máni,Guðjónsson,Ísak,Gudjónsson,Male,NaN,Í. Guðjónsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,2005-09-04,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,20.0,2024-02-01Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
coa36lwz1h6xistbulcdoveac,Baldvin Þór,Berndsen,Baldvin,Berndsen,Male,NaN,B. Berndsen,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2004-01-23,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,5.0,2025-02-25Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dayv90q5x0ytyqamrm6rqfip6,Jón Gísli,Eyland Gíslason,Jón,Gíslason,Male,NaN,J. Gíslason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,2002-02-25,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,66.0,2019-02-21Z,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN
