id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,secondNationality,secondNationalityId,endDate,knownName
4b9bxb3uczx84zgihljmacqtx,David,Puškáč,David,Puskác,Male,D. Puškáč,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,1993-05-14,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,189.0,NaN,NaN,24.0,2024-06-21Z,active,yes,NaN,NaN,NaN,NaN
4ofgxqnomugt3qic6vdjy139x,Jan,Hanuš,Jan,Hanus,Male,J. Hanuš,Czechia,5md5tpwr2nmqao528prx43jr7,Goalkeeper,player,1988-04-28,Chlumec,Czechia,5md5tpwr2nmqao528prx43jr7,188.0,85.0,NaN,1.0,2018-01-26Z,active,yes,NaN,NaN,NaN,NaN
5ioykn5eaz0k05yczz2ce1uy1,Antonín,Růsek,Antonín,Rusek,Male,A. Růsek,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,1999-03-22,Znojmo,Czechia,5md5tpwr2nmqao528prx43jr7,187.0,82.0,NaN,16.0,2025-09-08Z,active,yes,NaN,NaN,2026-06-30Z,NaN
5jqb0w8uo06cjqbsgynyuxz4k,Albert,Kotlín,NaN,NaN,Male,A. Kotlín,Czechia,5md5tpwr2nmqao528prx43jr7,Goalkeeper,player,2005-09-08,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,33.0,2024-02-08Z,active,yes,NaN,NaN,NaN,NaN
5m0z9znbaneiy3yj0xbuas9re,Nemanja,Tekijaški,Nemanja,Tekijaski,Male,N. Tekijaški,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1997-03-02,Pančevo,Serbia,5w4ve503bjdsshwx9ho6jxzx0,186.0,78.0,right,4.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN
5nb8n31f2vntmbe008uxee5ed,Jan,Suchan,NaN,NaN,Male,J. Suchan,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1996-01-18,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,179.0,71.0,NaN,10.0,2024-08-16Z,active,yes,NaN,NaN,NaN,NaN
67ave6snts7v5pg4mn5zkxh3p,Luboš,Kozel,NaN,NaN,Male,L. Kozel,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,coach,1971-03-16,Vlašim,Czechia,5md5tpwr2nmqao528prx43jr7,183.0,NaN,NaN,NaN,2024-06-18Z,active,yes,NaN,NaN,NaN,NaN
6sa9dipo5jl4davrgyxsmh6qy,Klemen,Mihelak,Klemen,Mihelak,Male,K. Mihelak,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,Goalkeeper,player,2001-12-31,NaN,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,NaN,NaN,NaN,99.0,2024-07-22Z,active,yes,NaN,NaN,NaN,NaN
713as8ulfv31hz6bahrctmimt,Vakhtang,Tchanturishvili,Vakhtang,Tchanturishvili,Male,V. Tchanturishvili,Georgia,55mqz7j6585f2jhgfhn62lomr,Midfielder,player,1993-08-05,Ozurgeti,Georgia,55mqz7j6585f2jhgfhn62lomr,174.0,66.0,left,7.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN
7joketqhv90x0eyr2cuyxa25m,Sebastian,Nebyla,Sebastian,Nebyla,Male,S. Nebyla,Slovakia,7dybe8679n9bgyrcxi383pq3y,Midfielder,player,2002-01-25,Gütersloh,Germany,36min0qztu8eydwvpv8t1is0m,183.0,75.0,NaN,25.0,2024-07-01Z,active,yes,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN
803s6ja43m4i9jhl97jd37s2x,Renato,Pantalon,Renato,Pantalon,Male,R. Pantalon,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,1997-10-27,Zadar,Croatia,37hlakrwxyuzovaeoo4sezusp,194.0,86.0,right,84.0,2025-09-08Z,active,yes,NaN,NaN,NaN,NaN
876f0ofgg1osn54zb65lhnc6i,Jakub,Martinec,Jakub,Martinec,Male,J. Martinec,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1998-03-13,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,187.0,76.0,NaN,22.0,2020-08-11Z,active,no,NaN,NaN,2025-09-05Z,NaN
8fofcgnxsc650zuzlm6i2ryp6,Martin,Cedidla,Martin,Cedidla,Male,M. Cedidla,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2001-11-22,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,18.0,2024-06-21Z,active,yes,NaN,NaN,NaN,NaN
95om33z10rzo9302j28pi6489,Jan,Fortelný,Jan,Fortelny,Male,J. Fortelný,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1999-01-19,Prague,Czechia,5md5tpwr2nmqao528prx43jr7,178.0,65.0,right,11.0,2024-07-01Z,active,no,NaN,NaN,2025-09-08Z,NaN
9v668isodavgmddnjumto0bh0,David,Nykrín,David,Nykrin,Male,D. Nykrín,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2004-06-28,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,12.0,2025-06-16Z,active,yes,NaN,NaN,NaN,NaN
9w0raufx8pjc76f5g2upt0ded,Tomáš,Čížek,Tomás,Cizek,Male,T. Čížek,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,assistant coach,1978-11-27,Děčín,Czechia,5md5tpwr2nmqao528prx43jr7,187.0,78.0,right,NaN,2023-11-04Z,active,yes,NaN,NaN,NaN,NaN
9zgiharyp4mic2nmx1rr5yfo5,Daniel,Souček,Daniel,Soucek,Male,D. Souček,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1998-07-18,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,right,14.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN
auy58bckt1kkwg0get5g05pl,Matěj,Polidar,Matej,Polidar,Male,M. Polidar,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1999-12-20,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,179.0,76.0,NaN,21.0,2025-07-22Z,active,yes,NaN,NaN,NaN,NaN
bcluo7om6nax75ogy916qv9xw,Lukáš,Penxa,Lukás,Penxa,Male,L. Penxa,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2004-06-06,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,9.0,2025-06-21Z,active,yes,NaN,NaN,2026-06-30Z,NaN
bqy1z1xzk1io11we0v5tjior9,Filip,Zorvan,Filip,Zorvan,Male,F. Zorvan,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1996-04-07,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,172.0,70.0,right,8.0,2025-09-04Z,active,yes,NaN,NaN,NaN,NaN
c8namt55e4iy86nxpswdgcwa2,Nassim Patrice,Innocenti,Nassim,Innocenti,Male,N. Innocenti,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,Defender,player,2002-02-19,Crest,France,7gww28djs405rfga69smki84o,187.0,75.0,left,90.0,2025-06-25Z,active,yes,France,7gww28djs405rfga69smki84o,NaN,NaN
c8s2egmvso9z18fn76uw4kded,Filip,Novák,Filip,Novák,Male,F. Novák,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1990-06-26,Přerov,Czechia,5md5tpwr2nmqao528prx43jr7,184.0,82.0,left,57.0,2025-02-21Z,active,yes,NaN,NaN,NaN,NaN
ccwck1qk925jr4grqm2cuxb6d,David,Štěpánek,David,Stepánek,Male,D. Štěpánek,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1997-03-30,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,183.0,83.0,right,5.0,2019-01-10Z,active,yes,NaN,NaN,NaN,NaN
d1a4uvxrn4kkp8enxlwcgjcic,Samuel,Obinaiia,Samuel,Obinaiia,Male,S. Obinaiia,Ukraine,315w6fk6umfzf4qvba3t55u61,Midfielder,player,2005-08-28,Kharkiv,Ukraine,315w6fk6umfzf4qvba3t55u61,184.0,73.0,right,NaN,2025-09-08Z,active,yes,NaN,NaN,2026-06-30Z,NaN
d3jchkltrcgkx836c9z69orje,Success,Makanjuola,Success,Makanjuola,Male,S. Makanjuola,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2001-05-24,Lagos,Nigeria,63pvdwrsiq5b07mzi8igqei9p,175.0,NaN,left,39.0,2024-11-30Z,active,no,NaN,NaN,2025-09-08Z,NaN
dcou83rgnu1d5q4p6q3ee8r1l,Lamin,Jawo,Lamin,Jawo,Male,L. Jawo,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Attacker,player,1995-03-15,Banjul,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,190.0,80.0,right,44.0,2025-07-03Z,active,yes,NaN,NaN,NaN,NaN
yeqnier6uxsc3hcegcuethxw,Béni,Makouana,Béni,Makouana,Male,B. Makouana,Congo,1s2y6o0lwj69dj5ib5pid8f6r,Attacker,player,2002-09-28,Brazzaville,Congo,1s2y6o0lwj69dj5ib5pid8f6r,181.0,73.0,right,NaN,2025-09-08Z,active,yes,NaN,NaN,2026-06-30Z,NaN
1ibf02vsgi6lq22zhklaxwwd1,Jakub,Fulnek,Jakub,Fulnek,Male,J. Fulnek,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1994-04-26,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,172.0,70.0,NaN,11.0,2022-07-01Z,active,yes,NaN,NaN,NaN,NaN
1mucgx7o7a3ee52u4p9bsa9ec,Josef,Kolářík,Josef,Kolárík,Male,J. Kolářík,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2007-01-16,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,49.0,2025-06-25Z,active,yes,NaN,NaN,NaN,NaN
1xygk1x3qzs170kbayl0i2h1x,Andrej,Kadlec,Andrej,Kadlec,Male,A. Kadlec,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1996-02-02,Ilava,Slovakia,7dybe8679n9bgyrcxi383pq3y,175.0,71.0,right,NaN,2025-06-16Z,active,yes,NaN,NaN,NaN,NaN
294kg10l31vtktge209fk0178,Matěj,Zachoval,Matej,Zachoval,Male,M. Zachoval,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2005-04-09,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,26.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
2fl3li74wngmih4fl9joaq87o,Jan,Zíka,NaN,NaN,Male,J. Zíka,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2006-02-02,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,12.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
2ilu5scl1p7lzd8hkavk3vspg,Matouš Ladislav,Krulich,Matous,Krulich,Male,M. Krulich,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,2005-04-19,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,37.0,2025-07-18Z,active,yes,NaN,NaN,NaN,NaN
2itssq07ccom56jh4vkkewiz8,Vojtěch,Hora,Vojtech,Hora,Male,V. Hora,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2004-05-05,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,6.0,2025-02-22Z,active,yes,NaN,NaN,NaN,NaN
3y5shhj1h69rmvavt85dr1sd1,Pavel,Medynský,Pavel,Medynsky,Male,P. Medynský,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,assistant coach,1964-10-28,Česká Lípa,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2023-04-25Z,active,yes,NaN,NaN,NaN,NaN
41x6iveh5c82nr5dot3icbllg,Aleš,Majer,NaN,NaN,Male,A. Majer,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,coach,1979-10-10,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2025-06-02Z,active,yes,NaN,NaN,NaN,NaN
41zdjk7mje36kpr8v2lndp2lm,Filip,Prebsl,Filip,Prebsl,Male,F. Prebsl,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2003-03-04,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,38.0,2025-07-03Z,active,yes,NaN,NaN,2026-06-30Z,NaN
4ff2cbr4mc7a6qcyvkaxqoyxh,Martin,Králik,Martin,Králik,Male,M. Králik,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,1995-04-03,Prievidza,Slovakia,7dybe8679n9bgyrcxi383pq3y,185.0,74.0,NaN,3.0,2024-07-02Z,active,yes,NaN,NaN,NaN,NaN
4rzbjbim35vih13agoppb1iei,Daniel,Langhamer,Daniel,Langhamer,Male,D. Langhamer,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2003-03-20,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,173.0,NaN,right,28.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
67fpbhmyalc9zlkqts4mwafh1,Jetmir,Haliti,Jetmir,Haliti,Male,J. Haliti,Kosovo,86u6edbqifdjsn49mbp2anw7p,Defender,player,1996-09-14,Växjö,Sweden,1z6l2c33w2kyz9rdefs1d68nb,184.0,80.0,left,16.0,2025-01-26Z,active,yes,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN
67m9ezodryiazzbtraaefbl04,Martin,Šubert,Martin,Šubert,Male,M. Šubert,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,2002-08-13,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,21.0,2025-09-08Z,active,yes,NaN,NaN,NaN,NaN
6brkphrym1x1fqgbcum0ugm7e,Michal,Ševčík,Michal,Sevcík,Male,M. Ševčík,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2002-08-13,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,181.0,74.0,left,22.0,2025-01-28Z,active,yes,NaN,NaN,2026-06-30Z,NaN
6g7j8ibzaiksjn2hebogzk178,Adam,König,Adam,Konig,Male,A. König,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2003-09-06,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2025-05-16Z,active,no,NaN,NaN,2025-08-01Z,NaN
6u0uzntsfke3q7fbotn8trl61,Jiří,Floder,Jirí,Floder,Male,J. Floder,Czechia,5md5tpwr2nmqao528prx43jr7,Goalkeeper,player,1997-01-03,Brno,Czechia,5md5tpwr2nmqao528prx43jr7,190.0,85.0,right,59.0,2024-07-10Z,active,yes,NaN,NaN,NaN,NaN
79198m53vjfwsiyofsrrt979w,Filip,Matoušek,NaN,NaN,Male,F. Matoušek,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2001-07-12,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,32.0,2025-08-27Z,active,yes,NaN,NaN,NaN,NaN
7afwt18ozpwrhqpyqo9gjf6ne,Nicolas,Penner,Nicolas,Penner,Male,N. Penner,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2001-06-19,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,15.0,2024-09-04Z,active,yes,NaN,NaN,NaN,NaN
7rm486tjegylupfinowalv4lw,Tomáš,Král,Tomás,Král,Male,T. Král,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2004-10-26,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,185.0,83.0,NaN,14.0,2023-07-01Z,active,no,NaN,NaN,2025-09-08Z,NaN
7ymz8ft07isr70o8d8ovtpey1,Daniel,Mareček,Daniel,Marecek,Male,D. Mareček,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1998-05-30,Praha,Czechia,5md5tpwr2nmqao528prx43jr7,181.0,74.0,NaN,30.0,2023-01-23Z,active,no,NaN,NaN,2025-09-08Z,NaN
80imgew1o4dg6cjmaj8k15m95,Dominik,Kostka,Dominik,Kostka,Male,D. Kostka,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1996-05-04,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,175.0,75.0,right,31.0,2023-07-01Z,active,yes,NaN,NaN,NaN,NaN
8eldl6l5gwgq5f57bwncep2c4,Dominik,Mareš,Dominik,Mares,Male,D. Mareš,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2003-02-03,Stockerau,Austria,hcs1bd49qliqqity6o268jyt,181.0,NaN,NaN,24.0,2025-01-26Z,active,yes,NaN,NaN,NaN,NaN
98iq8bnn6wbcfaim9yc7hzlsk,Lukáš,Fila,Lukás,Fila,Male,L. Fila,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2004-01-07,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,183.0,67.0,right,NaN,2025-06-16Z,active,no,NaN,NaN,2025-09-08Z,NaN
9jsumsbwvyw6dgc1t1tz6zk2y,Denis,Donát,Denis,Donát,Male,D. Donát,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2001-09-14,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,190.0,80.0,NaN,13.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN
9plpe5bisbfkrlgryzbzkvdhw,Solomon,John,Solomon,John,Male,S. John,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2001-08-08,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,170.0,70.0,right,20.0,2023-08-09Z,active,yes,NaN,NaN,NaN,NaN
a378ouijumnal07reez20mdat,Aleš,Mandous,Ales,Mandous,Male,A. Mandous,Czechia,5md5tpwr2nmqao528prx43jr7,Goalkeeper,player,1992-04-21,Nekmir,Czechia,5md5tpwr2nmqao528prx43jr7,188.0,85.0,NaN,27.0,2025-02-05Z,active,yes,NaN,NaN,2026-06-30Z,NaN
aahgddta7gkvybzrxlc1g03kk,Denis,Kaulfus,Denis,Kaulfus,Male,D. Kaulfus,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,2004-06-03,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,17.0,2023-04-01Z,active,no,NaN,NaN,2025-08-02Z,NaN
b4j9cpewc66djpy0e3euw9q6t,Pavel,Malura,Pavel,Malura,Male,P. Malura,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,assistant coach,1970-12-24,Ostrava,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2025-04-08Z,active,yes,NaN,NaN,NaN,NaN
budcijzk8y5gugoet3ladjuhg,Jan,Buryán,Jan,Buryán,Male,J. Buryán,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2005-10-11,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,70.0,2026-01-01Z,active,no,NaN,NaN,NaN,NaN
bv2683fw6sx583xmlmoxd7nys,Filip,Lehký,Filip,Lehky,Male,F. Lehký,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,2002-06-20,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,10.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
bxz335pd0yjui8s9juvf48q38,Matyáš,Vojta,Matyás,Vojta,Male,M. Vojta,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,2004-02-26,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,187.0,81.0,NaN,9.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN
dh934ddg4sxkbekgyph8or74l,Jiří,Klíma,Jirí,Klíma,Male,J. Klíma,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,1997-01-05,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,191.0,86.0,NaN,23.0,2025-07-17Z,active,yes,NaN,NaN,NaN,NaN
eim006d42cbiap5op1a5qyd3p,Roman,Macek,Roman,Macek,Male,R. Macek,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1997-04-18,Zlín,Czechia,5md5tpwr2nmqao528prx43jr7,188.0,75.0,right,7.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
f3f1ixb8dnk7nodu00a5awy22,David,Kozel,David,Kozel,Male,D. Kozel,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2001-11-28,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,179.0,70.0,right,19.0,2024-07-02Z,active,yes,NaN,NaN,NaN,NaN
gx6xd8i5myd60fd6ggiq3rze,David,Pech,David,Pech,Male,D. Pech,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2002-02-22,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,77.0,2025-06-25Z,active,yes,NaN,NaN,NaN,David Pech
ibv7wqgnr06ldmsduyzasphw,David,Kořán,David,Korán,Male,D. Kořán,Czechia,5md5tpwr2nmqao528prx43jr7,Goalkeeper,player,2003-03-22,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,1.0,2022-01-14Z,active,yes,NaN,NaN,NaN,NaN
1a6pggyz3vr5fz6hnur9dgixh,Jan,Řezníček,NaN,NaN,Male,J. Řezníček,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,1992-11-22,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,180.0,NaN,NaN,6.0,2025-09-08Z,active,yes,NaN,NaN,NaN,NaN
1tmv6yqgbxqe44msi0fj0iwru,Robi,Saarma,Robi,Saarma,Male,R. Saarma,Estonia,64smib5liu1qh78iaylufxj99,Midfielder,player,2001-05-20,Tallinn,Estonia,64smib5liu1qh78iaylufxj99,NaN,NaN,NaN,77.0,2025-07-22Z,active,yes,NaN,NaN,NaN,NaN
1ucj5njo61cngdd5g50mkgnbo,Vojtěch,Sychra,Vojtech,Sychra,Male,V. Sychra,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2001-11-30,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,27.0,2020-07-01Z,active,yes,NaN,NaN,NaN,NaN
31am0u9dv0mm200nq2hw95ous,Filip,Brdička,Filip,Brdicka,Male,F. Brdička,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,2004-08-06,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,29.0,2025-01-01Z,active,yes,NaN,NaN,NaN,NaN
3iuilty0mjw3ukhoxqyito4mi,Dominique Celidor,Simon,Dominique,Simon,Male,D. Simon,France,7gww28djs405rfga69smki84o,Midfielder,player,2000-07-29,NaN,France,7gww28djs405rfga69smki84o,NaN,NaN,NaN,20.0,2024-08-09Z,active,no,NaN,NaN,2025-08-22Z,NaN
3mee3ne2iz75feynpt24n4ga2,Luka,Kharatishvili,Luka,Kharatishvili,Male,L. Kharatishvili,Georgia,55mqz7j6585f2jhgfhn62lomr,Goalkeeper,player,2003-01-11,NaN,Georgia,55mqz7j6585f2jhgfhn62lomr,NaN,NaN,NaN,99.0,2025-09-08Z,active,yes,NaN,NaN,2026-06-30Z,NaN
40mfbreap7lkd749q38tfg650,Adam,Šimon,NaN,NaN,Male,A. Šimon,Czechia,5md5tpwr2nmqao528prx43jr7,Goalkeeper,player,2005-04-05,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2025-04-18Z,active,yes,NaN,NaN,NaN,NaN
47ynxx5ta76pge6db0xz2e39w,Mohammed Marzuq,Yahaya,NaN,NaN,Male,M. Yahaya,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2004-01-10,NaN,Nigeria,63pvdwrsiq5b07mzi8igqei9p,NaN,NaN,NaN,NaN,2026-01-01Z,active,no,NaN,NaN,NaN,NaN
480r1871kvo9vv3oeo11eimtw,Divine Roosevelt,Teah,Divine,Teah,Male,D. Teah,Liberia,78fh41lat89a3xaqjqcdzb4ul,Midfielder,player,2006-04-19,NaN,Liberia,78fh41lat89a3xaqjqcdzb4ul,179.0,NaN,left,14.0,2025-09-08Z,active,yes,NaN,NaN,2026-06-30Z,NaN
4oubhd9ynqsn29p2mqwhw02ui,Louis,Lurvink,Louis,Lurvink,Male,L. Lurvink,Switzerland,3bh70jgvc5mn58x0byjkuda17,Defender,player,2002-01-24,Basel,Switzerland,3bh70jgvc5mn58x0byjkuda17,187.0,80.0,right,3.0,2024-08-30Z,active,yes,NaN,NaN,NaN,NaN
4ri96hnt93iy3ckt7buigvecq,Denis,Alijagić,Denis,Alijagic,Male,D. Alijagić,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,2003-04-10,Praha,Czechia,5md5tpwr2nmqao528prx43jr7,185.0,82.0,right,NaN,2025-02-13Z,active,yes,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,2025-12-31Z,NaN
56br2o6z080833h8g2kz70a38,Muhammed,Suso,Muhammed,Suso,Male,M. Suso,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Midfielder,player,2005-09-15,NaN,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,NaN,NaN,left,NaN,2025-09-08Z,active,yes,NaN,NaN,NaN,NaN
5b8p06hfuak59934hssbxcydw,Marek,Halda,NaN,NaN,Male,M. Halda,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2005-07-27,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2024-10-05Z,active,yes,NaN,NaN,NaN,NaN
5poctr282gyyf123ouhs0pduy,Filip,Vecheta,Filip,Vecheta,Male,F. Vecheta,Czechia,5md5tpwr2nmqao528prx43jr7,Attacker,player,2003-02-15,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,179.0,NaN,NaN,10.0,2025-09-08Z,active,yes,NaN,NaN,NaN,NaN
5qmcavsj5qtswsjc2djmxn5sk,Mikuláš,Konečný,Mikulás,Konecny,Male,M. Konečný,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,2006-06-02,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,32.0,2025-06-21Z,active,yes,NaN,NaN,2026-06-30Z,NaN
66iic28nwa3u2b730gnxj1r10,Jáchym,Šerák,NaN,NaN,Male,J. Šerák,Czechia,5md5tpwr2nmqao528prx43jr7,Goalkeeper,player,2001-02-14,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,1.0,2025-06-21Z,active,yes,NaN,NaN,NaN,NaN
6e7lcc7k0jvylwpjv386lzs44,Matěj,Šimůnek,NaN,NaN,Male,M. Šimůnek,Czechia,5md5tpwr2nmqao528prx43jr7,Goalkeeper,player,2004-06-24,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,NaN,NaN,NaN,NaN,2024-10-29Z,active,yes,NaN,NaN,NaN,NaN
6i65quse9pjdu8z2um61md8gk,Milan,Lexa,NaN,NaN,Male,M. Lexa,Czechia,5md5tpwr2nmqao528prx43jr7,Midfielder,player,2004-08-21,NaN,Czechia,5md5tpwr2nmqao528prx43jr7,172.0,59.0,NaN,31.0,2025-07-14Z,active,yes,NaN,NaN,2026-06-30Z,NaN
