id,firstName,lastName,gender,matchName,nationality,nationalityId,position,type,countryOfBirth,countryOfBirthId,status,active,shirtNumber,dateOfBirth,shortFirstName,shortLastName,foot,height,weight,placeOfBirth,secondNationality,secondNationalityId,knownName
9dsjnoe6cjt6wz2rckkwbfhex,Andreas,Probst Hermansen,Male,A. Hermansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,4.0,1997-10-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9ow6sbqjmwofcbouhadf3rre2,Oussama,Djafer-Bey,Male,O. Djafer-Bey,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,12.0,1997-11-12,NaN,NaN,NaN,NaN,NaN,NaN,Algeria,1ayprcriqhb8iv10ch70clppu,NaN
aajgld24isoem1ycoysyxxp1w,Zamir,Aliji,Male,Z. Aliji,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,26.0,2004-04-08,NaN,NaN,NaN,177.0,74.0,NaN,Albania,17zsm8shejejls2on1ffil3op,NaN
akdqtufo8y656ea8ntg4ikg6h,Lorent,Callaku,Male,L. Callaku,Kosovo,86u6edbqifdjsn49mbp2anw7p,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,20.0,1998-03-31,NaN,NaN,left,179.0,NaN,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN
b3rbexm6o2lt45048hjfqllhw,Anthony,Masumba Djebou,Male,A. Djebou,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,28.0,2001-02-11,NaN,NaN,right,185.0,NaN,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN
bn5dujfa2rw4th59gfgp5i2hg,Henrik,Gundersen,Male,H. Gundersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1972-01-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
c40qjxps6m0zywwzfm3axxlw4,Mads Magnus,Gernsøe,Male,M. Gernsøe,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,25.0,2004-10-19,NaN,NaN,left,NaN,NaN,NaN,NaN,NaN,NaN
clazfivk2850835j2bahjsvmc,Gustav,Overgaard Hansen,Male,G. Hansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,5.0,2003-07-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cvbhrs1zgct01lzk6q6ybfqc4,Malthe,Karsberg Rasmussen,Male,M. Karsberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,17.0,1997-03-24,NaN,NaN,NaN,187.0,85.0,NaN,NaN,NaN,NaN
eowpr79sfpcb8yf20hui8npt6,Tobias,Noer,Male,T. Noer,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,8.0,1998-07-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ep98hmm7897632br9z6dz61w4,Emil,Schou Jørgensen,Male,E. Schou Jørgensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,3.0,1998-09-25,NaN,NaN,NaN,194.0,NaN,NaN,NaN,NaN,NaN
eqo7kpjasmbr9knlqu2v2iaz8,Diyar,Avci,Male,D. Avci,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,18.0,2005-01-26,NaN,NaN,both,NaN,NaN,NaN,Türkiye,6kd6webenogylfgwt2aa9l6vx,NaN
pk215j3sugum6r9wp6y1uf3d,Viktor Emil,Anker,Male,V. Anker,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,1.0,1998-01-10,Viktor,Anker,NaN,194.0,NaN,NaN,NaN,NaN,NaN
zpl7lyln792rt0b2oedamvbo,Jonathan,Mathys,Male,J. Mathys,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,24.0,2004-01-08,NaN,NaN,right,185.0,NaN,NaN,NaN,NaN,NaN
1id5av4i7p6tmhf1vuigvlmvo,Jerailly Maikel,Wielzen,Male,J. Wielzen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,Netherlands,6hzi5pltnz67q4la8yli9qfv6,active,yes,3.0,2002-11-26,Jerailly,Wielzen,right,NaN,NaN,Rotterdam,NaN,NaN,NaN
1jj8w33jcfel3r2eirslko7x0,Lucas,Ørneborg,Male,L. Ørneborg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,47.0,2002-07-25,Lucas,Ørneborg,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1mtb5f16g0fkd8xps5hz6h89g,Emmanuel,Junior,Male,E. Junior,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,28.0,2006-04-09,NaN,NaN,NaN,184.0,74.0,NaN,NaN,NaN,NaN
24ngh92r1pwq6msa4bpx6x2qc,Victor,Schönewolf-Greulich,Male,V. Schönewolf-Greulich,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2005-02-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2ouz465owl5n7x7aa29rb3i8k,Alexander,Larsø Petræus,Male,A. Petræus,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,25.0,2002-06-29,Alexander,Petraeus,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3r9fo4c54bypqj6ziyqef35lg,Martin,Lauritsen,Male,M. Lauritsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,23.0,2002-09-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4aoxqvupucqudpoohslnvv85w,Louis,Keita,Male,L. Keita,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,29.0,2005-05-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4z44l6di2ku3hy513j4dok5qs,Hocine,Derrar,Male,H. Derrar,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,12.0,2000-11-07,NaN,NaN,left,NaN,NaN,NaN,Algeria,1ayprcriqhb8iv10ch70clppu,NaN
52j99ro7i4ax9h264tc9r01ec,Christian,Espensen Troelsen,Male,C. Troelsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,18.0,2004-04-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5416jjjb46eql3zcokf4i45ck,Mikka,Basse Jr. Heller,Male,M. Heller,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,19.0,2004-09-18,NaN,NaN,right,193.0,NaN,NaN,NaN,NaN,NaN
56owszkppkee93e4vwtezmg44,Hjalte,Just Dalsgaard,Male,H. Dalsgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,30.0,2004-04-20,NaN,NaN,right,185.0,NaN,Hillerød,NaN,NaN,NaN
5lg73st9i1lo7vduvkaxaxbf8,Otto,Dupont,Male,O. Dupont,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,2.0,2002-02-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6fuxm1o2nrxkehxxl7yt0spn9,Mikkel,Andersen,Male,M. Andersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,1.0,1988-12-17,Mikkel,Andersen,right,195.0,80.0,Herlev,NaN,NaN,NaN
7apuo8j6dbzbr264gwsckrr4k,Hans,Høllsberg,Male,H. Høllsberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,15.0,2002-01-03,Hans,Høllsberg,right,197.0,NaN,NaN,NaN,NaN,NaN
7ymn0ytcqi6l43nqraxt9s1zo,Alexander,Johansen,Male,A. Johansen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,11.0,2005-09-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9kcnpy61llxj2a8kumqw3fjai,Christian,Iversen,Male,C. Iversen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1978-06-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9pqchkq64o53knk75ruq5g3x1,Mauro Alessio,Savastano,Male,M. Savastano,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,Netherlands,6hzi5pltnz67q4la8yli9qfv6,active,yes,6.0,1997-04-16,Mauro,Savastano,left,184.0,74.0,Zaandam,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN
agozt4cflsnnjmnvaprfriluc,Bertram,Manniche,Male,B. Manniche,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,22.0,2005-03-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
am9dec9ijdwbkbv9o9kemd6nd,Mikkel,Fossum Basse,Male,M. Basse,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,16.0,1996-08-31,Mikkel,Basse,NaN,180.0,78.0,NaN,NaN,NaN,NaN
bp3fngjoeti7baq1hg04yfdn9,Hamid Isaac Husni,Khalidan,Male,Hamid Khalidan,Lebanon,x78kryrxd9j9dfj4mtec292b,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,9.0,1997-07-15,NaN,NaN,NaN,NaN,NaN,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN
d21w298t9mf1mw71x1mdo2fbo,Hüseyin,Tokat,Male,H. Tokat,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,17.0,2004-04-20,NaN,NaN,right,173.0,66.0,NaN,NaN,NaN,NaN
d2o7m90rwpi4qh5dgb0virl9m,Timur,Daguev,Male,T. Daguev,Russia,7kfg68kh6n16fs4ap3xjiudr,NaN,assistant coach,Russia,7kfg68kh6n16fs4ap3xjiudr,active,yes,NaN,1990-01-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dlkn1pgwtmejsshjxlh5oihp0,Hüseyin,Tümtürk,Male,H. Tümtürk,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,27.0,2005-10-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dpe6a6xey71cyuq1w2px7mlex,Kjetil,Holand Tøsse,Male,K. Tøsse,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,Norway,7f16iy4w8u8ogyn6pfooqwv5z,active,yes,7.0,1996-08-13,Kjetil Holand,Tøsse,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dzw0gk7icd1fqgffube3il3v9,Christoffer,Boateng,Male,C. Boateng,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,45.0,1995-05-08,NaN,NaN,NaN,NaN,NaN,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN
e53x85cl6m94gvp593p1ddjpw,Mads-Emil,Langberg,Male,M. Langberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,4.0,2002-02-21,Mads-Emil,Langberg,NaN,NaN,NaN,NaN,NaN,NaN,NaN
f1mn7hl9ythw3bblz9lguqtjo,Kasper,Nygaard Andersen,Male,K. Andersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,8.0,1997-09-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
hhf61z145g2u0982psox3fje,Oliver,Fløe Stenberg Funch,Male,O. Funch,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,24.0,2001-03-08,Oliver,Funch,NaN,NaN,NaN,NaN,NaN,NaN,NaN
mvsf89bc3bmb24sgheuy8hsk,Matin Majid,Al-Atlassi,Male,M. Al-Atlassi,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,10.0,1998-08-02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
nrca0f02tu3jepvg749588ic,Mohamed,Belmaillah,Male,M. Belmaillah,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,26.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11i62n8n6xixtu4sx64u18ob8,Kasper,Kristensen,Male,K. Kristensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11r1ebnp8doca87qf47f8gff8,Niklas,Vergara,Male,N. Vergara,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,18.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1bla0r6itvyov6ddt9j63uck4,Marc,Nybo-Danielsen,Male,M. Nybo-Danielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1998-03-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21mkn286qpr4vcki5gqdn1wk4,William,Angus,Male,W. Angus,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37az98cuiapwqxqx7t3sst79w,Jonas,Arpe,Male,J. Arpe,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,22.0,1999-11-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37i58gxjobtflwkubzbxh4x78,Carsten,Rust,Male,C. Rust,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,coach,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4dd3v21u1easau9b87cjdjk7o,Benjamin,Bentsen,Male,B. Bentsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
614me0y8je6az29x3v2ebs3ys,Benjamin,Søndberg,Male,B. Søndberg,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6a0dgl21nyty8r6qipimr8vtg,Daniel,Sinding Steentoft,Male,D. Steentoft,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,20.0,2000-01-25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6xr3p0c698oykyvewrgnqz11w,Frederik,Gosch Jørgensen,Male,F. Jørgensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,17.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7eg50os0junu3la8dqveldzl6,Marc,Bredal,Male,M. Bredal,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,15.0,1995-07-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7foah6m7rwmsbtgenbn92yi38,Oliver Borring,Kjær,Male,O. Kjær,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,7.0,2001-02-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7ghk089nut5t8re5l9h5d8jkk,Aksel Hodal,Meincke,Male,A. Meincke,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,1.0,2005-03-17,NaN,NaN,NaN,193.0,NaN,NaN,NaN,NaN,NaN
7w5pzbbsozodtyln2y6zi4fmc,Adrian,Kvist Jensen,Male,A. Kvist,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,3.0,1997-11-26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7wkrzhkxe2emwaukd5l9fnw9g,Andreas,Kudsk Jensen,Male,A. Kudsk Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1989-01-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8u5yobibmoouwjzkza1wl3ims,Carl,Delfs-Simonsen,Male,C. Delfs-Simonsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9hhze2y2syj0aqc6zj2okdyxg,Albert,Saabye Kallesøe,Male,A. Saabye Kallesøe,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
a2sc614si48j5659g97ru5ic4,Oliver,Heedal Hudlebusch,Male,O. Heedal Hudlebusch,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,12.0,2004-06-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
aa6u0nl9nczbaqxb4lx9au2hg,Patrick,Markussen,Male,P. Markussen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
aot85816972s07q9iabyin5lg,Nicklas,Madsen,Male,N. Madsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
b6d2bt4ihl95535k7w74yadqs,Christian,Rudbeck,Male,C. Rudbeck,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,14.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
brqgc8npd16fw5ai56iyqgvmc,Elias,Zikas,Male,E. Zikas,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cc29e9at3g8trs2mszdi267mc,Mathias,Harslund,Male,M. Harslund,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,16.0,2001-07-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
e5jq1dnukst02vfxpyycgvgno,Noah,Sloth Petersen,Male,N. Sloth Petersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,5.0,2001-07-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ecoocuzjnmvkh9ojql9rm86qc,Christian,Nagy,Male,C. Nagy,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
egbtj75rb4er0nrrw3d625rtg,Andreas,Zikas,Male,A. Zikas,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ej387720bx4ppdkrf3nl9g45w,Peter,Bech Williamson,Male,P. Bech Williamson,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
f157qk5v36ecwi39c3z4xlst0,Phillip Harris,Nielsen,Male,P. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,8.0,1996-01-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12aiduk46mb3lgbt32hyu505w,Shimal,Ado,Male,S. Ado,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,7.0,1994-01-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
15jqnh6iq0i1ru710pmk0iwgl,Mikkel,Knudstrup,Male,M. Knudstrup,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1991-11-28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1dbj5ejnl3z0ek7nw7y02kkd0,Elias,Hamza,Male,E. Hamza,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1p87u63p45fr2hz7f397798gk,Noel,Pignot,Male,N. Pignot,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
245ajj7wrol961qee42a10v10,Mads,Bukhave,Male,M. Bukhave,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,NaN,1997-06-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38d1zuidexl9iquotzhmaan84,Alexander Heuser,Nielsen,Male,A. Nielsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3bes792zkhvbpmjtz7wd0f0us,Claes,Grube Jensen,Male,C. Grube Jensen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3oajvez75ff9wlu92ns9d1vdg,Lasse,Linnemann Johansson,Male,L. Johansson,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1996-09-04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3vov3p7qlas5afvuj3ht9nhn8,Benjamin,Fey,Male,B. Fey,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,12.0,1994-02-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4qpx1bjwn1mxqwf2x4od6pixg,Andreas,Reiter,Male,A. Reiter,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,2002-07-15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5h52qe6e7ezvg39kprsufq5n8,Philip,Kjærulff Tietze,Male,P. Tietze,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,NaN,1990-11-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5tdo4f7hl8ue6i0pzxnpquiac,August,Deding,Male,A. Deding,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Unknown,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66s46znjfv6wm5u1rqss9rvft,Simon Ruben,Christoffersen,Male,S. Christoffersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,yes,NaN,1999-05-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71k3h8lvv4r54hate4xzhj3mc,Marcus,Mielow Olsen,Male,M. Olsen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,active,no,NaN,2004-02-24,NaN,NaN,right,NaN,NaN,NaN,NaN,NaN,NaN
