id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,startDate,endDate,status,active,shirtNumber,placeOfBirth,height,weight,foot,secondNationality,secondNationalityId,knownName
4y6wu59io6et1n02055brjx90,Siniša,Popović,NaN,NaN,Male,S. Popović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2005-01-23,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-20Z,NaN,active,yes,15.0,NaN,184.0,72.0,right,NaN,NaN,NaN
50h5do9vir5dv5fuf891a8tn8,Milan,Stojanoski,NaN,NaN,Male,M. Stojanoski,North Macedonia,1lesyxylc5eza0a4z87t9azcc,NaN,assistant coach,1973-09-16,North Macedonia,1lesyxylc5eza0a4z87t9azcc,2024-07-20Z,2024-11-25Z,active,no,NaN,NaN,NaN,NaN,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN
5qxfujzv03k9y0k8zq03gvh79,Alen,Stevanović,Alen,Stevanovic,Male,A. Stevanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1991-01-07,Switzerland,3bh70jgvc5mn58x0byjkuda17,2024-07-12Z,NaN,active,yes,10.0,Zürich,180.0,75.0,right,Switzerland,3bh70jgvc5mn58x0byjkuda17,NaN
5zddz3oc2dbnico3amxr02ot0,Dušan,Žagar,NaN,NaN,Male,D. Žagar,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2006-10-28,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-03-01Z,NaN,active,yes,23.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6141a95kx3dj8cegk8cv5mnd,Marko,Jevtić,NaN,NaN,Male,M. Jevtić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1996-02-17,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-15Z,NaN,active,yes,14.0,Šabac,190.0,79.0,NaN,NaN,NaN,NaN
6h3pu0m5bek2hbjev6dhdretx,Milan,Spremo,Milan,Spremo,Male,M. Spremo,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1995-04-27,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-09-12Z,2025-01-20Z,active,no,22.0,Novi Sad,175.0,72.0,left,NaN,NaN,NaN
6i9t6d54psc2u01707099gahg,Aleksandar,Knežević,NaN,NaN,Male,A. Knežević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,2001-02-01,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2022-07-04Z,2024-08-13Z,active,no,NaN,Kraljevo,NaN,NaN,NaN,NaN,NaN,NaN
6zlcuq0mb2ywbienfm6h2f3mc,Miloš,Bakić,NaN,NaN,Male,M. Bakić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2006-01-21,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-20Z,NaN,active,yes,30.0,Beograd,NaN,NaN,NaN,NaN,NaN,NaN
7a691b2sj7of43vu2c09255gp,Nikola,Terzić,Nikola,Terzic,Male,N. Terzić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2000-09-28,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-01-19Z,2024-08-31Z,active,no,22.0,Jagodina,177.0,NaN,NaN,NaN,NaN,NaN
7clydg0ptipkd46ygmlvhvh90,Mohammad,Fazal,Mohammad,Fazal,Male,Mohammad Fazal,Pakistan,4pjfgdjadjcfgts4nljt6mh0s,Defender,player,2002-05-29,Denmark,5adf60vwiw2f2mibyq1k4ex7i,2024-07-19Z,2024-12-31Z,active,no,28.0,NaN,173.0,NaN,left,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Mohammad Fazal
7lvm9okt5sbkqmv625agkqyfp,Filip,Malbašić,Filip,Malbasic,Male,F. Malbašić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1992-11-18,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-02-07Z,2025-09-02Z,active,no,29.0,Beograd,182.0,79.0,left,NaN,NaN,NaN
7pu0vg7djdjvbv825csxojdas,Stefan,Bastaja,NaN,NaN,Male,S. Bastaja,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2005-02-22,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-12-01Z,NaN,active,yes,16.0,Beograd,NaN,NaN,right,NaN,NaN,NaN
8ueuve1vkx7natnbbti8imkt1,Goran,Vukliš,Goran,Vuklis,Male,G. Vukliš,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,1987-09-24,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-02-09Z,2025-06-30Z,active,no,1.0,NaN,NaN,NaN,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN
90ow8gt98wvo34ro2bug3b95g,Miloš,Jović,NaN,NaN,Male,M. Jović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2006-05-22,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-07-01Z,2025-08-27Z,active,no,19.0,Novi Sad,NaN,NaN,NaN,NaN,NaN,NaN
acqof8nwb908nnhfcv3adft3o,Lazar,Konstantinov,NaN,NaN,Male,L. Konstantinov,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2005-06-29,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-20Z,NaN,active,yes,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
aiou68b2s65xhmz19vn1h35zo,Emmanuel,Adimchukwunobi,NaN,NaN,Male,E. Adimchukwunobi,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Midfielder,player,2005-09-30,Nigeria,63pvdwrsiq5b07mzi8igqei9p,2024-05-12Z,NaN,active,yes,20.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
alehvjq17adaawbb7ek35rx0p,Dušan,Marković,Dusan,Markovic,Male,D. Marković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,1998-04-03,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-02-01Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
an3zmtjrwmjuo5ojsi6hzz40k,Vasilije,Novičić,Vasilije,Novicic,Male,V. Novičić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2008-05-07,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-10-05Z,NaN,active,yes,18.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
buzn1e6fhxs6gucvmwhedual0,Nikola,Krstić,NaN,NaN,Male,N. Krstić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2004-12-01,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-03-20Z,NaN,active,yes,25.0,Beograd,NaN,NaN,NaN,NaN,NaN,NaN
c9sz06z9m4zw3ibnlr1em2qui,Vladimir,Radočaj,NaN,NaN,Male,V. Radočaj,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1998-12-24,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2021-08-02Z,NaN,active,yes,27.0,Sombor,176.0,73.0,NaN,NaN,NaN,NaN
cghjzpxt6t31lbiidvd3np1ck,Radosław Waldemar,Wypart,NaN,NaN,Male,R. Wypart,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2006-07-10,Poland,27baqb7359ywdvsxxklx1kn11,2025-05-23Z,2025-06-30Z,active,no,28.0,Wrocław,NaN,NaN,both,NaN,NaN,NaN
clkpsur76y264cdcks6y4bjrp,Milan,Đorđević,NaN,NaN,Male,M. Đorđević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1982-01-02,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-06-17Z,2024-11-25Z,active,no,NaN,Leskovac,186.0,77.0,NaN,NaN,NaN,NaN
cy1n6tiule5x0nvj5iuhe6rx1,Zoran,Vasiljević,NaN,NaN,Male,Z. Vasiljević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,coach,1971-08-12,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-11-26Z,2025-07-29Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dm636ewl48bc85s3l9cnkvjtg,Stefan,Jovic,NaN,NaN,Male,S. Jovic,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2005-01-06,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-20Z,2024-08-12Z,active,no,9.0,NaN,180.0,NaN,NaN,NaN,NaN,NaN
e60ju18gdf1nda6mi50069hck,Irfan,Zulfić,NaN,NaN,Male,I. Zulfić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2000-10-04,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,2024-01-01Z,2025-01-30Z,active,no,8.0,Sarajevo,NaN,NaN,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN
e9iejrmp86cs2mpv3omq3m9sk,Oriyomi Ahmed,Lebi,NaN,NaN,Male,O. Lebi,Nigeria,63pvdwrsiq5b07mzi8igqei9p,Attacker,player,2006-07-02,Nigeria,63pvdwrsiq5b07mzi8igqei9p,2024-08-23Z,NaN,active,yes,35.0,Lagos,NaN,NaN,NaN,NaN,NaN,NaN
ejn2ynmcu68icfkkwnlpi8ydw,Luka,Krstović,NaN,NaN,Male,L. Krstović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2005-12-04,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-01-26Z,NaN,active,yes,21.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ew1vvy90dvdjb9z4gxubil6ju,Petar,Ćirković,Petar,Cirkovic,Male,P. Ćirković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1999-11-19,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2022-07-22Z,2024-09-11Z,active,no,18.0,NaN,NaN,NaN,left,NaN,NaN,NaN
f0pbcmfe81t34qpweo0okjevo,Serigne Fallou Mbacké,Coly,NaN,NaN,Male,S. Coly,Senegal,6hhqyhr5cwq2pfprlazyposyk,Defender,player,2006-08-26,Senegal,6hhqyhr5cwq2pfprlazyposyk,2025-05-23Z,2025-06-30Z,active,no,98.0,NaN,NaN,NaN,left,NaN,NaN,NaN
f2uzuei7d1za7daczmq4vc2dw,Nikola,Glišić,Nikola,Glisis,Male,N. Glišić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1999-06-30,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2020-07-13Z,NaN,active,yes,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ia1dc8pctwpe0nsc4s7n4hjp,Antoine,Batisse,Antoine,Batisse,Male,A. Batisse,France,7gww28djs405rfga69smki84o,Defender,player,1995-01-13,France,7gww28djs405rfga69smki84o,2024-07-02Z,NaN,active,yes,4.0,Versailles,186.0,82.0,right,NaN,NaN,NaN
pggz3gh17gshameqwb5bhxey,Kenroy Kenoy,Campbell,Kenroy,Campbell,Male,K. Campbell,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,Attacker,player,2002-05-30,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,2025-01-18Z,NaN,active,yes,66.0,St. Mary,NaN,NaN,NaN,NaN,NaN,NaN
w1txc1oxmf9y0fq9nmsd0mw9,Ugo Philippe,Bonnet,Ugo,Bonnet,Male,U. Bonnet,France,7gww28djs405rfga69smki84o,Attacker,player,1993-09-17,France,7gww28djs405rfga69smki84o,2024-08-27Z,NaN,active,yes,NaN,Montpellier,181.0,73.0,right,NaN,NaN,NaN
y7hh949i5xmq2alxiayf7ckq,Lazar,Pavlović,Lazar,Pavlovic,Male,L. Pavlović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2001-11-02,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-02-08Z,2025-06-30Z,active,no,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14d4d3eeq7s4cscn0lz3vtjv9,Jovan,Stojanović,Jovan,Stojanovic,Male,J. Stojanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1992-04-21,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-02-05Z,2024-12-31Z,active,no,15.0,Beograd,191.0,76.0,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN
14h1c02wz8c00uvqbeo6t9edw,Ivan,Jovanović,NaN,NaN,Male,I. Jovanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,1989-02-13,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2018-07-01Z,NaN,active,yes,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1cp3lyt6i2kmfl11rgz1qsn6y,Richard,Nagy,NaN,NaN,Male,R. Nagy,Slovakia,7dybe8679n9bgyrcxi383pq3y,Defender,player,2000-08-10,Slovakia,7dybe8679n9bgyrcxi383pq3y,2024-07-01Z,2024-08-12Z,active,no,23.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1d6tnhftqinvkzx7k6kwlmx3o,Marko,Mitrović,NaN,NaN,Male,M. Mitrović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2004-06-28,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-06-27Z,NaN,active,yes,70.0,NaN,NaN,NaN,NaN,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN
1fzuktuo0ywr25uvag9ksx4ru,Aleksa,Paić,NaN,NaN,Male,A. Paić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2003-09-22,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-02-05Z,NaN,active,yes,96.0,Beograd,NaN,NaN,right,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN
1idej7l4m91wp776yd4tkifbo,Miodrag,Pivaš,Miodrag,Pivas,Male,M. Pivaš,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2005-05-17,Serbia and Montenegro,84ke4hrpy7uuwxt7o1hwn29qt,2023-07-01Z,2024-07-20Z,active,no,16.0,Novi Sad,188.0,70.0,right,Serbia and Montenegro,84ke4hrpy7uuwxt7o1hwn29qt,NaN
2ljykie2ts6l40z3c5ptnb4es,Uroš,Damnjanović,NaN,NaN,Male,U. Damnjanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2008-09-05,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-11-29Z,NaN,active,yes,47.0,Valjevo,NaN,NaN,NaN,NaN,NaN,NaN
32cwshognf8xi39h5gsb10hlg,Nemanja,Doderović,NaN,NaN,Male,N. Doderović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,1993-09-18,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,2021-01-26Z,2025-06-30Z,active,no,11.0,Trebinje,NaN,NaN,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN
32teyfkqmi2da10gmyzd99yxg,Uroš,Savković,NaN,NaN,Male,U. Savković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2003-07-10,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-01Z,NaN,active,yes,25.0,Šabac,NaN,NaN,NaN,NaN,NaN,NaN
3cn2ja1j29xud4zh607msvsic,Aleksa,Đurasović,NaN,NaN,Male,A. Đurasović,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Defender,player,2004-04-21,Montenegro,1411jebgwo2ja1erogsq81lg9,2024-08-09Z,2025-03-05Z,active,no,34.0,Podgorica,NaN,NaN,NaN,Montenegro,1411jebgwo2ja1erogsq81lg9,NaN
3e8ewc832r9ff0dnfa05jh0yc,Mirko,Andrić,NaN,NaN,Male,M. Andrić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1993-04-29,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2022-02-05Z,2025-06-30Z,active,no,NaN,Valjevo,NaN,NaN,NaN,NaN,NaN,NaN
3l9ef1r1xnr5s6x2zdyfaiyok,Vukašin,Jovanović,Vukasin,Jovanovic,Male,V. Jovanović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Goalkeeper,player,2007-09-30,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-07-02Z,2025-06-30Z,active,no,88.0,NaN,188.0,NaN,right,NaN,NaN,Vukasin Jovanovic
4293mvh11wls7fe7os25kt10q,Veljko,Kijevčanin,NaN,NaN,Male,V. Kijevčanin,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1999-08-03,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-01-18Z,NaN,active,yes,80.0,Čačak,NaN,NaN,NaN,NaN,NaN,NaN
45ksmx261p9xsnlsnq31ashcl,Slaven,Kovačević,NaN,NaN,Male,S. Kovačević,Montenegro,1411jebgwo2ja1erogsq81lg9,NaN,coach,1980-06-17,Montenegro,1411jebgwo2ja1erogsq81lg9,2024-07-15Z,2024-08-13Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46vdy02pnxq13haepg0npa9zo,Pablo,Ferreira,Pablo,Ferreira,Male,P. Ferreira,Argentina,2vovxa97k7v7ofa85dah2xktb,Midfielder,player,2004-10-23,Argentina,2vovxa97k7v7ofa85dah2xktb,2024-06-27Z,2025-01-14Z,active,no,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47z2phkn1i9z8p32zqlu53j6x,Issah,Abass,Issah,Abass,Male,I. Abass,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,1998-09-26,Ghana,2q2sw72utw5gu9t5y4knckwba,2025-02-14Z,NaN,active,yes,28.0,Asokwa,173.0,67.0,right,NaN,NaN,NaN
4c3xrzeplsgd45h1c00m868ve,Đorđe,Mitić,NaN,NaN,Male,Đ. Mitić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2002-10-14,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-01-01Z,2024-08-08Z,active,no,NaN,Niš,NaN,NaN,NaN,NaN,NaN,NaN
4vzi3u8hyf58tewlklke1w0r9,Darko,Jevtić,Darko,Jevtic,Male,D. Jevtić,Switzerland,3bh70jgvc5mn58x0byjkuda17,Midfielder,player,1993-02-08,Switzerland,3bh70jgvc5mn58x0byjkuda17,2024-09-15Z,NaN,active,yes,7.0,Basel,182.0,75.0,left,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN
5ohuqvnbj46zkwtug5cudmqy,Mišo,Dubljanić,NaN,NaN,Male,M. Dubljanić,Montenegro,1411jebgwo2ja1erogsq81lg9,Goalkeeper,player,1999-12-20,Montenegro,1411jebgwo2ja1erogsq81lg9,2023-08-10Z,2025-06-30Z,active,no,99.0,Nikšić,NaN,NaN,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN
5v02p43xrbps615nlpuyhfp5g,Aleksandar,Popović,Aleksandar,Popovic,Male,Aleksandar Popović II,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1999-05-08,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-08-10Z,2025-01-20Z,active,no,NaN,Beograd,171.0,NaN,NaN,NaN,NaN,NaN
6ge3vu3yjpzzctu274qxp37kk,Branislav,Runjajić,NaN,NaN,Male,B. Runjajić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2004-08-05,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-03-01Z,NaN,active,yes,19.0,Valjevo,NaN,NaN,NaN,NaN,NaN,NaN
6kcmtpr72uyok0xtgczwebms4,Justin,Bengui João,Justin,Bengui João,Male,J. Bengui João,France,7gww28djs405rfga69smki84o,Goalkeeper,player,2005-07-09,France,7gww28djs405rfga69smki84o,2025-01-20Z,2025-06-30Z,active,no,69.0,NaN,190.0,76.0,left,Angola,3k53bkrjx5zsxchc6e3mcd834,NaN
6pc2t5zyfup8y69rsls1j1dnu,Ognjen,Dimitrić,NaN,NaN,Male,O. Dimitrić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,1998-06-04,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-08-01Z,2024-09-12Z,active,no,55.0,Sremska Mitrovica,NaN,NaN,NaN,NaN,NaN,NaN
6vlj6wimbk7ukhi39h3dqpx7u,Danilo,Miladinović,NaN,NaN,Male,D. Miladinović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2002-02-28,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-01-21Z,2025-06-30Z,active,no,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6xcdte1tdetrg5e7vkpszv9qs,Uroš,Stevančević,NaN,NaN,Male,U. Stevančević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2005-08-14,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2022-07-01Z,2025-07-12Z,active,no,27.0,Valjevo,NaN,NaN,NaN,NaN,NaN,NaN
747wrsvfohdbbl9hhjsmx0ljo,Nikola,Popadić,NaN,NaN,Male,N. Popadić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2007-12-02,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-02-15Z,NaN,active,yes,40.0,Kraljevo,NaN,NaN,NaN,NaN,NaN,NaN
76lvuj29uu5mog40jb3r3c5jo,Gustavo,Vieira Francisco,NaN,NaN,Male,Gustavo Vieira,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Defender,player,2002-05-28,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,2024-02-14Z,2024-12-31Z,active,no,43.0,Guarulhos,180.0,NaN,left,NaN,NaN,NaN
7cnscodi0dspjmpgqvr8rxr3e,Ethan,Hoard,Ethan,Hoard,Male,E. Hoard,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2001-05-19,USA,7hr2f89v44y65dyu9k92vprwn,2025-01-09Z,NaN,active,yes,20.0,NaN,196.0,88.0,NaN,NaN,NaN,NaN
7mfptyo3oimbf78gu6v9r1y7e,Ibrahim,Kargbo Junior,Ibrahim,Kargbo,Male,I. Kargbo,Belgium,4wbzjcclyefma1ourvjsu4q2j,Attacker,player,2000-01-03,Sierra Leone,7kilikg56sxc0dsd6168dr57b,2024-08-10Z,2024-12-31Z,active,no,14.0,Freetown,190.0,NaN,right,Sierra Leone,7kilikg56sxc0dsd6168dr57b,NaN
7nau8tzyfz3cwr7099su20f10,Stefan,Radisavljević,NaN,NaN,Male,S. Radisavljević,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,assistant coach,1992-04-19,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-02-09Z,NaN,active,yes,NaN,Beograd,NaN,NaN,NaN,NaN,NaN,NaN
838ugn4dlbiyc4a511pfxc2s4,Strahinja,Rakić,Strahinja,Rakic,Male,S. Rakić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,2006-02-18,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2023-08-01Z,2025-07-05Z,active,no,18.0,Valjevo,184.0,NaN,right,NaN,NaN,NaN
8a93f3k8nwiscw2ahjih4lrf8,Viktor,Damjanić,Viktor,Damjanic,Male,V. Damjanić,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2005-11-03,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-07-16Z,2025-06-30Z,active,no,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8adjy076voq5va7aavfuc7n4l,Ivan,Rogač,Ivan,Rogac,Male,I. Rogač,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,1992-06-18,Montenegro,1411jebgwo2ja1erogsq81lg9,2025-01-18Z,NaN,active,yes,4.0,Nikšić,190.0,84.0,left,Montenegro,1411jebgwo2ja1erogsq81lg9,NaN
8jpg46u6rehkoekd0svz3esd0,Mladen,Kiselčić,NaN,NaN,Male,M. Kiselčić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2006-10-03,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2024-11-29Z,2025-06-30Z,active,no,90.0,Valjevo,NaN,NaN,NaN,NaN,NaN,NaN
93ura2wcsor3gwa0nsbrm45ck,Kristijan,Bošković,NaN,NaN,Male,K. Bošković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,player,2001-12-29,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2019-07-01Z,NaN,active,yes,44.0,Valjevo,NaN,NaN,NaN,NaN,NaN,NaN
9c3wv35ywgq2xjvi1kawtqzca,Goran Gogo,Babić,Goran,Babic,Male,G. Babić,England,1fk5l4hkqk12i7zske6mcqju6,Midfielder,player,2003-09-10,England,1fk5l4hkqk12i7zske6mcqju6,2024-06-27Z,2024-12-31Z,active,no,80.0,London,NaN,NaN,NaN,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN
9gwa9cuxiq1gvqvelhxtslgd0,Edrissa,Ceesay,Edrissa,Ceesay,Male,E. Ceesay,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,Defender,player,2001-04-16,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,2024-07-16Z,2024-12-31Z,active,no,40.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9i1b3i6a4qu2wyvcqvo7onx0,Radomir,Lazić,NaN,NaN,Male,R. Lazić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2007-11-16,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-02-01Z,NaN,active,yes,45.0,Valjevo,NaN,NaN,NaN,NaN,NaN,NaN
9rcv2ihf2kiccsauyk6f9k0k5,Miloš,Obradović,NaN,NaN,Male,M. Obradović,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,assistant coach,1987-03-30,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-02-08Z,NaN,active,yes,NaN,NaN,182.0,NaN,NaN,NaN,NaN,NaN
9tqddmahctqmrcar4lje205jo,Vojin,Vesković,NaN,NaN,Male,V. Vesković,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2007-04-29,Serbia,5w4ve503bjdsshwx9ho6jxzx0,2025-02-08Z,NaN,active,yes,55.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
a0403z8h01hj87jp07hes1trd,Levan,Zhordania,Levan,Jordania,Male,L. Zhordania,Georgia,55mqz7j6585f2jhgfhn62lomr,Midfielder,player,1996-10-17,Georgia,55mqz7j6585f2jhgfhn62lomr,2024-08-30Z,NaN,active,yes,21.0,Tbilisi,192.0,82.0,right,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN
a1j4ob5yo5vueiepxs0f8o2dw,Richardson Kwaku,Denzell,Richardson,Denzell,Male,R. Denzell,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,2004-11-01,Ghana,2q2sw72utw5gu9t5y4knckwba,2024-09-01Z,NaN,active,yes,31.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
a1s1rnovgulesgj5y0l29aqc5,Julian,Kristoffersen,Julian,Kristoffersen,Male,J. Kristoffersen,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Attacker,player,1997-05-10,Norway,7f16iy4w8u8ogyn6pfooqwv5z,2024-07-20Z,2024-09-13Z,active,no,12.0,Horten,198.0,89.0,right,NaN,NaN,NaN
