id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,shirtNumber,startDate,status,active,secondNationality,secondNationalityId,knownName,endDate
23uzsdbj4p7kllnd8ivwtn14a,Dominik,Piła,Dominik,Pila,Male,D. Piła,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2001-05-06,Świdnica,Poland,27baqb7359ywdvsxxklx1kn11,187.0,78.0,right,79.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
2irxiyoa2xdn1jr0mo24pn5jp,Henrich,Ravas,Henrich,Ravas,Male,H. Ravas,Slovakia,7dybe8679n9bgyrcxi383pq3y,Goalkeeper,player,1997-08-16,Senica,Slovakia,7dybe8679n9bgyrcxi383pq3y,195.0,87.0,right,27.0,2024-07-14Z,active,yes,NaN,NaN,NaN,NaN
2t9i9dy3pkshxahc9knlrjj10,Mateusz,Pomietło,Mateusz,Pomietlo,Male,M. Pomietło,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2007-07-06,Nowy Sącz,Poland,27baqb7359ywdvsxxklx1kn11,181.0,NaN,right,86.0,2024-11-22Z,active,yes,NaN,NaN,NaN,NaN
3abpvbbkkzkceg1l94og1bobt,Filip,Stojilković,Filip,Stojilkovic,Male,F. Stojilković,Switzerland,3bh70jgvc5mn58x0byjkuda17,Attacker,player,2000-01-04,Zollikon,Switzerland,3bh70jgvc5mn58x0byjkuda17,185.0,80.0,right,9.0,2025-06-29Z,active,yes,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN
3mlh7umb274td3jt9qit53kr9,Sebastian,Madejski,Sebastian,Madejski,Male,S. Madejski,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,1997-01-02,Bielsko-Biała,Poland,27baqb7359ywdvsxxklx1kn11,189.0,78.0,right,13.0,2022-09-09Z,active,yes,NaN,NaN,NaN,NaN
45qvc5p22q5zkabxnh6w3q2ju,Kahveh,Zahiroleslam,Kahveh,Zahiroleslam,Male,K. Zahiroleslam,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2002-06-13,NaN,USA,7hr2f89v44y65dyu9k92vprwn,193.0,77.0,right,18.0,2025-07-31Z,active,yes,Iran,e53g9hr2d3kasm34uumbg8r4,NaN,NaN
4gzj586dbm78tuiusz2quo4fe,Patryk,Janasik,Patryk,Janasik,Male,P. Janasik,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,1997-08-25,Pniewy,Poland,27baqb7359ywdvsxxklx1kn11,178.0,68.0,right,77.0,2024-07-01Z,active,no,NaN,NaN,NaN,2025-09-04Z
4ifnzd8wpakpas6xpm3k6zpbd,Martin,Yankov Minchev,Martin,Minchev,Male,M. Minchev,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,Midfielder,player,2001-04-22,Varna,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,176.0,70.0,right,17.0,2025-02-19Z,active,yes,NaN,NaN,NaN,NaN
4l2dipjn9qhnu7agmchtgpdsk,Brahim,Traoré,Brahim,Traoré,Male,B. Traoré,France,7gww28djs405rfga69smki84o,Defender,player,2004-02-04,Rennes,France,7gww28djs405rfga69smki84o,190.0,80.0,right,NaN,2025-08-31Z,active,yes,Burkina Faso,2ggql4uo9h0p3c67wkm68ibol,NaN,NaN
5xjxjp8v9gk8e4mtl56txt8no,Oskar,Wójcik,Oskar,Wójcik,Male,O. Wójcik,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2003-07-21,NaN,Poland,27baqb7359ywdvsxxklx1kn11,191.0,82.0,right,66.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN
6on1coqb8yeebnwqyazkooa1,Gustav Niklas,Henriksson,Gustav,Henriksson,Male,G. Henriksson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1998-02-03,NaN,Sweden,1z6l2c33w2kyz9rdefs1d68nb,188.0,80.0,right,4.0,2025-02-07Z,active,yes,NaN,NaN,NaN,NaN
6ujj9k0wydov5zwi1b8izi489,Andreas,Skovgaard Larsen,Andreas,Skovgaard,Male,A. Skovgaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,1997-03-27,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i,185.0,75.0,left,3.0,2023-08-29Z,active,yes,NaN,NaN,NaN,NaN
77b1h5mwkuv75xi6w79ddfk5x,Luka,Elsner,Luka,Elsner,Male,L. Elsner,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,NaN,coach,1982-08-02,NaN,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,NaN,NaN,NaN,NaN,2025-06-04Z,active,yes,NaN,NaN,NaN,NaN
7e6fwgkn6qykqzldw1i1e4bf9,Davíð Kristján,Ólafsson,David,Ólafsson,Male,D. Ólafsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,1995-05-15,Kópavogur,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,184.0,81.0,left,19.0,2024-02-25Z,active,yes,NaN,NaN,NaN,NaN
7l2nm22vl5o5k3c84xm561tcl,Jakub,Jugas,Jakub,Jugas,Male,J. Jugas,Czechia,5md5tpwr2nmqao528prx43jr7,Defender,player,1992-05-05,Otrokovice,Czechia,5md5tpwr2nmqao528prx43jr7,186.0,79.0,right,24.0,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN
7lv75e78rpkeoyodr34a1xces,Karol,Knap,Karol,Knap,Male,K. Knap,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2001-09-12,Krosno,Poland,27baqb7359ywdvsxxklx1kn11,180.0,71.0,left,20.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
7raeo4c86putccbemwg8h2qz8,Konrad,Golonka,Konrad,Golonka,Male,K. Golonka,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2007-05-26,NaN,Poland,27baqb7359ywdvsxxklx1kn11,188.0,NaN,NaN,91.0,2024-01-14Z,active,yes,NaN,NaN,NaN,NaN
7vdb2ph7s3vvcdcbrzp7gl49h,Kamil Jacek,Glik,Kamil,Glik,Male,K. Glik,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,1988-02-03,Jastrzębie Zdrój,Poland,27baqb7359ywdvsxxklx1kn11,190.0,80.0,right,15.0,2023-08-30Z,active,yes,Germany,36min0qztu8eydwvpv8t1is0m,NaN,NaN
81bfzryvwiuwbsnifj9lsae50,Konrad,Cymerys,Konrad,Cymerys,Male,K. Cymerys,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2008-09-22,NaN,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,33.0,2025-07-11Z,active,yes,NaN,NaN,NaN,NaN
8dqat1x426eu0hcyyxqdmu8ve,Ajdin,Hasić,Ajdin,Hasic,Male,A. Hasić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,Midfielder,player,2001-10-07,Tuzla,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,177.0,70.0,left,14.0,2024-08-01Z,active,yes,NaN,NaN,NaN,NaN
8zlp0zt15okrj885vlzn1uv4k,Bartosz,Biedrzycki,Bartosz,Biedrzycki,Male,B. Biedrzycki,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2003-04-16,Maków Mazowiecki,Poland,27baqb7359ywdvsxxklx1kn11,180.0,70.0,left,22.0,2024-06-29Z,active,yes,NaN,NaN,NaN,NaN
9bodwlqgyxzuy7zdwmxllzw2c,Dawid,Polak,Dawid,Polak,Male,D. Polak,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2008-06-28,NaN,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,28.0,2025-04-24Z,active,yes,NaN,NaN,NaN,NaN
9s8xgczjjqp771pyda4xa3n6c,Bartosz,Wadowski,Bartosz,Wadowski,Male,B. Wadowski,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2010-04-29,NaN,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,44.0,2025-06-20Z,active,yes,NaN,NaN,NaN,NaN
a7uy4gpcruteqevpmmgf8nd3o,Milan,Aleksić,Milan,Aleksic,Male,M. Aleksić,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,player,2005-08-30,Kragujevac,Serbia,5w4ve503bjdsshwx9ho6jxzx0,179.0,70.0,right,NaN,2025-09-05Z,active,yes,NaN,NaN,NaN,2026-06-30Z
bda3h7gg4729k595r4lslqulm,Michał Miłosz,Rakoczy,Michal,Rakoczy,Male,M. Rakoczy,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2002-03-30,Jasło,Poland,27baqb7359ywdvsxxklx1kn11,177.0,71.0,right,10.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
cg6j4dzo73j6vv0ef814sg3c9,Jani,Atanasov,Jani,Atanasov,Male,J. Atanasov,North Macedonia,1lesyxylc5eza0a4z87t9azcc,Midfielder,player,1999-10-31,Strumica,North Macedonia,1lesyxylc5eza0a4z87t9azcc,187.0,79.0,right,8.0,2025-07-01Z,active,no,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,NaN,2025-07-29Z
cnb0gbtl8sd74w99bog5kuw44,Fabian,Bzdyl,Fabian,Bzdyl,Male,F. Bzdyl,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2007-12-02,Kraków,Poland,27baqb7359ywdvsxxklx1kn11,180.0,70.0,right,23.0,2024-02-01Z,active,no,NaN,NaN,NaN,2025-09-05Z
cp8z0ew8u1lb0ofx9juxi7zmc,Dijon,Kameri,Dijon,Kameri,Male,D. Kameri,Austria,hcs1bd49qliqqity6o268jyt,Midfielder,player,2004-04-20,Salzburg,Austria,hcs1bd49qliqqity6o268jyt,184.0,77.0,right,70.0,2025-07-21Z,active,yes,NaN,NaN,NaN,NaN
crxwhejm0ur604l99z8c8nrv9,Mikkel,Maigaard Jakobsen,Mikkel,Maigaard,Male,M. Maigaard,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Midfielder,player,1995-09-20,Varde,Denmark,5adf60vwiw2f2mibyq1k4ex7i,180.0,75.0,right,11.0,2024-02-13Z,active,yes,NaN,NaN,NaN,NaN
ct5zx477027zxa1uc67mjjdhw,Mauro,Perković,Mauro,Perkovic,Male,M. Perković,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2003-03-22,Pula,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,39.0,2025-02-22Z,active,yes,NaN,NaN,NaN,2025-12-31Z
cvax2dsts67jc6yyrmxx5te6s,Oskar,Lachowicz,Oskar,Lachowicz,Male,O. Lachowicz,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2005-04-19,NaN,Poland,27baqb7359ywdvsxxklx1kn11,180.0,68.0,right,72.0,2024-07-15Z,active,yes,NaN,NaN,NaN,NaN
d5f5nx73iorx8hee1hp4o8kmi,Boško,Šutalo,Bosko,Sutalo,Male,B. Šutalo,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,2000-01-01,Metković,Croatia,37hlakrwxyuzovaeoo4sezusp,188.0,72.0,right,21.0,2025-08-21Z,active,yes,NaN,NaN,NaN,2026-06-30Z
ea4l6vjonhtvjmq1nyfec2fvt,Mateusz Jakub,Praszelik,Mateusz,Praszelik,Male,M. Praszelik,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2000-09-26,Racibórz,Poland,27baqb7359ywdvsxxklx1kn11,184.0,74.0,right,7.0,2025-07-09Z,active,yes,NaN,NaN,NaN,NaN
f4724kw58pqrw2epu4ctvhwmi,Gabriel André Joseph,Charpentier,Gabriel,Charpentier,Male,G. Charpentier,Congo,1s2y6o0lwj69dj5ib5pid8f6r,Attacker,player,1999-05-17,Pointe Noire,Congo,1s2y6o0lwj69dj5ib5pid8f6r,188.0,76.0,right,NaN,2025-09-08Z,active,yes,France,7gww28djs405rfga69smki84o,NaN,NaN
yhtjd2btt16hmd74mimlz2l1,Otar,Kakabadze,Otar,Kakabadze,Male,O. Kakabadze,Georgia,55mqz7j6585f2jhgfhn62lomr,Defender,player,1995-06-27,Tbilisi,Georgia,55mqz7j6585f2jhgfhn62lomr,186.0,79.0,right,25.0,2021-07-01Z,active,yes,NaN,NaN,NaN,NaN
20qxviornp26t0t8oq8xuyi5m,Antonio,Cortés Heredia,Antonio,Cortés Heredia,Male,Antoñín Cortés,Spain,49ih1pwv3ahshdf8uzrimi54c,Attacker,player,2000-04-16,Málaga,Spain,49ih1pwv3ahshdf8uzrimi54c,182.0,71.0,right,70.0,2025-07-18Z,active,yes,NaN,NaN,Antoñín Cortés,NaN
24ozpg8hizxhkf71cloxkiot0,Jakub,Budnicki,Jakub,Budnicki,Male,J. Budnicki,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2001-07-19,Warszawa,Poland,27baqb7359ywdvsxxklx1kn11,190.0,92.0,right,61.0,2025-06-20Z,active,yes,NaN,NaN,NaN,NaN
24umnfdkco1wm93hluavet7u,Viktor,Nikolaev Popov,Viktor,Popov,Male,V. Popov,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,Defender,player,2000-03-05,Varna,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,178.0,77.0,NaN,26.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
2gf3fyms77r3fwrncuajzhic4,Michał,Mikielewicz,Michal,Mikielewicz,Male,M. Mikielewicz,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2008-09-26,NaN,Poland,27baqb7359ywdvsxxklx1kn11,189.0,83.0,right,12.0,2025-01-30Z,active,yes,NaN,NaN,NaN,NaN
2ky8quzqhc62afn008yg3byfo,Kacper,Minuczyc,Kacper,Minuczyc,Male,K. Minuczyc,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2008-04-22,NaN,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,20.0,2025-06-20Z,active,yes,NaN,NaN,NaN,NaN
2ppvf1ywd1mxum1lgnn2pubdg,Bartłomiej,Smolarczyk,Bartlomiej,Smolarczyk,Male,B. Smolarczyk,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2003-07-02,Warszawa,Poland,27baqb7359ywdvsxxklx1kn11,191.0,84.0,right,24.0,2024-07-24Z,active,yes,NaN,NaN,NaN,NaN
4ak7ukrwc6cqkakqwkh36u39,David,González Plata,David,González Plata,Male,Nono,Spain,49ih1pwv3ahshdf8uzrimi54c,Midfielder,player,1991-05-28,Badajoz,Spain,49ih1pwv3ahshdf8uzrimi54c,170.0,71.0,right,10.0,2023-01-29Z,active,yes,NaN,NaN,Nono,NaN
5f4nwrxt5y4eb87oreouqh53o,Daniel,Bąk,Daniel,Bak,Male,D. Bąk,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,2005-10-10,Będzin,Poland,27baqb7359ywdvsxxklx1kn11,187.0,82.0,right,99.0,2023-10-20Z,active,no,NaN,NaN,NaN,2025-08-18Z
5faqpsprw2ifqstzslbsd2f4k,Mateusz,Głowiński,Mateusz,Glowinski,Male,M. Głowiński,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,2006-01-12,NaN,Poland,27baqb7359ywdvsxxklx1kn11,184.0,NaN,right,17.0,2025-06-20Z,active,yes,NaN,NaN,NaN,NaN
5hrwe923ub95ftfs9lssiszit,Jacek,Zieliński,Jacek,Zielinski,Male,J. Zieliński,Poland,27baqb7359ywdvsxxklx1kn11,NaN,coach,1961-03-22,Tarnobrzeg,Poland,27baqb7359ywdvsxxklx1kn11,182.0,80.0,NaN,NaN,2024-08-06Z,active,yes,NaN,NaN,NaN,NaN
5obv42in6rfdecxl7xt72xduy,Xavier,Dziekoński,Xavier,Dziekonski,Male,X. Dziekoński,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2003-10-06,Grajewo,Poland,27baqb7359ywdvsxxklx1kn11,188.0,77.0,right,1.0,2024-06-28Z,active,yes,NaN,NaN,NaN,NaN
5pnrjyqwlv26yiabq8x9n7ey2,Nikodem,Niski,Nikodem,Niski,Male,N. Niski,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2002-04-14,Warszawa,Poland,27baqb7359ywdvsxxklx1kn11,178.0,70.0,NaN,15.0,2025-07-01Z,active,yes,NaN,NaN,NaN,NaN
7k0pwmtzfikai7ai11f03u73e,Radosław,Seweryś,Radoslaw,Sewerys,Male,R. Seweryś,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2004-01-10,Końskie,Poland,27baqb7359ywdvsxxklx1kn11,190.0,81.0,left,33.0,2025-01-01Z,active,yes,NaN,NaN,NaN,NaN
7rpetql911mpar3bt5vbp3u95,Dawid,Błanik,Dawid,Blanik,Male,D. Błanik,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,1997-04-15,Jastrzębie Zdrój,Poland,27baqb7359ywdvsxxklx1kn11,173.0,69.0,right,7.0,2021-09-01Z,active,yes,NaN,NaN,NaN,NaN
7v5kpod0ljoxdy1cpe772s3xl,Tamar,Svetlin,Tamar,Svetlin,Male,T. Svetlin,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,Midfielder,player,2001-07-30,NaN,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,NaN,NaN,NaN,88.0,2025-06-27Z,active,yes,NaN,NaN,NaN,NaN
7zdm0eomw54ofqsnnksjefims,Stjepan,Davidović,Stjepan,Davidovic,Male,S. Davidović,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,Midfielder,player,2005-02-13,NaN,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,NaN,NaN,NaN,9.0,2025-07-11Z,active,yes,NaN,NaN,NaN,NaN
85nkth23qo3032ra91xl5gdpm,Wiktor,Długosz,Wiktor,Dlugosz,Male,W. Długosz,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2000-07-01,Kielce,Poland,27baqb7359ywdvsxxklx1kn11,182.0,66.0,right,71.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN
89mxen4ljj11tu9epk7tu6vbo,Konrad,Ciszek,Konrad,Ciszek,Male,K. Ciszek,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2007-10-04,NaN,Poland,27baqb7359ywdvsxxklx1kn11,185.0,78.0,NaN,21.0,2025-01-30Z,active,yes,NaN,NaN,NaN,NaN
8itnk4k09t0952szo5q8qlnv8,Miłosz,Strzeboński,Milosz,Strzebonski,Male,M. Strzeboński,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2003-11-19,Kraków,Poland,27baqb7359ywdvsxxklx1kn11,181.0,75.0,right,13.0,2021-10-29Z,active,yes,NaN,NaN,NaN,NaN
8vcerbzyybydelwviet4l3s44,Michał,Niedbała,Michal,Niedbala,Male,M. Niedbała,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2006-04-10,Ostrowiec Świętokrzyski,Poland,27baqb7359ywdvsxxklx1kn11,193.0,78.0,left,22.0,2023-07-13Z,active,yes,NaN,NaN,NaN,NaN
9mppdjqw909us0wiid8psq0gl,Konstantinos,Sotiriou,Constantinos,Soteriou,Male,K. Sotiriou,Cyprus,3om8cj5nhmq1rzzkykubm5icj,Defender,player,1996-06-21,Nicosia,Cyprus,3om8cj5nhmq1rzzkykubm5icj,190.0,NaN,right,44.0,2025-01-28Z,active,yes,NaN,NaN,NaN,NaN
admsbrhmp8ksa1ouu0ga0ea22,Konrad,Matuszewski,Konrad,Matuszewski,Male,K. Matuszewski,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2001-10-04,Włoszczowa,Poland,27baqb7359ywdvsxxklx1kn11,182.0,75.0,left,3.0,2024-06-22Z,active,yes,NaN,NaN,NaN,NaN
bu2srpqngdi1mmx5df6cmw76y,Slobodan,Rubežić,Slobodan,Rubezic,Male,S. Rubežić,Montenegro,1411jebgwo2ja1erogsq81lg9,Defender,player,2000-03-21,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,194.0,NaN,right,23.0,2025-08-20Z,active,yes,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN
cnfd8zz5wu72nqik1i2c5h0mi,Pau,Resta Tell,Pau,Resta,Male,Pau Resta,Spain,49ih1pwv3ahshdf8uzrimi54c,Defender,player,2000-11-14,La Tallada d'Empordà,Spain,49ih1pwv3ahshdf8uzrimi54c,185.0,75.0,left,5.0,2024-07-12Z,active,yes,NaN,NaN,NaN,NaN
cqb6pzedzyv1sz9er0w7wjw9g,Jakub,Kowalski,Jakub,Kowalski,Male,J. Kowalski,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2006-02-05,NaN,Poland,27baqb7359ywdvsxxklx1kn11,176.0,61.0,NaN,16.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN
cqhqrohwi8zds0d3bxo5jynhm,Marcel,Pięczek,Marcel,Pieczek,Male,M. Pięczek,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2000-12-11,NaN,Poland,27baqb7359ywdvsxxklx1kn11,180.0,84.0,left,6.0,2024-01-29Z,active,yes,NaN,NaN,NaN,NaN
d1gc8mb6se18d9p4eum64vnro,Rafał,Mamla,Rafal,Mamla,Male,R. Mamla,Poland,27baqb7359ywdvsxxklx1kn11,Goalkeeper,player,2003-12-22,Skarżysko-Kamienna,Poland,27baqb7359ywdvsxxklx1kn11,195.0,93.0,right,87.0,2022-08-11Z,active,yes,NaN,NaN,NaN,NaN
dj5yl3gyar0z6tpfj82yhl78p,Vladimir,Nikolaev Nikolov,Vladimir,Nikolov,Male,V. Nikolov,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,Attacker,player,2001-02-07,Sofia,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,192.0,75.0,right,11.0,2025-06-25Z,active,yes,NaN,NaN,NaN,NaN
eic0l6akfb58q1b5qzvn8hb10,Hubert,Zwoźny,Hubert,Zwozny,Male,H. Zwoźny,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2003-11-17,NaN,Poland,27baqb7359ywdvsxxklx1kn11,183.0,80.0,right,37.0,2024-07-10Z,active,yes,NaN,NaN,NaN,NaN
jprkyrrpfbrgu4gmu07q7isp,Martin Christophe Jannick,Remacle,Martin,Remacle,Male,M. Remacle,Belgium,4wbzjcclyefma1ourvjsu4q2j,Midfielder,player,1997-05-16,Verviers,Belgium,4wbzjcclyefma1ourvjsu4q2j,176.0,70.0,right,8.0,2023-07-07Z,active,yes,NaN,NaN,NaN,NaN
kgx9s1usa52cwgzck2xigu3u,Wojciech,Kamiński,Wojciech,Kaminski,Male,W. Kamiński,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2001-01-21,Gliwice,Poland,27baqb7359ywdvsxxklx1kn11,186.0,82.0,left,27.0,2024-07-09Z,active,yes,NaN,NaN,NaN,NaN
1c3xkngggg1ia819447grz9jo,Adrian,Przyborek,Adrian,Przyborek,Male,A. Przyborek,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2007-01-01,Koszalin,Poland,27baqb7359ywdvsxxklx1kn11,184.0,72.0,right,10.0,2023-01-16Z,active,yes,NaN,NaN,NaN,NaN
1vmp7cen14gu4s1r2movw9ped,Leonárdo Páblo,Koútris,Leonárdo,Koútris,Male,L. Koútris,Greece,6lpgd60z890no2v46zdecrcss,Defender,player,1995-07-23,Ribeirao Preto,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,175.0,71.0,right,32.0,2023-01-01Z,active,yes,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN
1zxr95za88uvttt9qrnrgldzo,Kacper,Stanowski,Kacper,Stanowski,Male,K. Stanowski,Poland,27baqb7359ywdvsxxklx1kn11,Attacker,player,2008-06-27,NaN,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,37.0,2025-08-16Z,active,yes,NaN,NaN,NaN,NaN
2dyzgcyqbzedszwu1ft3t16y2,Jan Marek,Biegański,Jan,Bieganski,Male,J. Biegański,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2002-12-04,Gliwice,Poland,27baqb7359ywdvsxxklx1kn11,183.0,80.0,left,6.0,2025-07-14Z,active,yes,NaN,NaN,NaN,NaN
3ck17gtvtur0a5g1235h8b3yt,Kamil Paweł,Grosicki,Kamil,Grosicki,Male,K. Grosicki,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,1988-06-08,Szczecin,Poland,27baqb7359ywdvsxxklx1kn11,180.0,78.0,right,11.0,2021-08-21Z,active,yes,NaN,NaN,NaN,NaN
3u3gjwv3jzdgsnf89bvbj1p79,Rolf Linus,Wahlqvist Egnell,Linus,Wahlqvist,Male,L. Wahlqvist,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Defender,player,1996-11-11,Norrköping,Sweden,1z6l2c33w2kyz9rdefs1d68nb,184.0,80.0,right,28.0,2023-01-23Z,active,yes,NaN,NaN,NaN,NaN
49vbniwasp2kyt27jw0cv6m6t,Valentin Alexandru,Cojocaru,Valentin,Cojocaru,Male,V. Cojocaru,Romania,17oj2qrzqlkhdjvazum10sx2i,Goalkeeper,player,1995-10-01,București,Romania,17oj2qrzqlkhdjvazum10sx2i,195.0,84.0,right,77.0,2024-06-15Z,active,yes,NaN,NaN,NaN,NaN
4f81x2c4lejp3jsk7j5s3rnfu,Marian Fernando,Huja,Marian Fernando,Huja,Male,Marian Huja,Portugal,1nbm5i9a0403zzvltn17lxinc,Defender,player,1999-08-05,Agualva-Cacém,Portugal,1nbm5i9a0403zzvltn17lxinc,191.0,NaN,left,2.0,2025-06-28Z,active,yes,Romania,17oj2qrzqlkhdjvazum10sx2i,Marian Huja,NaN
4m2su2kpm13f5ozyilrg8ydih,Danijel,Lončar,Danijel,Loncar,Male,D. Lončar,Croatia,37hlakrwxyuzovaeoo4sezusp,Defender,player,1997-06-26,Osijek,Germany,36min0qztu8eydwvpv8t1is0m,189.0,84.0,right,22.0,2023-02-10Z,active,yes,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,NaN,NaN
4sit7tqcum60o7rdwcnw0b6c5,Fredrik Stensøe,Ulvestad,Fredrik,Ulvestad,Male,F. Ulvestad,Norway,7f16iy4w8u8ogyn6pfooqwv5z,Midfielder,player,1992-06-17,Ålesund,Norway,7f16iy4w8u8ogyn6pfooqwv5z,183.0,79.0,right,8.0,2023-08-21Z,active,yes,NaN,NaN,NaN,NaN
4v1gpkaxk1w975n9rl96l8avo,Jakub,Lis,Jakub,Lis,Male,J. Lis,Poland,27baqb7359ywdvsxxklx1kn11,Defender,player,2002-01-14,Poznań,Poland,27baqb7359ywdvsxxklx1kn11,178.0,66.0,right,17.0,2024-07-01Z,active,yes,NaN,NaN,NaN,NaN
64wpzdye8ixg0a4o1jdnuc3dg,Maciej,Wojciechowski,Maciej,Wojciechowski,Male,M. Wojciechowski,Poland,27baqb7359ywdvsxxklx1kn11,Midfielder,player,2007-05-17,NaN,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,NaN,35.0,2024-07-17Z,active,yes,NaN,NaN,NaN,NaN
79ezsfnvln5uq4uoq1ownpj9x,Robert,Kolendowicz,Robert,Kolendowicz,Male,R. Kolendowicz,Poland,27baqb7359ywdvsxxklx1kn11,NaN,coach,1980-09-26,Poznań,Poland,27baqb7359ywdvsxxklx1kn11,174.0,72.0,NaN,NaN,2024-08-16Z,active,yes,NaN,NaN,NaN,NaN
