id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,countryOfBirth,countryOfBirthId,shirtNumber,startDate,endDate,status,active,dateOfBirth,height,placeOfBirth,weight,foot,knownName,secondNationality,secondNationalityId
4glcn5w97vlm0phedmrjk8d79,Haraldur,Björnsson,Haraldur,Björnsson,Male,H. Björnsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,1.0,2017-01-01Z,2023-12-31Z,active,no,1989-01-11,192.0,Reykjavík,95.0,right,NaN,NaN,NaN
5dpd9ax8lpgnpo5f7zeoi0t05,Emil,Atlason,Emil,Atlason,Male,E. Atlason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,22.0,2020-02-22Z,NaN,active,yes,1993-07-22,189.0,NaN,NaN,right,NaN,NaN,NaN
5i0xqzky9nw3mh6xbhkybzt2h,Sindri Þór,Ingimarsson,Sindri,Ingimarsson,Male,S. Ingimarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,6.0,2022-02-17Z,NaN,active,yes,1998-11-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5jv1cz5aukp60cmigju9x4tbe,Þorbergur Þór,Steinarsson,Thorbergur,Steinarsson,Male,Þ. Steinarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,14.0,2023-02-02Z,2024-03-31Z,active,no,2000-07-07,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5zutmrdtp207dz89p8io8nxpm,Jóhann Árni,Gunnarsson,Jóhann,Gunnarsson,Male,J. Gunnarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,8.0,2022-02-17Z,NaN,active,yes,2001-04-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN
626hpe19ahgh1tcvlb53gym7d,Sigurður Sveinn,Þórðarson,NaN,NaN,Male,S. Þórðarson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,assistant coach,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2016-01-01Z,2024-12-31Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6i0o4wiye3mj6n84krywcz2s5,Heiðar,Ægisson,Heidar,Ægisson,Male,H. Ægisson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,2.0,2023-02-24Z,NaN,active,yes,1995-08-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6o0hhlp0c4m61qdm6bzlm6dxw,Helgi Fróði,Ingason,Helgi,Ingason,Male,H. Ingason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,35.0,2022-07-16Z,2024-08-14Z,active,no,2005-12-06,181.0,NaN,65.0,NaN,Helgi Ingason,NaN,NaN
7f27b2vpbb41wldxjxio29o7p,Jökull,Ingason Elísabetarson,Jökull,Elisabetarson,Male,J. Elísabetarson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,coach,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2023-05-12Z,NaN,active,yes,1984-04-26,175.0,NaN,65.0,NaN,NaN,NaN,NaN
7ibfw77zng0sh9dv2h0srauol,Árni Snær,Ólafsson,Árni,Ólafsson,Male,Á. Ólafsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,12.0,2023-02-02Z,NaN,active,yes,1991-08-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN
82l5nfs4tbphdh1w7415grbbo,Henrik Máni B.,Hilmarsson,Henrik,Hilmarsson,Male,H. Hilmarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,31.0,2022-08-02Z,2024-03-02Z,active,no,2003-02-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8t7m5ta7wnh0kjo3yvxdgc7h1,Joseph,Arthur Gibbs,Joey,Gibbs,Male,J. Gibbs,Australia,u5ieemi69z72c3bgczyy68lo,Attacker,player,Australia,u5ieemi69z72c3bgczyy68lo,23.0,2023-02-11Z,2023-12-19Z,active,no,1992-06-13,173.0,Gosford,70.0,NaN,NaN,NaN,NaN
9lc9ufqy9qvu0158o4s3pekus,Elvar Máni,Guðmundsson,Elvar,Gudmundsson,Male,E. Guðmundsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2023-02-02Z,2024-12-31Z,active,no,2006-01-26,NaN,NaN,NaN,NaN,Elvar Gudmundsson,NaN,NaN
9lwlp05boa032ettcmgexynkl,Þórarinn Ingi,Valdimarsson,Thórarinn,Valdimarsson,Male,Þ. Valdimarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,15.0,2018-05-10Z,2024-10-21Z,active,no,1990-04-23,175.0,Vestmannaeyjar,73.0,left,NaN,NaN,NaN
9shzoahw01069twqf1vu6nb4k,Róbert Frosti,Þorkelsson,Róbert,Thorkelsson,Male,R. Þorkelsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,80.0,2022-09-16Z,2025-01-29Z,active,no,2005-08-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9ug79z9viwockmrnfv1haw44,Örvar Logi,Örvarsson,Örvar,Örvarsson,Male,Ö. Örvarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,32.0,2022-07-27Z,NaN,active,yes,2003-07-30,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ab02e16m1xjpvikw2umu1mjo4,Kjartan Már,Kjartansson,Kjartan,Kjartansson,Male,K. Kjartansson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,30.0,2022-07-01Z,NaN,active,yes,2006-07-14,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ay6mgdylpu08d9pydxejbd562,Ísak Andri,Sigurgeirsson,Ísak,Sigurgeirsson,Male,Í. Sigurgeirsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2022-02-17Z,2023-07-18Z,active,no,2003-09-11,175.0,NaN,NaN,right,NaN,NaN,NaN
b4iq9a4k9m5oikufzz92x7mdw,Guðmundur Baldvin,Nökkvason,Gudmundur,Nökkvason,Male,G. Nökkvason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2021-07-24Z,2023-07-31Z,active,no,2004-04-27,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bmal77uood5fpsa99uqik25uc,Haukur Örn,Brink,Haukur,Brink,Male,H. Brink,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,37.0,2023-04-23Z,NaN,active,yes,2005-03-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bo0etfb8vquovjp4fxr8a6dp1,Kristian Dirks,Riis,Kristian,Riis,Male,K. Riis,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Defender,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,NaN,2023-08-15Z,2023-12-31Z,active,no,1997-02-17,189.0,Haderslev,84.0,right,NaN,NaN,NaN
byxmq0h2ohlvpibkay898pf4l,Ágúst Þór,Gylfason,Ágúst,Gylfason,Male,Á. Gylfason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,coach,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2022-01-01Z,2023-05-14Z,active,no,1971-08-01,180.0,NaN,NaN,NaN,NaN,NaN,NaN
c4y7xn20n4t53v5d1zrjeh2sq,Baldur Logi,Guðlaugsson,Baldur,Gudlaugsson,Male,B. Guðlaugsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,28.0,2023-03-25Z,NaN,active,yes,2002-01-21,NaN,NaN,NaN,NaN,NaN,NaN,NaN
clp5nng5i4qyi9iq1vzwgu1ud,Daníel,Laxdal,Daníel,Laxdal,Male,D. Laxdal,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,9.0,2008-06-08Z,2024-12-31Z,active,no,1986-09-22,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dak9whre8q75xl1b1l728amwa,Viktor Reynir,Oddgeirsson,Viktor,Oddgeirsson,Male,V. Oddgeirsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,33.0,2020-06-23Z,2024-12-31Z,active,no,2003-02-24,NaN,NaN,NaN,NaN,NaN,NaN,NaN
em8puitxzajrp033t572fvlcl,Andri,Adolphsson,Andri,Adolphsson,Male,A. Adolphsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,17.0,2023-02-24Z,NaN,active,yes,1992-12-01,NaN,NaN,NaN,NaN,NaN,NaN,NaN
uvb76ed5n6rhkbevd0kee311,Björn,Berg Bryde,Björn,Bryde,Male,B. Bryde,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,24.0,2020-02-21Z,2023-12-31Z,active,no,1992-07-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN
14f0iv65bjzpviz5ln4zz4uz9,Kristinn Freyr,Sigurðsson,Kristinn,Sigurdsson,Male,K. Sigurðsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,10.0,2023-02-02Z,NaN,active,yes,1991-12-25,177.0,NaN,76.0,NaN,NaN,NaN,NaN
1m50a598kkw0yrk3a0aujchyh,Guðmundur Andri,Tryggvason,Gudmundur,Tryggvason,Male,G. Tryggvason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,14.0,2021-05-08Z,2024-08-09Z,active,no,1999-11-04,182.0,Tromsø,NaN,right,NaN,NaN,NaN
253za05jf3mmaqkjndm10d2lm,Hlynur Freyr,Karlsson,Hlynur,Karlsson,Male,H. Karlsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,3.0,2023-02-07Z,2023-12-07Z,active,no,2004-04-06,174.0,NaN,NaN,right,NaN,NaN,NaN
25dqdc2ov6okt4wop1czi5nv8,Kristján,Hjörvar Sigurkarlsson,Kristján,Sigurkarlsson,Male,K. Sigurkarlsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2022-05-27Z,2024-02-15Z,active,no,2005-04-12,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2ks2c22tnwq41pp68qin07bl6,Lúkas Logi,Heimisson,Lúkas,Heimisson,Male,L. Heimisson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,17.0,2023-02-03Z,NaN,active,yes,2003-04-04,NaN,NaN,NaN,NaN,Lúkas Heimisson,NaN,NaN
2ppcnb8wrmck0rzncnpffzpck,Djordje,Biberdzic,Djordje,Biberdzic,Male,D. Biberdzic,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Midfielder,player,Serbia,5w4ve503bjdsshwx9ho6jxzx0,34.0,2023-02-02Z,2024-02-24Z,active,no,2004-04-30,NaN,Kragujevac,NaN,NaN,NaN,NaN,NaN
2vc2xfro7xof1kosajpxydyj8,Helber Josua,Catano Catano,Helber,Josua Catano,Male,H. Catano,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,26.0,2023-01-01Z,2025-03-30Z,active,no,2006-03-25,NaN,NaN,NaN,NaN,Helber Catano,Ecuador,6pyj2bytt2osbjk69owzfehcg
2vs1czv5lhrgd9z494mfayl05,Orri Sigurður,Ómarsson,Orri,Ómarsson,Male,O. Ómarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,20.0,2019-02-21Z,NaN,active,yes,1995-02-18,187.0,NaN,78.0,NaN,NaN,NaN,NaN
36getp56va89i4kwylyq6e66t,Birkir Már,Sævarsson,Birkir,Sævarsson,Male,B. Sævarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,2.0,2018-02-21Z,2024-12-31Z,active,no,1984-11-11,187.0,Reykjavík,81.0,right,NaN,NaN,NaN
3cub2xioboxemgef6cg72e9cl,Patrick,Pedersen,Patrick,Pedersen,Male,P. Pedersen,Denmark,5adf60vwiw2f2mibyq1k4ex7i,Attacker,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,9.0,2019-07-01Z,NaN,active,yes,1991-11-25,179.0,Hirtshals,NaN,NaN,NaN,NaN,NaN
3fdkeunjv8j6ojf0osj0um8yd,Elfar Freyr,Helgason,Elfar,Helgason,Male,E. Helgason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,4.0,2023-02-02Z,2025-03-30Z,active,no,1989-07-27,NaN,Reykjavík,NaN,NaN,NaN,NaN,NaN
3tox4xcc3bntuq84jccz4biz9,Arnar,Grétarsson,Arnar,Grétarsson,Male,A. Grétarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,coach,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2022-10-31Z,2024-08-02Z,active,no,1972-02-20,180.0,Reykjav,NaN,NaN,NaN,NaN,NaN
4fipsalfitfnrzw8soizl2u50,Eyþór Örn,Eyþórsson,Eyþór,Eyþórsson,Male,E. Eyþórsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,32.0,2022-02-19Z,2023-06-30Z,active,no,2004-02-09,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6bi88p9hdserfd74zsr44xq1g,Thomas Ari,Arnarsson,Thomas,Arnarsson,Male,T. Arnarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,31.0,2023-01-01Z,2024-02-09Z,active,no,2007-01-20,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71mjqyembgfq65lhsk3dkvkoa,Adam Ægir,Pálsson,Adam,Pálsson,Male,A. Pálsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,23.0,2023-02-02Z,2024-07-19Z,active,no,1998-06-07,NaN,NaN,NaN,NaN,Adam Pálsson,NaN,NaN
89knlnak6w4dwoqxot13y311w,Þorsteinn Emil,Jónsson,Thorsteinn,Jónsson,Male,Þ. Jónsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,18.0,2023-02-02Z,2024-04-12Z,active,no,2004-02-13,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8w0dh7ofet61bhphpiuj5mb1m,Orri Hrafn,Kjartansson,Orri,Kjartansson,Male,O. Kjartansson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,19.0,2022-02-17Z,2024-04-05Z,active,no,2002-02-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN
97bom04546uuqzgc8waq95jv9,Hólmar Örn,Eyjólfsson,Hólmar,Eyjólfsson,Male,H. Eyjólfsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,15.0,2022-02-17Z,NaN,active,yes,1990-08-06,190.0,Sauðárkrókur,86.0,right,NaN,NaN,NaN
9y5eij3f3g3ycqqbkbwxw5g45,Haukur Páll,Sigurðsson,Haukur,Sigurdsson,Male,H. Sigurðsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,7.0,2010-02-20Z,2023-12-31Z,active,no,1987-08-05,176.0,NaN,NaN,right,NaN,NaN,NaN
a43xjbpjl6cewwp2n1mrm8g7o,Óliver Steinar,Guðmundsson,Óliver,Gudmundsson,Male,Ó. Guðmundsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,29.0,2023-02-04Z,2024-04-20Z,active,no,2004-05-17,189.0,NaN,NaN,right,NaN,NaN,NaN
ambxxwnggct5ke5q68y3dsv84,Hilmar Starri,Hilmarsson,Hilmar,Hilmarsson,Male,H. Hilmarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,33.0,2022-09-10Z,2024-02-26Z,active,no,2004-07-27,200.0,NaN,90.0,NaN,NaN,NaN,NaN
aq8krdru4qxunj1nufewudqms,Dagur,Óli Grétarsson,Dagur,Grétarsson,Male,D. Grétarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,27.0,2023-05-20Z,2024-03-07Z,active,no,2005-06-23,NaN,NaN,NaN,NaN,Dagur Grétarsson,NaN,NaN
arakguglkc4oprichyf7guluc,Elmar Freyr,Hauksson,Elmar,Hauksson,Male,E. Hauksson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2023-03-22Z,2025-03-30Z,active,no,2006-05-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bf1ditnf4irte4ysghvy7rf85,Sigurður Egill,Lárusson,Sigurdur,Lárusson,Male,S. Lárusson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,11.0,2013-07-20Z,NaN,active,yes,1992-01-22,182.0,NaN,NaN,left,NaN,NaN,NaN
c4esrbgbv6v715768v2cb676d,Frederik August,Albrecht Schram,Frederik,Schram,Male,F. Schram,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,Denmark,5adf60vwiw2f2mibyq1k4ex7i,1.0,2022-07-01Z,2024-12-31Z,active,no,1995-01-19,198.0,Dragør,92.0,NaN,NaN,Denmark,5adf60vwiw2f2mibyq1k4ex7i
d2ha5kqnyt55vdcl5ddxbvzkl,Sveinn Sigurður,Jóhannesson,Sveinn,Jóhannesson,Male,S. Jóhannesson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,25.0,2018-01-06Z,2023-12-31Z,active,no,1995-01-22,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dbqpj3htkctcv5gsulerh3qj8,Alexander Aron,Tómasson,Alexander,Tómasson,Male,A. Tómasson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,28.0,2023-02-02Z,2023-05-04Z,active,no,2004-04-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dvxr5q7207g9wcadkon6brnx1,Andri Rúnar,Bjarnason,Andri,Bjarnason,Male,A. Bjarnason,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,99.0,2023-02-16Z,2024-02-01Z,active,no,1990-11-12,193.0,NaN,NaN,NaN,NaN,NaN,NaN
dydkq2rw9qaxvc28t6yfc8auh,Tryggvi Hrafn,Haraldsson,Tryggvi,Haraldsson,Male,T. Haraldsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,12.0,2021-02-18Z,NaN,active,yes,1996-09-30,180.0,NaN,73.0,NaN,NaN,NaN,NaN
e5r6tw8no8r5lk6h1i7p6cfai,Kristófer,Jónsson,Kristófer,Jónsson,Male,K. Jónsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,8.0,2023-07-20Z,2023-08-26Z,active,no,2003-03-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN
e6aji0rmpd5sho84o6muy90id,Aron,Jóhannsson,Aron,Jóhannsson,Male,A. Jóhannsson,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,USA,7hr2f89v44y65dyu9k92vprwn,22.0,2022-02-17Z,NaN,active,yes,1990-11-10,184.0,Mobile,70.0,right,NaN,Iceland,4jjsm5a20nnxgw5cus6b7yxc6
el851rhxo0q4m9k44e3iblyqc,Bjarmi,Kristinsson,Bjarmi,Kristinsson,Male,B. Kristinsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,77.0,2023-01-01Z,2024-02-22Z,active,no,2004-06-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ivc6xsxpwsl0wue8ig0kdi3t,Birkir,Heimisson,Birkir,Heimisson,Male,B. Heimisson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,5.0,2020-01-01Z,2024-03-08Z,active,no,2000-02-12,NaN,NaN,NaN,NaN,Birkir Heimisson,NaN,NaN
1ab7kipb2rwgqb4nimg43gbqi,Danijel Dejan,Djuric,Danijel,Djuric,Male,D. Djuric,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,19.0,2022-07-01Z,2025-02-17Z,active,no,2003-01-05,174.0,Varna,NaN,right,NaN,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt
1qmzeeb40l821ansofd4nxyxg,Hákon Dagur,Matthíasson,Hákon,Matthíasson,Male,H. Matthíasson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,25.0,2023-05-28Z,2023-12-31Z,active,no,2005-08-03,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25ytwmg2c5xcqp5ta12oznm22,Ari,Sigurpálsson,Ari,Sigurpálsson,Male,A. Sigurpálsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,17.0,2022-02-17Z,2025-03-19Z,active,no,2003-03-17,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2afavc1jn5y1ygm8gm96f0lxw,Hrannar Ingi,Magnússon,Hrannar,Magnússon,Male,H. Magnússon,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,30.0,2023-07-01Z,2024-02-08Z,active,no,2005-05-04,175.0,NaN,NaN,right,NaN,NaN,NaN
2rj24u5gl3j5je4g48ao44qtx,Erlingur,Agnarsson,Erlingur,Agnarsson,Male,E. Agnarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Midfielder,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,7.0,2015-01-01Z,NaN,active,yes,1998-03-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2u7zlcfa3dzuntjsgbpufns2d,Arnar,Bergmann Gunnlaugsson,Arnar,Gunnlaugsson,Male,A. Gunnlaugsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,coach,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2019-04-01Z,2025-01-15Z,active,no,1973-03-06,182.0,Akranes,76.0,NaN,NaN,NaN,NaN
4bodulgu84u47qlx9krqzg1ec,Sölvi,Stefánsson,Sölvi,Stefánsson,Male,Sölvi Stefánsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,26.0,2022-03-01Z,2023-12-31Z,active,no,2007-06-18,193.0,NaN,NaN,right,NaN,NaN,NaN
4viy0nok44vpnqvzrivuf22y2,Kyle Douglas,McLagan,Kyle,McLagan,Male,K. McLagan,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,USA,7hr2f89v44y65dyu9k92vprwn,5.0,2022-02-17Z,2024-01-31Z,active,no,1995-10-14,183.0,NaN,NaN,NaN,NaN,NaN,NaN
5ghzqanbf8v432ekwypz71exh,Ingvar,Jónsson,Ingvar,Jónsson,Male,I. Jónsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Goalkeeper,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,1.0,2020-02-22Z,NaN,active,yes,1989-10-18,186.0,Keflavík,77.0,right,NaN,NaN,NaN
6c9jzebimd3c53gpxa35sxzah,Logi,Tómasson,Logi,Tómasson,Male,L. Tómasson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2021-01-01Z,2023-08-22Z,active,no,2000-09-13,182.0,NaN,NaN,left,NaN,NaN,NaN
6u5djuy905cnoyqryybwiou7d,Karl Friðleifur,Gunnarsson,Karl,Gunnarsson,Male,K. Gunnarsson,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,22.0,2022-02-17Z,NaN,active,yes,2001-07-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74xe5fmdk3zhqijffx6e3613o,Sindri Björn,Hjaltested,Sindri,Björn,Male,S. Björn,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Defender,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2023-07-01Z,2023-12-31Z,active,no,2004-05-09,180.0,NaN,NaN,right,NaN,NaN,NaN
7id6meq135kgxrts9waudjbis,Þorri Heiðar,Bergmann,Thorri,Bergmann,Male,Þ. Bergmann,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,Attacker,player,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2023-09-02Z,2023-12-31Z,active,no,2007-03-08,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7n7yfeanjj70l059iu3tntq6t,Sölvi Geir,Ottesen Jónsson,Solvi,Geir,Male,S. Ottesen,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,assistant coach,Iceland,4jjsm5a20nnxgw5cus6b7yxc6,NaN,2023-08-12Z,2025-01-20Z,active,no,1984-02-18,188.0,Reykjavík,82.0,right,NaN,NaN,NaN
