id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,secondNationality,secondNationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,height,foot,startDate,endDate,status,active,placeOfBirth,weight,knownName,shirtNumber
6km9jg1di3kjwknzs1m43c7x0,Arouna,Kabba,Arouna,Kabba,Male,A. Kabba,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Goalkeeper,player,2005-04-07,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,right,2023-01-08Z,2025-06-30Z,active,no,NaN,74.0,NaN,NaN
6q27amr75iktcddwejxx3b578,Bohdan,Budko,Bohdan,Budko,Male,B. Budko,Ukraine,315w6fk6umfzf4qvba3t55u61,NaN,NaN,Midfielder,player,2006-01-07,Ukraine,315w6fk6umfzf4qvba3t55u61,NaN,NaN,2024-02-04Z,NaN,active,yes,NaN,NaN,NaN,NaN
6zzcoo9k4ebqtlux49rbb5fro,Maxim,Dekker,Maxim,Dekker,Male,M. Dekker,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2004-04-21,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,left,2021-04-01Z,NaN,active,yes,Rijsenhout,80.0,NaN,NaN
792zq4joba1qgt0lusvrjantg,Lequincio,Zeefuik,Lequincio,Zeefuik,Male,L. Zeefuik,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Suriname,31vay1njxmbs7vtbfp1wo2dx1,Attacker,player,2004-11-26,Netherlands,6hzi5pltnz67q4la8yli9qfv6,197.0,right,2024-02-25Z,2025-01-14Z,active,no,Amsterdam,80.0,NaN,NaN
7s2zxbtepa7dgr8yl0s48afpw,Finn,Stam,Finn,Stam,Male,F. Stam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2003-04-13,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,right,2021-07-01Z,2024-07-10Z,active,no,Zaandam,82.0,NaN,NaN
7ug3a0z74dj7qlq4jbtn1kutw,Daniël Virginio,Deen,Daniël,Deen,Male,D. Deen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Goalkeeper,player,2003-02-13,Netherlands,6hzi5pltnz67q4la8yli9qfv6,188.0,right,2020-09-13Z,NaN,active,yes,NaN,72.0,NaN,NaN
7wrulbqqdeecd5vegsbb1905w,Rome-Jayden,Owusu-Oduro,Rome-Jayden,Owusu-Oduro,Male,R. Owusu-Oduro,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Ghana,2q2sw72utw5gu9t5y4knckwba,Goalkeeper,player,2004-07-02,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,right,2021-12-09Z,NaN,active,yes,Amsterdam,82.0,NaN,NaN
7yyqv2db9tzlinc8991xb0kd0,Kiyani,Zeggen Lieuw Kie Song,Kiyani,Zeggen,Male,K. Zeggen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Suriname,31vay1njxmbs7vtbfp1wo2dx1,Goalkeeper,player,2006-10-15,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,left,2023-09-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
842wr3ptcycwsg44mgt0zp7o4,Jayen,Gerold,Jayen,Gerold,Male,J. Gerold,Suriname,31vay1njxmbs7vtbfp1wo2dx1,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2004-06-30,Netherlands,6hzi5pltnz67q4la8yli9qfv6,167.0,right,2023-02-09Z,2025-06-30Z,active,no,Amsterdam,62.0,NaN,NaN
89mr3li2k2f01r75sz0sn1zsa,Gonçalo,do Lago Pontes Esteves,Gonçalo,do Lago Pontes Esteves,Male,Gonçalo Esteves,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN,NaN,Defender,player,2004-02-27,Portugal,1nbm5i9a0403zzvltn17lxinc,176.0,right,2024-01-11Z,2024-06-30Z,active,no,Arcos de Valdevez,72.0,Gonçalo Esteves,NaN
8i6cjao5lwxzaomilei61kbxm,Ricuenio,Kewal,Ricuenio,Kewal,Male,R. Kewal,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Suriname,31vay1njxmbs7vtbfp1wo2dx1,Attacker,player,2002-06-06,Netherlands,6hzi5pltnz67q4la8yli9qfv6,175.0,both,2021-07-01Z,2024-06-26Z,active,no,Amsterdam,68.0,NaN,NaN
8o2iv0qhfft5pgzm75ckuo0es,Damienus,Reverson,Damienus,Reverson,Male,D. Reverson,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,2003-10-18,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,right,2021-07-01Z,2024-06-30Z,active,no,Amsterdam,86.0,NaN,NaN
8oyvtcgg9cialhwvfadl07190,Tom,Kerssens,Tom,Kerssens,Male,T. Kerssens,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2004-04-02,Netherlands,6hzi5pltnz67q4la8yli9qfv6,185.0,right,2022-03-17Z,2024-06-30Z,active,no,Alkmaar,71.0,NaN,NaN
8u19xeh9ugvh8f1mh7jnbbhuc,Kees,Smit,Kees,Smit,Male,K. Smit,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2006-01-20,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,right,2022-10-27Z,2025-06-30Z,active,no,Heiloo,66.0,NaN,NaN
90zhj6yyva7sxwn4k6c8oa9ec,Jasper,Hartog,Jasper,Hartog,Male,J. Hartog,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,2006-03-23,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,right,2023-04-20Z,NaN,active,yes,Alkmaar,NaN,NaN,NaN
9bgq1tfyfzc3wg9pfr8q510k4,Dave,Kwakman,Dave,Kwakman,Male,D. Kwakman,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2004-08-07,Netherlands,6hzi5pltnz67q4la8yli9qfv6,184.0,right,2022-07-01Z,2025-01-19Z,active,no,Volendam,79.0,NaN,NaN
9lixevzo8exxiia17altfw8ic,Wouter,Goes,Wouter,Goes,Male,W. Goes,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2004-06-10,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,right,2021-10-21Z,2024-06-30Z,active,no,Amsterdam,75.0,NaN,NaN
a46irqckxabod18j2c0qfixre,Kenzo,Goudmijn,Kenzo,Goudmijn,Male,K. Goudmijn,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Suriname,31vay1njxmbs7vtbfp1wo2dx1,Midfielder,player,2001-12-18,Netherlands,6hzi5pltnz67q4la8yli9qfv6,173.0,right,2018-03-15Z,2024-01-11Z,active,no,Hoorn,58.0,NaN,NaN
a4oxzr5v7ddsaetubhea9c1zo,Ilias,Splinter,Ilias,Splinter,Male,I. Splinter,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Midfielder,player,2005-05-26,Netherlands,6hzi5pltnz67q4la8yli9qfv6,174.0,right,2023-03-12Z,2025-06-30Z,active,no,NaN,NaN,NaN,NaN
ab17bik4y8ilv3ahe50a81ixg,Mexx,Meerdink,Mexx,Meerdink,Male,M. Meerdink,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,2003-07-24,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,left,2021-12-09Z,2024-01-30Z,active,no,Winterswijk,69.0,NaN,NaN
ah0m8krxjvx80c3txwjrzvaj8,Jur,Schipper,Jur,Schipper,Male,J. Schipper,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Goalkeeper,player,2006-07-11,Netherlands,6hzi5pltnz67q4la8yli9qfv6,196.0,right,2023-03-12Z,NaN,active,yes,Beverwijk,78.0,NaN,NaN
avv12sgcucblnbfb790xovf8,Ruben,van Bommel,Ruben,van Bommel,Male,R. van Bommel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,2004-08-03,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,right,2024-01-21Z,2025-07-11Z,active,no,Meerssen,83.0,NaN,NaN
b1h2eiqxic31ioxbs1zjd709g,Loek,Postma,Loek,Postma,Male,L. Postma,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2003-03-05,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,right,2022-04-21Z,2024-06-30Z,active,no,Uitgeest,73.0,NaN,NaN
b4vrfh7z9qt9e5gdpkajrqolw,Misha,Engel,Misha,Engel,Male,M. Engel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2002-10-01,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,left,2020-10-22Z,2025-06-30Z,active,no,NaN,68.0,NaN,NaN
b7owk879trwk2tu8ud574xq3u,Sem,Westerveld,Sem,Westerveld,Male,S. Westerveld,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Goalkeeper,player,2002-07-18,Spain,49ih1pwv3ahshdf8uzrimi54c,190.0,both,2020-07-01Z,2025-07-02Z,active,no,San Sebastián,74.0,NaN,NaN
b8k8uynw043b6q9xm0lfzszmy,George Jurre,van Aken,Jurre,van Aken,Male,J. van Aken,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2003-03-23,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,right,2021-07-01Z,2025-06-30Z,active,no,Obdam,73.0,NaN,NaN
b94d67jluhh4076wp2se5fqsq,Denso,Kasius,Denso,Kasius,Male,D. Kasius,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2002-10-06,Netherlands,6hzi5pltnz67q4la8yli9qfv6,186.0,right,2023-07-01Z,2025-06-30Z,active,no,Delft,74.0,NaN,NaN
bslqe2ay4ouo0i3ofs5zeil90,Deacon,van der Klaauw,Deacon,van der Klaauw,Male,D. van der Klaauw,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,2006-04-11,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,right,2024-02-04Z,NaN,active,yes,NaN,NaN,NaN,NaN
c11m3q182sz3k723u6fvollw4,Dijar,Kasim,Dijar,Kasim,Male,D. Kasim,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,assistant coach,1989-08-27,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,2022-01-07Z,2025-06-30Z,active,no,Mijdrecht,NaN,NaN,NaN
cdlnfuy9piyga0wud4nrucvtg,Ernest,Poku,Ernest,Poku,Male,E. Poku,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Ghana,2q2sw72utw5gu9t5y4knckwba,Attacker,player,2004-01-28,Netherlands,6hzi5pltnz67q4la8yli9qfv6,173.0,right,2021-04-01Z,2025-06-30Z,active,no,Amsterdam,63.0,NaN,NaN
ck3l6a262hves3v6nywarx9pm,Alexandre Manuel,Penetra Correia,Alexandre Manuel,Penetra Correia,Male,Alexandre Penetra,Portugal,1nbm5i9a0403zzvltn17lxinc,NaN,NaN,Defender,player,2001-09-09,Portugal,1nbm5i9a0403zzvltn17lxinc,186.0,right,2024-02-25Z,2024-06-30Z,active,no,Sátão,73.0,Alexandre Penetra,NaN
cs49ec8y6cubrlo5nmu3j3jtg,Lewis,Schouten,Lewis,Schouten,Male,L. Schouten,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2004-02-04,Netherlands,6hzi5pltnz67q4la8yli9qfv6,191.0,right,2022-01-16Z,2025-07-01Z,active,no,Alkmaar,80.0,NaN,NaN
cuhp8zc6tvw9ymsq80zdzwnis,Jereno,van Gom,Jereno,van Gom,Male,J. van Gom,Suriname,31vay1njxmbs7vtbfp1wo2dx1,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,2005-05-28,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,right,2023-03-11Z,2024-06-30Z,active,no,NaN,NaN,NaN,NaN
cuvt8j25577ruyenn33htf1g4,Julian Miles,Oerip,Julian,Oerip,Male,J. Oerip,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2006-10-26,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,right,2023-04-20Z,NaN,active,yes,Alkmaar,NaN,NaN,NaN
cwu5itv65s8p6zsalk3np4ic,Nick,Twisk,Nick,Twisk,Male,N. Twisk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2003-03-13,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,right,2021-04-01Z,NaN,active,yes,Egmond aan den Hoef,73.0,NaN,NaN
d88acv182zde37ck1nxggrllg,Anthony Kevin,Smits,Anthony,Smits,Male,A. Smits,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Suriname,31vay1njxmbs7vtbfp1wo2dx1,Attacker,player,2005-05-21,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,right,2023-03-12Z,NaN,active,yes,NaN,NaN,NaN,NaN
e8ppjprlbi0yiofmb7mj72wwk,Rio,Robbemond,Rio,Robbemond,Male,R. Robbemond,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2005-01-05,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,right,2024-02-04Z,NaN,active,yes,Heerhugowaard,NaN,NaN,NaN
e8tm2vfvynb5pctdbdrp5c6qc,Jesse,Buurmeester,Jesse,Buurmeester,Male,J . Buurmeester,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2004-06-26,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,left,2023-04-20Z,2024-06-30Z,active,no,Egmond aan den Hoef,70.0,NaN,NaN
eemwn4jyjnm5xkvk7sks9aulm,Jorn,Berkhout,Jorn,Berkhout,Male,J. Berkhout,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2002-03-18,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,right,2020-07-01Z,2025-06-23Z,active,no,Heerhugowaard,66.0,NaN,NaN
odp8a70vcgs0bn2ue7jpme50,Wilmer Erik Gustav,Olofsson,Wilmer,Olofsson,Male,W. Olofsson,Sweden,1z6l2c33w2kyz9rdefs1d68nb,NaN,NaN,Defender,player,2005-09-16,Sweden,1z6l2c33w2kyz9rdefs1d68nb,190.0,left,2023-02-26Z,2025-06-30Z,active,no,NaN,85.0,NaN,NaN
t54e453kwppkj4qnpwczey2,Leeroy,Echteld,Leeroy,Echteld,Male,L. Echteld,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,coach,1968-06-30,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,2024-01-23Z,NaN,active,yes,Amsterdam,NaN,NaN,NaN
wuh8s4gfo9ro3nel3rormg44,Ro-Zangelo,Daal,Ro-Zangelo,Daal,Male,R. Daal,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,2004-02-10,Netherlands,6hzi5pltnz67q4la8yli9qfv6,173.0,right,2022-03-31Z,2025-06-30Z,active,no,Amsterdam,74.0,NaN,NaN
117h1l06g6f9osjp3pbb4tvro,Levi,Schoppema,Levi,Schoppema,Male,L. Schoppema,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2004-05-27,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,left,2022-07-01Z,NaN,active,yes,NaN,73.0,NaN,25.0
1chxk7d4i11x2f16igblexgyc,Ties,Wieggers,Ties,Wieggers,Male,T. Wieggers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Goalkeeper,player,2002-12-13,Netherlands,6hzi5pltnz67q4la8yli9qfv6,192.0,right,2021-09-23Z,NaN,active,yes,NaN,76.0,NaN,16.0
24ti5ad76r0qx7ptlk62fm76d,Ralf,Seuntjens,Ralf,Seuntjens,Male,R. Seuntjens,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,1989-04-17,Netherlands,6hzi5pltnz67q4la8yli9qfv6,194.0,right,2024-01-02Z,2025-06-30Z,active,no,Breda,86.0,NaN,15.0
3h7rkufywz6c2aye1l5b0ihp0,Devin,Haen,Devin,Haen,Male,D. Haen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,2004-06-18,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,right,2021-03-06Z,2024-07-03Z,active,no,Winterswijk,65.0,NaN,9.0
3yq9brnhlfinrzrfbzcv99nmd,Alexander,Büttner,Alexander,Büttner,Male,A. Büttner,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,1989-02-11,Netherlands,6hzi5pltnz67q4la8yli9qfv6,174.0,left,2022-07-01Z,2024-08-07Z,active,no,Doetinchem,75.0,Alexander Büttner,28.0
3z9bdfblis9tl3e1uo7e72h62,Donny,Warmerdam,Donny,Warmerdam,Male,D. Warmerdam,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2002-01-02,Netherlands,6hzi5pltnz67q4la8yli9qfv6,174.0,right,2023-07-12Z,2025-06-30Z,active,no,Sassenheim,64.0,NaN,8.0
4i8t1gcpd38fbsdknb3v2p04,Jesse,Oostendorp,Jesse,Oostendorp,Male,J. Oostendorp,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2003-04-13,Netherlands,6hzi5pltnz67q4la8yli9qfv6,175.0,right,2023-07-01Z,2023-12-31Z,active,no,NaN,NaN,NaN,32.0
56i6rp74me1bdnqz1hzilzyfo,Joran,Hardeman,Joran,Hardeman,Male,J. Hardeman,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2002-04-21,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,right,2022-07-01Z,NaN,active,yes,Veenendaal,81.0,NaN,14.0
5e1jcva7o1yr1yctdv4skmu50,Jesper,van Riel,Jesper,van Riel,Male,J. van Riel,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2004-09-22,Netherlands,6hzi5pltnz67q4la8yli9qfv6,184.0,left,2023-07-01Z,2024-06-24Z,active,no,Deventer,75.0,NaN,36.0
5msckfem6wvr8h2egmxqgn5zo,Jardell,Kanga,Jardell,Kanga,Male,J. Kanga,Sweden,1z6l2c33w2kyz9rdefs1d68nb,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,Attacker,player,2005-12-13,Sweden,1z6l2c33w2kyz9rdefs1d68nb,170.0,left,2024-02-01Z,2024-06-30Z,active,no,NaN,NaN,NaN,13.0
62ft9dfhds3wn0dv650d4gkph,Xandro,Schenk,Xandro,Schenk,Male,X. Schenk,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,1993-04-28,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,left,2022-07-01Z,2024-06-30Z,active,no,Almere,88.0,NaN,4.0
6bd8f7n398r2c92uve249rzmc,Othniël,Raterink,Othniël,Raterink,Male,O. Raterink,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2006-04-07,Netherlands,6hzi5pltnz67q4la8yli9qfv6,189.0,right,2024-04-25Z,2024-06-30Z,active,no,Winterswijk,85.0,NaN,40.0
6ekdeo3kocwds8ctbjoa4dhjo,Stan,Wevers,Stan,Wevers,Male,S. Wevers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2004-02-04,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,right,2023-04-02Z,2025-06-30Z,active,no,Aalten,70.0,NaN,42.0
79hoaf1tn42zsgd2esf8z6ln8,Denzel,Eijken,Denzel,Eijken,Male,D. Eijken,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2003-10-16,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,left,2023-12-14Z,NaN,active,yes,NaN,NaN,NaN,38.0
7b4jmfu1ejoeci2zmvwuejnys,Philip,Brittijn,Philip,Brittijn,Male,P. Brittijn,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,2004-04-09,Netherlands,6hzi5pltnz67q4la8yli9qfv6,182.0,right,2021-07-01Z,2025-06-30Z,active,no,Winterswijk,74.0,NaN,23.0
7dj1tr37jtrr32cyw6r1dukus,Ezra,van der Heiden,Ezra,van der Heiden,Male,E. van der Heiden,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,2003-11-24,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,right,2022-07-01Z,2024-06-27Z,active,no,Doetinchem,NaN,NaN,45.0
7flz5rsy2e31gbd8udiqg14gl,Lion,Kaak,Lion,Kaak,Male,L. Kaak,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Midfielder,player,1991-06-26,Netherlands,6hzi5pltnz67q4la8yli9qfv6,180.0,left,2022-07-01Z,2025-06-30Z,active,no,Hengelo,78.0,NaN,6.0
7iefsnpvc4hwar6cwbb6buaz8,Mike,Veenstra,Mike,Veenstra,Male,M. Veenstra,Netherlands,6hzi5pltnz67q4la8yli9qfv6,South Africa,1kiwby3xmt97m3ejw76qs4i6k,Attacker,player,2001-12-02,Netherlands,6hzi5pltnz67q4la8yli9qfv6,194.0,NaN,2024-01-02Z,2024-07-06Z,active,no,NaN,NaN,NaN,41.0
7j1zlfmisv1tlxzjxyx1do5ey,Giovanni,Büttner,Giovanni,Büttner,Male,G. Büttner,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Attacker,player,1998-09-22,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,right,2023-08-31Z,2024-09-02Z,active,no,Doetinchem,63.0,NaN,18.0
7nwhy79nohfhc48so0yvtprvu,David,Flakus Bosilj,David,Flakus Bosilj,Male,D. Flakus Bosilj,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,NaN,NaN,Attacker,player,2002-02-01,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,185.0,right,2023-08-11Z,2024-06-30Z,active,no,Maribor,76.0,NaN,7.0
7pk87s9s8if4p6iiu5we0j1g4,Jim,van der Logt,Jim,van der Logt,Male,J. van der Logt,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2004-01-03,Netherlands,6hzi5pltnz67q4la8yli9qfv6,169.0,left,2022-07-01Z,2024-06-30Z,active,no,NaN,NaN,NaN,12.0
8jm8a7w3a5b5nzikcom7cvf2s,Maas,Willemsen,Maas,Willemsen,Male,M. Willemsen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,2003-04-29,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,right,2022-07-01Z,2025-06-30Z,active,no,Zutphen,80.0,NaN,24.0
8npu0cbqjrhwv5km1w29kh016,Simon Willem,Colyn,Simon,Colyn,Male,S. Colyn,Canada,1iaoypzp6syf32cz9l15pzp7e,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Midfielder,player,2002-03-23,Canada,1iaoypzp6syf32cz9l15pzp7e,182.0,right,2023-08-16Z,2025-06-30Z,active,no,Langley,68.0,NaN,11.0
92mkw4rtoho0gkf3wr19c9iad,Jan,Lammers,Jan,Lammers,Male,J. Lammers,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Defender,player,1995-05-10,Netherlands,6hzi5pltnz67q4la8yli9qfv6,190.0,right,2022-07-01Z,2024-06-30Z,active,no,Zevenaar,91.0,NaN,3.0
969cpy2geokwer9gjapk7zj3e,Rio,Hillen,Rio,Hillen,Male,R. Hillen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Defender,player,2003-03-05,Netherlands,6hzi5pltnz67q4la8yli9qfv6,187.0,left,2022-07-01Z,2025-06-23Z,active,no,Amsterdam,77.0,NaN,20.0
96j7klvrblmkwsprx0wk81b10,Hamza,Bouihrouchane,Hamza,Bouihrouchane,Male,H. Bouihrouchane,Belgium,4wbzjcclyefma1ourvjsu4q2j,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Midfielder,player,2002-08-03,Belgium,4wbzjcclyefma1ourvjsu4q2j,NaN,NaN,2020-11-13Z,2024-02-01Z,active,no,Brussels,NaN,NaN,21.0
96om2im2vd1621ajcexlyekno,Tristan,van Gilst,Tristan,van Gilst,Male,T. van Gilst,Netherlands,6hzi5pltnz67q4la8yli9qfv6,South Africa,1kiwby3xmt97m3ejw76qs4i6k,Attacker,player,2003-02-18,Netherlands,6hzi5pltnz67q4la8yli9qfv6,178.0,right,2023-06-30Z,2025-06-30Z,active,no,Amsterdam,74.0,NaN,30.0
9gsuha7f2ldpqo091yrlykvyt,Mimoun,Mahi,Mimoun,Mahi,Male,M. Mahi,Morocco,2xdcc39z1k79pnjbtn9x31wdh,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,1994-03-13,Netherlands,6hzi5pltnz67q4la8yli9qfv6,181.0,right,2023-08-10Z,2025-08-06Z,active,no,Den Haag,69.0,NaN,10.0
9zyorvko4nvwwqizx85xhyrit,Jan,Vreman,Jan,Vreman,Male,J. Vreman,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,coach,1965-09-17,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,2023-06-22Z,2025-01-04Z,active,no,Winterswijk,NaN,NaN,NaN
abgzge9xy445z8rdwa2mcapqt,Jeffry,Fortes,Jeffry,Fortes,Male,Jeffry Fortes,Cabo Verde,7235kgq23bu1v4qwk491u58h0,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Defender,player,1989-03-22,Netherlands,6hzi5pltnz67q4la8yli9qfv6,183.0,right,2021-08-12Z,2025-06-30Z,active,no,Rotterdam,75.0,Jeffry Fortes,22.0
alzgg0nxnnex3nkzr6lgmt1ey,Thijs,Jansen,Thijs,Jansen,Male,T. Jansen,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,Goalkeeper,player,2001-11-29,Netherlands,6hzi5pltnz67q4la8yli9qfv6,192.0,right,2023-08-01Z,2024-06-30Z,active,no,Lisserbroek,75.0,NaN,35.0
b353iol4ikeift18vag3hlzx0,Blnd Azad Umer,Klouri,Blnd Azad Umer,Klouri,Male,Blnd Hassan,Iraq,1uzblzx1s42jn6zk6hivjzby8,Netherlands,6hzi5pltnz67q4la8yli9qfv6,Attacker,player,2003-08-12,Netherlands,6hzi5pltnz67q4la8yli9qfv6,179.0,right,2023-07-01Z,2025-06-30Z,active,no,Arnhem,70.0,Blnd Hassan,26.0
bkhfiybnh5c1497h7gxpla8h6,Mathijs,de Waard,Mathijs,de Waard,Male,M. de Waard,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,NaN,assistant coach,1995-06-20,Netherlands,6hzi5pltnz67q4la8yli9qfv6,NaN,NaN,2023-07-01Z,NaN,active,yes,NaN,NaN,NaN,NaN
