id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,height,weight,foot,startDate,endDate,status,active,secondNationality,secondNationalityId,position,shirtNumber,knownName,dateOfDeath
673xpabzqzw397klozsjz8q1h,Abdel Slem Billel,Omrani,Billel,Omrani,Male,B. Omrani,Algeria,1ayprcriqhb8iv10ch70clppu,player,1993-06-02,Forbach,France,7gww28djs405rfga69smki84o,187.0,92.0,right,2024-07-01Z,2025-01-05Z,active,no,NaN,NaN,Attacker,57.0,NaN,NaN
6fswmrappvrzow38rizejlh3p,Toma,Marinică Niga,Toma,Niga,Male,T. Niga,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1997-08-15,Frumosu,Romania,17oj2qrzqlkhdjvazum10sx2i,187.0,82.0,right,2024-01-26Z,NaN,active,yes,NaN,NaN,Goalkeeper,12.0,NaN,NaN
6grsux8dflhvlvzcgs5fel90,Guilherme,Araújo Soares,Guilherme,Araújo Soares,Male,Guilherme Soares,Portugal,1nbm5i9a0403zzvltn17lxinc,player,2001-02-08,Braga,Portugal,1nbm5i9a0403zzvltn17lxinc,186.0,80.0,right,2024-07-01Z,2025-06-30Z,active,no,NaN,NaN,Defender,42.0,Guilherme Soares,NaN
6i3tkzcjlvrq4q7bn82nthisq,Ionuț,Ailenei,Ionut,Ailenei,Male,I. Ailenei,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2001-01-30,Pașcani,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-07-01Z,2025-06-30Z,active,no,NaN,NaN,Goalkeeper,1.0,NaN,NaN
6l4d42ql4g0alypkk9sxt1yj8,Matei Adrian,Tănasă,Matei,Tanasa,Male,M. Tănasă,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2005-10-08,Iași,Romania,17oj2qrzqlkhdjvazum10sx2i,180.0,64.0,right,2024-07-10Z,2025-06-30Z,active,no,NaN,NaN,Attacker,21.0,NaN,NaN
6lnsr00btsn51fooadijl6xnt,Valentin,Gheorghe,Valentin,Gheorghe,Male,V. Gheorghe,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1997-02-14,Ploieşti,Romania,17oj2qrzqlkhdjvazum10sx2i,175.0,64.0,right,2024-06-28Z,2025-01-30Z,active,no,NaN,NaN,Attacker,11.0,NaN,NaN
77xkgb2f5pa4evm0kkt71osbu,Cătălin Lucian,Creț,Catalin,Cret,Male,C. Creț,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1999-07-01,Cluj-Napoca,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2025-01-17Z,2025-06-30Z,active,no,NaN,NaN,Defender,13.0,NaN,NaN
7b7uk6cp2dwvhe1x1e1mgv5cl,Jesús,Fernández Collado,Jesús,Fernández Collado,Male,Jesús,Spain,49ih1pwv3ahshdf8uzrimi54c,player,1988-06-11,Madrid,Spain,49ih1pwv3ahshdf8uzrimi54c,190.0,87.0,left,2024-06-19Z,NaN,active,yes,NaN,NaN,Goalkeeper,88.0,Jesús,NaN
7swcmfz4ush54de99vo9nyaj9,Florin Ionuţ,Ilie,Florin,Ilie,Male,Florin Ilie,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1992-06-18,Alba Iulia,Romania,17oj2qrzqlkhdjvazum10sx2i,188.0,86.0,NaN,2023-07-01Z,2025-02-10Z,active,no,NaN,NaN,Defender,18.0,Florin Ilie,NaN
8b446jervwx154d97an7o0j4l,Julián Augusto,Garobbio Marchioni,Julián,Marchioni,Male,J. Marchioni,Argentina,2vovxa97k7v7ofa85dah2xktb,player,1993-03-11,La Plata,Argentina,2vovxa97k7v7ofa85dah2xktb,181.0,78.0,right,2022-07-04Z,2025-07-15Z,active,no,NaN,NaN,Midfielder,24.0,NaN,NaN
8ez53ckjjogkb2lfvnuhluove,Rareş Sebastian,Ispas,Rares,Ispas,Male,R. Ispas,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2000-08-26,Cluj-Napoca,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2023-08-11Z,NaN,active,yes,NaN,NaN,Defender,27.0,NaN,NaN
8tqeb1jzspsu6ge8epmywmp61,David,Atanaskoski,David,Atanaskoski,Male,D. Atanaskoski,North Macedonia,1lesyxylc5eza0a4z87t9azcc,player,1996-10-21,NaN,North Macedonia,1lesyxylc5eza0a4z87t9azcc,NaN,NaN,NaN,2024-06-18Z,2025-01-31Z,active,no,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,Defender,33.0,NaN,NaN
8x75q9f81frexc78b3m4zcwyd,João Pedro,Reis Amaral,João Pedro,Reis Amaral,Male,João Amaral,Portugal,1nbm5i9a0403zzvltn17lxinc,player,1991-09-07,Vila Nova de Gaia,Portugal,1nbm5i9a0403zzvltn17lxinc,172.0,67.0,both,2025-03-25Z,2025-05-27Z,active,no,NaN,NaN,Midfielder,7.0,João Amaral,NaN
9loa9o012r1e1crnj56ed4dzp,Mihai Andrei,Adăscăliței,Mihai,Adascalitei,Male,M. Adăscăliței,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1994-11-01,Titu,Romania,17oj2qrzqlkhdjvazum10sx2i,180.0,71.0,NaN,2025-01-17Z,2025-06-19Z,active,no,NaN,NaN,Midfielder,26.0,NaN,NaN
9uh0h1yhqlo8wtetmcbcsdr10,Vlad-Constantin,Ilie,Vlad,Ilie,Male,V. Ilie,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2008-04-17,Iași,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2023-12-15Z,2025-06-30Z,active,no,NaN,NaN,Midfielder,98.0,Vlad Ilie,NaN
a4u7hi1ru16pet0sbulreyx3o,Mohammed,Umar,Mohammed,Umar,Male,M. Umar,Ghana,2q2sw72utw5gu9t5y4knckwba,player,2002-12-11,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,NaN,NaN,NaN,2024-10-23Z,NaN,active,yes,NaN,NaN,Defender,2.0,NaN,NaN
ai29aw351xipb1f3hxr7qhz6y,Alexandru,Core,Alexandru,Core,Male,A. Core,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2000-12-12,Oradea,Romania,17oj2qrzqlkhdjvazum10sx2i,180.0,72.0,NaN,2025-01-17Z,2025-02-10Z,active,no,NaN,NaN,Defender,NaN,NaN,NaN
ak2p1ryk06emr2ggol77s1k9h,Mihai Cătălin,Bordeianu,Mihai,Bordeianu,Male,M. Bordeianu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1991-11-18,Flămânzi,Romania,17oj2qrzqlkhdjvazum10sx2i,188.0,NaN,NaN,2023-07-28Z,2025-06-30Z,active,no,NaN,NaN,Midfielder,37.0,NaN,NaN
aswbkplsvy59k6rmzxbiec3x1,Matija,Boben,Matija,Boben,Male,M. Boben,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,player,1994-02-26,Ljubljana,Slovenia,63vptz9g2ckqnnlxhd1oqn4xq,191.0,83.0,right,2025-02-10Z,2025-06-30Z,active,no,NaN,NaN,Defender,6.0,NaN,NaN
bkdtlerryn5f6iwvk5fcrku7d,Samuel Yves,Oum Gouet,Samuel,Gouet,Male,S. Gouet,Cameroon,4eb9feio6u267dd1jcwaf38mt,player,1997-12-14,Ayos,Cameroon,4eb9feio6u267dd1jcwaf38mt,185.0,85.0,both,2024-07-12Z,2025-06-30Z,active,no,NaN,NaN,Midfielder,5.0,NaN,NaN
bl2w398e384ovlnndd34ef4h6,Valentin Ioan,Borcea,Valentin,Borcea,Male,V. Borcea,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2002-07-06,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,175.0,NaN,right,2025-02-10Z,2025-06-30Z,active,no,NaN,NaN,Midfielder,NaN,NaN,NaN
bw7vmwmp9auk53lxaiy8fadm2,Tailson,Pinto Gonçalves,Tailson,Pinto Gonçalves,Male,Tailson,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,player,1999-03-05,Santo André,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,174.0,66.0,right,2024-06-18Z,2025-07-14Z,active,no,NaN,NaN,Attacker,99.0,Tailson,NaN
by4k47vxaoqqt8mfb6on0fob9,Mugurel Florin,Cornățeanu,Mugurel Florin,Cornateanu,Male,M. Cornățeanu,Romania,17oj2qrzqlkhdjvazum10sx2i,assistant coach,1972-02-21,Constanța,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2022-06-07Z,2025-06-30Z,active,no,NaN,NaN,NaN,NaN,NaN,NaN
c3dsxjegtrmefwg3t87rc66zt,Florian,Kamberi,Florian,Kamberi,Male,F. Kamberi,Albania,17zsm8shejejls2on1ffil3op,player,1995-03-08,Zürich,Switzerland,3bh70jgvc5mn58x0byjkuda17,189.0,89.0,right,2024-07-10Z,2024-12-31Z,active,no,Switzerland,3bh70jgvc5mn58x0byjkuda17,Attacker,22.0,NaN,NaN
ce80i2brfdahaz9ewljxhiyvo,Alexandru-Petru,Hrib,Alexandru,Hrib,Male,A. Hrib,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2005-06-24,Iași,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2022-01-01Z,NaN,active,yes,NaN,NaN,Midfielder,NaN,NaN,NaN
cojhqjxlb5gy1ep8dprxw0oo9,Romario Florin,Moise,Romario,Moise,Male,R. Moise,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1995-09-21,Ploieşti,Romania,17oj2qrzqlkhdjvazum10sx2i,178.0,NaN,right,2025-02-22Z,2025-06-30Z,active,no,NaN,NaN,Midfielder,80.0,NaN,NaN
djge31c036x2yoaa2qowcizxm,Ștefan,Ștefanovici,Stefan,Stefanovici,Male,Ș. Ștefanovici,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2002-02-20,Iași,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2022-07-01Z,NaN,active,yes,NaN,NaN,Defender,20.0,NaN,NaN
dp197lwt1msuufi5ge4qu6bkk,Antonio Alexandru,Borduşanu,Antonio,Bordusanu,Male,A. Borduşanu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2004-08-10,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2025-02-10Z,2025-06-30Z,active,no,NaN,NaN,Midfielder,NaN,NaN,NaN
een0xc2275hrpkmxduj3biluc,Alexandru Florin,Anton,Alexandru,Anton,Male,A. Anton,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2004-03-01,Piatra Neamț,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2025-01-01Z,2025-01-02Z,active,no,NaN,NaN,Midfielder,NaN,NaN,NaN
xtsn8ubt3wtj6lwlca3bfrop,Cătălin Mihai,Itu,Catalin,Itu,Male,C. Itu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1999-10-26,Dej,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,right,2023-07-01Z,2025-01-22Z,active,no,NaN,NaN,Midfielder,NaN,NaN,NaN
y5ot59azcspkmwnjp72t3bl6,Gonçalo Filipe,Carmo Teixeira,Gonçalo Filipe,Carmo Teixeira,Male,Gonçalo Teixeira,Portugal,1nbm5i9a0403zzvltn17lxinc,player,1999-11-24,Faro,Portugal,1nbm5i9a0403zzvltn17lxinc,179.0,65.0,right,2024-06-18Z,2025-03-07Z,active,no,NaN,NaN,Attacker,7.0,Gonçalo Teixeira,NaN
1dsz3l1g2a1mwy54pzxyal32t,Marius Valerică,Găman,Valerica,Gaman,Male,V. Găman,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1989-02-25,Băilești,Romania,17oj2qrzqlkhdjvazum10sx2i,188.0,73.0,right,2023-06-23Z,2025-06-30Z,active,no,NaN,NaN,Defender,27.0,NaN,NaN
1wldjgwjqpdd69pgf95kv2e0a,Alexandru Laurențiu,Oroian,Alexandru,Oroian,Male,A. Oroian,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2001-01-27,Mediaș,Poland,27baqb7359ywdvsxxklx1kn11,NaN,NaN,right,2021-02-20Z,NaN,active,yes,Poland,27baqb7359ywdvsxxklx1kn11,Defender,51.0,NaN,NaN
20ab99akn24uy1k65ofxrjfmd,Tiberiu Ionuț,Căpușă,Tiberiu,Capusa,Male,T. Căpușă,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1998-04-06,Bacău,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-06-18Z,NaN,active,yes,NaN,NaN,Defender,66.0,NaN,NaN
25nefghplqc0mfb3wi82ffpat,Antoni,Valeri Ivanov,Antoni,Ivanov,Male,A. Ivanov,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,player,1995-09-11,Sofia,Bulgaria,5a1vsxg8tbnsk65iefq1q8tlt,170.0,NaN,NaN,2024-06-18Z,NaN,active,yes,NaN,NaN,Midfielder,24.0,NaN,NaN
2hg61l1u7qg75wjc2671kud5g,Ianis Alexandru,Mihart,Ianis,Mihart,Male,I. Mihart,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2004-09-23,Drobeta-Turnu Severin,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,left,2024-07-26Z,NaN,active,yes,NaN,NaN,Midfielder,23.0,NaN,NaN
2qw1dcqutpngpmmn46mbutcyx,Jovan,Marković,Jovan,Markovic,Male,J. Marković,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2001-03-23,Beograd,Serbia,5w4ve503bjdsshwx9ho6jxzx0,183.0,75.0,right,2024-07-17Z,2025-02-10Z,active,no,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Attacker,16.0,NaN,NaN
2x4rr234iv3q8qhpcd50vw2qd,Ionuț Alin,Pop,Ionut,Pop,Male,I. Pop,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1997-08-01,Oradea,Romania,17oj2qrzqlkhdjvazum10sx2i,185.0,74.0,right,2024-01-16Z,NaN,active,yes,NaN,NaN,Goalkeeper,22.0,NaN,NaN
3vzrlfibdmee45mqun81umhw4,Ianis Alessio,Gîndilă,Ianis,Gîndila,Male,I. Gîndilă,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2006-01-16,Sibiu,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2023-07-01Z,NaN,active,yes,NaN,NaN,Midfielder,20.0,NaN,NaN
48ze13c1amjz5j94apbw6rnbp,Vlad Ionuț,Muțiu,Vlad,Mutiu,Male,V. Muțiu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1995-02-02,Baia Mare,Romania,17oj2qrzqlkhdjvazum10sx2i,187.0,78.0,right,2021-06-20Z,NaN,active,yes,NaN,NaN,Goalkeeper,31.0,NaN,NaN
4v86g99e43shvytytnkac52zu,Daniel George,Paraschiv,Daniel,Paraschiv,Male,D. Paraschiv,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1999-04-24,Brașov,Romania,17oj2qrzqlkhdjvazum10sx2i,185.0,NaN,right,2022-07-01Z,2024-07-13Z,active,no,Moldova,389mdnq78a55g2gr040a3mmtj,Attacker,30.0,NaN,NaN
5sgg3pbp6npe6mqysfqrhiu50,Kalifa,Kujabi,Kalifa,Kujabi,Male,K. Kujabi,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,player,2000-03-05,Abuko Sachaba,Gambia,4ix3ulx7h2a09r16jo9qdbuvp,185.0,NaN,left,2024-08-24Z,NaN,active,yes,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,6.0,NaN,NaN
5wyltpfzjxddy8zybrrogjitw,Alexandru Florin,Luca,Alexandru,Luca,Male,A. Luca,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2004-04-26,Sibiu,Romania,17oj2qrzqlkhdjvazum10sx2i,181.0,72.0,NaN,2024-07-01Z,2025-02-09Z,active,no,NaN,NaN,Midfielder,33.0,NaN,NaN
64qegc6b7r3zf4cn98fe6e6fo,Luca,Mitrică,Luca,Mitrica,Male,L. Mitrică,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2003-04-29,București,Romania,17oj2qrzqlkhdjvazum10sx2i,181.0,66.0,right,2024-07-01Z,2024-08-05Z,active,no,NaN,NaN,Midfielder,19.0,NaN,NaN
6awyp0imfvptdrckmgytqi191,Ionuț,Stoica,Ionut,Stoica,Male,Ionuț Stoica,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1988-01-06,Râmnicu Vâlcea,Romania,17oj2qrzqlkhdjvazum10sx2i,186.0,82.0,right,2017-07-21Z,NaN,active,yes,NaN,NaN,Defender,4.0,Ionut Stoica,NaN
6uv666myfubw9tuix6j0ujuuh,Cristian Daniel,Neguț,Cristian,Negut,Male,C. Neguț,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1995-12-09,Ploieşti,Romania,17oj2qrzqlkhdjvazum10sx2i,176.0,NaN,right,2023-06-13Z,NaN,active,yes,NaN,NaN,Midfielder,10.0,NaN,NaN
7ay6r9uifdghpmh4ei5incpg,Dragoș Petru,Iancu,Dragos,Iancu,Male,D. Iancu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2002-09-29,Cluj-Napoca,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2022-07-01Z,2025-06-19Z,active,no,NaN,NaN,Midfielder,17.0,NaN,NaN
7h1djldp8rn2xj8h874ol0frp,Marius Constantin,Măldărăşanu,Marius,Maldarasanu,Male,M. Măldărăşanu,Romania,17oj2qrzqlkhdjvazum10sx2i,coach,1975-04-19,Ploieşti,Romania,17oj2qrzqlkhdjvazum10sx2i,181.0,68.0,NaN,2021-06-21Z,NaN,active,yes,NaN,NaN,NaN,NaN,NaN,NaN
7nazmsbyz5lg3uegmpfixhg45,Sergiu Florin,Buș,Sergiu,Bus,Male,S. Buș,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1992-11-02,Cluj-Napoca,Romania,17oj2qrzqlkhdjvazum10sx2i,185.0,83.0,NaN,2024-08-27Z,NaN,active,yes,NaN,NaN,Attacker,11.0,NaN,NaN
842su30ne9252m4d8cplwbucq,Mateus,da Silva Castro,Mateus,da Silva Castro,Male,Mateus Castro,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,player,1997-06-17,NaN,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,NaN,NaN,NaN,2024-06-18Z,2024-08-02Z,active,no,NaN,NaN,Attacker,NaN,Mateus Castro,NaN
8kcir7pcl2eckyb4wa5mj1695,Vahid,Selimović,Vahid,Selimovic,Male,V. Selimović,Luxembourg,f2r46apchse9eg3n9c9pupfs,player,1997-04-03,NaN,Luxembourg,f2r46apchse9eg3n9c9pupfs,190.0,75.0,both,2024-06-18Z,NaN,active,yes,Serbia,5w4ve503bjdsshwx9ho6jxzx0,Defender,2.0,NaN,NaN
8wif7jsnn1phsr6bjb0caea51,Ionuț Ciprian,Biceanu,Ciprian,Biceanu,Male,C. Biceanu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1994-02-26,Piteşti,Romania,17oj2qrzqlkhdjvazum10sx2i,184.0,80.0,NaN,2022-02-02Z,NaN,active,yes,NaN,NaN,Midfielder,29.0,NaN,NaN
8xzvfq0kds07yvvoskwvbwgyd,Ronaldo Octavian Andrei,Deaconu,Ronaldo,Deaconu,Male,R. Deaconu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1997-05-13,Bucureşti,Romania,17oj2qrzqlkhdjvazum10sx2i,182.0,73.0,left,2024-06-23Z,2025-01-28Z,active,no,NaN,NaN,Midfielder,77.0,NaN,NaN
95mv4earpbvhk8v20flzmrhsl,Alessandro,Murgia,Alessandro,Murgia,Male,A. Murgia,Italy,25f2cmb2r8mk5rj92tzer6kvv,player,1996-08-09,Roma,Italy,25f2cmb2r8mk5rj92tzer6kvv,185.0,78.0,right,2023-08-11Z,2025-06-30Z,active,no,NaN,NaN,Midfielder,8.0,NaN,NaN
9dlzko6w84lgxuegjv7hyraol,Cătălin Vasile,Căbuz,Catalin,Cabuz,Male,C. Căbuz,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1996-06-18,Avrig,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-06-18Z,NaN,active,yes,NaN,NaN,Goalkeeper,25.0,NaN,NaN
9ekqknv27cjm0mf6qiosjz4k5,Silviu Nicolae,Balaure,Silviu,Balaure,Male,S. Balaure,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1996-02-06,Drobeta-Turnu Severin,Romania,17oj2qrzqlkhdjvazum10sx2i,178.0,62.0,right,2021-07-01Z,NaN,active,yes,NaN,NaN,Defender,96.0,NaN,NaN
9l33oc7yat6x39w12risi6iok,Tiago,Lisboa Silva Gonçalves,Tiago,Lisboa Silva Gonçalves,Male,Tiago Gonçalves,Portugal,1nbm5i9a0403zzvltn17lxinc,player,2000-08-18,NaN,Portugal,1nbm5i9a0403zzvltn17lxinc,183.0,77.0,left,2024-07-02Z,2025-07-16Z,active,no,NaN,NaN,Defender,15.0,Tiago Gonçalves,NaN
9z9vjbvk33oepjhogd5i3nl78,Alexandru Daniel,Jipa,Alexandru,Jipa,Male,A. Jipa,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2002-08-14,Târgoviște,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2023-06-13Z,2024-09-13Z,active,no,NaN,NaN,Midfielder,97.0,NaN,NaN
azd0r6oich4kligc8tk95rd91,Aurelian Ionuț,Chițu,Aurelian,Chitu,Male,A. Chițu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1991-03-25,Ţăndărei,Romania,17oj2qrzqlkhdjvazum10sx2i,183.0,80.0,left,2024-07-01Z,NaN,active,yes,NaN,NaN,Attacker,9.0,NaN,NaN
b1kwnamo8skspileinfczolat,Florin,Bejan,Florin,Bejan,Male,F. Bejan,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1991-03-28,Mangalia,Romania,17oj2qrzqlkhdjvazum10sx2i,186.0,75.0,right,2021-07-03Z,NaN,active,yes,NaN,NaN,Defender,5.0,NaN,NaN
djar9262xoo2h56e0f6cbmj9w,Robert Marian,Popescu,Robert,Popescu,Male,R. Popescu,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2003-03-09,Craiova,Romania,17oj2qrzqlkhdjvazum10sx2i,189.0,75.0,right,2024-08-15Z,2025-06-30Z,active,no,NaN,NaN,Attacker,45.0,NaN,NaN
phcm76f9jlpuyr4br88i6ulm,Nana Kwame,Antwi,Nana,Antwi,Male,N. Antwi,Ghana,2q2sw72utw5gu9t5y4knckwba,player,2000-08-10,NaN,Ghana,2q2sw72utw5gu9t5y4knckwba,180.0,68.0,NaN,2024-09-15Z,NaN,active,yes,Armenia,687vx665s4d88stgnq72a84k6,Defender,30.0,NaN,NaN
qnsnqdqm51676zz6cn4ypjsa,Ianis,Ilie Stoica,Ianis,Stoica,Male,Ianis Stoica,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2002-12-08,București,Romania,17oj2qrzqlkhdjvazum10sx2i,180.0,68.0,right,2024-02-07Z,2025-07-28Z,active,no,NaN,NaN,Attacker,7.0,NaN,NaN
ybglaa5fqm2xpubff28qra50,Kevin Andrei,Ciubotaru,Kevin,Ciubotaru,Male,K. Ciubotaru,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2004-02-02,Roma,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,NaN,2023-08-02Z,2024-09-07Z,active,no,NaN,NaN,Defender,98.0,NaN,NaN
12qlpqt9n61feptc3vqi816ac,Adrian Cristian,Dragoș,Adrian,Dragos,Male,A. Dragoș,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2007-04-09,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-05-05Z,NaN,active,yes,NaN,NaN,Attacker,26.0,NaN,NaN
16q9pj6vjz0ammyks9451eo0k,Ionuț,Anișorac,Ionut,Anisorac,Male,I. Anișorac,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2005-01-13,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,175.0,70.0,left,2024-07-01Z,2024-07-19Z,active,no,NaN,NaN,Defender,NaN,NaN,NaN
1bgz4fltvt5al0el49jv9f6z8,Andrei Alexandru,David,Andrei Alexandru,David,Male,A. David,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2003-01-26,NaN,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,NaN,NaN,2023-11-12Z,2024-10-25Z,active,no,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,NaN,NaN,NaN
1g2r45vwqsic7g81criwzvbvt,Eric Johana,Omondi,Eric,Omondi,Male,E. Omondi,Kenya,7bj2q2zb0n47lb9g55dnvfr2s,player,1994-08-18,NaN,Kenya,7bj2q2zb0n47lb9g55dnvfr2s,186.0,75.0,NaN,2023-10-15Z,2025-06-30Z,active,no,NaN,NaN,Attacker,24.0,NaN,NaN
1ida40i5ob58takouu5a7r2l1,Ravy Dieuleriche Pascal,Tsouka Dozi,Ravy,Tsouka,Male,R. Tsouka,Congo,1s2y6o0lwj69dj5ib5pid8f6r,player,1994-12-23,Blois,France,7gww28djs405rfga69smki84o,181.0,74.0,right,2024-07-23Z,2025-06-30Z,active,no,France,7gww28djs405rfga69smki84o,Defender,25.0,NaN,NaN
1t3gl0bsoimov02jifpaxwm3t,Răzvan Alin,Trif,Razvan,Trif,Male,R. Trif,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1997-10-09,Jidvei,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,left,2024-01-19Z,2025-06-30Z,active,no,NaN,NaN,Defender,29.0,NaN,NaN
1vbautuicco584hp4qav9sfyt,Paul-José,M'Poku Ebunge,Paul-José,M'Poku,Male,P. M'Poku,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,player,1992-04-19,Kinshasa,Congo DR,6xq2smnxqvc5bh7vzza9ljiy9,174.0,65.0,right,2025-02-21Z,2025-06-30Z,active,no,NaN,NaN,Midfielder,40.0,NaN,NaN
2cwmzd76lt0ph0vo3sb439hp1,Cornel Emilian,Râpă,Cornel,Râpa,Male,C. Râpă,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1990-01-16,Galaţi,Romania,17oj2qrzqlkhdjvazum10sx2i,180.0,72.0,right,2024-06-18Z,2025-06-30Z,active,no,NaN,NaN,Defender,31.0,NaN,NaN
2x2vwuygif3hrewgd4qtkl250,Denis Alberto Ionuț,Țăroi,Denis,Taroi,Male,D. Țăroi,Romania,17oj2qrzqlkhdjvazum10sx2i,player,2008-04-06,NaN,Romania,17oj2qrzqlkhdjvazum10sx2i,NaN,NaN,NaN,2024-11-24Z,NaN,active,yes,NaN,NaN,Midfielder,16.0,NaN,NaN
3i0e86stnf9ar5f4xvgbr1kgl,Valentin Ionuț,Costache,Valentin,Costache,Male,V. Costache,Romania,17oj2qrzqlkhdjvazum10sx2i,player,1998-08-02,Videle,Romania,17oj2qrzqlkhdjvazum10sx2i,175.0,72.0,right,2024-07-08Z,NaN,active,yes,NaN,NaN,Attacker,19.0,NaN,NaN
3m5x0jpqhpdrgreap9v5wjqsq,Loei,Halaf,Loei,Halaf,Male,L. Halaf,Israel,4bnqn6mt5vyslpxfuqdrcmpgp,player,2000-08-08,Basmat Tab'un,Israel,4bnqn6mt5vyslpxfuqdrcmpgp,185.0,NaN,right,2024-06-18Z,2024-08-22Z,active,no,NaN,NaN,Attacker,17.0,NaN,NaN
