id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,type,dateOfBirth,placeOfBirth,countryOfBirth,countryOfBirthId,startDate,endDate,status,active,position,shirtNumber,secondNationality,secondNationalityId,height,weight,foot,knownName,dateOfDeath
8a93f3k8nwiscw2ahjih4lrf8,Viktor,Damjanić,Viktor,Damjanic,Male,V. Damjanić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2005-11-03,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-07-14Z,2024-07-16Z,active,no,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8lcxi0m7b35jp5pdyw8vrivbo,Ivor,Ribar,NaN,NaN,Male,I. Ribar,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2002-11-25,Karlovac,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-01-26Z,2024-02-14Z,active,no,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8sfl7wmd6e659aox61bzl7bbo,Fran,Žilinski,Fran,Zilinski,Male,F. Žilinski,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2003-04-04,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2021-01-29Z,2025-08-21Z,active,no,Defender,26.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95970d8pyp4eg8h6c0e7jr23u,Nikola,Čavlina,Nikola,Cavlina,Male,N. Čavlina,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2002-06-02,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2022-07-29Z,2024-06-29Z,active,no,Goalkeeper,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9a3z6tc282sjof1m7swsi625m,Balša,Tošković,Balsa,Toskovic,Male,B. Tošković,Montenegro,1411jebgwo2ja1erogsq81lg9,player,2003-04-10,NaN,Montenegro,1411jebgwo2ja1erogsq81lg9,2024-01-18Z,2025-01-15Z,active,no,Attacker,24.0,Serbia,5w4ve503bjdsshwx9ho6jxzx0,NaN,NaN,NaN,NaN,NaN
9cg2dx19fx5be3zewtmx97e95,Ivan,Miličević,Ivan,Milicevic,Male,I. Miličević,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,player,1998-07-16,Split,Croatia,37hlakrwxyuzovaeoo4sezusp,2021-06-16Z,2024-01-07Z,active,no,Defender,17.0,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,NaN,NaN
a9g461rp6okildaajf5cxy39w,Vito,Matijević,NaN,NaN,Male,V. Matijević,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2004-01-07,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-07-01Z,2023-08-08Z,active,no,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
aas9wlsr1lq236ppmnvgzp1ck,Ivan,Canjuga,Ivan,Canjuga,Male,I. Canjuga,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2005-11-30,Varaždin,Croatia,37hlakrwxyuzovaeoo4sezusp,2022-09-02Z,NaN,active,yes,Attacker,28.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
adq3bdee2d6btj0vl2r29os9g,Luka,Išlić,Luka,Islic,Male,L. Išlić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2003-01-27,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-07-01Z,2023-08-03Z,active,no,Midfielder,NaN,Canada,1iaoypzp6syf32cz9l15pzp7e,NaN,NaN,NaN,NaN,NaN
anwyv6atorknagoji7hitip5h,Krunoslav,Hendija,Krunoslav,Hendija,Male,K. Hendija,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1989-03-19,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2017-08-31Z,NaN,active,yes,Goalkeeper,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ataq08lvaj8i1jg5c5iqz81sk,Luka,Stojković,Luka,Stojkovic,Male,L. Stojković,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2003-10-28,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2021-02-11Z,2023-08-22Z,active,no,Midfielder,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
b2qlg1vlgu9b3otnhx3klh6nd,Vladan,Bubanja,Vladan,Bubanja,Male,V. Bubanja,Montenegro,1411jebgwo2ja1erogsq81lg9,player,1999-02-21,Nikšić,Montenegro,1411jebgwo2ja1erogsq81lg9,2022-07-01Z,2024-07-03Z,active,no,Midfielder,29.0,NaN,NaN,194.0,NaN,right,NaN,NaN
b5tk3ezguq9lrnweucjsrkbje,Harun,Karić,Harun,Karic,Male,H. Karić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,player,2002-11-30,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,2023-07-11Z,2024-01-15Z,active,no,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bg87626x43yo70hsn774ugsiy,Ilija,Mašić,Ilija,Masic,Male,I. Mašić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,player,1999-04-08,Tomislavgrad,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,2023-07-01Z,2024-01-21Z,active,no,Defender,6.0,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,NaN,NaN
bgqkzs4p57krleupbrsi64650,Ivan,Kukavica,Ivan,Kukavica,Male,I. Kukavica,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2004-02-02,Split,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-05-19Z,2024-08-27Z,active,no,Defender,30.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bn8e9wengh3qdepiy0owrrx0,Marin,Šotiček,Marin,Soticek,Male,M. Šotiček,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2004-09-18,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2022-07-01Z,2024-07-18Z,active,no,Midfielder,33.0,NaN,NaN,183.0,75.0,NaN,NaN,NaN
bu9pjk71n8dzvtddno11pve38,Feta,Fetai,Feta,Fetai,Male,F. Fetai,Albania,17zsm8shejejls2on1ffil3op,player,2005-05-11,Skopje,North Macedonia,1lesyxylc5eza0a4z87t9azcc,2023-07-01Z,2025-07-10Z,active,no,Midfielder,23.0,North Macedonia,1lesyxylc5eza0a4z87t9azcc,172.0,NaN,right,NaN,NaN
bw2pmtez3rhc95q1ptq0qljze,Ivan,Bulatović,Ivan,Bulatovic,Male,I. Bulatović,Montenegro,1411jebgwo2ja1erogsq81lg9,player,1996-02-16,NaN,Montenegro,1411jebgwo2ja1erogsq81lg9,2023-07-01Z,2024-01-15Z,active,no,Attacker,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ci59nfb6e2ruyr60hmtcup5hw,Kristijan,Čabrajić,Kristijan,Cabrajic,Male,K. Čabrajić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2004-06-12,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-07-01Z,2024-01-29Z,active,no,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cm9fxicudu5ujiotm97hzbhuc,Klevis,Dragaj,Klevis,Dragaj,Male,K. Dragaj,Albania,17zsm8shejejls2on1ffil3op,player,2003-03-22,Shkodër,Albania,17zsm8shejejls2on1ffil3op,2024-01-01Z,2024-01-18Z,active,no,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cqdivq82gd6b1h04gps6z108a,Indrit,Tuci,Indrit,Tuci,Male,I. Tuci,Albania,17zsm8shejejls2on1ffil3op,player,2000-09-14,Lezhë,Albania,17zsm8shejejls2on1ffil3op,2019-05-25Z,2023-12-31Z,active,no,Attacker,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cqv15e684u7418mggvjur0m0a,Dashmir,Elezi,Dashmir,Elezi,Male,D. Elezi,North Macedonia,1lesyxylc5eza0a4z87t9azcc,player,2004-11-21,NaN,North Macedonia,1lesyxylc5eza0a4z87t9azcc,2024-01-18Z,2024-07-03Z,active,no,Attacker,17.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dce6dm0li1ntghkf1au7neoes,Marko,Batur,Marko,Batur,Male,M. Batur,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2004-06-26,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-01-01Z,2025-01-09Z,active,no,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ddnkboo7e8sjz6w45wht05z2t,Duje,Čop,Duje,Cop,Male,D. Čop,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1990-02-01,Vinkovci,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-09-29Z,2025-01-27Z,active,no,Attacker,9.0,NaN,NaN,184.0,72.0,right,NaN,NaN
dsnzjzdfvk40qzb5ij3jzt0d0,Luka,Savatović,Luka,Savatovic,Male,L. Savatović,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2004-07-06,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-07-01Z,NaN,active,yes,Goalkeeper,32.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dvhascbjoe2j7xraw7o6y7fv8,Bartol,Kardum,Bartol,Kardum,Male,B. Kardum,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2006-07-18,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-02-01Z,2024-08-12Z,active,no,Attacker,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ea4twi2bh3oou055e52bcusph,Branimir,Kalaica,Branimir,Kalaica,Male,B. Kalaica,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1998-06-01,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-01-19Z,2024-06-28Z,active,no,Defender,20.0,NaN,NaN,192.0,87.0,right,NaN,NaN
ei16hiclm02z4njppojjd49ka,Blaž,Bošković,Blaz,Boskovic,Male,B. Bošković,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,player,2001-12-15,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,2022-07-05Z,NaN,active,yes,Midfielder,13.0,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,NaN,NaN
f2jitddxqol27k8dgny4ojq0a,Silvio,Goričan,Silvio,Gorican,Male,S. Goričan,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2000-02-27,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2021-07-01Z,NaN,active,yes,Attacker,22.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ncjhzo101vx03otarw1h3s44,Ante,Utrobičić,Ante,Utrobicic,Male,A. Utrobičić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2006-07-12,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-02-16Z,2024-06-25Z,active,no,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
tvj0v96atajghnm8yn78tnxm,Viktor,Kanižaj,Viktor,Kanizaj,Male,V. Kanižaj,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2003-02-02,Čakovec,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-06-26Z,2024-08-20Z,active,no,Attacker,21.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12emho8m7ewf8lvycedzewmxg,Ante,Barišić,Ante,Barisic,Male,A. Barišić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2005-05-04,Osijek,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-07-01Z,2023-12-31Z,active,no,Midfielder,26.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1gl82ymzh9vpitix6v645awa,Darko,Nejašmić,Darko,Nejasmic,Male,D. Nejašmić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1999-01-25,Split,Croatia,37hlakrwxyuzovaeoo4sezusp,2021-06-22Z,2024-09-05Z,active,no,Midfielder,6.0,NaN,NaN,183.0,74.0,NaN,NaN,NaN
1r4pq7jyzm6vj8ilbqg59akt1,Stefanos,Evangelou,Stefanos,Evangelou,Male,S. Evangelou,Greece,6lpgd60z890no2v46zdecrcss,player,1998-05-12,Athína,Greece,6lpgd60z890no2v46zdecrcss,2023-06-20Z,2023-09-06Z,active,no,Defender,41.0,NaN,NaN,185.0,75.0,right,NaN,NaN
1vpvdhaj8ju565xbr2qkzf36x,Vinko,Petković,Vinko,Petkovic,Male,V. Petković,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1995-10-01,Šibenik,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-06-01Z,2023-08-25Z,active,no,Attacker,27.0,NaN,NaN,180.0,75.0,NaN,NaN,NaN
20pu2izstxserm6hjsfh6foyc,Filip,Mažar,Filip,Mazar,Male,F. Mažar,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2005-03-24,Vukovar,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-04-20Z,2024-06-30Z,active,no,Attacker,46.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25dvrlk761wv7ikzp7ulnbk7o,Filip,Živković,Filip,Zivkovic,Male,F. Živković,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2006-08-01,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-01-01Z,NaN,active,yes,Attacker,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2brqv5u308bnnevhaqhxjfmdw,Anton,Matković,Anton,Matkovic,Male,A. Matković,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2006-02-19,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-10-01Z,NaN,active,yes,Attacker,34.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2kdhtc8edoric7mds710ogu6t,Kristijan,Lovrić,Kristijan,Lovric,Male,K. Lovrić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1995-12-01,Ogulin,Croatia,37hlakrwxyuzovaeoo4sezusp,2022-02-16Z,2024-08-22Z,active,no,Attacker,44.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2oylk12tkrhad88nv2j7pthw5,Mijo,Caktaš,Mijo,Caktas,Male,M. Caktaš,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1992-05-08,Split,Croatia,37hlakrwxyuzovaeoo4sezusp,2022-01-21Z,2024-01-31Z,active,no,Midfielder,11.0,NaN,NaN,179.0,72.0,right,NaN,NaN
2vsf8t1gf9tvhmbbagu4gcqqy,Nikola,Janjić,Nikola,Janjic,Male,N. Janjić,Montenegro,1411jebgwo2ja1erogsq81lg9,player,2002-07-14,NaN,Montenegro,1411jebgwo2ja1erogsq81lg9,2024-01-30Z,2024-03-01Z,active,no,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2x9wbsejlkct6xmo18un8im6t,Ivo,Smoje,NaN,NaN,Male,I. Smoje,Croatia,37hlakrwxyuzovaeoo4sezusp,coach,1978-11-21,Osijek,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-05-22Z,2024-06-11Z,active,no,NaN,NaN,NaN,NaN,186.0,82.0,NaN,NaN,NaN
3i1kpv2tubyml2vwhvongbz3e,Kristian,Fućak,Kristian,Fucak,Male,K. Fućak,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1998-11-14,Rijeka,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-07-01Z,2024-09-03Z,active,no,Attacker,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3ve1os3e9tjd2isgxt11vzaei,Oleksandr,Drambaiev,Oleksandr,Drambaiev,Male,O. Drambaiev,Ukraine,315w6fk6umfzf4qvba3t55u61,player,2001-04-21,Zaporizhzhia,Ukraine,315w6fk6umfzf4qvba3t55u61,2023-07-01Z,2024-06-30Z,active,no,Defender,55.0,NaN,NaN,186.0,74.0,left,NaN,NaN
4d84c07yvpozr0cd06s3iy95,Marko,Barešić,Marko,Baresic,Male,M. Barešić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1999-04-30,Zadar,Croatia,37hlakrwxyuzovaeoo4sezusp,2017-01-01Z,2024-06-30Z,active,no,Goalkeeper,15.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59m9znxo2rgb6dquzqv3k16ac,Amar,Zahirović,Amar,Zahirovic,Male,A. Zahirović,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,player,2005-06-17,Gračanica,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,2023-09-20Z,2024-07-31Z,active,no,Attacker,41.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5j7zuy5wtdhaa6luhsl7tghlg,Fran,Peček,Fran,Pecek,Male,F. Peček,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2007-03-08,Rijeka,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-11-24Z,2023-12-31Z,active,no,Midfielder,33.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67oqlfraqrq5b8bsxrsnwoglw,Luka,Zebec,Luka,Zebec,Male,L. Zebec,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2000-09-11,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-07-07Z,2024-08-29Z,active,no,Defender,35.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69szgsi2dingj12ras4c0tfpx,Marko,Malenica,Marko,Malenica,Male,M. Malenica,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1994-02-08,Nova Gradiška,Croatia,37hlakrwxyuzovaeoo4sezusp,2021-06-15Z,NaN,active,yes,Goalkeeper,31.0,NaN,NaN,192.0,84.0,right,NaN,NaN
6pe00d1up3qk7nvqcblpq69qt,Denys,Harmash,Denys,Garmash,Male,D. Harmash,Ukraine,315w6fk6umfzf4qvba3t55u61,player,1990-04-19,Milove,Ukraine,315w6fk6umfzf4qvba3t55u61,2023-09-06Z,2024-01-16Z,active,no,Midfielder,19.0,NaN,NaN,186.0,72.0,right,NaN,NaN
6yut93jq3pmmtje7tzzwqxous,Dominik,Babić,Dominik,Babic,Male,D. Babić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2006-09-05,Bjelovar,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-01-20Z,2024-12-31Z,active,no,Attacker,40.0,NaN,NaN,NaN,NaN,right,NaN,NaN
7fvnav441ejw46n4yshkny1d6,Enis,Çokaj,Enis,Çokaj,Male,E. Çokaj,Albania,17zsm8shejejls2on1ffil3op,player,1999-02-23,Koplik,Albania,17zsm8shejejls2on1ffil3op,2024-01-24Z,2024-06-30Z,active,no,Midfielder,18.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7lc9kv6j8ubytzrf3bb2m1lgp,Petar,Pušić,Petar,Pusic,Male,P. Pušić,Switzerland,3bh70jgvc5mn58x0byjkuda17,player,1999-01-25,Schaffhausen,Switzerland,3bh70jgvc5mn58x0byjkuda17,2023-07-17Z,2025-06-25Z,active,no,Midfielder,66.0,Croatia,37hlakrwxyuzovaeoo4sezusp,169.0,63.0,left,NaN,NaN
7xwvdys6c6bo8os3iqa7pzgbu,Ognjen,Bakić,Ognjen,Bakic,Male,O. Bakić,Montenegro,1411jebgwo2ja1erogsq81lg9,player,2003-01-06,NaN,Montenegro,1411jebgwo2ja1erogsq81lg9,2022-07-01Z,2023-08-21Z,active,no,Midfielder,25.0,Croatia,37hlakrwxyuzovaeoo4sezusp,NaN,NaN,NaN,NaN,NaN
8d66eij88wfg6nal7s9xe5vjd,Ladislav,Almási,Ladislav,Almási,Male,L. Almási,Slovakia,7dybe8679n9bgyrcxi383pq3y,player,1999-03-06,Bratislava,Slovakia,7dybe8679n9bgyrcxi383pq3y,2024-02-05Z,2024-06-30Z,active,no,Attacker,99.0,NaN,NaN,195.0,84.0,right,NaN,NaN
8h0jf6z98xcg6fdkzp3anlfu2,Adrian Leon,Barišić,Adrian,Barisic,Male,A. Barišić,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,player,2001-07-19,Stuttgart,Germany,36min0qztu8eydwvpv8t1is0m,2022-07-01Z,2023-08-18Z,active,no,Defender,37.0,Croatia,37hlakrwxyuzovaeoo4sezusp,192.0,86.0,left,NaN,NaN
8ihhnktdwp52p8ew65bgxw2l0,Tin,Sajko,Tin,Sajko,Male,T. Sajko,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2004-03-07,Koprivnica,Croatia,37hlakrwxyuzovaeoo4sezusp,2021-09-18Z,2024-01-30Z,active,no,Goalkeeper,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9m4va7yxrxwm9cvoleudfn33e,Jovan,Manev,Jovan,Manev,Male,J. Manev,North Macedonia,1lesyxylc5eza0a4z87t9azcc,player,2001-01-25,Kochani,North Macedonia,1lesyxylc5eza0a4z87t9azcc,2023-09-05Z,2023-12-28Z,active,no,Defender,4.0,NaN,NaN,185.0,77.0,right,NaN,NaN
9tjpmvcgtk66mt6t57mp9clqs,Ivano,Kolarik,Ivano,Kolarik,Male,I. Kolarik,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2007-05-20,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-05-10Z,NaN,active,yes,Defender,49.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9umh99q51xm5fg8exex3lmb1m,Roko,Jurišić,Roko,Jurisic,Male,R. Jurišić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2001-09-28,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-01-03Z,NaN,active,yes,Defender,22.0,NaN,NaN,173.0,NaN,NaN,NaN,NaN
a4386r2pn8wzm5casn1cijro5,Slavko,Bralić,Slavko,Bralic,Male,S. Bralić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1992-12-15,Split,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-06-25Z,2024-06-30Z,active,no,Defender,28.0,NaN,NaN,191.0,NaN,right,NaN,NaN
ac4ouoa1te0amymnflpgkbf9w,Nail,Omerović,Nail,Omerovic,Male,N. Omerović,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,player,2002-10-20,Tutla,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,2023-01-20Z,NaN,active,yes,Defender,36.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
amn8vn07f3zhf172wwyz9f0et,Vedran,Jugović,Vedran,Jugovic,Male,V. Jugović,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1989-07-31,Osijek,Croatia,37hlakrwxyuzovaeoo4sezusp,2019-06-19Z,NaN,active,yes,Midfielder,7.0,NaN,NaN,178.0,69.0,NaN,NaN,NaN
amyxpof2tvqlcdm4cj0ugjaxg,Matej,Grahovac,Matej,Grahovac,Male,M. Grahovac,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2008-03-26,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-05-24Z,NaN,active,yes,Goalkeeper,30.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
apdpezlk1a3tg8wzdv8axk6c4,Krešimir,Vrbanac,Kresimir,Vrbanac,Male,K. Vrbanac,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2005-04-24,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-02-02Z,2025-02-10Z,active,no,Defender,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
b5o4vzbns7xgj4p566ltn5i50,Domagoj,Bukvić,Domagoj,Bukvic,Male,D. Bukvić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2004-02-22,Osijek,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-01-01Z,NaN,active,yes,Attacker,39.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
bevoo3h9mwtlifeu8q0odw34l,Stjepan,Tomas,Stjepan,Tomas,Male,S. Tomas,Croatia,37hlakrwxyuzovaeoo4sezusp,coach,1976-03-06,Bugojno,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-04-24Z,2023-10-03Z,active,no,NaN,NaN,NaN,NaN,186.0,82.0,NaN,NaN,NaN
bz25hdnyf6wslzyy2zpie025l,Mihael,Žaper,Mihael,Zaper,Male,M. Žaper,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1998-08-11,Osijek,Croatia,37hlakrwxyuzovaeoo4sezusp,2016-05-01Z,2023-09-03Z,active,no,Midfielder,19.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
c5ij6a8em5a4m0hdjc763ja39,Zoran,Zekić,Zoran,Zekic,Male,Z. Zekić,Croatia,37hlakrwxyuzovaeoo4sezusp,coach,1974-04-29,Osijek,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-10-13Z,2024-05-22Z,active,no,NaN,NaN,NaN,NaN,185.0,85.0,NaN,NaN,NaN
cdek5kozj3b41d9ft07vkz55h,Šime,Gržan,Sime,Grzan,Male,Š. Gržan,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1994-04-06,Zadar,Croatia,37hlakrwxyuzovaeoo4sezusp,2022-07-01Z,2024-06-30Z,active,no,Midfielder,17.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
cfrpp8kjcpr4a73agsm8ge25m,Renan,Guedes Borges,Renan,Guedes Borges,Male,Renan Guedes,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,player,1998-01-19,São Paulo,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,2023-07-01Z,NaN,active,yes,Defender,42.0,NaN,NaN,177.0,69.0,right,Renan Guedes,NaN
ch7mmugggh4btmz5gi21bknv9,Ivan,Fiolić,Ivan,Fiolic,Male,I. Fiolić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,1996-04-29,Zagreb,Croatia,37hlakrwxyuzovaeoo4sezusp,2021-07-28Z,2024-01-02Z,active,no,Midfielder,NaN,NaN,NaN,175.0,73.0,left,NaN,NaN
cjhdwdgmajac004g4nsr85jis,Marin,Prekodravac,Marin,Prekodravac,Male,M. Prekodravac,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2005-03-03,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2023-05-20Z,2024-08-05Z,active,no,Midfielder,20.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
crxy6twqgi71ing7su1l05g45,Amer,Hiroš,Amer,Hiros,Male,A. Hiroš,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,player,1996-06-10,NaN,Bosnia and Herzegovina,4fue8u54361o79fbiu9qwxjer,2023-07-01Z,2024-01-22Z,active,no,Midfielder,79.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dg3p9qjatikgj69258fitrwiy,Franko,Kolić,Franko,Kolic,Male,F. Kolić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2003-02-07,Pula,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-01-26Z,2024-08-31Z,active,no,Goalkeeper,38.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
drmylh22to3psgrr293uxd5hw,Jan,Hlapčić,Jan,Hlapcic,Male,J. Hlapčić,Croatia,37hlakrwxyuzovaeoo4sezusp,player,2006-04-07,NaN,Croatia,37hlakrwxyuzovaeoo4sezusp,2024-04-04Z,NaN,active,yes,Goalkeeper,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
dwe6jwf7g7iocf81zut0f5jhl,Ramón Nazareno,Miérez,Ramón,Miérez,Male,R. Miérez,Argentina,2vovxa97k7v7ofa85dah2xktb,player,1997-05-13,Resistencia,Argentina,2vovxa97k7v7ofa85dah2xktb,2021-07-01Z,2024-08-14Z,active,no,Attacker,13.0,NaN,NaN,182.0,78.0,right,NaN,NaN
