id,firstName,lastName,shortFirstName,shortLastName,gender,matchName,nationality,nationalityId,position,type,dateOfBirth,countryOfBirth,countryOfBirthId,status,active,secondNationality,secondNationalityId,height,weight,shirtNumber,placeOfBirth,foot,knownName
41423aujvzvkp170989ey40lw,Baxter,Hurt,Baxter,Hurt,Male,B. Hurt,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2006-02-10,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42hi96pvzz8f69ixlcncn0549,Kyle,Adams,Kyle,Adams,Male,K. Adams,New Zealand,wcq2y28a27syx5do1k2i2nj8,Defender,player,1996-11-20,New Zealand,wcq2y28a27syx5do1k2i2nj8,active,yes,NaN,NaN,185.0,86.0,32.0,Auckland,left,NaN
486r7pszrdk085ot7cy2008dm,Evan,Davila,Evan,Davila,Male,E. Davila,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2002-02-07,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,175.0,72.0,27.0,NaN,NaN,Evan Davila
4j66zd5w1epq6dlmux4o9ac45,Brian Tyler,Ownby,Brian,Ownby,Male,B. Ownby,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1990-07-16,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,180.0,73.0,10.0,Glen Allen,NaN,NaN
6lbracwjm5uu4i149mu9pdnu,Elijah,Wynder,Elijah,Wynder,Male,E. Wynder,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2003-03-10,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,188.0,76.0,23.0,Oldham County,NaN,NaN
6z8ui3requ6px2s4r3oimr2s5,Dylan,A. Mares,Dylan,Mares,Male,D. Mares,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1992-02-11,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,175.0,68.0,22.0,Zionsville,NaN,NaN
756pi2yg4xzgdv9ou18xy94pg,Adetola,Showunmi,Tola,Showunmi,Male,T. Showunmi,England,1fk5l4hkqk12i7zske6mcqju6,Attacker,player,2000-07-03,England,1fk5l4hkqk12i7zske6mcqju6,active,yes,NaN,NaN,191.0,91.0,24.0,Enfield,NaN,NaN
7ah0ltnl9jhi85psn94ty91at,Danny,Cruz,Danny,Cruz,Male,D. Cruz,USA,7hr2f89v44y65dyu9k92vprwn,NaN,coach,1990-01-03,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,173.0,77.0,NaN,Petersburg,left,NaN
7f1q3d59u9n16v9xrskfxqsq1,Amadou,Tidiane Dia,Amadou,Dia,Male,A. Dia,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1993-06-08,France,7gww28djs405rfga69smki84o,active,yes,France,7gww28djs405rfga69smki84o,177.0,70.0,13.0,Nantes,left,NaN
7hlfdid37wq96tz5jlb96mw44,Ryan,Troutman,Ryan,Troutman,Male,R. Troutman,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2000-05-15,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,188.0,82.0,30.0,Louisville,NaN,NaN
89ixapo4jd0qy98gmvl4a6jje,Wilson Israel,Harris,Wilson,Harris,Male,W. Harris,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1999-11-28,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,183.0,74.0,14.0,NaN,NaN,NaN
9gvsswyf0gzxekrjdkpuqrh0p,Sean William,Totsch,Sean,Totsch,Male,S. Totsch,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1991-09-16,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,188.0,88.0,4.0,Fargo,NaN,NaN
a3k4grlhkn63p3xfb2rzslkdm,Damian Jas,Las,Damian,Las,Male,D. Las,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2002-04-11,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Poland,27baqb7359ywdvsxxklx1kn11,188.0,84.0,18.0,Des Plaines,right,NaN
achy1l1rfq2d4ftn6l1esht9m,Adrien Alfredo,Perez,Adrien,Perez,Male,A. Perez,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1995-10-13,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,183.0,77.0,16.0,Los Angeles,NaN,NaN
aj5x0l6jpxl7s8pfmhgc4060a,Samuel,Gleadle,Sam,Gleadle,Male,S. Gleadle,England,1fk5l4hkqk12i7zske6mcqju6,Defender,player,1996-03-20,England,1fk5l4hkqk12i7zske6mcqju6,active,yes,NaN,NaN,178.0,74.0,20.0,Chichester,left,NaN
bst0cnba7qhy8yea6hng4enyt,Wesley Andrew,Charpie,Wes,Charpie,Male,W. Charpie,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1992-11-04,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,185.0,79.0,6.0,Tarpon Springs,NaN,NaN
bteydgv4om5ylyoznx9vesogl,Niall,McCabe,Niall,McCabe,Male,N. McCabe,Republic of Ireland,63nepb66un7juhglo2g6rezcl,Midfielder,player,1990-10-06,Republic of Ireland,63nepb66un7juhglo2g6rezcl,active,yes,NaN,NaN,180.0,76.0,11.0,Dublin,NaN,NaN
bzsmkq5rpborr0d9a5vsyy32s,Jabari,Rasheed,Jabari,Rasheed,Male,J. Rasheed,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2005-10-17,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,183.0,79.0,NaN,Elizabethtown,NaN,NaN
cf744cscgw47rjb18w08wstuc,Hayden,Stamps,Hayden,Stamps,Male,H. Stamps,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2008-01-30,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,180.0,72.0,80.0,NaN,NaN,NaN
cla0i94uyddjw7jzqoyfsplre,Aiden,McFadden,Aiden,McFadden,Male,A. McFadden,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1998-09-28,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,175.0,75.0,NaN,NaN,NaN,NaN
cxscznjyygtsgbajv08q04sq2,Ray,Serrano Lopez,Ray,Serrano,Male,R. Serrano,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2002-05-09,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Mexico,5trdr3jf42i20zj1hnkvcytr6,170.0,63.0,7.0,Moses Lake,right,NaN
d2ny0huv78m4m6p65y8eou7oq,Taylor Jacob,Davila,Taylor,Davila,Male,T. Davila,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2000-08-04,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,175.0,84.0,17.0,Sherman Oaks,NaN,Taylor Davila
dgpphcc9ql3pv3b4chhchml90,Owen,Damm,Owen,Damm,Male,O. Damm,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2003-08-22,USA,7hr2f89v44y65dyu9k92vprwn,active,no,NaN,NaN,180.0,68.0,67.0,Versailles,right,NaN
e2rv433ve4ytatjl94dcz1hm2,Arturo,Osuna Ordóñez,Arturo,Ordóñez,Male,Arturo Ordóñez,Spain,49ih1pwv3ahshdf8uzrimi54c,Defender,player,1997-05-22,Spain,49ih1pwv3ahshdf8uzrimi54c,active,yes,NaN,NaN,188.0,83.0,5.0,Salou,right,NaN
gh95v4a16uhyqk17jna1dez8,Travis David,Grayson,Travis,Grayson,Male,T. Grayson,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,2007-03-26,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
hglsr5ybsi6bsl178ge0c31m,Daniel Antoni,Faundez González,Danny,Faundez,Male,D. Faundez,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1993-02-02,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Chile,32tb8d7824xg4i0ybxzssczu0,188.0,86.0,12.0,Seattle,NaN,NaN
1aiv7j0873ovnvqeu7u3wmm8k,Noe,Meza,Noe,Meza,Male,N. Meza,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1998-02-13,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,178.0,75.0,7.0,NaN,NaN,NaN
2h53fzt0ubszmkuwfnez8n622,Akeem,O'Connor-Ward,Akeem,Ward,Male,A. Ward,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1996-01-05,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,170.0,68.0,14.0,Vienna,both,NaN
2v5j1i5ae9fnciilwy3op8and,Nicholas Brady,DePuy,Nick,DePuy,Male,N. DePuy,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1994-11-14,USA,7hr2f89v44y65dyu9k92vprwn,active,no,NaN,NaN,196.0,93.0,44.0,Irvine,NaN,NaN
3plv7v3htnmrayu74277rokid,Caleb,Patterson-Sewell,Caleb,Patterson-Sewell,Male,C. Patterson-Sewell,USA,7hr2f89v44y65dyu9k92vprwn,NaN,assistant coach,1987-05-20,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,190.0,83.0,NaN,Hendersonville,right,NaN
47ootnzi4i6wxj8oz9656tqms,Dylan Michael-Frank,Borczak,Dylan,Borczak,Male,D. Borczak,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1999-06-13,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,178.0,72.0,77.0,Detroit,NaN,NaN
4sj7b0lmcu02xzgozuj14xs5x,Stephen,Glass,Stephen,Glass,Male,S. Glass,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,NaN,coach,1976-05-23,Scotland,1xf68d0a8lnnq30hnnn8kr6ut,active,yes,NaN,NaN,NaN,NaN,NaN,Dundee,NaN,NaN
547hoahcy6nbgk48wvovoaind,Jon,Bakero González,Jon,Bakero,Male,Jon Bakero,Spain,49ih1pwv3ahshdf8uzrimi54c,Midfielder,player,1996-11-05,Spain,49ih1pwv3ahshdf8uzrimi54c,active,yes,NaN,NaN,188.0,82.0,NaN,Sitges,right,NaN
58uexaxruilsi52735lkwmqqx,Oscar,Jiménez,Oscar,Jiménez,Male,O. Jiménez,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1989-11-03,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Mexico,5trdr3jf42i20zj1hnkvcytr6,173.0,73.0,19.0,Mount Vernon,left,NaN
5zk1vw00mb3nuesjxavig4z1m,Lucas Henrique,Turci,Lucas Henrique,Turci,Male,Lucas Turci,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Defender,player,1996-08-23,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,active,yes,NaN,NaN,185.0,93.0,8.0,NaN,both,Lucas Turci
6eoyhons8zoaxiemwt7dhkvoq,Taylor Logan,Bailey,Taylor,Bailey,Male,T. Bailey,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1997-02-27,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,185.0,78.0,47.0,Greenville,NaN,NaN
77l6yy5fa2riehqzd6z6ziaui,Carson Andrew,Vom Steeg,Carson,Vom Steeg,Male,C. Vom Steeg,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,1999-02-01,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,183.0,79.0,3.0,Santa Barbara,NaN,NaN
7aq775owdtnqe0p1k0qab2qc5,John Tyler,Deric,Tyler,Deric,Male,T. Deric,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1988-08-30,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,191.0,88.0,1.0,Houston,NaN,NaN
7b346y8ad54mkc0h1343ybs2x,Luiz Fernando,Nascimento,Luiz Fernando,Nascimento,Male,Luiz Fernando,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,1997-06-23,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,active,yes,NaN,NaN,170.0,70.0,9.0,São Paulo,NaN,Luiz Fernando
7cfp6e4dpn8qm38hkk8wc8goa,Bruno Felipe,Serbena Lapa,Bruno Felipe,Serbena Lapa,Male,Bruno Lapa,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,1997-05-10,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,active,yes,NaN,NaN,176.0,70.0,10.0,Curitiba,NaN,Bruno Lapa
7i9qesz7fugndupldntvshwd0,Samuel Alejandro,Careaga,Samuel,Careaga,Male,S. Careaga,Argentina,2vovxa97k7v7ofa85dah2xktb,Midfielder,player,2002-06-09,Argentina,2vovxa97k7v7ofa85dah2xktb,active,yes,NaN,NaN,178.0,75.0,5.0,Avellaneda,left,NaN
7jvc04ax8khbo5twvoo5bbmc5,Leston Peter,Paul,Leston,Paul,Male,L. Paul,Trinidad and Tobago,635ed0499golbw7h62vt7g53j,Midfielder,player,1990-03-11,Trinidad and Tobago,635ed0499golbw7h62vt7g53j,active,yes,NaN,NaN,175.0,75.0,23.0,Mayaro,right,NaN
7ll9dqayz9698v71x2pvgrspg,Álvaro,Quezada,Álvaro,Quezada,Male,Á. Quezada,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1999-03-04,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Mexico,5trdr3jf42i20zj1hnkvcytr6,175.0,72.0,18.0,Granada Hills,NaN,NaN
869lv47g5aohwwzeyzx9xmt7u,Zachary Allan,Duncan,Zach,Duncan,Male,Z. Duncan,Australia,u5ieemi69z72c3bgczyy68lo,Midfielder,player,2000-05-31,Australia,u5ieemi69z72c3bgczyy68lo,active,yes,NaN,NaN,175.0,77.0,6.0,Sydney,right,NaN
8hamv2lpjznz8mettx8dc5tsk,Nighte,Pickering,Nighte,Pickering,Male,N. Pickering,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2005-01-26,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,183.0,70.0,20.0,Birmingham,both,NaN
99jn0tuh729um9mies17f3x90,Aren,Seeger,Aren,Seeger,Male,A. Seeger,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,2000-11-19,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,193.0,90.0,26.0,Naugatuck,NaN,NaN
bkyxv0njobtuf80zatjpe53v9,Emerson Schellas,Hyndman,Emerson,Hyndman,Male,E. Hyndman,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1996-04-09,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Portugal,1nbm5i9a0403zzvltn17lxinc,175.0,72.0,4.0,Dallas,right,NaN
cdaayu6d9xzn4gyn5jg5p6vl6,Triston Javon,Henry,Triston,Henry,Male,T. Henry,Canada,1iaoypzp6syf32cz9l15pzp7e,Goalkeeper,player,1993-09-08,Canada,1iaoypzp6syf32cz9l15pzp7e,active,yes,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,183.0,88.0,NaN,Scarborough,right,NaN
cn8fovjei9tdslashum11dp05,Neco Jeborie,Brett,Neco,Brett,Male,N. Brett,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,Attacker,player,1992-03-22,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,active,yes,NaN,NaN,175.0,79.0,15.0,Kingston,NaN,NaN
cxnq0rc4u1efzt82nw3xgk355,Panagiotis Dimitri,Armenakas,Panos,Armenakas,Male,P. Armenakas,Australia,u5ieemi69z72c3bgczyy68lo,Attacker,player,1998-08-05,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Greece,6lpgd60z890no2v46zdecrcss,175.0,68.0,NaN,Newport Beach,right,NaN
d99eakp27bro9g50wpzti8rca,Abdoulaye,Cissoko,Abdoulaye,Cissoko,Male,A. Cissoko,France,7gww28djs405rfga69smki84o,Defender,player,1999-12-27,France,7gww28djs405rfga69smki84o,active,yes,Senegal,6hhqyhr5cwq2pfprlazyposyk,191.0,97.0,91.0,Sèvres,right,NaN
dl30golj96vcxvwz35t0lvbsa,Abdel Walid,Yacoubou,Walid,Yacoubou,Male,W. Yacoubou,Togo,3jiuckrqd0zejkm452st5dyq7,Defender,player,1997-04-09,Israel,4bnqn6mt5vyslpxfuqdrcmpgp,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,188.0,87.0,2.0,Tel Aviv,NaN,Tulu
due9mxd119apit6ynty60lqeh,Marlon,dos Santos Prazeres,Marlon,dos Santos Prazeres,Male,Marlon,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Attacker,player,1995-04-29,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,active,yes,NaN,NaN,170.0,70.0,11.0,Rio de Janeiro,left,Marlon
1460tac94fhhy43lmohs4fj3e,Nicolás Javier,Cardona Ruiz,Nicolás,Cardona,Male,N. Cardona,Puerto Rico,4dnqtn84wjz0cae8pc19w4j8d,Defender,player,1999-02-11,Puerto Rico,4dnqtn84wjz0cae8pc19w4j8d,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,178.0,77.0,4.0,NaN,right,NaN
2dbz6w6tnw0jf7681p5mwqoes,Luis Pedro,Leite da Silva,Luis Pedro,Leite da Silva,Male,Luisinho,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Attacker,player,2002-12-19,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,active,yes,NaN,NaN,NaN,NaN,7.0,NaN,NaN,Luisinho
3bpj0qbeokaqc33aro8v7qpec,Michael,Lawrence,Michael,Lawrence,Male,M. Lawrence,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1999-07-10,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,188.0,NaN,19.0,NaN,NaN,NaN
3c47mqf0vorrfrigxmqqhwqac,Jordan,Ayimbila,Jordan,Ayimbila,Male,J. Ayimbila,Ghana,2q2sw72utw5gu9t5y4knckwba,Defender,player,2001-02-14,Ghana,2q2sw72utw5gu9t5y4knckwba,active,yes,NaN,NaN,185.0,77.0,3.0,NaN,NaN,NaN
3prn71emztnwxda7f12uejwq2,Daniel,Gagliardi,Daniel,Gagliardi,Male,D. Gagliardi,USA,7hr2f89v44y65dyu9k92vprwn,Goalkeeper,player,1997-01-21,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,190.0,95.0,12.0,Plantation,NaN,Daniel Gagliardi
3y5650rx37d3hnh3sxzhaz7xl,Benjamin,Mines,Ben,Mines,Male,B. Mines,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,2000-05-13,USA,7hr2f89v44y65dyu9k92vprwn,active,no,NaN,NaN,175.0,70.0,17.0,Ridgefield,both,NaN
4v2oh5flirf9wtc1u9u42apnu,Michael,Vang,Michael,Vang,Male,M. Vang,Laos,26779fpzv0fepytrl40k9pxtl,Midfielder,player,2000-05-13,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,173.0,70.0,21.0,Saint Paul,NaN,NaN
50mnevu5gdn7ve3cunbhao3kk,Christopher,Jean-Francois,Chris,Jean-Francois,Male,C. Jean-Francois,Haiti,5mp58o38d0mr5qt8g4o6l7efg,Defender,player,2005-11-01,Haiti,5mp58o38d0mr5qt8g4o6l7efg,active,yes,Dominican Republic,za9wn9847gulllfsey917tmk,180.0,72.0,30.0,NaN,NaN,NaN
52zm1dgc5jge02cdhzptghq3u,Mujeeb,Murana,Mujeeb,Murana,Male,M. Murana,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2000-09-23,Nigeria,63pvdwrsiq5b07mzi8igqei9p,active,yes,Nigeria,63pvdwrsiq5b07mzi8igqei9p,188.0,86.0,15.0,Ibandan,NaN,NaN
5w0qy4ukzth1hdfk0pm85i39w,Carlos Octavio,Palacios Salazar,Junior,Palacios,Male,J. Palacios,Colombia,6kby8rq1p01fg5ds38ckkrcs5,Defender,player,1996-07-26,Colombia,6kby8rq1p01fg5ds38ckkrcs5,active,yes,NaN,NaN,185.0,84.0,NaN,NaN,NaN,NaN
5w8wyn94ovw846d5gk29u76x,Joseph,DeZart II,Joey,DeZart,Male,J. DeZart,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,Midfielder,player,1998-06-09,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,188.0,84.0,NaN,Jackson,NaN,NaN
6jrqnhmo2ovbulsfhvps48lw5,Antonio,Nocerino,Antonio,Nocerino,Male,A. Nocerino,Italy,25f2cmb2r8mk5rj92tzer6kvv,NaN,coach,1985-04-09,Italy,25f2cmb2r8mk5rj92tzer6kvv,active,yes,NaN,NaN,175.0,75.0,NaN,Napoli,right,NaN
7833dqqfpj3msi3oyezup44tm,Khadim,Ndiaye,Khadim,Ndiaye,Male,K. Ndiaye,Senegal,6hhqyhr5cwq2pfprlazyposyk,Goalkeeper,player,2000-04-12,Senegal,6hhqyhr5cwq2pfprlazyposyk,active,yes,NaN,NaN,196.0,NaN,1.0,NaN,right,NaN
9d011ayfpxxfc4qqlp98gdq8k,Lucas,De Paula,Lucas,De Paula,Male,L. De Paula,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2006-03-23,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,NaN,NaN,33.0,NaN,NaN,NaN
9g0un92q7r352ntgacdc7upzo,Manuel,Botta,Manuel,Botta,Male,M. Botta,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,2002-07-16,Italy,25f2cmb2r8mk5rj92tzer6kvv,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,NaN,NaN,16.0,NaN,right,NaN
9qjkqhlworzz3lk1o6nc191ih,Frank Manuel,López García,Frank,López,Male,F. López,Cuba,ws166hrbk0nwte3ypn8mm36g,Midfielder,player,1995-02-25,Cuba,ws166hrbk0nwte3ypn8mm36g,active,yes,NaN,NaN,175.0,70.0,11.0,Cienfuegos,NaN,NaN
amy6q1u6b1rvlsudoc73mj2ms,Felipe,Rodriguez,Felipe,Rodriguez,Male,F. Rodriguez,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,Goalkeeper,player,2004-05-14,Uruguay,286fwlvd6dzntv6ewv3cyvb0p,active,yes,NaN,NaN,NaN,NaN,31.0,NaN,NaN,NaN
arxprecroj7kqwx1tmkhhfsdm,Benjamin,Ofeimu,Ben,Ofeimu,Male,B. Ofeimu,USA,7hr2f89v44y65dyu9k92vprwn,Defender,player,2000-09-30,USA,7hr2f89v44y65dyu9k92vprwn,active,no,NaN,NaN,193.0,93.0,22.0,West Bloomfield Township,right,NaN
awo5yg1p7vwuwltlcrfvi8es,Isaac,Zuleta Rendón,Isaac,Zuleta,Male,I. Zuleta,Colombia,6kby8rq1p01fg5ds38ckkrcs5,Attacker,player,2003-08-10,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,183.0,73.0,9.0,California,NaN,NaN
ayafz39numgvk458eh88aiu0a,Samuel,Biek,Samuel,Biek,Male,S. Biek,Germany,36min0qztu8eydwvpv8t1is0m,Midfielder,player,1997-08-07,Germany,36min0qztu8eydwvpv8t1is0m,active,no,NaN,NaN,191.0,84.0,6.0,NaN,both,NaN
bolmgcfvbdizfyh6n9oz4xjsa,Allen,Gavilanes,Allen,Gavilanes,Male,A. Gavilanes,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1999-08-24,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,170.0,61.0,99.0,NaN,NaN,NaN
bqmln8wgwt0uazirmw682kt4a,Roberto,Molina Montano,Roberto,Molina,Male,R. Molina,El Salvador,6jovhn8du7uhbedi92voitt3k,Attacker,player,2001-01-28,El Salvador,6jovhn8du7uhbedi92voitt3k,active,yes,NaN,NaN,176.0,65.0,50.0,NaN,NaN,NaN
c5mo09lk5kwqumunakxpcmolw,Allan Aniz,Santos da Paixão,Allan Aniz,Santos da Paixão,Male,Allan Aniz,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,2003-05-11,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,active,yes,NaN,NaN,181.0,75.0,2.0,NaN,both,Allan Aniz
c6k5s0xs4l9s70nupiqbly0a,Khalid Olamipo,Morolayo Balogun,Khalid,Balogun,Male,K. Balogun,USA,7hr2f89v44y65dyu9k92vprwn,Attacker,player,1998-07-25,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,Nigeria,63pvdwrsiq5b07mzi8igqei9p,193.0,95.0,NaN,Washington,NaN,NaN
ckefp96qi7xs4yt9n329paajt,Andrew,Booth,Andrew,Booth,Male,A. Booth,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,Midfielder,player,1997-07-16,Jamaica,gimxu1vjwoa2xrecyd9gtyoc,active,no,USA,7hr2f89v44y65dyu9k92vprwn,183.0,82.0,80.0,NaN,NaN,NaN
cskhx4mpx2quo562ptajwbsru,Gabriel,Cabral Leal de Freitas,Gabriel,Cabral Leal de Freitas,Male,Gabriel Cabral,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,Midfielder,player,1997-04-29,Brazil,2vufyvpoxd9lfl9f6vpp7tz6y,active,yes,NaN,NaN,180.0,72.0,8.0,Petrópolis,NaN,Gabriel Cabral
cvi9u3v3krlkbvwcwjqztzvca,Alejandro,Mitrano Heidenreich,Alejandro,Mitrano,Male,A. Mitrano,Venezuela,1er0616j12s9yghuzvsx76d5v,Defender,player,1998-04-04,Venezuela,1er0616j12s9yghuzvsx76d5v,active,yes,USA,7hr2f89v44y65dyu9k92vprwn,183.0,82.0,29.0,Maracaibo,left,NaN
d3y7mvia77ald35dqac0nqrro,Mattia,Gagliardi,Mattia,Gagliardi,Male,M. Gagliardi,Italy,25f2cmb2r8mk5rj92tzer6kvv,Midfielder,player,2004-08-15,Italy,25f2cmb2r8mk5rj92tzer6kvv,active,no,NaN,NaN,NaN,NaN,67.0,NaN,NaN,Mattia Gagliardi
dnp5177be3t6e3amceam0u9zo,Marco,Santana,Marco,Santana,Male,Marco Santana,Spain,49ih1pwv3ahshdf8uzrimi54c,Defender,player,2005-01-08,Spain,49ih1pwv3ahshdf8uzrimi54c,active,yes,NaN,NaN,NaN,NaN,34.0,NaN,NaN,NaN
eqopj1p3a2ehzpwlj90laswoa,Daltyn,Knutson,Daltyn,Knutson,Male,D. Knutson,USA,7hr2f89v44y65dyu9k92vprwn,Midfielder,player,1997-03-01,USA,7hr2f89v44y65dyu9k92vprwn,active,yes,NaN,NaN,188.0,91.0,13.0,NaN,NaN,NaN
ewcakfzpjc85xasxgu3y8bc6i,David Johan,Mejía Crawford,David,Mejía,Male,D. Mejia,Peru,2uib9hdovpcye4re2l3omr4dl,Midfielder,player,2003-08-23,USA,7hr2f89v44y65dyu9k92vprwn,active,no,USA,7hr2f89v44y65dyu9k92vprwn,173.0,68.0,32.0,Washington,NaN,NaN
ewog2l76kgoytdp1ybg2c7aqc,Achille Alain Louis,Truchot,Achille,Truchot,Male,A. Truchot,France,7gww28djs405rfga69smki84o,Defender,player,2004-10-01,France,7gww28djs405rfga69smki84o,active,no,NaN,NaN,182.0,75.0,5.0,NaN,NaN,NaN
